,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,41.96,0.0,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,0.0,52.5,0.0
1,41.96,25.7,0,0.0,efficientdet_lite2_detection_metadata_1,0.0,1.513623,52.0,1.513623
2,41.96,0.0,1,1.514929,efficientdet_lite2_detection_metadata_1,1.003544,1.513623,52.0,1.514929
3,41.96,80.8,1,1.514929,efficientdet_lite2_detection_metadata_1,1.003544,0.419495,52.0,1.934424
4,41.96,8.3,2,1.427105,efficientdet_lite2_detection_metadata_1,1.003544,0.419495,50.0,2.942034
5,41.96,79.2,2,1.427105,efficientdet_lite1_detection_metadata_1,1.003544,0.491623,53.0,3.433657
6,41.96,8.3,3,1.497829,efficientdet_lite1_detection_metadata_1,1.1317016,0.491623,50.5,4.439863000000001
7,41.96,79.5,3,1.497829,efficientdet_lite1_detection_metadata_1,1.1317016,0.333774,52.5,4.773637000000001
8,41.96,8.9,4,1.469887,efficientdet_lite1_detection_metadata_1,1.1317016,0.333774,50.5,5.909750000000001
9,41.96,78.6,4,1.469887,efficientdet_lite2_detection_metadata_1,1.1317016,0.320051,51.5,6.229801000000001
10,41.96,8.0,5,1.456517,efficientdet_lite2_detection_metadata_1,1.003544,0.320051,50.0,7.366267000000001
11,41.96,83.2,5,1.456517,efficientdet_lite2_detection_metadata_1,1.003544,0.429894,52.0,7.796161000000001
12,32.602,7.2,6,1.445473,efficientdet_lite2_detection_metadata_1,1.003544,0.429894,50.0,8.81174
13,32.602,79.9,6,1.445473,efficientdet_lite2_detection_metadata_1,1.003544,0.425366,52.0,9.237106
14,32.602000000000004,8.4,7,1.437219,efficientdet_lite2_detection_metadata_1,1.003544,0.425366,50.5,10.248959000000001
15,32.602000000000004,80.6,7,1.437219,efficientdet_lite2_detection_metadata_1,1.003544,0.419932,52.0,10.668891
16,33.286,9.4,8,1.435416,efficientdet_lite2_detection_metadata_1,1.003544,0.419932,50.0,11.684375000000001
17,33.286,81.5,8,1.435416,efficientdet_lite1_detection_metadata_1,1.003544,0.472085,52.5,12.156460000000001
18,33.285999999999994,8.3,9,1.480211,efficientdet_lite1_detection_metadata_1,1.1317016,0.472085,50.5,13.164586000000002
19,33.285999999999994,78.6,9,1.480211,efficientdet_lite0_detection_metadata_1,1.1317016,0.289176,54.0,13.453762000000001
20,31.630000000000003,10.4,10,1.433197,efficientdet_lite0_detection_metadata_1,1.228621,0.289176,50.5,14.597783000000002
21,31.630000000000003,78.9,10,1.433197,efficientdet_lite2_detection_metadata_1,1.228621,0.234557,51.5,14.832340000000002
22,31.629999999999995,8.5,11,1.476083,efficientdet_lite2_detection_metadata_1,1.003544,0.234557,50.5,16.073866000000002
23,31.629999999999995,79.5,11,1.476083,efficientdet_lite2_detection_metadata_1,1.003544,0.420047,51.5,16.493913000000003
