,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,69.14,69.1,0.0,0.0,2.0,0.0,efficientdet_lite3_detection_metadata_1,0.4196
1,0,0.84949,53.556,53.0,2.7,0.84949,2.0,0.0,efficientdet_lite3_detection_metadata_1,0.4196
2,1,2.909917,53.069,52.5,0.7,0.84949,2.0,2.909917,efficientdet_lite3_detection_metadata_1,0.4196
3,1,3.526797,54.043,54.0,78.8,0.61688,2.0,2.909917,efficientdet_lite3_detection_metadata_1,0.4196
4,2,5.587166,53.069,52.1,1.2,0.61688,2.0,2.677249,efficientdet_lite3_detection_metadata_1,0.4196
5,2,6.2254879999999995,55.017,54.5,77.3,0.638322,2.0,2.677249,efficientdet_lite3_detection_metadata_1,0.4196
6,3,8.288616,53.556,53.5,1.5,0.638322,2.0,2.70145,efficientdet_lite3_detection_metadata_1,0.4196
7,3,8.918702999999999,55.991,55.0,79.9,0.630087,2.0,2.70145,efficientdet_lite3_detection_metadata_1,0.4196
8,4,10.979187999999999,53.556,54.5,1.4,0.630087,2.0,2.690572,efficientdet_lite3_detection_metadata_1,0.4196
9,4,11.610854999999999,56.965,55.0,79.6,0.631667,2.0,2.690572,efficientdet_lite3_detection_metadata_1,0.4196
10,5,13.671368,54.043,54.5,0.7,0.631667,2.0,2.69218,efficientdet_lite3_detection_metadata_1,0.4196
11,5,14.298463,56.965,56.0,77.6,0.627095,2.0,2.69218,efficientdet_lite3_detection_metadata_1,0.4196
12,6,16.359958,53.556,53.5,1.3,0.627095,2.0,2.68859,efficientdet_lite3_detection_metadata_1,0.377
13,6,16.998231999999998,56.478,56.9,78.8,0.638274,2.0,2.68859,efficientdet_lite3_detection_metadata_1,0.377
14,7,19.059164,54.53,54.5,0.8,0.638274,2.0,2.699206,efficientdet_lite3_detection_metadata_1,0.377
15,7,19.674153999999998,57.452,56.0,78.8,0.61499,2.0,2.699206,efficientdet_lite3_detection_metadata_1,0.377
16,8,21.735588,54.53,55.0,9.8,0.61499,2.0,2.676424,efficientdet_lite3_detection_metadata_1,0.377
17,8,22.363158,56.478,56.4,78.1,0.62757,2.0,2.676424,efficientdet_lite3_detection_metadata_1,0.377
18,9,24.423892,54.53,55.0,0.7,0.62757,2.0,2.688304,efficientdet_lite3_detection_metadata_1,0.377
19,9,25.037149999999997,56.478,56.9,79.0,0.613258,2.0,2.688304,efficientdet_lite3_detection_metadata_1,0.377
20,10,27.098219999999998,55.017,54.5,1.5,0.613258,2.0,2.674328,efficientdet_lite3_detection_metadata_1,0.377
21,10,27.720844999999997,57.452,56.4,78.2,0.622625,2.0,2.674328,efficientdet_lite3_detection_metadata_1,0.377
22,11,29.781636,55.504,55.0,1.0,0.622625,2.0,2.683416,efficientdet_lite3_detection_metadata_1,0.377
