,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,50.5,48.0,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.364006,51.5,49.5,49.9,1.364006,0.0,0.0,efficientdet_lite2_detection_metadata_1,0.4196,NA
2,1,1.366468,51.5,49.5,0.0,1.364006,1.4222493184127014,1.366468,efficientdet_lite2_detection_metadata_1,0.3397,NA
3,1,1.7018550000000001,54.5,50.0,77.2,0.335387,1.4222493184127014,1.366468,efficientdet_lite0_detection_metadata_1,0.3397,NA
4,2,3.1398710000000003,50.5,48.0,3.3,0.335387,1.9204618963755933,1.773403,efficientdet_lite0_detection_metadata_1,0.2983,NA
5,2,3.2715660000000004,54.0,49.5,66.7,0.131695,1.9204618963755933,1.773403,efficientdet_lite0_detection_metadata_1,0.2983,NA
6,3,5.207745000000001,50.0,48.0,3.6,0.131695,2.044224811485839,2.067874,efficientdet_lite0_detection_metadata_1,0.28450000000000003,NA
7,3,5.339117000000001,54.5,49.0,67.9,0.131372,2.044224811485839,2.067874,efficientdet_lite0_detection_metadata_1,0.28450000000000003,NA
8,4,7.399897000000001,50.5,48.0,3.0,0.131372,2.111865429747426,2.192152,efficientdet_lite0_detection_metadata_1,0.2776,NA
9,4,7.5318580000000015,54.0,49.0,68.5,0.131961,2.111865429747426,2.192152,efficientdet_lite0_detection_metadata_1,0.2776,NA
10,5,9.659961000000001,50.0,48.0,3.5,0.131961,2.1545024565576547,2.260064,efficientdet_lite0_detection_metadata_1,0.27346000000000004,NA
11,5,9.791798000000002,53.5,49.5,67.3,0.131837,2.1545024565576547,2.260064,efficientdet_lite0_detection_metadata_1,0.27346000000000004,NA
12,6,11.961451,50.0,48.0,3.4,0.131837,4.197054334681124,2.30149,efficientdet_lite0_detection_metadata_1,0.2569,NA
