,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,53.069,53.5,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
1,0,1.575969,53.069,53.5,8.3,1.575969,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
2,1,1.6318299999999997,53.556,52.5,30.4,1.575969,0.0,1.63183,efficientdet_lite4_detection_metadata_2,0.4196
3,1,3.2095139999999995,55.504,56.9,82.9,1.577684,0.0,1.63183,efficientdet_lite4_detection_metadata_2,0.4196
4,2,3.2673829999999993,56.965,56.0,48.1,1.577684,0.0,1.635553,efficientdet_lite4_detection_metadata_2,0.4196
5,2,5.094346999999999,57.452,57.4,81.1,1.826964,0.0,1.635553,efficientdet_lite4_detection_metadata_2,0.4196
6,3,5.149792999999999,57.452,56.4,27.3,1.826964,0.0,1.88241,efficientdet_lite4_detection_metadata_2,0.4196
7,3,6.548282999999999,57.939,56.9,84.7,1.39849,0.0,1.88241,efficientdet_lite4_detection_metadata_2,0.4196
8,4,6.603847999999998,56.965,58.4,36.4,1.39849,0.0,1.454055,efficientdet_lite4_detection_metadata_2,0.4196
9,4,7.9695529999999986,58.426,58.4,85.1,1.365705,0.0,1.454055,efficientdet_lite4_detection_metadata_2,0.4196
10,5,8.024983999999998,58.426,58.9,27.3,1.365705,0.0,1.421136,efficientdet_lite4_detection_metadata_2,0.4196
11,5,9.474603999999998,59.4,59.9,83.7,1.44962,0.0,1.421136,efficientdet_lite4_detection_metadata_2,0.4196
12,6,9.539111999999998,59.887,59.9,25.0,1.44962,0.0,1.514128,efficientdet_lite4_detection_metadata_2,0.4196
13,6,10.958187999999998,59.4,60.3,84.5,1.419076,0.0,1.514128,efficientdet_lite4_detection_metadata_2,0.4196
14,7,11.013858999999998,60.374,60.3,27.3,1.419076,0.0,1.474747,efficientdet_lite4_detection_metadata_2,0.4196
15,7,12.393778999999999,61.835,61.3,84.5,1.37992,0.0,1.474747,efficientdet_lite4_detection_metadata_2,0.4196
16,8,12.449727999999999,61.348,61.8,27.3,1.37992,0.0,1.435869,efficientdet_lite4_detection_metadata_2,0.4196
17,8,13.846106999999998,61.835,62.8,85.1,1.396379,0.0,1.435869,efficientdet_lite4_detection_metadata_2,0.4196
18,9,13.903123999999998,62.809,61.8,34.8,1.396379,0.0,1.453396,efficientdet_lite4_detection_metadata_2,0.4196
19,9,15.323018999999999,62.322,61.3,85.3,1.419895,0.0,1.453396,efficientdet_lite4_detection_metadata_2,0.4196
