,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,41.96,0.0,0,0.0,efficientdet_lite4_detection_metadata_2,1.0,0.0,50.0,0.0
1,41.96,25.6,0,0.0,efficientdet_lite4_detection_metadata_2,1.0,4.116103,50.0,4.116103
2,41.96,5.1,1,5.118477,efficientdet_lite4_detection_metadata_2,1.0,4.116103,49.5,5.118477000000001
3,41.96,29.7,1,5.118477,efficientdet_lite4_detection_metadata_2,1.0,4.126509,50.0,9.244986
4,41.96,9.1,2,5.128921,efficientdet_lite4_detection_metadata_2,1.0,4.126509,49.5,10.247398
5,41.96,30.8,2,5.128921,efficientdet_lite4_detection_metadata_2,1.0,4.143213,50.0,14.390611
6,41.96,7.9,3,5.145036,efficientdet_lite4_detection_metadata_2,1.0,4.143213,49.5,15.392434000000002
7,41.96,27.4,3,5.145036,efficientdet_lite4_detection_metadata_2,1.0,4.176628,50.5,19.569062000000002
8,41.96,7.2,4,5.178847,efficientdet_lite4_detection_metadata_2,1.0,4.176628,49.5,20.571281000000003
9,41.96,29.7,4,5.178847,efficientdet_lite4_detection_metadata_2,1.0,4.159465,50.5,24.730746000000003
10,41.96,9.0,5,5.161536,efficientdet_lite4_detection_metadata_2,1.0,4.159465,49.5,25.732817
11,41.96,29.9,5,5.161536,efficientdet_lite4_detection_metadata_2,1.0,4.171403,50.5,29.904220000000002
12,41.96,9.1,6,5.17468,efficientdet_lite4_detection_metadata_2,1.0,4.171403,49.5,30.907497000000006
13,41.96,26.9,6,5.17468,efficientdet_lite4_detection_metadata_2,1.0,4.125654,50.5,35.033151000000004
14,41.96,6.0,7,5.134169,efficientdet_lite4_detection_metadata_2,1.0,4.125654,49.5,36.041666000000006
15,41.96,29.4,7,5.134169,efficientdet_lite4_detection_metadata_2,1.0,4.170373,50.5,40.212039000000004
16,41.96,9.5,8,5.177896,efficientdet_lite4_detection_metadata_2,1.0,4.170373,49.5,41.219562
17,41.96,30.0,8,5.177896,efficientdet_lite4_detection_metadata_2,1.0,4.178755,51.0,45.398317000000006
18,41.96,9.8,9,5.181887,efficientdet_lite4_detection_metadata_2,1.0,4.178755,50.0,46.40144900000001
19,41.96,27.0,9,5.181887,efficientdet_lite4_detection_metadata_2,1.0,4.167567,50.5,50.569016000000005
20,41.96,6.9,10,5.176067,efficientdet_lite4_detection_metadata_2,1.0,4.167567,49.5,51.57751600000001
21,41.96,29.5,10,5.176067,efficientdet_lite4_detection_metadata_2,1.0,4.184246,50.5,55.76176200000001
22,41.96,9.8,11,5.188939,efficientdet_lite4_detection_metadata_2,1.0,4.184246,49.5,56.76645500000001
23,41.96,29.8,11,5.188939,efficientdet_lite4_detection_metadata_2,1.0,4.18696,50.5,60.95341500000001
24,41.96,9.1,12,5.191756,efficientdet_lite4_detection_metadata_2,1.0,4.18696,49.5,61.958211000000006
25,41.96,27.0,12,5.191756,efficientdet_lite4_detection_metadata_2,1.0,4.13968,51.5,66.097891
26,41.96,11.1,13,5.148282,efficientdet_lite4_detection_metadata_2,1.0,4.13968,49.5,67.106493
27,41.96,29.5,13,5.148282,efficientdet_lite4_detection_metadata_2,1.0,4.167093,51.5,71.273586
28,41.96,9.3,14,5.174588,efficientdet_lite4_detection_metadata_2,1.0,4.167093,49.5,72.281081
29,41.96,31.3,14,5.174588,efficientdet_lite4_detection_metadata_2,1.0,4.182261,51.5,76.463342
30,41.96,9.4,15,5.185053,efficientdet_lite4_detection_metadata_2,1.0,4.182261,49.5,77.466134
31,41.96,27.5,15,5.185053,efficientdet_lite4_detection_metadata_2,1.0,4.155825,50.5,81.621959
32,41.96,6.2,16,5.164274,efficientdet_lite4_detection_metadata_2,1.0,4.155825,49.5,82.63040800000002
33,41.96,29.5,16,5.164274,efficientdet_lite4_detection_metadata_2,1.0,4.171318,50.0,86.80172600000002
34,41.96,9.7,17,5.178459,efficientdet_lite4_detection_metadata_2,1.0,4.171318,49.0,87.80886700000002
35,41.96,29.6,17,5.178459,efficientdet_lite4_detection_metadata_2,1.0,4.179362,50.5,91.98822900000002
36,41.96,8.8,18,5.182221,efficientdet_lite4_detection_metadata_2,1.0,4.179362,49.5,92.99108800000002
37,41.96,27.2,18,5.182221,efficientdet_lite4_detection_metadata_2,1.0,4.16703,50.0,97.15811800000002
38,41.96,5.8,19,5.175388,efficientdet_lite4_detection_metadata_2,1.0,4.16703,49.5,98.16647600000002
39,41.96,29.5,19,5.175388,efficientdet_lite4_detection_metadata_2,1.0,4.199211,50.0,102.36568700000002
40,41.96,10.3,20,5.205292,efficientdet_lite4_detection_metadata_2,1.0,4.199211,49.0,103.37176800000002
41,41.96,30.2,20,5.205292,efficientdet_lite4_detection_metadata_2,1.0,4.180386,50.0,107.55215400000002
42,41.96,9.3,21,5.184958,efficientdet_lite4_detection_metadata_2,1.0,4.180386,49.0,108.55672600000001
43,41.96,27.0,21,5.184958,efficientdet_lite4_detection_metadata_2,1.0,4.177631,51.0,112.73435700000002
44,41.96,7.2,22,5.186462,efficientdet_lite4_detection_metadata_2,1.0,4.177631,48.5,113.74318800000002
45,41.96,30.0,22,5.186462,efficientdet_lite4_detection_metadata_2,1.0,4.131827,49.5,117.87501500000002
46,41.96,7.6,23,5.138372,efficientdet_lite4_detection_metadata_2,1.0,4.131827,49.0,118.88156000000002
47,41.96,30.4,23,5.138372,efficientdet_lite4_detection_metadata_2,1.0,4.133849,49.5,123.01540900000002
48,41.96,8.1,24,5.136186,efficientdet_lite4_detection_metadata_2,1.0,4.133849,49.0,124.01774600000002
49,41.96,27.4,24,5.136186,efficientdet_lite4_detection_metadata_2,1.0,4.121535,49.5,128.139281
