,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,58.426,58.9,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
1,0,1.536058,54.53,54.0,1.7,1.536058,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
2,1,1.58517,54.043,54.5,22.2,1.536058,0.0,1.58517,efficientdet_lite4_detection_metadata_2,0.4196
3,1,2.9510319999999997,56.478,56.4,85.0,1.365862,0.0,1.58517,efficientdet_lite4_detection_metadata_2,0.4196
4,2,3.000211,55.991,56.9,33.3,1.365862,0.0,1.415041,efficientdet_lite4_detection_metadata_2,0.4196
5,2,4.3703840000000005,57.452,57.4,84.4,1.370173,0.0,1.415041,efficientdet_lite4_detection_metadata_2,0.4196
6,3,4.419555,57.452,58.4,28.6,1.370173,0.0,1.419344,efficientdet_lite4_detection_metadata_2,0.4196
7,3,5.779351,60.374,59.4,85.5,1.359796,0.0,1.419344,efficientdet_lite3_detection_metadata_1,0.4196
8,4,5.828679,58.913,59.4,22.2,1.359796,0.7578973999999999,1.409124,efficientdet_lite3_detection_metadata_1,0.4196
9,4,6.425579,59.4,58.4,80.3,0.5969,0.7578973999999999,1.409124,efficientdet_lite4_detection_metadata_2,0.4196
10,5,7.233383,57.452,58.9,1.6,0.5969,0.0,1.404704,efficientdet_lite4_detection_metadata_2,0.4196
11,5,8.620067,58.913,59.9,84.2,1.386684,0.0,1.404704,efficientdet_lite4_detection_metadata_2,0.4196
12,6,8.67104,59.887,59.4,21.1,1.386684,0.0,1.437657,efficientdet_lite4_detection_metadata_2,0.41107999999999995
13,6,10.034113999999999,60.374,60.3,85.6,1.363074,0.0,1.437657,efficientdet_lite3_detection_metadata_1,0.41107999999999995
14,7,10.08526,60.374,60.3,25.0,1.363074,0.7578973999999999,1.41422,efficientdet_lite3_detection_metadata_1,0.40256
15,7,10.687505,60.374,60.3,80.0,0.602245,0.7578973999999999,1.41422,efficientdet_lite3_detection_metadata_1,0.40256
16,8,11.497077,58.426,59.4,1.9,0.602245,0.7578973999999999,1.411817,efficientdet_lite3_detection_metadata_1,0.39404
