,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,53.0,52.0,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.372804,52.0,50.0,5.2,1.372804,0.0,0.0,efficientdet_lite2_detection_metadata_1,0.4196,NA
2,1,1.3752689999999999,52.0,50.0,100.0,1.372804,1.205876551155996,1.375269,efficientdet_lite2_detection_metadata_1,0.3397,NA
3,1,1.7038069999999998,52.0,50.5,78.8,0.328538,1.205876551155996,1.375269,efficientdet_lite2_detection_metadata_1,0.3397,NA
4,2,2.9244839999999996,50.5,50.0,3.7,0.328538,1.205876551155996,1.549215,efficientdet_lite2_detection_metadata_1,0.3397,NA
5,2,3.2631629999999996,52.0,50.0,77.8,0.338679,1.205876551155996,1.549215,efficientdet_lite2_detection_metadata_1,0.3397,NA
6,3,4.4849369999999995,50.5,50.0,2.5,0.338679,1.205876551155996,1.560453,efficientdet_lite2_detection_metadata_1,0.33969999999999995,NA
7,3,4.817856,51.5,50.0,77.9,0.332919,1.205876551155996,1.560453,efficientdet_lite2_detection_metadata_1,0.33969999999999995,NA
8,4,6.038774999999999,50.5,50.0,3.3,0.332919,1.205876551155996,1.553838,efficientdet_lite2_detection_metadata_1,0.3397,NA
9,4,6.371731,51.5,50.0,78.4,0.332956,1.205876551155996,1.553838,efficientdet_lite2_detection_metadata_1,0.3397,NA
10,5,7.592223,50.5,50.0,2.5,0.332956,1.205876551155996,1.553448,efficientdet_lite2_detection_metadata_1,0.3397,NA
11,5,7.929113999999999,51.5,50.0,78.1,0.336891,1.205876551155996,1.553448,efficientdet_lite2_detection_metadata_1,0.3397,NA
12,6,9.14965,50.5,49.5,3.1,0.336891,1.205876551155996,1.557427,efficientdet_lite2_detection_metadata_1,0.3397,NA
13,6,9.481544999999999,51.5,50.0,78.9,0.331895,1.205876551155996,1.557427,efficientdet_lite2_detection_metadata_1,0.3397,NA
14,7,10.702501999999999,50.5,50.0,2.3,0.331895,1.205876551155996,1.552852,efficientdet_lite2_detection_metadata_1,0.3397,NA
15,7,11.035279999999998,51.5,50.0,78.5,0.332778,1.205876551155996,1.552852,efficientdet_lite2_detection_metadata_1,0.3397,NA
16,8,12.256048,50.5,50.0,3.5,0.332778,1.205876551155996,1.553546,efficientdet_lite2_detection_metadata_1,0.3397,NA
17,8,12.587625,51.0,50.0,78.2,0.331577,1.205876551155996,1.553546,efficientdet_lite4_detection_metadata_2,0.3397,NA
18,9,13.808888,50.5,50.0,3.1,0.331577,0.1318979137364802,1.55284,efficientdet_lite4_detection_metadata_2,0.35568,NA
19,9,15.170304999999999,51.5,50.0,85.9,1.361417,0.1318979137364802,1.55284,efficientdet_lite2_detection_metadata_1,0.35568,NA
