,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,55.0,0.0,0.0,1.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.354819,42.0,3.3,1.354819,1.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
2,1,2.357212,40.5,2.3,1.354819,1.0,2.357212,efficientdet_lite4_detection_metadata_2,0.4196,NA
3,1,3.712908,42.5,85.3,1.355696,1.0,2.357212,efficientdet_lite4_detection_metadata_2,0.4196,NA
4,2,4.715323,41.0,4.2,1.355696,1.0,2.358111,efficientdet_lite4_detection_metadata_2,0.4196,NA
5,2,6.075562,42.5,85.1,1.360239,1.0,2.358111,efficientdet_lite4_detection_metadata_2,0.4196,NA
6,3,7.078021,40.5,2.7,1.360239,1.0,2.362698,efficientdet_lite4_detection_metadata_2,0.4196,NA
7,3,8.43447,42.0,85.2,1.356449,1.0,2.362698,efficientdet_lite4_detection_metadata_2,0.4196,NA
8,4,9.436898999999999,40.5,2.7,1.356449,1.0,2.358878,efficientdet_lite4_detection_metadata_2,0.4196,NA
9,4,10.800779999999998,42.0,84.8,1.363881,1.0,2.358878,efficientdet_lite4_detection_metadata_2,0.4196,NA
10,5,11.803237,40.5,2.7,1.363881,1.0,2.366338,efficientdet_lite4_detection_metadata_2,0.4196,NA
11,5,13.169283,42.0,84.8,1.366046,1.0,2.366338,efficientdet_lite4_detection_metadata_2,0.4196,NA
12,6,14.174588,41.0,3.2,1.366046,1.0,2.371351,efficientdet_lite4_detection_metadata_2,0.4196,NA
13,6,15.519232,42.0,85.8,1.344644,1.0,2.371351,efficientdet_lite4_detection_metadata_2,0.4196,NA
14,7,16.523949,40.5,2.5,1.344644,1.0,2.349361,efficientdet_lite4_detection_metadata_2,0.4196,NA
15,7,17.878322,42.0,85.6,1.354373,1.0,2.349361,efficientdet_lite4_detection_metadata_2,0.4196,NA
16,8,18.883531,41.0,1.8,1.354373,1.0,2.359582,efficientdet_lite4_detection_metadata_2,0.4196,NA
17,8,20.240820000000003,44.0,85.4,1.357289,1.0,2.359582,efficientdet_lite4_detection_metadata_2,0.4196,NA
18,9,21.24626,41.0,3.7,1.357289,1.0,2.362729,efficientdet_lite4_detection_metadata_2,0.4196,NA
19,9,22.597131,43.5,85.5,1.350871,1.0,2.362729,efficientdet_lite4_detection_metadata_2,0.4196,NA
20,10,23.601884,41.0,3.0,1.350871,1.0,2.355624,efficientdet_lite4_detection_metadata_2,0.4196,NA
21,10,24.964405999999997,43.5,84.8,1.362522,1.0,2.355624,efficientdet_lite4_detection_metadata_2,0.4196,NA
22,11,25.969185999999997,41.5,3.0,1.362522,1.0,2.367302,efficientdet_lite4_detection_metadata_2,0.4196,NA
23,11,27.334160999999998,44.0,84.9,1.364975,1.0,2.367302,efficientdet_lite4_detection_metadata_2,0.4196,NA
24,12,28.339540999999997,41.5,2.7,1.364975,1.0,2.370355,efficientdet_lite4_detection_metadata_2,0.4196,NA
25,12,29.697417999999995,44.0,85.1,1.357877,1.0,2.370355,efficientdet_lite4_detection_metadata_2,0.4196,NA
26,13,30.702750999999996,41.0,2.5,1.357877,1.0,2.36321,efficientdet_lite4_detection_metadata_2,0.4196,NA
27,13,32.055538999999996,44.0,85.3,1.352788,1.0,2.36321,efficientdet_lite4_detection_metadata_2,0.4196,NA
28,14,33.06078,41.5,16.7,1.352788,1.0,2.358029,efficientdet_lite4_detection_metadata_2,0.4196,NA
29,14,34.41977,44.0,85.4,1.35899,1.0,2.358029,efficientdet_lite4_detection_metadata_2,0.4196,NA
30,15,35.424552,41.5,4.2,1.35899,1.0,2.363772,efficientdet_lite4_detection_metadata_2,0.4196,NA
31,15,36.780308,42.0,85.2,1.355756,1.0,2.363772,efficientdet_lite4_detection_metadata_2,0.4196,NA
32,16,37.785584,41.0,3.5,1.355756,1.0,2.361032,efficientdet_lite4_detection_metadata_2,0.4196,NA
33,16,39.150722,42.0,85.5,1.365138,1.0,2.361032,efficientdet_lite4_detection_metadata_2,0.4196,NA
34,17,40.155992,41.5,2.5,1.365138,1.0,2.370408,efficientdet_lite4_detection_metadata_2,0.4196,NA
35,17,41.509479999999996,42.0,85.5,1.353488,1.0,2.370408,efficientdet_lite4_detection_metadata_2,0.4196,NA
36,18,42.514748999999995,41.0,4.2,1.353488,1.0,2.358757,efficientdet_lite4_detection_metadata_2,0.4196,NA
37,18,43.867574999999995,42.5,85.5,1.352826,1.0,2.358757,efficientdet_lite4_detection_metadata_2,0.4196,NA
38,19,44.872952999999995,41.5,4.0,1.352826,1.0,2.358204,efficientdet_lite4_detection_metadata_2,0.4196,NA
39,19,46.237956999999994,42.5,85.0,1.365004,1.0,2.358204,efficientdet_lite4_detection_metadata_2,0.4196,NA
40,20,47.24175699999999,41.0,3.0,1.365004,1.0,2.368804,efficientdet_lite4_detection_metadata_2,0.4196,NA
41,20,48.596883999999996,42.5,85.2,1.355127,1.0,2.368804,efficientdet_lite4_detection_metadata_2,0.4196,NA
42,21,49.602073999999995,41.5,3.2,1.355127,1.0,2.360317,efficientdet_lite4_detection_metadata_2,0.4196,NA
43,21,50.970476,42.5,84.6,1.368402,1.0,2.360317,efficientdet_lite4_detection_metadata_2,0.4196,NA
44,22,51.974807999999996,41.5,2.3,1.368402,1.0,2.372734,efficientdet_lite4_detection_metadata_2,0.4196,NA
45,22,53.335592999999996,42.5,85.2,1.360785,1.0,2.372734,efficientdet_lite4_detection_metadata_2,0.4196,NA
46,23,54.340416999999995,42.0,3.7,1.360785,1.0,2.365609,efficientdet_lite4_detection_metadata_2,0.4196,NA
47,23,55.699422,42.5,85.2,1.359005,1.0,2.365609,efficientdet_lite4_detection_metadata_2,0.4196,NA
48,24,56.704753999999994,42.0,2.5,1.359005,1.0,2.364337,efficientdet_lite4_detection_metadata_2,0.4196,NA
49,24,58.064553,42.5,85.3,1.359799,1.0,2.364337,efficientdet_lite4_detection_metadata_2,0.4196,NA
50,25,59.06935899999999,41.5,3.0,1.359799,1.0,2.364605,efficientdet_lite4_detection_metadata_2,0.4196,NA
51,25,60.42667599999999,43.0,85.2,1.357317,1.0,2.364605,efficientdet_lite4_detection_metadata_2,0.4196,NA
52,26,61.43190599999999,41.5,3.2,1.357317,1.0,2.362547,efficientdet_lite4_detection_metadata_2,0.4196,NA
53,26,62.79423899999999,42.5,84.9,1.362333,1.0,2.362547,efficientdet_lite4_detection_metadata_2,0.4196,NA
54,27,63.799412999999994,42.0,3.0,1.362333,1.0,2.367507,efficientdet_lite4_detection_metadata_2,0.4196,NA
55,27,65.152496,42.5,85.5,1.353083,1.0,2.367507,efficientdet_lite4_detection_metadata_2,0.4196,NA
56,28,66.157854,41.5,3.0,1.353083,1.0,2.358441,efficientdet_lite4_detection_metadata_2,0.4196,NA
57,28,67.509277,43.0,85.5,1.351423,1.0,2.358441,efficientdet_lite4_detection_metadata_2,0.4196,NA
58,29,68.514043,42.0,2.5,1.351423,1.0,2.356189,efficientdet_lite4_detection_metadata_2,0.4196,NA
59,29,69.868008,43.0,85.2,1.353965,1.0,2.356189,efficientdet_lite4_detection_metadata_2,0.4196,NA
60,30,70.87323,42.0,3.2,1.353965,1.0,2.359187,efficientdet_lite4_detection_metadata_2,0.4196,NA
61,30,72.230344,43.0,85.2,1.357114,1.0,2.359187,efficientdet_lite4_detection_metadata_2,0.4196,NA
62,31,73.23464100000001,42.0,4.2,1.357114,1.0,2.361411,efficientdet_lite4_detection_metadata_2,0.4196,NA
63,31,74.58728800000002,43.0,85.4,1.352647,1.0,2.361411,efficientdet_lite4_detection_metadata_2,0.4196,NA
64,32,75.59218500000001,42.0,1.8,1.352647,1.0,2.357544,efficientdet_lite4_detection_metadata_2,0.4196,NA
65,32,76.94491500000001,43.0,85.5,1.35273,1.0,2.357544,efficientdet_lite4_detection_metadata_2,0.4196,NA
66,33,77.94982500000002,42.0,3.7,1.35273,1.0,2.35764,efficientdet_lite4_detection_metadata_2,0.4196,NA
67,33,79.31038800000002,43.0,85.3,1.360563,1.0,2.35764,efficientdet_lite4_detection_metadata_2,0.4196,NA
68,34,80.31520800000001,42.0,1.5,1.360563,1.0,2.365383,efficientdet_lite4_detection_metadata_2,0.4196,NA
69,34,81.66507700000001,43.5,85.5,1.349869,1.0,2.365383,efficientdet_lite4_detection_metadata_2,0.4196,NA
70,35,82.67028300000001,42.0,3.2,1.349869,1.0,2.355075,efficientdet_lite4_detection_metadata_2,0.4196,NA
71,35,84.02708200000001,44.5,85.1,1.356799,1.0,2.355075,efficientdet_lite4_detection_metadata_2,0.4196,NA
72,36,85.03255000000001,42.0,2.7,1.356799,1.0,2.362267,efficientdet_lite4_detection_metadata_2,0.4196,NA
73,36,86.39290000000001,44.5,85.0,1.36035,1.0,2.362267,efficientdet_lite4_detection_metadata_2,0.4196,NA
74,37,87.39770500000002,42.0,3.5,1.36035,1.0,2.365155,efficientdet_lite4_detection_metadata_2,0.4196,NA
75,37,88.75989000000001,44.5,85.2,1.362185,1.0,2.365155,efficientdet_lite4_detection_metadata_2,0.4196,NA
76,38,89.76504300000002,42.0,3.2,1.362185,1.0,2.367338,efficientdet_lite4_detection_metadata_2,0.4196,NA
77,38,91.12642900000002,45.0,84.9,1.361386,1.0,2.367338,efficientdet_lite4_detection_metadata_2,0.4196,NA
78,39,92.13185100000003,42.5,3.2,1.361386,1.0,2.366808,efficientdet_lite4_detection_metadata_2,0.4196,NA
79,39,93.48485300000003,45.0,85.3,1.353002,1.0,2.366808,efficientdet_lite4_detection_metadata_2,0.4196,NA
80,40,94.48833100000003,42.5,5.0,1.353002,1.0,2.35648,efficientdet_lite4_detection_metadata_2,0.4196,NA
81,40,95.84388100000002,45.5,85.0,1.35555,1.0,2.35648,efficientdet_lite4_detection_metadata_2,0.4196,NA
82,41,96.84873100000003,42.5,3.2,1.35555,1.0,2.3604,efficientdet_lite4_detection_metadata_2,0.4196,NA
83,41,98.22345600000003,44.0,85.1,1.374725,1.0,2.3604,efficientdet_lite4_detection_metadata_2,0.4196,NA
84,42,99.22859000000003,42.5,3.7,1.374725,1.0,2.379859,efficientdet_lite4_detection_metadata_2,0.4196,NA
85,42,100.58340800000002,43.5,85.3,1.354818,1.0,2.379859,efficientdet_lite4_detection_metadata_2,0.4196,NA
86,43,101.58833300000002,43.0,3.2,1.354818,1.0,2.359743,efficientdet_lite4_detection_metadata_2,0.4196,NA
87,43,102.94310100000001,44.0,85.2,1.354768,1.0,2.359743,efficientdet_lite4_detection_metadata_2,0.4196,NA
88,44,103.94788300000002,42.5,3.0,1.354768,1.0,2.35955,efficientdet_lite4_detection_metadata_2,0.4196,NA
89,44,105.30057300000001,44.5,85.5,1.35269,1.0,2.35955,efficientdet_lite4_detection_metadata_2,0.4196,NA
90,45,106.30532600000002,43.0,4.4,1.35269,1.0,2.357443,efficientdet_lite4_detection_metadata_2,0.4196,NA
91,45,107.66974700000003,44.0,84.7,1.364421,1.0,2.357443,efficientdet_lite4_detection_metadata_2,0.4196,NA
92,46,108.67495300000002,42.5,1.8,1.364421,1.0,2.369627,efficientdet_lite4_detection_metadata_2,0.4196,NA
93,46,110.03890400000002,44.0,84.8,1.363951,1.0,2.369627,efficientdet_lite4_detection_metadata_2,0.4196,NA
94,47,111.04365300000002,42.5,2.7,1.363951,1.0,2.3687,efficientdet_lite4_detection_metadata_2,0.4196,NA
95,47,112.39635100000002,44.0,85.3,1.352698,1.0,2.3687,efficientdet_lite4_detection_metadata_2,0.4196,NA
