,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,60.861,61.8,0.0,0.0,0.0,0.0,efficientdet_lite2_detection_metadata_1,41.96
1,0,0.923891,53.069,52.5,0.5,0.923891,0.0,0.0,efficientdet_lite2_detection_metadata_1,41.96
2,1,0.9736290000000001,52.582,52.1,28.6,0.923891,0.0,0.973629,efficientdet_lite2_detection_metadata_1,41.96
3,1,1.8440910000000001,52.582,52.1,26.4,0.870462,0.0,0.973629,efficientdet_lite2_detection_metadata_1,41.96
4,2,1.8938760000000006,52.095,53.0,25.0,0.870462,0.0,0.920247,efficientdet_lite2_detection_metadata_1,41.96
5,2,2.7690280000000005,52.582,52.1,26.0,0.875152,0.0,0.920247,efficientdet_lite2_detection_metadata_1,41.96
6,3,2.8185920000000007,52.095,53.5,28.6,0.875152,0.0,0.924716,efficientdet_lite2_detection_metadata_1,41.96
7,3,3.6891730000000007,53.069,53.5,26.1,0.870581,0.0,0.924716,efficientdet_lite2_detection_metadata_1,41.96
8,4,3.738699000000001,53.556,53.5,25.0,0.870581,0.0,0.920107,efficientdet_lite2_detection_metadata_1,41.96
9,4,4.602918000000001,53.556,53.5,26.0,0.864219,0.0,0.920107,efficientdet_lite2_detection_metadata_1,41.96
10,5,4.652678000000001,53.556,53.5,33.3,0.864219,0.0,0.913979,efficientdet_lite2_detection_metadata_1,41.96
11,5,5.536478000000001,54.043,54.5,25.6,0.8838,0.0,0.913979,efficientdet_lite2_detection_metadata_1,41.96
12,6,5.586302000000001,54.53,54.5,25.0,0.8838,0.0,0.933624,efficientdet_lite2_detection_metadata_1,33.97
13,6,6.459582000000001,53.556,54.0,25.9,0.87328,0.0,0.933624,efficientdet_lite2_detection_metadata_1,33.97
14,7,6.509392000000001,54.043,54.5,30.0,0.87328,0.0,0.92309,efficientdet_lite2_detection_metadata_1,33.97
15,7,7.377293000000001,54.53,54.5,25.7,0.867901,0.0,0.92309,efficientdet_lite2_detection_metadata_1,33.97
16,8,7.427353,54.53,54.5,30.0,0.867901,0.0,0.917961,efficientdet_lite2_detection_metadata_1,33.97
17,8,8.296887,54.53,54.0,26.1,0.869534,0.0,0.917961,efficientdet_lite2_detection_metadata_1,33.97
18,9,8.347222,54.043,55.0,25.0,0.869534,0.0,0.919869,efficientdet_lite2_detection_metadata_1,33.97
19,9,9.218005,55.017,53.5,25.8,0.870783,0.0,0.919869,efficientdet_lite2_detection_metadata_1,33.97
20,10,9.267965,53.556,55.0,26.3,0.870783,0.0,0.920743,efficientdet_lite2_detection_metadata_1,33.97
21,10,10.148697,55.504,54.0,25.8,0.880732,0.0,0.920743,efficientdet_lite2_detection_metadata_1,33.97
22,11,10.198542,54.043,55.5,28.6,0.880732,0.0,0.930577,efficientdet_lite2_detection_metadata_1,33.97
23,11,11.083099,55.504,54.5,25.5,0.884557,0.0,0.930577,efficientdet_lite2_detection_metadata_1,33.97
24,12,11.133233,54.53,54.5,28.6,0.884557,0.0,0.934691,efficientdet_lite2_detection_metadata_1,33.97
25,12,12.009782000000001,55.504,56.9,25.8,0.876549,0.0,0.934691,efficientdet_lite2_detection_metadata_1,33.97
26,13,12.059826000000001,56.965,55.5,25.0,0.876549,0.0,0.926593,efficientdet_lite2_detection_metadata_1,33.97
27,13,12.93303,55.991,55.5,26.3,0.873204,0.0,0.926593,efficientdet_lite2_detection_metadata_1,33.97
