,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,62.809,61.8,0.0,0.0,2.0,0.0,efficientdet_lite0_detection_metadata_1,41.96
1,0,0.337579,51.121,50.1,0.3,0.337579,2.0,0.0,efficientdet_lite0_detection_metadata_1,41.96
2,1,0.399796,50.147,51.6,28.0,0.337579,0.0,0.399796,efficientdet_lite0_detection_metadata_1,41.96
3,1,0.701659,52.095,52.1,26.4,0.301863,0.0,0.399796,efficientdet_lite0_detection_metadata_1,41.96
4,2,0.7640470000000001,52.095,52.1,25.0,0.301863,0.0,0.364251,efficientdet_lite0_detection_metadata_1,41.96
5,2,1.073061,52.095,51.6,28.0,0.309014,0.0,0.364251,efficientdet_lite0_detection_metadata_1,41.96
6,3,1.135491,51.608,53.0,25.0,0.309014,0.0,0.371444,efficientdet_lite0_detection_metadata_1,41.96
7,3,1.437224,51.608,52.5,26.7,0.301733,0.0,0.371444,efficientdet_lite0_detection_metadata_1,41.96
8,4,1.499506,52.582,52.1,25.0,0.301733,0.0,0.364015,efficientdet_lite0_detection_metadata_1,41.96
9,4,1.796849,52.582,51.6,25.9,0.297343,0.0,0.364015,efficientdet_lite0_detection_metadata_1,41.96
10,5,1.8591259999999998,51.608,52.5,28.0,0.297343,0.0,0.35962,efficientdet_lite0_detection_metadata_1,41.96
11,5,2.1719169999999997,52.095,51.6,25.5,0.312791,0.0,0.35962,efficientdet_lite0_detection_metadata_1,41.96
12,6,2.23433,51.608,53.5,28.0,0.312791,0.0,0.375204,efficientdet_lite0_detection_metadata_1,25.690000000000005
13,6,2.538702,52.582,52.5,25.9,0.304372,0.0,0.375204,efficientdet_lite0_detection_metadata_1,25.690000000000005
14,7,2.601471,52.582,53.0,25.0,0.304372,0.0,0.367141,efficientdet_lite0_detection_metadata_1,25.690000000000005
15,7,2.905538,53.556,53.5,27.4,0.304067,0.0,0.367141,efficientdet_lite0_detection_metadata_1,25.690000000000005
16,8,2.968101,53.556,53.0,25.0,0.304067,0.0,0.36663,efficientdet_lite0_detection_metadata_1,25.690000000000005
17,8,3.271162,53.556,53.0,26.5,0.303061,0.0,0.36663,efficientdet_lite0_detection_metadata_1,25.690000000000005
18,9,3.3336029999999996,53.069,53.0,28.0,0.303061,0.0,0.365502,efficientdet_lite0_detection_metadata_1,25.690000000000005
19,9,3.6376889999999995,54.043,52.5,26.0,0.304086,0.0,0.365502,efficientdet_lite0_detection_metadata_1,25.690000000000005
20,10,3.7002379999999997,52.582,52.5,28.0,0.304086,0.0,0.366635,efficientdet_lite0_detection_metadata_1,25.690000000000005
21,10,4.0105379999999995,54.043,53.5,26.2,0.3103,0.0,0.366635,efficientdet_lite0_detection_metadata_1,25.690000000000005
22,11,4.072992999999999,53.556,53.5,24.0,0.3103,0.0,0.372755,efficientdet_lite0_detection_metadata_1,25.690000000000005
23,11,4.383483999999999,54.53,53.5,27.5,0.310491,0.0,0.372755,efficientdet_lite0_detection_metadata_1,25.690000000000005
24,12,4.447023,53.556,53.0,25.0,0.310491,0.0,0.37403,efficientdet_lite0_detection_metadata_1,25.690000000000005
25,12,4.754427,54.043,55.0,25.9,0.307404,0.0,0.37403,efficientdet_lite0_detection_metadata_1,25.690000000000005
26,13,4.817025999999999,55.017,54.5,25.0,0.307404,0.0,0.370003,efficientdet_lite0_detection_metadata_1,25.690000000000005
27,13,5.1230199999999995,53.556,53.5,26.4,0.305994,0.0,0.370003,efficientdet_lite0_detection_metadata_1,25.690000000000005
28,14,5.185580999999999,54.043,53.5,24.0,0.305994,0.0,0.368555,efficientdet_lite0_detection_metadata_1,25.690000000000005
29,14,5.489165999999999,54.53,54.0,25.5,0.303585,0.0,0.368555,efficientdet_lite0_detection_metadata_1,25.690000000000005
30,15,5.5516749999999995,54.043,54.5,25.0,0.303585,0.0,0.366094,efficientdet_lite0_detection_metadata_1,25.690000000000005
31,15,5.852880999999999,54.53,54.5,26.0,0.301206,0.0,0.366094,efficientdet_lite0_detection_metadata_1,25.690000000000005
32,16,5.915658,54.53,54.5,25.0,0.301206,0.0,0.363983,efficientdet_lite0_detection_metadata_1,25.690000000000005
33,16,6.2197379999999995,54.53,54.5,26.7,0.30408,0.0,0.363983,efficientdet_lite0_detection_metadata_1,25.690000000000005
34,17,6.2823009999999995,54.53,54.0,25.0,0.30408,0.0,0.366643,efficientdet_lite0_detection_metadata_1,25.690000000000005
35,17,6.592550999999999,54.53,54.5,26.2,0.31025,0.0,0.366643,efficientdet_lite0_detection_metadata_1,25.690000000000005
36,18,6.655024999999999,54.53,54.5,25.0,0.31025,0.0,0.372724,efficientdet_lite0_detection_metadata_1,25.690000000000005
37,18,6.964619999999999,54.043,53.5,27.0,0.309595,0.0,0.372724,efficientdet_lite0_detection_metadata_1,25.690000000000005
38,19,7.027140999999999,53.556,53.5,25.0,0.309595,0.0,0.372116,efficientdet_lite0_detection_metadata_1,25.690000000000005
