,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,0.4196,0.0,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,0.0,47.5,0.0
1,0.4196,79.3,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,1.36158,48.0,1.36158
2,0.4196,0.0,1,1.363186,efficientdet_lite4_detection_metadata_2,0.0,1.36158,48.0,1.3631859999999998
3,0.4196,85.0,1,1.363186,efficientdet_lite4_detection_metadata_2,0.0,1.350612,47.5,2.7137979999999997
4,0.4196,0.0,2,1.351521,efficientdet_lite4_detection_metadata_2,0.0,1.350612,47.5,2.7147069999999998
5,0.4196,85.4,2,1.351521,efficientdet_lite4_detection_metadata_2,0.0,1.346509,48.0,4.061216
6,0.4196,0.0,3,1.347416,efficientdet_lite4_detection_metadata_2,0.0,1.346509,48.0,4.062123
7,0.4196,86.0,3,1.347416,efficientdet_lite4_detection_metadata_2,0.0,1.331045,47.5,5.393167999999999
8,0.4196,0.0,4,1.331948,efficientdet_lite4_detection_metadata_2,0.0,1.331045,47.5,5.3940709999999985
9,0.4196,85.8,4,1.331948,efficientdet_lite4_detection_metadata_2,0.0,1.345671,46.0,6.739741999999999
10,0.4196,0.0,5,1.346604,efficientdet_lite4_detection_metadata_2,0.0,1.345671,46.0,6.740674999999999
11,0.4196,85.3,5,1.346604,efficientdet_lite4_detection_metadata_2,0.0,1.338545,48.0,8.07922
12,0.4196,0.0,6,1.341007,efficientdet_lite4_detection_metadata_2,0.0,1.338545,48.0,8.081681999999999
13,0.4196,85.3,6,1.341007,efficientdet_lite4_detection_metadata_2,0.0,1.339114,48.0,9.420796
14,0.4196,50.0,7,1.341267,efficientdet_lite4_detection_metadata_2,0.0,1.339114,48.0,9.422949
15,0.4196,86.1,7,1.341267,efficientdet_lite4_detection_metadata_2,0.0,1.326123,48.0,10.749071999999998
16,0.4196,50.0,8,1.328293,efficientdet_lite4_detection_metadata_2,0.0,1.326123,48.0,10.751241999999998
17,0.4196,85.6,8,1.328293,efficientdet_lite4_detection_metadata_2,0.0,1.333953,48.0,12.085194999999997
18,0.4196,100.0,9,1.336099,efficientdet_lite4_detection_metadata_2,0.0,1.333953,48.0,12.087340999999997
19,0.4196,85.2,9,1.336099,efficientdet_lite4_detection_metadata_2,0.0,1.342089,48.0,13.429429999999996
20,0.4196,0.0,10,1.344186,efficientdet_lite4_detection_metadata_2,0.0,1.342089,48.0,13.431526999999997
21,0.4196,85.9,10,1.344186,efficientdet_lite4_detection_metadata_2,0.0,1.334936,47.0,14.766462999999998
22,0.4196,0.0,11,1.33704,efficientdet_lite4_detection_metadata_2,0.0,1.334936,47.0,14.768566999999997
23,0.4196,84.9,11,1.33704,efficientdet_lite4_detection_metadata_2,0.0,1.350255,48.0,16.118821999999998
24,0.4196,0.0,12,1.352425,efficientdet_lite4_detection_metadata_2,0.0,1.350255,48.0,16.120991999999998
25,0.4196,85.4,12,1.352425,efficientdet_lite4_detection_metadata_2,0.0,1.337122,47.0,17.458114
26,0.4196,50.0,13,1.339293,efficientdet_lite4_detection_metadata_2,0.0,1.337122,47.0,17.460285
27,0.4196,85.9,13,1.339293,efficientdet_lite4_detection_metadata_2,0.0,1.328622,48.5,18.788907
28,0.4196,100.0,14,1.330788,efficientdet_lite4_detection_metadata_2,0.0,1.328622,48.5,18.791073
29,0.4196,85.2,14,1.330788,efficientdet_lite4_detection_metadata_2,0.0,1.345141,47.0,20.136214000000002
30,0.4196,0.0,15,1.34724,efficientdet_lite4_detection_metadata_2,0.0,1.345141,47.0,20.138313000000004
31,0.4196,85.8,15,1.34724,efficientdet_lite4_detection_metadata_2,0.0,1.334235,48.5,21.472548000000003
32,0.4196,0.0,16,1.336398,efficientdet_lite4_detection_metadata_2,0.0,1.334235,48.5,21.474711000000003
33,0.4196,86.0,16,1.336398,efficientdet_lite4_detection_metadata_2,0.0,1.332359,47.0,22.807070000000003
34,0.4196,0.0,17,1.33447,efficientdet_lite4_detection_metadata_2,0.0,1.332359,47.0,22.809181000000002
35,0.4196,85.8,17,1.33447,efficientdet_lite4_detection_metadata_2,0.0,1.331915,48.5,24.141096
36,0.4196,0.0,18,1.334016,efficientdet_lite4_detection_metadata_2,0.0,1.331915,48.5,24.143197000000004
37,0.4196,85.4,18,1.334016,efficientdet_lite4_detection_metadata_2,0.0,1.340759,47.5,25.483956000000003
38,0.4196,0.0,19,1.342874,efficientdet_lite4_detection_metadata_2,0.0,1.340759,47.5,25.486071000000003
39,0.4196,85.2,19,1.342874,efficientdet_lite4_detection_metadata_2,0.0,1.3459,48.5,26.831971000000003
40,0.4196,0.0,20,1.347999,efficientdet_lite4_detection_metadata_2,0.0,1.3459,48.5,26.834070000000004
