,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,69.14,68.6,0.0,0.0,0,0.0,InceptionV2SSD,0.739
1,0,1.889393,57.939,56.4,2.0,1.889393,0,0.0,InceptionV2FasterRCNN,0.739
2,1,1.9434550000000002,56.478,56.0,23.8,1.889393,0,1.943455,InceptionV2FasterRCNN,0.739
3,1,7.519507,63.783,62.8,92.6,5.576052,0,1.943455,InceptionV2FasterRCNN,0.739
4,2,7.580451000000001,62.809,61.8,28.0,5.576052,0,5.636996,InceptionV2FasterRCNN,0.739
5,2,13.097105,65.731,66.7,93.9,5.516654,0,5.636996,InceptionV2FasterRCNN,0.739
6,3,13.158129000000002,66.705,65.2,25.0,5.516654,0,5.577678,InceptionV2FasterRCNN,0.739
7,3,18.663891000000003,68.166,68.6,93.9,5.505762,0,5.577678,InceptionV2FasterRCNN,0.739
8,4,18.725008000000003,68.653,67.2,28.0,5.505762,0,5.566879,InceptionV2FasterRCNN,0.739
9,4,24.25457,70.114,70.6,93.5,5.529562,0,5.566879,InceptionV2FasterRCNN,0.739
10,5,24.315959,70.601,69.1,25.0,5.529562,0,5.590951,InceptionV2FasterRCNN,0.739
11,5,30.158867,72.549,70.6,92.6,5.842908,0,5.590951,InceptionV2FasterRCNN,0.739
12,6,30.220110999999996,70.601,69.6,25.0,5.842908,0,5.904152,InceptionV2FasterRCNN,0.739
13,6,35.738890999999995,73.523,72.5,93.8,5.51878,0,5.904152,InceptionV2FasterRCNN,0.739
14,7,35.799944999999994,72.549,71.5,25.0,5.51878,0,5.579834,InceptionV2FasterRCNN,0.739
15,7,41.282751999999995,73.523,73.5,93.5,5.482807,0,5.579834,InceptionV2FasterRCNN,0.739
16,8,41.34387999999999,73.523,73.0,26.1,5.482807,0,5.543935,InceptionV2FasterRCNN,0.739
17,8,46.808764999999994,75.958,74.0,93.7,5.464885,0,5.543935,MobileNetV3SSD,0.739
18,9,46.86967899999999,74.01,74.0,30.8,5.464885,0,5.525799,MobileNetV3SSD,0.739
19,9,47.29255999999999,74.497,72.0,64.9,0.422881,0,5.525799,InceptionV2FasterRCNN,0.739
20,10,47.35428299999999,72.062,72.5,28.0,0.422881,0,0.484604,InceptionV2FasterRCNN,0.739
21,10,52.783748999999986,76.445,75.0,93.7,5.429466,0,0.484604,MobileNetV3SSD,0.739
22,11,52.84596999999999,74.984,73.5,25.0,5.429466,0,5.491687,MobileNetV3SSD,0.739
23,11,53.17282499999999,74.497,74.5,73.7,0.326855,0,5.491687,InceptionV2FasterRCNN,0.739
24,12,53.23463299999999,74.497,74.0,25.0,0.326855,0,0.388663,InceptionV2FasterRCNN,0.739
25,12,58.650989999999986,77.906,76.4,93.7,5.416357,0,0.388663,MobileNetV3SSD,0.739
26,13,58.71326199999999,76.445,75.4,26.9,5.416357,0,5.478629,MobileNetV3SSD,0.739
27,13,59.044793999999996,76.932,75.4,74.4,0.331532,0,5.478629,MobileNetV3SSD,0.739
28,14,59.106446999999996,75.471,74.5,26.9,0.331532,0,0.393185,MobileNetV3SSD,0.739
29,14,59.436448999999996,74.984,75.4,73.2,0.330002,0,0.393185,InceptionV2FasterRCNN,0.739
30,15,59.498245,75.471,74.0,25.0,0.330002,0,0.391798,InceptionV2FasterRCNN,0.739
31,15,64.915855,77.419,76.9,93.6,5.41761,0,0.391798,MobileNetV3SSD,0.739
32,16,64.978128,76.932,75.9,30.8,5.41761,0,5.479883,MobileNetV3SSD,0.739
33,16,65.310455,77.419,76.4,73.8,0.332327,0,5.479883,MobileNetV3SSD,0.739
34,17,65.372772,75.958,75.9,25.0,0.332327,0,0.394644,MobileNetV3SSD,0.739
35,17,65.70425399999999,76.932,75.4,72.1,0.331482,0,0.394644,MobileNetV3SSD,0.739
36,18,65.766346,75.471,75.0,25.0,0.331482,0,0.393574,MobileNetV3SSD,0.739
37,18,66.093268,75.958,75.0,73.5,0.326922,0,0.393574,MobileNetV3SSD,0.739
38,19,66.15507099999999,74.984,74.0,25.0,0.326922,0,0.388725,MobileNetV3SSD,0.739
39,19,66.478169,75.958,74.0,73.9,0.323098,0,0.388725,MobileNetV3SSD,0.739
40,20,66.53992,74.01,75.0,25.0,0.323098,0,0.384849,MobileNetV3SSD,0.739
41,20,66.869637,76.932,75.4,73.4,0.329717,0,0.384849,MobileNetV3SSD,0.739
42,21,66.931505,73.523,75.0,25.0,0.329717,0,0.391585,MobileNetV3SSD,0.739
43,21,67.25578,76.445,74.5,73.0,0.324275,0,0.391585,MobileNetV3SSD,0.739
44,22,67.317567,74.497,74.5,25.0,0.324275,0,0.386062,MobileNetV3SSD,0.739
45,22,67.649467,75.958,73.5,73.0,0.3319,0,0.386062,MobileNetV3SSD,0.739
46,23,67.711288,73.523,75.0,28.0,0.3319,0,0.393721,MobileNetV3SSD,0.739
47,23,68.042887,74.984,73.5,73.4,0.331599,0,0.393721,InceptionV2FasterRCNN,0.739
48,24,68.104698,73.523,74.0,30.8,0.331599,0,0.39341,InceptionV2FasterRCNN,0.739
49,24,73.538783,78.88,77.4,93.6,5.434085,0,0.39341,MobileNetV3SSD,0.739
50,25,73.601169,77.419,76.9,25.0,5.434085,0,5.496471,MobileNetV3SSD,0.739
51,25,73.926152,76.932,76.4,73.2,0.324983,0,5.496471,MobileNetV3SSD,0.739
52,26,73.987974,76.445,75.9,28.0,0.324983,0,0.386805,MobileNetV3SSD,0.739
53,26,74.31441199999999,76.932,75.9,73.5,0.326438,0,0.386805,MobileNetV3SSD,0.739
54,27,74.376374,75.958,75.4,28.0,0.326438,0,0.3884,MobileNetV3SSD,0.739
55,27,74.704095,75.958,75.9,73.9,0.327721,0,0.3884,MobileNetV3SSD,0.739
56,28,74.76561099999999,75.958,75.4,25.0,0.327721,0,0.389237,MobileNetV3SSD,0.739
57,28,75.08944699999999,75.958,75.4,73.9,0.323836,0,0.389237,MobileNetV3SSD,0.739
58,29,75.151271,75.471,75.0,28.0,0.323836,0,0.38566,MobileNetV3SSD,0.739
59,29,75.48412599999999,76.445,75.9,71.9,0.332855,0,0.38566,MobileNetV3SSD,0.739
60,30,75.545942,75.958,75.4,28.0,0.332855,0,0.394671,MobileNetV3SSD,0.739
61,30,75.882909,76.445,75.4,72.4,0.336967,0,0.394671,MobileNetV3SSD,0.739
62,31,75.944913,75.471,75.0,29.6,0.336967,0,0.398971,MobileNetV3SSD,0.739
63,31,76.278333,76.445,74.5,73.5,0.33342,0,0.398971,MobileNetV3SSD,0.739
64,32,76.340079,74.497,74.0,25.0,0.33342,0,0.395166,MobileNetV3SSD,0.739
65,32,76.671587,75.958,74.5,72.4,0.331508,0,0.395166,MobileNetV3SSD,0.739
66,33,76.73454000000001,74.497,74.5,25.0,0.331508,0,0.394461,MobileNetV3SSD,0.739
67,33,77.06573900000001,75.471,75.4,72.9,0.331199,0,0.394461,MobileNetV3SSD,0.739
68,34,77.12748900000001,75.471,74.5,25.0,0.331199,0,0.392949,MobileNetV3SSD,0.739
69,34,77.44758500000002,74.984,74.5,74.7,0.320096,0,0.392949,InceptionV2FasterRCNN,0.739
70,35,77.50942200000001,74.497,74.5,25.0,0.320096,0,0.381933,InceptionV2FasterRCNN,0.739
71,35,82.97584700000002,78.393,77.4,93.3,5.466425,0,0.381933,MobileNetV3SSD,0.739
72,36,83.03835400000001,77.419,76.9,25.0,5.466425,0,5.528932,MobileNetV3SSD,0.739
73,36,83.36635000000001,78.393,76.9,74.2,0.327996,0,5.528932,MobileNetV3SSD,0.739
74,37,83.42836600000001,76.932,76.4,25.0,0.327996,0,0.390012,MobileNetV3SSD,0.739
75,37,83.74635500000001,77.419,76.9,74.8,0.317989,0,0.390012,MobileNetV3SSD,0.739
76,38,83.807939,76.932,76.4,28.0,0.317989,0,0.379573,MobileNetV3SSD,0.739
