,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,62.322,62.3,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
1,0,4.088367,53.069,53.5,12.8,4.088367,0.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
2,1,4.16663,53.556,54.0,25.8,4.088367,0.0,4.16663,efficientdet_lite4_detection_metadata_2,41.96
3,1,8.221793,55.991,55.0,26.4,4.055163,0.0,4.16663,efficientdet_lite3_detection_metadata_1,41.96
4,2,8.300464,55.017,54.0,28.1,4.055163,2.4595012,4.133834,efficientdet_lite3_detection_metadata_1,41.96
5,2,9.993302,55.504,54.0,25.6,1.692838,2.4595012,4.133834,efficientdet_lite3_detection_metadata_1,41.96
6,3,12.532245999999999,53.556,54.5,0.9,1.692838,2.4595012,4.231782,efficientdet_lite3_detection_metadata_1,41.96
7,3,14.201433999999999,55.017,55.5,25.8,1.669188,2.4595012,4.231782,efficientdet_lite3_detection_metadata_1,41.96
8,4,16.740597,53.069,53.0,1.2,1.669188,2.4595012,4.208351,efficientdet_lite3_detection_metadata_1,41.96
9,4,18.399695,55.504,54.5,25.7,1.659098,2.4595012,4.208351,efficientdet_lite3_detection_metadata_1,41.96
10,5,20.938766,53.556,54.5,0.7,1.659098,2.4595012,4.198169,efficientdet_lite3_detection_metadata_1,41.96
11,5,22.658026,55.504,55.0,25.9,1.71926,2.4595012,4.198169,efficientdet_lite3_detection_metadata_1,41.96
12,6,25.198959000000002,54.043,53.5,0.8,1.71926,2.4595012,4.260193,efficientdet_lite3_detection_metadata_1,37.7
13,6,26.899178000000003,55.504,54.5,25.8,1.700219,2.4595012,4.260193,efficientdet_lite3_detection_metadata_1,37.7
14,7,29.439764,53.556,54.5,0.8,1.700219,2.4595012,4.240805,efficientdet_lite3_detection_metadata_1,37.7
15,7,31.106968000000002,56.478,54.5,25.6,1.667204,2.4595012,4.240805,efficientdet_lite3_detection_metadata_1,37.7
16,8,33.649975000000005,53.069,53.5,1.3,1.667204,2.4595012,4.210211,efficientdet_lite3_detection_metadata_1,37.7
17,8,35.331801000000006,55.504,55.0,28.8,1.681826,2.4595012,4.210211,efficientdet_lite3_detection_metadata_1,37.7
18,9,37.87340400000001,54.53,55.0,1.1,1.681826,2.4595012,4.223429,efficientdet_lite3_detection_metadata_1,37.7
19,9,39.573851000000005,55.991,55.5,25.8,1.700447,2.4595012,4.223429,efficientdet_lite3_detection_metadata_1,37.7
20,10,42.11454300000001,54.043,54.5,1.0,1.700447,2.4595012,4.241139,efficientdet_lite3_detection_metadata_1,37.7
21,10,43.821559000000015,56.965,56.0,25.7,1.707016,2.4595012,4.241139,efficientdet_lite3_detection_metadata_1,37.7
22,11,46.36251900000001,55.504,54.5,1.2,1.707016,2.4595012,4.247976,efficientdet_lite3_detection_metadata_1,37.7
23,11,48.035935000000016,56.478,56.0,25.9,1.673416,2.4595012,4.247976,efficientdet_lite3_detection_metadata_1,37.7
24,12,50.579096000000014,54.043,54.0,1.4,1.673416,2.4595012,4.216577,efficientdet_lite3_detection_metadata_1,37.7
25,12,52.25032500000001,55.991,55.0,25.8,1.671229,2.4595012,4.216577,efficientdet_lite3_detection_metadata_1,37.7
26,13,54.790627000000015,55.017,55.0,0.9,1.671229,2.4595012,4.211531,efficientdet_lite3_detection_metadata_1,37.7
27,13,56.48874900000001,56.965,55.0,25.7,1.698122,2.4595012,4.211531,efficientdet_lite3_detection_metadata_1,37.7
28,14,59.02843700000001,53.556,54.0,0.8,1.698122,2.4595012,4.23781,efficientdet_lite3_detection_metadata_1,37.7
29,14,60.73627000000001,55.504,56.0,25.8,1.707833,2.4595012,4.23781,efficientdet_lite3_detection_metadata_1,37.7
30,15,63.27680900000001,54.53,54.0,0.8,1.707833,2.4595012,4.248372,efficientdet_lite3_detection_metadata_1,37.7
31,15,64.958015,56.965,55.5,25.8,1.681206,2.4595012,4.248372,efficientdet_lite3_detection_metadata_1,37.7
32,16,67.498599,54.043,55.5,2.8,1.681206,2.4595012,4.22179,efficientdet_lite3_detection_metadata_1,37.7
33,16,69.157358,56.965,56.0,25.8,1.658759,2.4595012,4.22179,efficientdet_lite3_detection_metadata_1,37.7
34,17,71.700274,54.53,55.0,1.4,1.658759,2.4595012,4.201675,efficientdet_lite3_detection_metadata_1,37.7
35,17,73.36857699999999,55.991,56.9,25.7,1.668303,2.4595012,4.201675,efficientdet_lite3_detection_metadata_1,37.7
36,18,75.909572,54.043,55.0,0.7,1.668303,2.4595012,4.209298,efficientdet_lite3_detection_metadata_1,37.7
37,18,77.610457,56.478,55.0,25.9,1.700885,2.4595012,4.209298,efficientdet_lite3_detection_metadata_1,37.7
38,19,80.151045,54.53,55.5,0.9,1.700885,2.4595012,4.241473,efficientdet_lite3_detection_metadata_1,37.7
39,19,81.862551,56.965,56.4,25.9,1.711506,2.4595012,4.241473,efficientdet_lite3_detection_metadata_1,37.7
40,20,84.402852,55.504,54.0,0.9,1.711506,2.4595012,4.251807,efficientdet_lite3_detection_metadata_1,37.7
41,20,86.06523,56.965,56.9,25.8,1.662378,2.4595012,4.251807,efficientdet_lite3_detection_metadata_1,37.7
42,21,88.60820299999999,54.043,54.5,1.4,1.662378,2.4595012,4.205351,efficientdet_lite3_detection_metadata_1,37.7
43,21,90.275004,56.478,55.5,26.4,1.666801,2.4595012,4.205351,efficientdet_lite3_detection_metadata_1,37.7
44,22,92.81575199999999,54.53,54.5,1.0,1.666801,2.4595012,4.207549,efficientdet_lite3_detection_metadata_1,37.7
45,22,94.51609199999999,56.965,56.4,25.8,1.70034,2.4595012,4.207549,efficientdet_lite3_detection_metadata_1,37.7
46,23,97.05649799999999,54.53,55.0,0.9,1.70034,2.4595012,4.240746,efficientdet_lite3_detection_metadata_1,37.7
47,23,98.75412499999999,56.965,56.9,25.7,1.697627,2.4595012,4.240746,efficientdet_lite3_detection_metadata_1,37.7
48,24,101.294698,54.043,55.5,1.1,1.697627,2.4595012,4.2382,efficientdet_lite3_detection_metadata_1,37.7
49,24,102.98043799999999,56.965,56.9,25.7,1.68574,2.4595012,4.2382,efficientdet_lite3_detection_metadata_1,37.7
50,25,105.523296,54.043,55.0,1.7,1.68574,2.4595012,4.228598,efficientdet_lite3_detection_metadata_1,37.7
51,25,107.20537,56.478,56.9,25.9,1.682074,2.4595012,4.228598,efficientdet_lite3_detection_metadata_1,37.7
52,26,109.745919,54.53,55.5,0.9,1.682074,2.4595012,4.222623,efficientdet_lite3_detection_metadata_1,37.7
53,26,111.451408,56.965,57.4,25.8,1.705489,2.4595012,4.222623,efficientdet_lite3_detection_metadata_1,37.7
54,27,113.991935,55.017,55.0,0.7,1.705489,2.4595012,4.246016,efficientdet_lite3_detection_metadata_1,37.7
55,27,115.699806,56.965,56.4,25.7,1.707871,2.4595012,4.246016,efficientdet_lite3_detection_metadata_1,37.7
56,28,118.240347,55.504,55.5,0.8,1.707871,2.4595012,4.248412,efficientdet_lite3_detection_metadata_1,37.7
57,28,119.907691,56.965,56.4,25.7,1.667344,2.4595012,4.248412,efficientdet_lite3_detection_metadata_1,37.7
58,29,122.450692,54.043,54.0,1.3,1.667344,2.4595012,4.210345,efficientdet_lite3_detection_metadata_1,37.7
59,29,124.122878,56.965,56.9,25.9,1.672186,2.4595012,4.210345,efficientdet_lite3_detection_metadata_1,37.7
60,30,126.66312599999999,55.991,54.5,2.2,1.672186,2.4595012,4.212434,efficientdet_lite3_detection_metadata_1,37.7
61,30,128.362526,56.965,56.4,25.8,1.6994,2.4595012,4.212434,efficientdet_lite3_detection_metadata_1,37.7
62,31,130.902891,55.991,55.5,0.7,1.6994,2.4595012,4.239765,efficientdet_lite3_detection_metadata_1,37.7
63,31,132.591482,56.965,56.9,25.7,1.688591,2.4595012,4.239765,efficientdet_lite3_detection_metadata_1,37.7
64,32,135.131958,55.017,55.0,0.9,1.688591,2.4595012,4.229067,efficientdet_lite3_detection_metadata_1,37.7
65,32,136.79838,57.452,56.0,25.8,1.666422,2.4595012,4.229067,efficientdet_lite3_detection_metadata_1,37.7
66,33,139.341149,55.504,54.5,1.4,1.666422,2.4595012,4.209191,efficientdet_lite3_detection_metadata_1,37.7
67,33,141.012285,56.965,57.4,25.9,1.671136,2.4595012,4.209191,efficientdet_lite3_detection_metadata_1,37.7
68,34,143.552872,56.478,56.0,0.9,1.671136,2.4595012,4.211723,efficientdet_lite3_detection_metadata_1,37.7
69,34,145.249514,56.965,57.4,25.8,1.696642,2.4595012,4.211723,efficientdet_lite3_detection_metadata_1,37.7
70,35,147.790073,55.991,55.0,0.7,1.696642,2.4595012,4.237201,efficientdet_lite3_detection_metadata_1,37.7
71,35,149.489048,57.452,56.4,25.7,1.698975,2.4595012,4.237201,efficientdet_lite3_detection_metadata_1,37.7
72,36,152.030487,55.017,56.0,0.8,1.698975,2.4595012,4.240414,efficientdet_lite3_detection_metadata_1,37.7
73,36,153.688199,56.478,56.9,25.8,1.657712,2.4595012,4.240414,efficientdet_lite3_detection_metadata_1,37.7
74,37,156.231245,55.017,56.0,1.4,1.657712,2.4595012,4.200758,efficientdet_lite3_detection_metadata_1,37.7
75,37,157.895683,56.478,56.9,25.6,1.664438,2.4595012,4.200758,efficientdet_lite3_detection_metadata_1,37.7
76,38,160.43616,55.504,55.5,0.7,1.664438,2.4595012,4.204915,efficientdet_lite3_detection_metadata_1,37.7
77,38,162.132988,57.452,56.9,25.7,1.696828,2.4595012,4.204915,efficientdet_lite3_detection_metadata_1,37.7
78,39,164.672232,55.504,55.5,1.0,1.696828,2.4595012,4.236072,efficientdet_lite3_detection_metadata_1,37.7
79,39,166.371096,56.478,56.4,25.7,1.698864,2.4595012,4.236072,efficientdet_lite3_detection_metadata_1,37.7
