,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,56.965,56.4,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
1,0,4.091099,53.556,54.0,5.7,4.091099,0.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
2,1,4.141214999999999,54.043,54.0,26.3,4.091099,0.0,4.141215,efficientdet_lite4_detection_metadata_2,41.96
3,1,8.164748,55.504,56.0,25.7,4.023533,0.0,4.141215,efficientdet_lite4_detection_metadata_2,41.96
4,2,8.214582,55.991,55.0,25.0,4.023533,0.0,4.073367,efficientdet_lite4_detection_metadata_2,41.96
5,2,12.262518,56.478,56.4,27.0,4.047936,0.0,4.073367,efficientdet_lite4_detection_metadata_2,41.96
6,3,12.312697,56.478,56.0,25.0,4.047936,0.0,4.098115,efficientdet_lite4_detection_metadata_2,41.96
7,3,16.342148,57.452,57.4,25.8,4.029451,0.0,4.098115,efficientdet_lite4_detection_metadata_2,41.96
8,4,16.392257999999998,57.452,56.9,28.6,4.029451,0.0,4.079561,efficientdet_lite4_detection_metadata_2,41.96
9,4,20.418895,57.939,56.9,25.5,4.026637,0.0,4.079561,efficientdet_lite4_detection_metadata_2,41.96
10,5,20.468912,56.965,57.9,22.2,4.026637,0.0,4.076654,efficientdet_lite4_detection_metadata_2,41.96
11,5,24.545487,57.939,57.9,25.6,4.076575,0.0,4.076654,efficientdet_lite4_detection_metadata_2,41.96
12,6,24.596752000000002,57.939,56.9,25.0,4.076575,0.0,4.12784,efficientdet_lite4_detection_metadata_2,41.96
13,6,28.615693,57.452,57.9,25.6,4.018941,0.0,4.12784,efficientdet_lite4_detection_metadata_2,41.96
14,7,28.666116000000002,57.939,57.9,26.3,4.018941,0.0,4.069364,efficientdet_lite4_detection_metadata_2,41.96
15,7,32.692861,57.452,58.4,25.6,4.026745,0.0,4.069364,efficientdet_lite4_detection_metadata_2,41.96
16,8,32.743147,58.426,58.4,28.6,4.026745,0.0,4.077031,efficientdet_lite4_detection_metadata_2,41.96
17,8,36.774086,57.939,58.4,25.5,4.030939,0.0,4.077031,efficientdet_lite4_detection_metadata_2,41.96
18,9,36.824355,58.426,58.4,26.3,4.030939,0.0,4.081208,efficientdet_lite4_detection_metadata_2,41.96
19,9,40.879735,58.426,58.9,25.6,4.05538,0.0,4.081208,efficientdet_lite4_detection_metadata_2,41.96
20,10,40.930012,58.913,58.4,25.0,4.05538,0.0,4.105657,efficientdet_lite4_detection_metadata_2,41.96
21,10,44.962132999999994,58.913,58.9,25.5,4.032121,0.0,4.105657,efficientdet_lite4_detection_metadata_2,41.96
22,11,45.01224099999999,58.913,59.4,26.3,4.032121,0.0,4.082229,efficientdet_lite4_detection_metadata_2,41.96
23,11,49.04769199999999,58.913,59.4,25.6,4.035451,0.0,4.082229,efficientdet_lite4_detection_metadata_2,41.96
24,12,49.09812099999999,59.4,59.4,25.0,4.035451,0.0,4.08588,efficientdet_lite4_detection_metadata_2,41.96
25,12,53.14414999999999,60.374,58.4,25.6,4.046029,0.0,4.08588,efficientdet_lite4_detection_metadata_2,41.96
26,13,53.194433999999994,58.426,60.3,25.0,4.046029,0.0,4.096313,efficientdet_lite4_detection_metadata_2,41.96
27,13,57.24994399999999,59.4,58.9,25.5,4.05551,0.0,4.096313,efficientdet_lite4_detection_metadata_2,41.96
28,14,57.300132999999995,59.887,59.9,25.0,4.05551,0.0,4.105699,efficientdet_lite4_detection_metadata_2,41.96
29,14,61.337731,59.887,59.9,25.7,4.037598,0.0,4.105699,efficientdet_lite4_detection_metadata_2,41.96
30,15,61.38798,59.887,59.9,26.3,4.037598,0.0,4.087847,efficientdet_lite4_detection_metadata_2,41.96
31,15,65.448817,60.374,60.3,25.8,4.060837,0.0,4.087847,efficientdet_lite4_detection_metadata_2,41.96
32,16,65.499347,60.374,60.3,28.6,4.060837,0.0,4.111367,efficientdet_lite4_detection_metadata_2,41.96
33,16,69.538571,60.861,60.8,25.6,4.039224,0.0,4.111367,efficientdet_lite4_detection_metadata_2,41.96
34,17,69.588885,60.861,60.3,28.6,4.039224,0.0,4.089538,efficientdet_lite4_detection_metadata_2,41.96
35,17,73.653254,60.374,60.3,25.4,4.064369,0.0,4.089538,efficientdet_lite4_detection_metadata_2,41.96
36,18,73.703575,60.374,59.9,26.3,4.064369,0.0,4.11469,efficientdet_lite4_detection_metadata_2,41.96
37,18,77.755171,59.887,60.3,25.6,4.051596,0.0,4.11469,efficientdet_lite4_detection_metadata_2,41.96
38,19,77.805384,60.374,60.3,28.6,4.051596,0.0,4.101809,efficientdet_lite4_detection_metadata_2,41.96
