,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,41.96,0.0,0,0.0,efficientdet_lite4_detection_metadata_2,2.0,0.0,53.0,0.0
1,41.96,9.6,0,0.0,efficientdet_lite4_detection_metadata_2,2.0,1.493111,53.5,1.493111
2,41.96,8.6,1,3.496276,efficientdet_lite4_detection_metadata_2,2.0,1.493111,50.5,3.496276
3,41.96,87.3,1,3.496276,efficientdet_lite4_detection_metadata_2,2.0,1.492086,51.5,4.988362
4,41.96,8.5,2,3.495512,efficientdet_lite4_detection_metadata_2,2.0,1.492086,50.5,6.991788
5,41.96,86.3,2,3.495512,efficientdet_lite4_detection_metadata_2,2.0,1.535848,52.0,8.527636
6,41.96,8.3,3,3.539592,efficientdet_lite4_detection_metadata_2,2.0,1.535848,51.0,10.53138
7,41.96,85.4,3,3.539592,efficientdet_lite4_detection_metadata_2,2.0,1.456373,52.0,11.987753
8,41.96,5.2,4,3.459726,efficientdet_lite4_detection_metadata_2,2.0,1.456373,50.5,13.991106
9,41.96,85.6,4,3.459726,efficientdet_lite4_detection_metadata_2,2.0,1.518063,52.5,15.509169
10,41.96,7.4,5,3.521474,efficientdet_lite4_detection_metadata_2,2.0,1.518063,50.5,17.51258
11,41.96,87.2,5,3.521474,efficientdet_lite4_detection_metadata_2,2.0,1.46752,51.5,18.9801
12,41.96,9.2,6,3.475649,efficientdet_lite4_detection_metadata_2,2.0,1.46752,50.5,20.988229
13,41.96,85.7,6,3.475649,efficientdet_lite4_detection_metadata_2,2.0,1.528357,54.0,22.516586
14,41.96,8.4,7,3.536952,efficientdet_lite4_detection_metadata_2,2.0,1.528357,50.5,24.525181
15,41.96,85.9,7,3.536952,efficientdet_lite4_detection_metadata_2,2.0,1.443962,52.0,25.969143
16,41.96,5.8,8,3.453227,efficientdet_lite4_detection_metadata_2,2.0,1.443962,50.5,27.978408
17,41.96,86.0,8,3.453227,efficientdet_lite4_detection_metadata_2,2.0,1.509496,53.5,29.487904
18,41.96,8.7,9,3.518039,efficientdet_lite4_detection_metadata_2,2.0,1.509496,50.5,31.496447000000003
19,41.96,87.6,9,3.518039,efficientdet_lite4_detection_metadata_2,2.0,1.487868,51.5,32.984315
20,41.96,8.4,10,3.496424,efficientdet_lite4_detection_metadata_2,2.0,1.487868,51.0,34.992871
21,41.96,85.8,10,3.496424,efficientdet_lite4_detection_metadata_2,2.0,1.522541,52.5,36.515412
22,41.96,8.6,11,3.532023,efficientdet_lite4_detection_metadata_2,2.0,1.522541,51.0,38.524894
23,41.96,86.0,11,3.532023,efficientdet_lite4_detection_metadata_2,2.0,1.450554,52.0,39.975448
24,41.96,6.3,12,3.457191,efficientdet_lite4_detection_metadata_2,2.0,1.450554,51.0,41.982085000000005
25,41.96,85.9,12,3.457191,efficientdet_lite4_detection_metadata_2,2.0,1.520073,52.5,43.50215800000001
26,41.96,8.5,13,3.52858,efficientdet_lite4_detection_metadata_2,2.0,1.520073,50.5,45.510665
27,41.96,86.1,13,3.52858,efficientdet_lite4_detection_metadata_2,2.0,1.589445,52.0,47.10011
28,41.96,9.6,14,3.598748,efficientdet_lite4_detection_metadata_2,2.0,1.589445,50.5,49.109413
29,41.96,87.1,14,3.598748,efficientdet_lite4_detection_metadata_2,2.0,1.497014,52.0,50.606427000000004
30,41.96,8.2,15,3.505518,efficientdet_lite4_detection_metadata_2,2.0,1.497014,50.5,52.614931000000006
31,41.96,85.4,15,3.505518,efficientdet_lite4_detection_metadata_2,2.0,1.459202,52.0,54.074133
32,41.96,5.1,16,3.468304,efficientdet_lite4_detection_metadata_2,2.0,1.459202,50.5,56.08323500000001
33,41.96,86.1,16,3.468304,efficientdet_lite4_detection_metadata_2,2.0,1.498987,52.0,57.58222200000001
34,41.96,8.5,17,3.508324,efficientdet_lite4_detection_metadata_2,2.0,1.498987,51.0,59.59155900000001
35,41.96,86.9,17,3.508324,efficientdet_lite4_detection_metadata_2,2.0,1.469031,52.5,61.06059000000001
36,41.96,8.3,18,3.478689,efficientdet_lite4_detection_metadata_2,2.0,1.469031,51.0,63.07024800000001
37,41.96,85.8,18,3.478689,efficientdet_lite4_detection_metadata_2,2.0,1.541773,52.5,64.61202100000001
38,41.96,8.7,19,3.55023,efficientdet_lite4_detection_metadata_2,2.0,1.541773,51.0,66.620478
39,41.96,85.3,19,3.55023,efficientdet_lite4_detection_metadata_2,2.0,1.461862,51.5,68.08234
40,41.96,6.0,20,3.471674,efficientdet_lite4_detection_metadata_2,2.0,1.461862,51.0,70.092152
41,41.96,85.8,20,3.471674,efficientdet_lite4_detection_metadata_2,2.0,1.508425,52.0,71.600577
42,41.96,8.1,21,3.514181,efficientdet_lite4_detection_metadata_2,2.0,1.508425,51.0,73.60633299999999
43,41.96,87.0,21,3.514181,efficientdet_lite4_detection_metadata_2,2.0,1.463889,52.0,75.07022199999999
44,41.96,8.0,22,3.47391,efficientdet_lite4_detection_metadata_2,2.0,1.463889,51.0,77.080243
45,41.96,85.8,22,3.47391,efficientdet_lite4_detection_metadata_2,2.0,1.528196,52.0,78.60843899999999
46,41.96,7.8,23,3.534886,efficientdet_lite4_detection_metadata_2,2.0,1.528196,51.0,80.615129
47,41.96,85.5,23,3.534886,efficientdet_lite4_detection_metadata_2,2.0,1.453734,52.5,82.068863
48,41.96,6.2,24,3.463083,efficientdet_lite4_detection_metadata_2,2.0,1.453734,51.0,84.078212
49,41.96,85.9,24,3.463083,efficientdet_lite4_detection_metadata_2,2.0,1.521006,52.0,85.599218
50,41.96,8.6,25,3.529261,efficientdet_lite4_detection_metadata_2,2.0,1.521006,51.0,87.607473
51,41.96,86.6,25,3.529261,efficientdet_lite4_detection_metadata_2,2.0,1.485264,52.5,89.092737
52,41.96,8.2,26,3.493711,efficientdet_lite4_detection_metadata_2,2.0,1.485264,51.0,91.101184
53,41.96,85.6,26,3.493711,efficientdet_lite4_detection_metadata_2,2.0,1.53112,54.0,92.632304
54,41.96,8.4,27,3.542345,efficientdet_lite4_detection_metadata_2,2.0,1.53112,51.0,94.643529
55,41.96,85.5,27,3.542345,efficientdet_lite4_detection_metadata_2,2.0,1.452405,52.0,96.095934
56,41.96,6.0,28,3.461503,efficientdet_lite4_detection_metadata_2,2.0,1.452405,51.0,98.105032
57,41.96,86.1,28,3.461503,efficientdet_lite4_detection_metadata_2,2.0,1.510148,52.0,99.61518
58,41.96,8.3,29,3.519828,efficientdet_lite4_detection_metadata_2,2.0,1.510148,51.0,101.62486
59,41.96,87.1,29,3.519828,efficientdet_lite4_detection_metadata_2,2.0,1.469486,52.0,103.094346
