,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,53.0,0.0,0.0,1.0,0.0,efficientdet_lite3_detection_metadata_1,0.4196,NA
1,0,0.598869,41.5,3.0,0.598869,1.0,0.0,efficientdet_lite3_detection_metadata_1,0.4196,NA
2,1,1.601347,40.5,2.2,0.598869,1.0,1.601347,efficientdet_lite3_detection_metadata_1,0.4196,NA
3,1,2.193347,41.5,82.9,0.592,1.0,1.601347,efficientdet_lite3_detection_metadata_1,0.4196,NA
4,2,3.1961239999999997,40.5,1.8,0.592,1.0,1.594777,efficientdet_lite3_detection_metadata_1,0.4196,NA
5,2,3.7963959999999997,42.0,81.9,0.600272,1.0,1.594777,efficientdet_lite3_detection_metadata_1,0.4196,NA
6,3,4.798965999999999,40.5,3.5,0.600272,1.0,1.602842,efficientdet_lite3_detection_metadata_1,0.4196,NA
7,3,5.397743999999999,42.0,82.6,0.598778,1.0,1.602842,efficientdet_lite3_detection_metadata_1,0.4196,NA
8,4,6.400214999999999,40.5,3.0,0.598778,1.0,1.601249,efficientdet_lite3_detection_metadata_1,0.4196,NA
9,4,6.990803,41.5,82.3,0.590588,1.0,1.601249,efficientdet_lite3_detection_metadata_1,0.4196,NA
10,5,7.993286999999999,40.5,2.7,0.590588,1.0,1.593072,efficientdet_lite3_detection_metadata_1,0.4196,NA
11,5,8.592788999999998,41.5,81.4,0.599502,1.0,1.593072,efficientdet_lite3_detection_metadata_1,0.4196,NA
12,6,9.597985999999999,41.0,3.2,0.599502,1.0,1.604699,efficientdet_lite3_detection_metadata_1,0.377,NA
13,6,10.190525999999998,44.0,82.4,0.59254,1.0,1.604699,efficientdet_lite3_detection_metadata_1,0.377,NA
14,7,11.195839999999999,41.0,2.0,0.59254,1.0,1.597854,efficientdet_lite3_detection_metadata_1,0.377,NA
15,7,11.783262999999998,44.0,83.6,0.587423,1.0,1.597854,efficientdet_lite3_detection_metadata_1,0.377,NA
16,8,12.788384999999998,40.5,3.2,0.587423,1.0,1.592545,efficientdet_lite3_detection_metadata_1,0.377,NA
17,8,13.382835999999998,43.5,82.6,0.594451,1.0,1.592545,efficientdet_lite3_detection_metadata_1,0.377,NA
18,9,14.387770999999997,41.0,3.2,0.594451,1.0,1.599386,efficientdet_lite3_detection_metadata_1,0.377,NA
19,9,14.984131999999997,42.0,82.7,0.596361,1.0,1.599386,efficientdet_lite3_detection_metadata_1,0.377,NA
20,10,15.989381999999997,40.5,2.0,0.596361,1.0,1.601611,efficientdet_lite3_detection_metadata_1,0.377,NA
21,10,16.592292999999998,43.5,81.9,0.602911,1.0,1.601611,efficientdet_lite3_detection_metadata_1,0.377,NA
22,11,17.597593,40.5,2.0,0.602911,1.0,1.608211,efficientdet_lite3_detection_metadata_1,0.377,NA
23,11,18.197723,42.5,82.0,0.60013,1.0,1.608211,efficientdet_lite3_detection_metadata_1,0.377,NA
24,12,19.202994,40.5,3.5,0.60013,1.0,1.605401,efficientdet_lite3_detection_metadata_1,0.377,NA
25,12,19.793408,42.5,82.8,0.590414,1.0,1.605401,efficientdet_lite3_detection_metadata_1,0.377,NA
26,13,20.798154,40.5,2.5,0.590414,1.0,1.59516,efficientdet_lite3_detection_metadata_1,0.377,NA
27,13,21.403359000000002,42.5,81.6,0.605205,1.0,1.59516,efficientdet_lite3_detection_metadata_1,0.377,NA
28,14,22.408937,40.5,1.5,0.605205,1.0,1.610783,efficientdet_lite3_detection_metadata_1,0.377,NA
29,14,23.007033,42.5,82.0,0.598096,1.0,1.610783,efficientdet_lite3_detection_metadata_1,0.377,NA
30,15,24.012226,41.0,3.2,0.598096,1.0,1.603289,efficientdet_lite3_detection_metadata_1,0.377,NA
31,15,24.613477,42.5,82.4,0.601251,1.0,1.603289,efficientdet_lite3_detection_metadata_1,0.377,NA
32,16,25.618737,41.0,3.2,0.601251,1.0,1.606511,efficientdet_lite3_detection_metadata_1,0.377,NA
33,16,26.210964999999998,42.5,82.6,0.592228,1.0,1.606511,efficientdet_lite3_detection_metadata_1,0.377,NA
34,17,27.216224999999998,41.0,3.5,0.592228,1.0,1.597488,efficientdet_lite3_detection_metadata_1,0.377,NA
35,17,27.818440999999996,42.5,81.9,0.602216,1.0,1.597488,efficientdet_lite3_detection_metadata_1,0.377,NA
36,18,28.823566999999997,41.0,4.5,0.602216,1.0,1.607342,efficientdet_lite3_detection_metadata_1,0.377,NA
37,18,29.433145999999997,42.5,81.3,0.609579,1.0,1.607342,efficientdet_lite3_detection_metadata_1,0.377,NA
38,19,30.438820999999997,40.5,3.7,0.609579,1.0,1.615254,efficientdet_lite3_detection_metadata_1,0.377,NA
39,19,31.042295999999997,42.0,81.6,0.603475,1.0,1.615254,efficientdet_lite3_detection_metadata_1,0.377,NA
40,20,32.04705899999999,40.5,3.2,0.603475,1.0,1.608238,efficientdet_lite3_detection_metadata_1,0.377,NA
41,20,32.64859599999999,42.0,81.7,0.601537,1.0,1.608238,efficientdet_lite3_detection_metadata_1,0.377,NA
42,21,33.65385099999999,41.0,2.2,0.601537,1.0,1.606792,efficientdet_lite3_detection_metadata_1,0.377,NA
43,21,34.25075199999999,44.0,82.2,0.596901,1.0,1.606792,efficientdet_lite3_detection_metadata_1,0.377,NA
44,22,35.25626299999999,41.0,2.2,0.596901,1.0,1.602412,efficientdet_lite3_detection_metadata_1,0.377,NA
45,22,35.85092499999999,44.5,83.0,0.594662,1.0,1.602412,efficientdet_lite3_detection_metadata_1,0.377,NA
46,23,36.85622199999999,41.0,2.2,0.594662,1.0,1.599959,efficientdet_lite3_detection_metadata_1,0.377,NA
