,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,69.14,69.6,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
1,0,1.574981,54.53,54.0,1.0,1.574981,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
2,1,1.6265760000000002,53.556,54.0,25.0,1.574981,0.0,1.626576,efficientdet_lite4_detection_metadata_2,0.4196
3,1,2.984331,55.991,57.4,85.3,1.357755,0.0,1.626576,efficientdet_lite4_detection_metadata_2,0.4196
4,2,3.035622,57.452,56.9,25.0,1.357755,0.0,1.409046,efficientdet_lite4_detection_metadata_2,0.4196
5,2,4.399438,57.452,57.9,85.1,1.363816,0.0,1.409046,efficientdet_lite4_detection_metadata_2,0.4196
6,3,4.450969,56.965,57.4,21.1,1.363816,0.0,1.415347,efficientdet_lite4_detection_metadata_2,0.4196
7,3,5.810383,58.913,58.9,85.1,1.359414,0.0,1.415347,efficientdet_lite4_detection_metadata_2,0.4196
8,4,5.861789,58.913,57.9,28.6,1.359414,0.0,1.41082,efficientdet_lite4_detection_metadata_2,0.4196
9,4,7.210981,59.4,60.3,85.6,1.349192,0.0,1.41082,efficientdet_lite4_detection_metadata_2,0.4196
10,5,7.262575,60.374,57.9,31.8,1.349192,0.0,1.400786,efficientdet_lite4_detection_metadata_2,0.4196
11,5,8.648007,60.861,59.9,83.9,1.385432,0.0,1.400786,efficientdet_lite3_detection_metadata_1,0.4196
12,6,8.701734,59.887,60.3,28.6,1.385432,0.0,1.439159,efficientdet_lite3_detection_metadata_1,0.41107999999999995
13,6,9.308732000000001,60.861,61.3,79.7,0.606998,0.0,1.439159,efficientdet_lite3_detection_metadata_1,0.41107999999999995
14,7,9.361756,61.348,60.3,25.0,0.606998,0.0,0.660022,efficientdet_lite3_detection_metadata_1,0.40256
15,7,9.975746,60.861,61.8,79.0,0.61399,0.0,0.660022,efficientdet_lite3_detection_metadata_1,0.40256
16,8,10.029273,61.835,61.3,27.3,0.61399,0.0,0.667517,efficientdet_lite3_detection_metadata_1,0.39404
17,8,10.642915,61.348,60.3,78.9,0.613642,0.0,0.667517,efficientdet_lite3_detection_metadata_1,0.39404
18,9,10.696272,60.374,61.3,27.3,0.613642,0.0,0.666999,efficientdet_lite3_detection_metadata_1,0.38552
19,9,11.312842,60.374,60.3,78.5,0.61657,0.0,0.666999,efficientdet_lite3_detection_metadata_1,0.38552
20,10,11.366647,60.374,60.3,25.0,0.61657,0.0,0.670375,efficientdet_lite3_detection_metadata_1,0.377
21,10,11.989758,60.861,61.3,78.5,0.623111,0.0,0.670375,efficientdet_lite3_detection_metadata_1,0.377
22,11,12.042994,61.348,61.8,20.0,0.623111,0.0,0.676347,efficientdet_lite3_detection_metadata_1,0.377
23,11,12.656792,62.809,61.8,78.9,0.613798,0.0,0.676347,efficientdet_lite3_detection_metadata_1,0.377
24,12,12.710106,61.835,61.8,28.6,0.613798,0.0,0.667112,efficientdet_lite3_detection_metadata_1,0.377
25,12,13.326993,61.835,61.8,78.6,0.616887,0.0,0.667112,efficientdet_lite3_detection_metadata_1,0.377
26,13,13.380101,62.322,61.3,23.8,0.616887,0.0,0.669995,efficientdet_lite3_detection_metadata_1,0.377
27,13,13.998611,62.809,61.8,78.5,0.61851,0.0,0.669995,efficientdet_lite3_detection_metadata_1,0.377
28,14,14.051854,61.835,61.8,30.4,0.61851,0.0,0.671753,efficientdet_lite3_detection_metadata_1,0.377
29,14,14.655405,62.322,61.8,79.7,0.603551,0.0,0.671753,efficientdet_lite3_detection_metadata_1,0.377
30,15,14.708665,62.322,62.3,42.9,0.603551,0.0,0.656811,efficientdet_lite3_detection_metadata_1,0.377
31,15,15.612323,62.322,63.3,77.2,0.903658,0.0,0.656811,efficientdet_lite3_detection_metadata_1,0.377
32,16,15.665462000000002,62.322,61.3,27.3,0.903658,0.0,0.956797,efficientdet_lite3_detection_metadata_1,0.377
33,16,16.272533000000003,62.322,62.8,79.5,0.607071,0.0,0.956797,efficientdet_lite3_detection_metadata_1,0.377
34,17,16.32578,62.809,62.3,21.1,0.607071,0.0,0.660318,efficientdet_lite3_detection_metadata_1,0.377
35,17,16.932959,63.296,62.8,79.5,0.607179,0.0,0.660318,efficientdet_lite3_detection_metadata_1,0.377
36,18,16.986074000000002,62.809,62.8,23.8,0.607179,0.0,0.660294,efficientdet_lite3_detection_metadata_1,0.377
37,18,17.595083000000002,63.296,62.8,79.0,0.609009,0.0,0.660294,efficientdet_lite3_detection_metadata_1,0.377
38,19,17.648333,63.296,61.8,25.0,0.609009,0.0,0.662259,efficientdet_lite3_detection_metadata_1,0.377
39,19,18.254329000000002,63.783,63.3,79.5,0.605996,0.0,0.662259,efficientdet_lite3_detection_metadata_1,0.377
40,20,18.307529000000002,63.296,63.3,28.6,0.605996,0.0,0.659196,efficientdet_lite3_detection_metadata_1,0.377
41,20,18.904764000000004,64.27,62.8,80.1,0.597235,0.0,0.659196,efficientdet_lite3_detection_metadata_1,0.377
42,21,18.957932000000003,62.809,62.8,27.3,0.597235,0.0,0.650403,efficientdet_lite3_detection_metadata_1,0.377
43,21,19.558463000000003,63.296,63.3,79.8,0.600531,0.0,0.650403,efficientdet_lite3_detection_metadata_1,0.377
44,22,19.611711000000003,63.296,62.8,25.0,0.600531,0.0,0.653779,efficientdet_lite3_detection_metadata_1,0.377
45,22,20.217267000000003,63.296,63.7,79.5,0.605556,0.0,0.653779,efficientdet_lite3_detection_metadata_1,0.377
46,23,20.270534000000005,63.783,63.3,28.6,0.605556,0.0,0.658823,efficientdet_lite3_detection_metadata_1,0.377
47,23,20.874687000000005,63.783,63.3,79.4,0.604153,0.0,0.658823,efficientdet_lite3_detection_metadata_1,0.377
48,24,20.927834000000004,63.296,63.3,25.0,0.604153,0.0,0.6573,efficientdet_lite3_detection_metadata_1,0.377
49,24,21.551567000000006,64.27,62.8,78.0,0.623733,0.0,0.6573,efficientdet_lite3_detection_metadata_1,0.377
50,25,21.604678000000003,62.809,64.2,30.4,0.623733,0.0,0.676844,efficientdet_lite3_detection_metadata_1,0.377
51,25,22.211956000000004,64.27,63.3,79.4,0.607278,0.0,0.676844,efficientdet_lite3_detection_metadata_1,0.377
52,26,22.264957000000003,63.296,63.3,28.6,0.607278,0.0,0.660279,efficientdet_lite3_detection_metadata_1,0.377
53,26,22.877215000000003,64.757,64.7,79.5,0.612258,0.0,0.660279,efficientdet_lite3_detection_metadata_1,0.377
54,27,22.930532000000003,64.757,65.2,23.8,0.612258,0.0,0.665575,efficientdet_lite3_detection_metadata_1,0.377
55,27,23.545777000000005,64.27,64.7,78.9,0.615245,0.0,0.665575,efficientdet_lite3_detection_metadata_1,0.377
56,28,23.598924000000004,64.757,64.7,27.3,0.615245,0.0,0.668392,efficientdet_lite3_detection_metadata_1,0.377
57,28,24.211488000000003,65.244,64.7,79.3,0.612564,0.0,0.668392,efficientdet_lite2_detection_metadata_1,0.377
58,29,24.265027000000003,63.783,63.7,25.0,0.612564,0.0,0.666103,efficientdet_lite2_detection_metadata_1,0.36954000000000004
59,29,24.609785000000002,65.731,64.2,72.2,0.344758,0.0,0.666103,efficientdet_lite2_detection_metadata_1,0.36954000000000004
60,30,24.662955000000004,64.27,63.7,23.8,0.344758,0.0,0.397928,efficientdet_lite2_detection_metadata_1,0.36208
61,30,25.015864000000004,64.27,64.2,70.6,0.352909,0.0,0.397928,efficientdet_lite3_detection_metadata_1,0.36208
62,31,25.069424000000005,64.27,64.7,23.8,0.352909,0.0,0.406469,efficientdet_lite3_detection_metadata_1,0.36208
63,31,25.669887000000006,65.244,63.7,79.9,0.600463,0.0,0.406469,efficientdet_lite2_detection_metadata_1,0.36208
64,32,25.723202000000004,63.783,64.7,30.4,0.600463,0.0,0.653778,efficientdet_lite2_detection_metadata_1,0.35462000000000005
65,32,26.072776000000005,65.244,64.7,71.4,0.349574,0.0,0.653778,efficientdet_lite2_detection_metadata_1,0.35462000000000005
66,33,26.126891000000004,65.244,64.7,25.0,0.349574,0.0,0.403689,efficientdet_lite2_detection_metadata_1,0.34716
67,33,26.481713000000003,65.244,64.2,70.0,0.354822,0.0,0.403689,efficientdet_lite2_detection_metadata_1,0.34716
68,34,26.534988000000006,64.27,64.2,25.0,0.354822,0.0,0.408097,efficientdet_lite2_detection_metadata_1,0.34715999999999997
69,34,26.883512000000007,65.244,64.7,71.3,0.348524,0.0,0.408097,efficientdet_lite2_detection_metadata_1,0.34715999999999997
70,35,26.936767000000007,64.757,64.7,25.0,0.348524,0.0,0.401779,efficientdet_lite2_detection_metadata_1,0.34716
71,35,27.29032700000001,65.244,64.2,70.4,0.35356,0.0,0.401779,efficientdet_lite2_detection_metadata_1,0.34716
72,36,27.343660000000007,64.27,64.7,21.1,0.35356,0.0,0.406893,efficientdet_lite2_detection_metadata_1,0.3397
73,36,27.686051000000006,65.244,64.7,72.0,0.342391,0.0,0.406893,efficientdet_lite2_detection_metadata_1,0.3397
74,37,27.73920800000001,64.757,63.7,27.3,0.342391,0.0,0.395548,efficientdet_lite2_detection_metadata_1,0.3397
75,37,28.07995500000001,64.27,64.7,72.7,0.340747,0.0,0.395548,efficientdet_lite3_detection_metadata_1,0.3397
