,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,58.913,59.4,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
1,0,4.068181,54.043,53.5,0.8,4.068181,0.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
2,1,4.117986000000001,53.556,53.5,25.0,4.068181,0.0,4.117986,efficientdet_lite4_detection_metadata_2,41.96
3,1,8.135810000000001,55.991,55.0,27.0,4.017824,0.0,4.117986,efficientdet_lite4_detection_metadata_2,41.96
4,2,8.185480000000002,54.043,54.5,26.3,4.017824,0.0,4.067494,efficientdet_lite4_detection_metadata_2,41.96
5,2,12.215584000000002,55.504,55.5,26.8,4.030104,0.0,4.067494,efficientdet_lite4_detection_metadata_2,41.96
6,3,12.26506,55.504,56.0,25.0,4.030104,0.0,4.07958,efficientdet_lite4_detection_metadata_2,41.96
7,3,16.283402,56.965,56.4,26.9,4.018342,0.0,4.07958,efficientdet_lite4_detection_metadata_2,41.96
8,4,16.333584,56.478,56.0,26.3,4.018342,0.0,4.068524,efficientdet_lite4_detection_metadata_2,41.96
9,4,20.345843,55.991,57.4,26.8,4.012259,0.0,4.068524,efficientdet_lite4_detection_metadata_2,41.96
10,5,20.395474999999998,57.452,56.9,26.3,4.012259,0.0,4.061891,efficientdet_lite4_detection_metadata_2,41.96
11,5,24.447972999999998,57.452,57.4,26.9,4.052498,0.0,4.061891,efficientdet_lite4_detection_metadata_2,41.96
12,6,24.497813999999998,57.452,57.9,26.3,4.052498,0.0,4.102339,efficientdet_lite4_detection_metadata_2,41.96
13,6,28.516987,58.426,57.4,26.8,4.019173,0.0,4.102339,efficientdet_lite4_detection_metadata_2,41.96
14,7,28.568587,57.452,58.4,25.0,4.019173,0.0,4.070773,efficientdet_lite4_detection_metadata_2,41.96
15,7,32.590726000000004,58.426,58.4,26.9,4.022139,0.0,4.070773,efficientdet_lite4_detection_metadata_2,41.96
16,8,32.642055,57.939,58.4,25.0,4.022139,0.0,4.073468,efficientdet_lite4_detection_metadata_2,41.96
