,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,67.679,68.6,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
1,0,1.578966,54.53,54.0,2.6,1.578966,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
2,1,1.6305499999999997,54.043,54.0,25.0,1.578966,0.0,1.63055,efficientdet_lite4_detection_metadata_2,0.4196
3,1,3.0233459999999996,57.452,56.4,85.3,1.392796,0.0,1.63055,efficientdet_lite4_detection_metadata_2,0.4196
4,2,3.074993,56.478,55.5,28.6,1.392796,0.0,1.444443,efficientdet_lite4_detection_metadata_2,0.4196
5,2,4.476237,58.426,57.4,85.4,1.401244,0.0,1.444443,efficientdet_lite4_detection_metadata_2,0.4196
6,3,4.528862,57.452,57.4,33.3,1.401244,0.0,1.453869,efficientdet_lite4_detection_metadata_2,0.4196
7,3,5.905869,60.374,58.4,85.5,1.377007,0.0,1.453869,efficientdet_lite4_detection_metadata_2,0.4196
8,4,5.957853,58.426,58.9,26.3,1.377007,0.0,1.428991,efficientdet_lite4_detection_metadata_2,0.4196
9,4,7.336683,60.374,60.8,85.7,1.37883,0.0,1.428991,efficientdet_lite4_detection_metadata_2,0.4196
10,5,7.3884669999999995,60.861,58.9,28.6,1.37883,0.0,1.430614,efficientdet_lite4_detection_metadata_2,0.4196
11,5,8.814786,60.374,60.8,84.4,1.426319,0.0,1.430614,efficientdet_lite4_detection_metadata_2,0.4196
12,6,8.868356,60.861,60.3,25.0,1.426319,0.0,1.479889,efficientdet_lite4_detection_metadata_2,0.4196
13,6,10.226429,62.322,60.8,86.0,1.358073,0.0,1.479889,efficientdet_lite4_detection_metadata_2,0.4196
14,7,10.281468,60.861,61.3,31.8,1.358073,0.0,1.413112,efficientdet_lite4_detection_metadata_2,0.4196
15,7,11.664424,62.809,61.3,85.3,1.382956,0.0,1.413112,efficientdet_lite4_detection_metadata_2,0.4196
16,8,11.718777,61.348,62.3,31.8,1.382956,0.0,1.437309,efficientdet_lite4_detection_metadata_2,0.4196
17,8,13.126612999999999,63.296,64.2,85.7,1.407836,0.0,1.437309,efficientdet_lite4_detection_metadata_2,0.4196
18,9,13.180667999999999,64.27,62.3,25.0,1.407836,0.0,1.461891,efficientdet_lite4_detection_metadata_2,0.4196
19,9,14.551215999999998,63.296,63.3,85.5,1.370548,0.0,1.461891,efficientdet_lite4_detection_metadata_2,0.4196
20,10,14.604878,61.835,62.3,27.3,1.370548,0.0,1.42421,efficientdet_lite4_detection_metadata_2,0.4196
21,10,16.000844,64.757,62.8,85.5,1.395966,0.0,1.42421,efficientdet_lite4_detection_metadata_2,0.4196
22,11,16.054909,62.809,62.3,25.0,1.395966,0.0,1.450031,efficientdet_lite4_detection_metadata_2,0.4196
23,11,17.599104999999998,64.757,63.7,83.1,1.544196,0.0,1.450031,efficientdet_lite4_detection_metadata_2,0.4196
24,12,17.656029,63.783,63.7,42.9,1.544196,0.0,1.60112,efficientdet_lite4_detection_metadata_2,0.4196
25,12,19.069656000000002,64.27,65.2,84.6,1.413627,0.0,1.60112,efficientdet_lite4_detection_metadata_2,0.4196
26,13,19.123264,64.27,63.3,25.0,1.413627,0.0,1.467235,efficientdet_lite4_detection_metadata_2,0.4196
27,13,20.498984999999998,64.757,65.2,85.4,1.375721,0.0,1.467235,efficientdet_lite4_detection_metadata_2,0.4196
28,14,20.552583,65.244,63.7,30.4,1.375721,0.0,1.429319,efficientdet_lite4_detection_metadata_2,0.4196
29,14,21.950612,65.244,64.2,86.2,1.398029,0.0,1.429319,efficientdet_lite4_detection_metadata_2,0.4196
30,15,22.004481,64.757,64.7,28.6,1.398029,0.0,1.451898,efficientdet_lite4_detection_metadata_2,0.4196
31,15,23.433636,65.244,66.2,85.9,1.429155,0.0,1.451898,efficientdet_lite4_detection_metadata_2,0.4196
32,16,23.493085999999998,64.757,64.2,28.6,1.429155,0.0,1.488605,efficientdet_lite4_detection_metadata_2,0.4196
33,16,24.919915999999997,65.731,65.2,86.5,1.42683,0.0,1.488605,efficientdet_lite4_detection_metadata_2,0.4196
34,17,24.973674,65.244,66.2,25.0,1.42683,0.0,1.480588,efficientdet_lite4_detection_metadata_2,0.4196
35,17,26.401284,66.218,65.7,85.2,1.42761,0.0,1.480588,efficientdet_lite4_detection_metadata_2,0.4196
36,18,26.45504,65.731,65.7,25.0,1.42761,0.0,1.481366,efficientdet_lite4_detection_metadata_2,0.4196
37,18,27.856691,67.192,65.7,85.7,1.401651,0.0,1.481366,efficientdet_lite4_detection_metadata_2,0.4196
38,19,27.912405,65.731,65.7,28.6,1.401651,0.0,1.457365,efficientdet_lite4_detection_metadata_2,0.4196
39,19,29.326035,66.705,66.2,85.2,1.41363,0.0,1.457365,efficientdet_lite4_detection_metadata_2,0.4196
40,20,29.379798,66.705,66.2,27.3,1.41363,0.0,1.467393,efficientdet_lite4_detection_metadata_2,0.4196
41,20,30.739093,67.679,65.7,85.8,1.359295,0.0,1.467393,efficientdet_lite4_detection_metadata_2,0.4196
42,21,30.793802000000003,65.731,66.7,34.8,1.359295,0.0,1.414004,efficientdet_lite4_detection_metadata_2,0.4196
43,21,32.194716,67.192,66.7,86.6,1.400914,0.0,1.414004,efficientdet_lite4_detection_metadata_2,0.4196
44,22,32.249752,66.705,66.7,28.6,1.400914,0.0,1.45595,efficientdet_lite4_detection_metadata_2,0.4196
45,22,33.635062,67.679,67.6,86.2,1.38531,0.0,1.45595,efficientdet_lite4_detection_metadata_2,0.4196
46,23,33.688636,67.192,67.2,28.6,1.38531,0.0,1.438884,efficientdet_lite4_detection_metadata_2,0.4196
47,23,35.04538,68.166,66.7,84.9,1.356744,0.0,1.438884,efficientdet_lite4_detection_metadata_2,0.4196
48,24,35.102908,66.705,67.2,23.8,1.356744,0.0,1.414272,efficientdet_lite4_detection_metadata_2,0.4196
49,24,36.486632,68.166,67.6,84.0,1.383724,0.0,1.414272,efficientdet_lite4_detection_metadata_2,0.4196
50,25,36.540565,67.679,67.6,28.6,1.383724,0.0,1.437657,efficientdet_lite4_detection_metadata_2,0.4196
51,25,37.891564,68.166,68.1,85.2,1.350999,0.0,1.437657,efficientdet_lite4_detection_metadata_2,0.4196
52,26,37.950118,68.166,66.7,28.6,1.350999,0.0,1.409553,efficientdet_lite4_detection_metadata_2,0.4196
53,26,39.354304000000006,68.166,67.6,85.3,1.404186,0.0,1.409553,efficientdet_lite4_detection_metadata_2,0.4196
54,27,39.408249000000005,67.679,67.6,31.8,1.404186,0.0,1.458131,efficientdet_lite4_detection_metadata_2,0.4196
55,27,40.824907,69.14,68.1,84.9,1.416658,0.0,1.458131,efficientdet_lite4_detection_metadata_2,0.4196
56,28,40.886028,68.653,68.6,31.8,1.416658,0.0,1.477779,efficientdet_lite4_detection_metadata_2,0.4196
57,28,42.278025,69.14,68.6,85.5,1.391997,0.0,1.477779,efficientdet_lite4_detection_metadata_2,0.4196
58,29,42.33435299999999,68.653,68.1,31.8,1.391997,0.0,1.448325,efficientdet_lite4_detection_metadata_2,0.4196
59,29,43.690723999999996,69.14,69.6,86.0,1.356371,0.0,1.448325,efficientdet_lite4_detection_metadata_2,0.4196
60,30,43.75148099999999,69.627,68.6,31.8,1.356371,0.0,1.417128,efficientdet_lite4_detection_metadata_2,0.4196
61,30,45.13917099999999,68.653,69.1,86.0,1.38769,0.0,1.417128,efficientdet_lite4_detection_metadata_2,0.4196
62,31,45.194399999999995,69.14,69.1,27.3,1.38769,0.0,1.442919,efficientdet_lite4_detection_metadata_2,0.4196
63,31,46.574482999999994,68.653,69.1,86.3,1.380083,0.0,1.442919,efficientdet_lite4_detection_metadata_2,0.4196
64,32,46.634851999999995,69.14,69.1,34.8,1.380083,0.0,1.440452,efficientdet_lite4_detection_metadata_2,0.4196
65,32,48.029954,70.114,69.6,85.7,1.395102,0.0,1.440452,efficientdet_lite3_detection_metadata_1,0.4196
66,33,48.083735999999995,69.627,69.6,28.6,1.395102,0.7394728,1.448884,efficientdet_lite3_detection_metadata_1,0.41107999999999995
67,33,48.69698399999999,70.114,68.6,79.9,0.613248,0.7394728,1.448884,efficientdet_lite3_detection_metadata_1,0.41107999999999995
68,34,49.495175999999994,67.192,66.7,3.1,0.613248,0.7394728,1.41144,efficientdet_lite3_detection_metadata_1,0.40256
69,34,50.124770999999996,69.627,68.1,82.0,0.629595,0.7394728,1.41144,efficientdet_lite3_detection_metadata_1,0.40256
70,35,50.920261999999994,66.218,65.2,6.0,0.629595,0.7394728,1.425086,efficientdet_lite3_detection_metadata_1,0.39404
71,35,51.611020999999994,68.166,68.1,81.4,0.690759,0.7394728,1.425086,efficientdet_lite3_detection_metadata_1,0.39404
72,36,52.407892,65.731,66.2,7.1,0.690759,0.7394728,1.48763,efficientdet_lite3_detection_metadata_1,0.38552
73,36,53.037817,67.679,66.7,80.9,0.629925,0.7394728,1.48763,efficientdet_lite3_detection_metadata_1,0.38552
74,37,53.834447,64.757,65.7,4.6,0.629925,0.7394728,1.426555,efficientdet_lite3_detection_metadata_1,0.377
75,37,54.449467,67.192,66.7,80.5,0.61502,0.7394728,1.426555,efficientdet_lite3_detection_metadata_1,0.377
76,38,55.243339999999996,64.27,64.7,3.4,0.61502,0.7394728,1.408893,efficientdet_lite3_detection_metadata_1,0.377
77,38,55.84593099999999,66.705,66.2,80.5,0.602591,0.7394728,1.408893,efficientdet_lite3_detection_metadata_1,0.377
78,39,56.640477,64.757,64.7,2.2,0.602591,0.7394728,1.397137,efficientdet_lite3_detection_metadata_1,0.377
79,39,57.243213,67.192,66.2,80.5,0.602736,0.7394728,1.397137,efficientdet_lite3_detection_metadata_1,0.377
80,40,58.037017,63.783,64.7,3.5,0.602736,0.7394728,1.39654,efficientdet_lite3_detection_metadata_1,0.377
81,40,58.641439999999996,66.705,65.7,81.0,0.604423,0.7394728,1.39654,efficientdet_lite3_detection_metadata_1,0.377
82,41,59.435356,64.27,64.2,4.0,0.604423,0.7394728,1.398339,efficientdet_lite3_detection_metadata_1,0.377
83,41,60.082042,67.192,66.2,79.9,0.646686,0.7394728,1.398339,efficientdet_lite3_detection_metadata_1,0.377
84,42,60.876053,63.783,63.3,3.5,0.646686,0.7394728,1.440697,efficientdet_lite3_detection_metadata_1,0.377
85,42,61.482851,65.731,65.7,79.8,0.606798,0.7394728,1.440697,efficientdet_lite3_detection_metadata_1,0.377
86,43,62.277059,64.27,63.7,2.2,0.606798,0.7394728,1.401006,efficientdet_lite3_detection_metadata_1,0.377
87,43,62.88358,65.731,65.7,80.7,0.606521,0.7394728,1.401006,efficientdet_lite3_detection_metadata_1,0.377
88,44,63.678262000000004,63.783,64.7,2.5,0.606521,0.7394728,1.401203,efficientdet_lite3_detection_metadata_1,0.377
89,44,64.316736,66.705,65.7,80.4,0.638474,0.7394728,1.401203,efficientdet_lite3_detection_metadata_1,0.377
90,45,65.11049700000001,64.27,63.3,2.8,0.638474,0.7394728,1.432235,efficientdet_lite3_detection_metadata_1,0.377
91,45,65.747026,67.192,66.2,80.7,0.636529,0.7394728,1.432235,efficientdet_lite3_detection_metadata_1,0.377
92,46,66.540912,63.783,64.7,3.5,0.636529,0.7394728,1.430415,efficientdet_lite3_detection_metadata_1,0.377
93,46,67.13980000000001,66.218,66.2,80.8,0.598888,0.7394728,1.430415,efficientdet_lite3_detection_metadata_1,0.377
94,47,67.93356800000001,63.296,63.7,2.2,0.598888,0.7394728,1.392656,efficientdet_lite3_detection_metadata_1,0.377
95,47,68.536809,66.705,64.2,79.8,0.603241,0.7394728,1.392656,efficientdet_lite3_detection_metadata_1,0.377
96,48,69.332857,63.783,62.3,5.9,0.603241,0.7394728,1.399289,efficientdet_lite3_detection_metadata_1,0.377
97,48,69.93836300000001,65.731,64.7,80.2,0.605506,0.7394728,1.399289,efficientdet_lite3_detection_metadata_1,0.377
98,49,70.73215400000001,63.296,63.3,2.2,0.605506,0.7394728,1.399297,efficientdet_lite3_detection_metadata_1,0.377
99,49,71.351375,65.731,64.7,80.2,0.619221,0.7394728,1.399297,efficientdet_lite3_detection_metadata_1,0.377
100,50,72.14568700000001,63.783,63.7,2.5,0.619221,0.7394728,1.413533,efficientdet_lite3_detection_metadata_1,0.377
101,50,72.76872000000002,65.731,65.2,80.2,0.623033,0.7394728,1.413533,efficientdet_lite3_detection_metadata_1,0.377
102,51,73.56523200000001,63.783,63.7,2.5,0.623033,0.7394728,1.419545,efficientdet_lite3_detection_metadata_1,0.377
103,51,74.40079600000001,65.731,65.7,81.6,0.835564,0.7394728,1.419545,efficientdet_lite3_detection_metadata_1,0.377
104,52,75.19740300000001,62.809,63.7,4.7,0.835564,0.7394728,1.632171,efficientdet_lite3_detection_metadata_1,0.377
105,52,75.852675,67.192,65.7,80.3,0.655272,0.7394728,1.632171,efficientdet_lite3_detection_metadata_1,0.377
106,53,76.64634500000001,64.757,64.2,3.5,0.655272,0.7394728,1.448942,efficientdet_lite3_detection_metadata_1,0.377
107,53,77.25520700000001,65.731,65.2,79.5,0.608862,0.7394728,1.448942,efficientdet_lite3_detection_metadata_1,0.377
108,54,78.049034,62.809,63.3,3.1,0.608862,0.7394728,1.402689,efficientdet_lite3_detection_metadata_1,0.377
109,54,78.67631700000001,66.705,65.2,79.3,0.627283,0.7394728,1.402689,efficientdet_lite3_detection_metadata_1,0.377
110,55,79.472012,63.783,63.7,6.3,0.627283,0.7394728,1.422978,efficientdet_lite3_detection_metadata_1,0.377
111,55,80.10785800000001,65.244,65.2,80.1,0.635846,0.7394728,1.422978,efficientdet_lite3_detection_metadata_1,0.377
112,56,80.904021,62.809,63.3,4.1,0.635846,0.7394728,1.432009,efficientdet_lite3_detection_metadata_1,0.377
113,56,81.534894,66.218,65.2,79.5,0.630873,0.7394728,1.432009,efficientdet_lite3_detection_metadata_1,0.377
114,57,82.328863,63.783,62.8,2.8,0.630873,0.7394728,1.424842,efficientdet_lite3_detection_metadata_1,0.377
115,57,82.943394,65.731,65.2,81.3,0.614531,0.7394728,1.424842,efficientdet_lite3_detection_metadata_1,0.377
116,58,83.739316,64.27,63.3,3.1,0.614531,0.7394728,1.410453,efficientdet_lite3_detection_metadata_1,0.377
117,58,84.344589,65.731,65.7,80.5,0.605273,0.7394728,1.410453,efficientdet_lite3_detection_metadata_1,0.377
118,59,85.140609,63.783,62.3,4.8,0.605273,0.7394728,1.401293,efficientdet_lite3_detection_metadata_1,0.377
119,59,85.784094,65.244,65.2,80.6,0.643485,0.7394728,1.401293,efficientdet_lite3_detection_metadata_1,0.377
120,60,86.577942,64.27,64.2,4.1,0.643485,0.7394728,1.437333,efficientdet_lite3_detection_metadata_1,0.377
121,60,87.188429,66.218,65.7,79.9,0.610487,0.7394728,1.437333,efficientdet_lite3_detection_metadata_1,0.377
122,61,87.98297699999999,63.783,63.7,2.9,0.610487,0.7394728,1.405035,efficientdet_lite3_detection_metadata_1,0.377
123,61,88.61044,67.192,65.7,80.5,0.627463,0.7394728,1.405035,efficientdet_lite3_detection_metadata_1,0.377
124,62,89.40420699999999,62.809,63.7,2.9,0.627463,0.7394728,1.42123,efficientdet_lite3_detection_metadata_1,0.377
125,62,90.01039599999999,65.731,64.7,79.8,0.606189,0.7394728,1.42123,efficientdet_lite3_detection_metadata_1,0.377
126,63,90.80407699999998,63.296,63.7,4.9,0.606189,0.7394728,1.39987,efficientdet_lite3_detection_metadata_1,0.377
