,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,53.5,0.0,0.0,1.0,0.0,efficientdet_lite1_detection_metadata_1,0.4196,NA
1,0,0.226273,42.0,3.1,0.226273,1.0,0.0,efficientdet_lite1_detection_metadata_1,0.4196,NA
2,1,0.22704600000000003,42.0,0.0,0.226273,0.0,0.227046,efficientdet_lite1_detection_metadata_1,0.4196,NA
3,1,0.438963,42.5,76.2,0.211917,0.0,0.227046,efficientdet_lite1_detection_metadata_1,0.4196,NA
4,2,0.43964899999999996,42.5,0.0,0.211917,0.0,0.212603,efficientdet_lite1_detection_metadata_1,0.4196,NA
5,2,0.654817,42.5,75.9,0.215168,0.0,0.212603,efficientdet_lite1_detection_metadata_1,0.4196,NA
6,3,0.655551,42.5,0.0,0.215168,0.0,0.215902,efficientdet_lite1_detection_metadata_1,0.4196,NA
7,3,0.870256,42.5,75.6,0.214705,0.0,0.215902,efficientdet_lite1_detection_metadata_1,0.4196,NA
8,4,0.8709840000000001,42.5,0.0,0.214705,0.0,0.215433,efficientdet_lite1_detection_metadata_1,0.4196,NA
9,4,1.0855990000000002,43.5,76.5,0.214615,0.0,0.215433,efficientdet_lite1_detection_metadata_1,0.4196,NA
10,5,1.0863280000000002,43.5,0.0,0.214615,0.0,0.215344,efficientdet_lite1_detection_metadata_1,0.4196,NA
11,5,1.2973850000000002,42.5,76.5,0.211057,0.0,0.215344,efficientdet_lite1_detection_metadata_1,0.4196,NA
12,6,1.2983200000000001,42.5,0.0,0.211057,0.0,0.211992,efficientdet_lite1_detection_metadata_1,0.3055,NA
13,6,1.507203,42.5,77.4,0.208883,0.0,0.211992,efficientdet_lite1_detection_metadata_1,0.3055,NA
14,7,1.5081790000000002,42.5,100.0,0.208883,0.0,0.209859,efficientdet_lite1_detection_metadata_1,0.3055,NA
15,7,1.715529,43.0,77.1,0.20735,0.0,0.209859,efficientdet_lite1_detection_metadata_1,0.3055,NA
16,8,1.7164530000000002,43.0,0.0,0.20735,0.0,0.208274,efficientdet_lite1_detection_metadata_1,0.3055,NA
17,8,1.9279800000000002,43.5,75.9,0.211527,0.0,0.208274,efficientdet_lite1_detection_metadata_1,0.3055,NA
18,9,1.9289090000000002,43.5,0.0,0.211527,0.0,0.212456,efficientdet_lite1_detection_metadata_1,0.3055,NA
19,9,2.1401480000000004,43.5,76.5,0.211239,0.0,0.212456,efficientdet_lite1_detection_metadata_1,0.3055,NA
20,10,2.141084,43.5,0.0,0.211239,0.0,0.212175,efficientdet_lite1_detection_metadata_1,0.3055,NA
21,10,2.3549350000000002,43.0,75.6,0.213851,0.0,0.212175,efficientdet_lite1_detection_metadata_1,0.3055,NA
22,11,2.355861,43.0,0.0,0.213851,0.0,0.214777,efficientdet_lite1_detection_metadata_1,0.3055,NA
23,11,2.57319,43.0,76.4,0.217329,0.0,0.214777,efficientdet_lite1_detection_metadata_1,0.3055,NA
24,12,2.574162,43.0,0.0,0.217329,0.0,0.218301,efficientdet_lite1_detection_metadata_1,0.3055,NA
25,12,2.782685,43.5,77.1,0.208523,0.0,0.218301,efficientdet_lite1_detection_metadata_1,0.3055,NA
26,13,2.78362,43.5,0.0,0.208523,0.0,0.209458,efficientdet_lite1_detection_metadata_1,0.3055,NA
27,13,2.999475,43.5,76.1,0.215855,0.0,0.209458,efficientdet_lite1_detection_metadata_1,0.3055,NA
28,14,3.000395,43.5,0.0,0.215855,0.0,0.216775,efficientdet_lite1_detection_metadata_1,0.3055,NA
29,14,3.218167,42.5,74.7,0.217772,0.0,0.216775,efficientdet_lite1_detection_metadata_1,0.3055,NA
30,15,3.219088,42.5,0.0,0.217772,0.0,0.218693,efficientdet_lite1_detection_metadata_1,0.3055,NA
