,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,56.478,56.4,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
1,0,1.42727,55.017,54.5,20.6,1.42727,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
2,1,1.475634,54.53,53.5,26.3,1.42727,0.0,1.475634,efficientdet_lite4_detection_metadata_2,0.4196
3,1,2.8532219999999997,56.478,56.4,85.3,1.377588,0.0,1.475634,efficientdet_lite4_detection_metadata_2,0.4196
4,2,2.8999429999999995,56.478,56.9,26.3,1.377588,0.0,1.424309,efficientdet_lite4_detection_metadata_2,0.4196
5,2,4.266292999999999,57.452,58.4,84.8,1.36635,0.0,1.424309,efficientdet_lite4_detection_metadata_2,0.4196
6,3,4.313434999999999,58.426,57.9,31.6,1.36635,0.0,1.413492,efficientdet_lite4_detection_metadata_2,0.4196
7,3,5.676722999999999,57.939,59.4,84.8,1.363288,0.0,1.413492,efficientdet_lite4_detection_metadata_2,0.4196
8,4,5.723819999999999,59.4,57.9,22.2,1.363288,0.0,1.410385,efficientdet_lite4_detection_metadata_2,0.4196
9,4,7.072884999999999,59.4,59.4,85.6,1.349065,0.0,1.410385,efficientdet_lite4_detection_metadata_2,0.4196
10,5,7.120342000000001,59.4,58.9,26.3,1.349065,0.0,1.396522,efficientdet_lite4_detection_metadata_2,0.4196
11,5,8.513673,59.887,60.3,84.0,1.393331,0.0,1.396522,efficientdet_lite4_detection_metadata_2,0.4196
12,6,8.563173,60.374,61.3,25.0,1.393331,0.0,1.442831,efficientdet_lite4_detection_metadata_2,0.4196
13,6,9.919923,62.322,61.8,85.6,1.35675,0.0,1.442831,efficientdet_lite4_detection_metadata_2,0.4196
14,7,9.968801000000001,61.835,60.3,22.2,1.35675,0.0,1.405628,efficientdet_lite4_detection_metadata_2,0.4196
15,7,11.33923,62.322,62.3,84.4,1.370429,0.0,1.405628,efficientdet_lite4_detection_metadata_2,0.4196
16,8,11.394841000000001,62.322,61.3,26.3,1.370429,0.0,1.42604,efficientdet_lite4_detection_metadata_2,0.4196
17,8,12.948202000000002,63.296,62.8,84.8,1.553361,0.0,1.42604,efficientdet_lite4_detection_metadata_2,0.4196
18,9,12.996954,62.809,63.3,26.3,1.553361,0.0,1.602113,efficientdet_lite4_detection_metadata_2,0.4196
19,9,14.372621,63.783,63.3,84.7,1.375667,0.0,1.602113,efficientdet_lite4_detection_metadata_2,0.4196
20,10,14.421265,62.809,62.8,30.0,1.375667,0.0,1.424311,efficientdet_lite4_detection_metadata_2,0.4196
21,10,15.782441,64.27,62.8,84.9,1.361176,0.0,1.424311,efficientdet_lite4_detection_metadata_2,0.4196
22,11,15.831458000000001,62.809,63.3,26.3,1.361176,0.0,1.410193,efficientdet_lite4_detection_metadata_2,0.4196
23,11,17.201217,62.809,63.7,85.0,1.369759,0.0,1.410193,efficientdet_lite4_detection_metadata_2,0.4196
24,12,17.250058000000003,63.783,63.7,26.3,1.369759,0.0,1.4186,efficientdet_lite4_detection_metadata_2,0.4196
25,12,18.626045,63.296,65.2,84.6,1.375987,0.0,1.4186,efficientdet_lite4_detection_metadata_2,0.4196
26,13,18.674603,65.244,63.7,26.3,1.375987,0.0,1.424545,efficientdet_lite4_detection_metadata_2,0.4196
27,13,20.036363,64.757,63.7,85.2,1.36176,0.0,1.424545,efficientdet_lite4_detection_metadata_2,0.4196
28,14,20.08873,65.244,64.7,22.2,1.36176,0.0,1.414127,efficientdet_lite4_detection_metadata_2,0.4196
29,14,21.434898,64.27,64.7,85.6,1.346168,0.0,1.414127,efficientdet_lite4_detection_metadata_2,0.4196
30,15,21.483781,64.757,65.2,22.2,1.346168,0.0,1.395051,efficientdet_lite4_detection_metadata_2,0.4196
31,15,22.848971,65.244,65.2,84.8,1.36519,0.0,1.395051,efficientdet_lite4_detection_metadata_2,0.4196
32,16,22.897875,65.244,65.2,30.0,1.36519,0.0,1.414094,efficientdet_lite4_detection_metadata_2,0.4196
33,16,24.246623,66.218,66.2,86.0,1.348748,0.0,1.414094,efficientdet_lite4_detection_metadata_2,0.4196
34,17,24.295426,66.218,64.7,26.3,1.348748,0.0,1.397551,efficientdet_lite4_detection_metadata_2,0.4196
35,17,25.674540999999998,67.192,66.2,84.8,1.379115,0.0,1.397551,efficientdet_lite4_detection_metadata_2,0.4196
36,18,25.723598,66.218,65.7,26.3,1.379115,0.0,1.428172,efficientdet_lite4_detection_metadata_2,0.4196
37,18,27.092201,66.218,66.7,85.0,1.368603,0.0,1.428172,efficientdet_lite4_detection_metadata_2,0.4196
38,19,27.140994,66.705,65.2,26.3,1.368603,0.0,1.417396,efficientdet_lite4_detection_metadata_2,0.4196
39,19,28.516047,66.705,65.7,85.0,1.375053,0.0,1.417396,efficientdet_lite4_detection_metadata_2,0.4196
40,20,28.564842,65.731,66.2,26.3,1.375053,0.0,1.423848,efficientdet_lite4_detection_metadata_2,0.4196
41,20,29.926544999999997,66.705,66.2,85.5,1.361703,0.0,1.423848,efficientdet_lite4_detection_metadata_2,0.4196
42,21,29.975192999999997,66.218,66.2,26.3,1.361703,0.0,1.410351,efficientdet_lite4_detection_metadata_2,0.4196
43,21,31.334550999999998,66.218,66.2,85.4,1.359358,0.0,1.410351,efficientdet_lite4_detection_metadata_2,0.4196
44,22,31.383218999999997,66.218,66.2,26.3,1.359358,0.0,1.408026,efficientdet_lite4_detection_metadata_2,0.4196
45,22,32.758281999999994,67.192,66.2,84.8,1.375063,0.0,1.408026,efficientdet_lite4_detection_metadata_2,0.4196
46,23,32.806856999999994,66.218,66.2,30.0,1.375063,0.0,1.423638,efficientdet_lite4_detection_metadata_2,0.4196
47,23,34.16226999999999,67.192,67.2,85.4,1.355413,0.0,1.423638,efficientdet_lite4_detection_metadata_2,0.4196
48,24,34.21115199999999,67.192,67.6,26.3,1.355413,0.0,1.404295,efficientdet_lite4_detection_metadata_2,0.4196
49,24,35.604972999999994,67.679,68.1,84.1,1.393821,0.0,1.404295,efficientdet_lite4_detection_metadata_2,0.4196
50,25,35.653938999999994,67.192,67.2,26.3,1.393821,0.0,1.442787,efficientdet_lite4_detection_metadata_2,0.4196
51,25,37.013330999999994,67.679,67.2,85.0,1.359392,0.0,1.442787,efficientdet_lite4_detection_metadata_2,0.4196
52,26,37.061992,67.192,67.6,26.3,1.359392,0.0,1.408053,efficientdet_lite4_detection_metadata_2,0.4196
53,26,38.434534,68.653,66.2,84.6,1.372542,0.0,1.408053,efficientdet_lite4_detection_metadata_2,0.4196
