,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,53.0,0.0,0.0,2.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.38582,42.5,3.3,1.38582,2.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
2,1,1.3865490000000003,42.5,0.0,1.38582,0.0,1.386549,efficientdet_lite4_detection_metadata_2,0.4196,NA
3,1,2.7294680000000002,41.5,86.1,1.342919,0.0,1.386549,efficientdet_lite4_detection_metadata_2,0.4196,NA
4,2,2.730194,41.5,0.0,1.342919,0.0,1.343645,efficientdet_lite4_detection_metadata_2,0.4196,NA
5,2,4.0946739999999995,42.0,85.0,1.36448,0.0,1.343645,efficientdet_lite4_detection_metadata_2,0.4196,NA
6,3,4.095402999999999,42.0,0.0,1.36448,0.0,1.365209,efficientdet_lite4_detection_metadata_2,0.4196,NA
7,3,5.439871999999999,42.0,85.9,1.344469,0.0,1.365209,efficientdet_lite4_detection_metadata_2,0.4196,NA
8,4,5.440593999999999,42.0,0.0,1.344469,0.0,1.345191,efficientdet_lite4_detection_metadata_2,0.4196,NA
9,4,6.792328999999999,42.5,85.5,1.351735,0.0,1.345191,efficientdet_lite4_detection_metadata_2,0.4196,NA
10,5,6.793055999999998,42.5,0.0,1.351735,0.0,1.352462,efficientdet_lite4_detection_metadata_2,0.4196,NA
11,5,8.142166999999999,42.0,85.6,1.349111,0.0,1.352462,efficientdet_lite4_detection_metadata_2,0.4196,NA
12,6,8.143079999999998,42.0,0.0,1.349111,0.0,1.350024,efficientdet_lite4_detection_metadata_2,0.4196,NA
13,6,9.486618999999997,42.5,85.9,1.343539,0.0,1.350024,efficientdet_lite4_detection_metadata_2,0.4196,NA
14,7,9.487541999999998,42.5,0.0,1.343539,0.0,1.344462,efficientdet_lite4_detection_metadata_2,0.4196,NA
15,7,10.827326999999997,42.5,86.1,1.339785,0.0,1.344462,efficientdet_lite4_detection_metadata_2,0.4196,NA
16,8,10.828238999999996,42.5,100.0,1.339785,0.0,1.340697,efficientdet_lite4_detection_metadata_2,0.4196,NA
17,8,12.174923999999997,42.5,85.5,1.346685,0.0,1.340697,efficientdet_lite4_detection_metadata_2,0.4196,NA
18,9,12.175892999999999,42.5,100.0,1.346685,0.0,1.347654,efficientdet_lite4_detection_metadata_2,0.4196,NA
19,9,13.515239999999999,42.5,86.0,1.339347,0.0,1.347654,efficientdet_lite4_detection_metadata_2,0.4196,NA
20,10,13.516199999999998,42.5,0.0,1.339347,0.0,1.340307,efficientdet_lite4_detection_metadata_2,0.4196,NA
21,10,14.866337999999997,42.0,85.5,1.350138,0.0,1.340307,efficientdet_lite4_detection_metadata_2,0.4196,NA
22,11,14.867318999999997,42.0,100.0,1.350138,0.0,1.351119,efficientdet_lite4_detection_metadata_2,0.4196,NA
23,11,16.226178999999995,42.5,85.3,1.35886,0.0,1.351119,efficientdet_lite4_detection_metadata_2,0.4196,NA
24,12,16.227127999999993,42.5,0.0,1.35886,0.0,1.359809,efficientdet_lite4_detection_metadata_2,0.4196,NA
25,12,17.573107999999994,42.5,85.6,1.34598,0.0,1.359809,efficientdet_lite4_detection_metadata_2,0.4196,NA
26,13,17.574087999999993,42.5,100.0,1.34598,0.0,1.34696,efficientdet_lite4_detection_metadata_2,0.4196,NA
27,13,18.924234999999992,42.5,85.5,1.350147,0.0,1.34696,efficientdet_lite4_detection_metadata_2,0.4196,NA
28,14,18.925162999999994,42.5,0.0,1.350147,0.0,1.351075,efficientdet_lite4_detection_metadata_2,0.4196,NA
29,14,20.267859999999995,42.5,85.9,1.342697,0.0,1.351075,efficientdet_lite4_detection_metadata_2,0.4196,NA
30,15,20.268781999999995,42.5,0.0,1.342697,0.0,1.343619,efficientdet_lite4_detection_metadata_2,0.4196,NA
31,15,21.614774999999995,43.0,85.7,1.345993,0.0,1.343619,efficientdet_lite4_detection_metadata_2,0.4196,NA
32,16,21.615694999999995,43.0,0.0,1.345993,0.0,1.346913,efficientdet_lite4_detection_metadata_2,0.4196,NA
33,16,22.970848999999994,42.5,85.2,1.355154,0.0,1.346913,efficientdet_lite4_detection_metadata_2,0.4196,NA
34,17,22.971768999999995,42.5,0.0,1.355154,0.0,1.356074,efficientdet_lite4_detection_metadata_2,0.4196,NA
35,17,24.315769999999993,43.0,85.8,1.344001,0.0,1.356074,efficientdet_lite4_detection_metadata_2,0.4196,NA
36,18,24.316696999999994,43.0,0.0,1.344001,0.0,1.344928,efficientdet_lite4_detection_metadata_2,0.4196,NA
37,18,25.661552999999994,43.0,85.6,1.344856,0.0,1.344928,efficientdet_lite4_detection_metadata_2,0.4196,NA
38,19,25.662470999999993,43.0,0.0,1.344856,0.0,1.345774,efficientdet_lite4_detection_metadata_2,0.4196,NA
39,19,27.014325999999993,43.5,85.6,1.351855,0.0,1.345774,efficientdet_lite4_detection_metadata_2,0.4196,NA
40,20,27.01529199999999,43.5,0.0,1.351855,0.0,1.352821,efficientdet_lite4_detection_metadata_2,0.4196,NA
41,20,28.364122999999992,43.5,85.8,1.348831,0.0,1.352821,efficientdet_lite4_detection_metadata_2,0.4196,NA
42,21,28.365052999999993,43.5,0.0,1.348831,0.0,1.349761,efficientdet_lite4_detection_metadata_2,0.4196,NA
43,21,29.725112999999993,43.0,85.0,1.36006,0.0,1.349761,efficientdet_lite4_detection_metadata_2,0.4196,NA
44,22,29.726087999999994,43.0,0.0,1.36006,0.0,1.361035,efficientdet_lite4_detection_metadata_2,0.4196,NA
45,22,31.076159999999994,43.0,85.5,1.350072,0.0,1.361035,efficientdet_lite4_detection_metadata_2,0.4196,NA
46,23,31.077086999999995,43.0,0.0,1.350072,0.0,1.350999,efficientdet_lite4_detection_metadata_2,0.4196,NA
47,23,32.43084399999999,43.5,85.4,1.353757,0.0,1.350999,efficientdet_lite4_detection_metadata_2,0.4196,NA
48,24,32.431771999999995,43.5,0.0,1.353757,0.0,1.354685,efficientdet_lite4_detection_metadata_2,0.4196,NA
49,24,33.77624599999999,43.5,85.7,1.344474,0.0,1.354685,efficientdet_lite4_detection_metadata_2,0.4196,NA
50,25,33.777173999999995,43.5,0.0,1.344474,0.0,1.345402,efficientdet_lite4_detection_metadata_2,0.4196,NA
51,25,35.12818299999999,43.5,86.1,1.351009,0.0,1.345402,efficientdet_lite4_detection_metadata_2,0.4196,NA
52,26,35.129099999999994,43.5,0.0,1.351009,0.0,1.351926,efficientdet_lite4_detection_metadata_2,0.4196,NA
53,26,36.480062,43.0,85.6,1.350962,0.0,1.351926,efficientdet_lite4_detection_metadata_2,0.4196,NA
54,27,36.48097899999999,43.0,0.0,1.350962,0.0,1.351879,efficientdet_lite4_detection_metadata_2,0.4196,NA
55,27,37.82399699999999,43.0,85.8,1.343018,0.0,1.351879,efficientdet_lite4_detection_metadata_2,0.4196,NA
56,28,37.82492999999999,43.0,0.0,1.343018,0.0,1.343951,efficientdet_lite4_detection_metadata_2,0.4196,NA
57,28,39.16908699999999,43.5,85.6,1.344157,0.0,1.343951,efficientdet_lite4_detection_metadata_2,0.4196,NA
58,29,39.17000699999999,43.5,0.0,1.344157,0.0,1.345077,efficientdet_lite4_detection_metadata_2,0.4196,NA
59,29,40.51405099999999,43.5,85.9,1.344044,0.0,1.345077,efficientdet_lite4_detection_metadata_2,0.4196,NA
60,30,40.51497199999999,43.5,0.0,1.344044,0.0,1.344965,efficientdet_lite4_detection_metadata_2,0.4196,NA
61,30,41.86335799999999,44.0,85.5,1.348386,0.0,1.344965,efficientdet_lite4_detection_metadata_2,0.4196,NA
62,31,41.864290999999994,44.0,0.0,1.348386,0.0,1.349319,efficientdet_lite4_detection_metadata_2,0.4196,NA
63,31,43.21891599999999,44.0,85.3,1.354625,0.0,1.349319,efficientdet_lite4_detection_metadata_2,0.4196,NA
64,32,43.21984199999999,44.0,0.0,1.354625,0.0,1.355551,efficientdet_lite4_detection_metadata_2,0.4196,NA
65,32,44.56329199999999,44.0,85.9,1.34345,0.0,1.355551,efficientdet_lite4_detection_metadata_2,0.4196,NA
66,33,44.56422599999999,44.0,0.0,1.34345,0.0,1.344384,efficientdet_lite4_detection_metadata_2,0.4196,NA
67,33,45.91014999999999,43.5,85.7,1.345924,0.0,1.344384,efficientdet_lite4_detection_metadata_2,0.4196,NA
