,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,42.0,0.0,0.0,2.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.351584,41.5,4.6,1.351584,2.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
2,1,2.679393,40.5,2.6,1.351584,1.325,2.679393,efficientdet_lite4_detection_metadata_2,0.4196,NA
3,1,4.031649,41.5,85.3,1.352256,1.325,2.679393,efficientdet_lite4_detection_metadata_2,0.4196,NA
4,2,4.6833789999999995,40.5,3.8,1.352256,0.6499999999999999,2.003986,efficientdet_lite4_detection_metadata_2,0.4196,NA
5,2,6.042828999999999,41.5,85.1,1.35945,0.6499999999999999,2.003986,efficientdet_lite4_detection_metadata_2,0.4196,NA
6,3,6.043563,41.5,0.0,1.35945,0.0,1.360184,efficientdet_lite4_detection_metadata_2,0.4196,NA
7,3,7.39005,42.0,85.7,1.346487,0.0,1.360184,efficientdet_lite4_detection_metadata_2,0.4196,NA
8,4,7.390775999999999,42.0,0.0,1.346487,0.0,1.347213,efficientdet_lite4_detection_metadata_2,0.4196,NA
9,4,8.765329,43.0,85.2,1.374553,0.0,1.347213,efficientdet_lite4_detection_metadata_2,0.4196,NA
10,5,8.766048,43.0,0.0,1.374553,0.0,1.375272,efficientdet_lite4_detection_metadata_2,0.4196,NA
11,5,10.111839999999999,43.5,85.9,1.345792,0.0,1.375272,efficientdet_lite4_detection_metadata_2,0.4196,NA
12,6,10.112755,43.5,0.0,1.345792,0.0,1.346707,efficientdet_lite4_detection_metadata_2,0.4196,NA
13,6,11.451554,44.0,86.1,1.338799,0.0,1.346707,efficientdet_lite4_detection_metadata_2,0.4196,NA
14,7,11.452486,44.0,0.0,1.338799,0.0,1.339731,efficientdet_lite4_detection_metadata_2,0.4196,NA
15,7,12.792525000000001,44.0,86.0,1.340039,0.0,1.339731,efficientdet_lite4_detection_metadata_2,0.4196,NA
16,8,12.793452000000002,44.0,0.0,1.340039,0.0,1.340966,efficientdet_lite4_detection_metadata_2,0.4196,NA
17,8,14.140670000000002,44.0,85.6,1.347218,0.0,1.340966,efficientdet_lite4_detection_metadata_2,0.4196,NA
18,9,14.141603000000002,44.0,0.0,1.347218,0.0,1.348151,efficientdet_lite4_detection_metadata_2,0.4196,NA
19,9,15.482645000000002,44.0,86.1,1.341042,0.0,1.348151,efficientdet_lite4_detection_metadata_2,0.4196,NA
20,10,15.483568,44.0,0.0,1.341042,0.0,1.341965,efficientdet_lite4_detection_metadata_2,0.4196,NA
21,10,16.832674,43.5,85.7,1.349106,0.0,1.341965,efficientdet_lite4_detection_metadata_2,0.4196,NA
22,11,16.833649,43.5,0.0,1.349106,0.0,1.350081,efficientdet_lite4_detection_metadata_2,0.4196,NA
23,11,18.194178,44.0,85.1,1.360529,0.0,1.350081,efficientdet_lite4_detection_metadata_2,0.4196,NA
24,12,18.1951,44.0,0.0,1.360529,0.0,1.361451,efficientdet_lite4_detection_metadata_2,0.4196,NA
25,12,19.539483,44.0,85.9,1.344383,0.0,1.361451,efficientdet_lite4_detection_metadata_2,0.4196,NA
26,13,19.540457,44.0,0.0,1.344383,0.0,1.345357,efficientdet_lite4_detection_metadata_2,0.4196,NA
27,13,20.882258,44.5,86.0,1.341801,0.0,1.345357,efficientdet_lite4_detection_metadata_2,0.4196,NA
28,14,20.883183,44.5,0.0,1.341801,0.0,1.342726,efficientdet_lite4_detection_metadata_2,0.4196,NA
29,14,22.232457,44.5,85.3,1.349274,0.0,1.342726,efficientdet_lite4_detection_metadata_2,0.4196,NA
30,15,22.233397,44.5,0.0,1.349274,0.0,1.350214,efficientdet_lite4_detection_metadata_2,0.4196,NA
31,15,23.575125,44.5,85.8,1.341728,0.0,1.350214,efficientdet_lite4_detection_metadata_2,0.4196,NA
32,16,23.576044,44.5,0.0,1.341728,0.0,1.342647,efficientdet_lite4_detection_metadata_2,0.4196,NA
