,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,55.0,0.0,0.0,1.0,0.0,efficientdet_lite3_detection_metadata_1,0.4196,NA
1,0,0.597938,41.5,3.0,0.597938,1.0,0.0,efficientdet_lite3_detection_metadata_1,0.4196,NA
2,1,0.5987060000000001,41.5,0.0,0.597938,0.0,0.598706,efficientdet_lite3_detection_metadata_1,0.4196,NA
3,1,1.1787,41.5,83.9,0.579994,0.0,0.598706,efficientdet_lite3_detection_metadata_1,0.4196,NA
4,2,1.179446,41.5,0.0,0.579994,0.0,0.58074,efficientdet_lite3_detection_metadata_1,0.4196,NA
5,2,1.765247,41.5,83.6,0.585801,0.0,0.58074,efficientdet_lite3_detection_metadata_1,0.4196,NA
6,3,1.766,41.5,0.0,0.585801,0.0,0.586554,efficientdet_lite3_detection_metadata_1,0.4196,NA
7,3,2.34604,42.0,84.2,0.58004,0.0,0.586554,efficientdet_lite3_detection_metadata_1,0.4196,NA
8,4,2.34676,42.0,0.0,0.58004,0.0,0.58076,efficientdet_lite3_detection_metadata_1,0.4196,NA
9,4,2.928068,41.5,83.7,0.581308,0.0,0.58076,efficientdet_lite3_detection_metadata_1,0.4196,NA
10,5,2.928837,41.5,0.0,0.581308,0.0,0.582077,efficientdet_lite3_detection_metadata_1,0.4196,NA
11,5,3.508119,41.5,83.4,0.579282,0.0,0.582077,efficientdet_lite3_detection_metadata_1,0.4196,NA
12,6,3.5090390000000005,41.5,0.0,0.579282,0.0,0.580202,efficientdet_lite3_detection_metadata_1,0.377,NA
13,6,4.085623,42.0,84.6,0.576584,0.0,0.580202,efficientdet_lite3_detection_metadata_1,0.377,NA
14,7,4.086544999999999,42.0,0.0,0.576584,0.0,0.577506,efficientdet_lite3_detection_metadata_1,0.377,NA
15,7,4.663485999999999,42.0,84.6,0.576941,0.0,0.577506,efficientdet_lite3_detection_metadata_1,0.377,NA
16,8,4.664389999999999,42.0,0.0,0.576941,0.0,0.577845,efficientdet_lite3_detection_metadata_1,0.377,NA
17,8,5.2425489999999995,42.0,83.8,0.578159,0.0,0.577845,efficientdet_lite3_detection_metadata_1,0.377,NA
18,9,5.243499999999999,42.0,0.0,0.578159,0.0,0.57911,efficientdet_lite3_detection_metadata_1,0.377,NA
19,9,5.824538999999999,42.0,83.8,0.581039,0.0,0.57911,efficientdet_lite3_detection_metadata_1,0.377,NA
20,10,5.825454999999999,42.0,0.0,0.581039,0.0,0.581955,efficientdet_lite3_detection_metadata_1,0.377,NA
21,10,6.407883999999999,42.5,83.5,0.582429,0.0,0.581955,efficientdet_lite3_detection_metadata_1,0.377,NA
22,11,6.408809999999999,42.5,0.0,0.582429,0.0,0.583355,efficientdet_lite3_detection_metadata_1,0.377,NA
23,11,6.993478999999999,42.0,83.6,0.584669,0.0,0.583355,efficientdet_lite3_detection_metadata_1,0.377,NA
24,12,6.994398999999999,42.0,0.0,0.584669,0.0,0.585589,efficientdet_lite3_detection_metadata_1,0.377,NA
25,12,7.573174999999999,42.0,84.7,0.578776,0.0,0.585589,efficientdet_lite3_detection_metadata_1,0.377,NA
26,13,7.574097999999999,42.0,0.0,0.578776,0.0,0.579699,efficientdet_lite3_detection_metadata_1,0.377,NA
