,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,51.5,0.0,0.0,1.0,0.0,efficientdet_lite2_detection_metadata_1,0.4196,NA
1,0,0.350675,42.0,3.1,0.350675,1.0,0.0,efficientdet_lite2_detection_metadata_1,0.4196,NA
2,1,0.35141000000000006,42.0,0.0,0.350675,0.0,0.35141,efficientdet_lite2_detection_metadata_1,0.4196,NA
3,1,0.6744840000000001,42.0,79.1,0.323074,0.0,0.35141,efficientdet_lite2_detection_metadata_1,0.4196,NA
4,2,0.6751700000000002,42.0,0.0,0.323074,0.0,0.32376,efficientdet_lite2_detection_metadata_1,0.4196,NA
5,2,1.0029250000000003,42.0,78.8,0.327755,0.0,0.32376,efficientdet_lite2_detection_metadata_1,0.4196,NA
6,3,1.0036590000000003,42.0,0.0,0.327755,0.0,0.328489,efficientdet_lite2_detection_metadata_1,0.4196,NA
7,3,1.3281460000000003,42.5,79.2,0.324487,0.0,0.328489,efficientdet_lite2_detection_metadata_1,0.4196,NA
8,4,1.3289120000000003,42.5,0.0,0.324487,0.0,0.325253,efficientdet_lite2_detection_metadata_1,0.4196,NA
9,4,1.6532060000000004,42.5,79.2,0.324294,0.0,0.325253,efficientdet_lite2_detection_metadata_1,0.4196,NA
10,5,1.6539370000000004,42.5,0.0,0.324294,0.0,0.325025,efficientdet_lite2_detection_metadata_1,0.4196,NA
11,5,1.9759940000000005,42.5,79.1,0.322057,0.0,0.325025,efficientdet_lite2_detection_metadata_1,0.4196,NA
12,6,1.9769180000000004,42.5,0.0,0.322057,0.0,0.322981,efficientdet_lite2_detection_metadata_1,0.3397,NA
13,6,2.299056,42.5,80.0,0.322138,0.0,0.322981,efficientdet_lite2_detection_metadata_1,0.3397,NA
14,7,2.3000310000000006,42.5,0.0,0.322138,0.0,0.323113,efficientdet_lite2_detection_metadata_1,0.3397,NA
15,7,2.6175400000000004,42.0,80.0,0.317509,0.0,0.323113,efficientdet_lite2_detection_metadata_1,0.3397,NA
16,8,2.6184560000000006,42.0,0.0,0.317509,0.0,0.318425,efficientdet_lite2_detection_metadata_1,0.3397,NA
