,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,64.27,63.7,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
1,0,1.584627,53.556,54.0,1.9,1.584627,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
2,1,1.635152,54.043,53.0,30.0,1.584627,0.0,1.635152,efficientdet_lite4_detection_metadata_2,0.4196
3,1,3.001398,55.504,56.0,85.2,1.366246,0.0,1.635152,efficientdet_lite4_detection_metadata_2,0.4196
4,2,3.0538309999999997,55.991,55.5,50.0,1.366246,0.0,1.418679,efficientdet_lite4_detection_metadata_2,0.4196
5,2,4.70194,57.939,57.9,83.1,1.648109,0.0,1.418679,efficientdet_lite4_detection_metadata_2,0.4196
6,3,4.7524619999999995,57.939,57.4,33.3,1.648109,0.0,1.698631,efficientdet_lite4_detection_metadata_2,0.4196
7,3,6.111132,58.913,58.9,84.9,1.35867,0.0,1.698631,efficientdet_lite4_detection_metadata_2,0.4196
8,4,6.161892,58.913,58.4,28.6,1.35867,0.0,1.40943,efficientdet_lite4_detection_metadata_2,0.4196
9,4,7.51717,60.374,59.4,85.1,1.355278,0.0,1.40943,efficientdet_lite4_detection_metadata_2,0.4196
10,5,7.567802,59.4,58.4,30.0,1.355278,0.0,1.40591,efficientdet_lite4_detection_metadata_2,0.4196
11,5,8.959487000000001,60.861,58.4,83.9,1.391685,0.0,1.40591,efficientdet_lite4_detection_metadata_2,0.4196
12,6,9.011940000000001,58.426,60.3,25.0,1.391685,0.0,1.444138,efficientdet_lite4_detection_metadata_2,0.4196
13,6,10.368043,60.861,59.9,85.4,1.356103,0.0,1.444138,efficientdet_lite4_detection_metadata_2,0.4196
14,7,10.420870999999998,59.887,60.8,25.0,1.356103,0.0,1.408931,efficientdet_lite4_detection_metadata_2,0.4196
15,7,11.786404999999998,60.861,60.3,85.0,1.365534,0.0,1.408931,efficientdet_lite4_detection_metadata_2,0.4196
16,8,11.839296999999998,60.374,61.8,27.3,1.365534,0.0,1.418426,efficientdet_lite4_detection_metadata_2,0.4196
17,8,13.197422999999999,62.322,61.8,85.2,1.358126,0.0,1.418426,efficientdet_lite4_detection_metadata_2,0.4196
18,9,13.250240999999999,61.835,61.8,25.0,1.358126,0.0,1.410944,efficientdet_lite4_detection_metadata_2,0.4196
19,9,14.605058999999999,62.322,62.3,85.3,1.354818,0.0,1.410944,efficientdet_lite4_detection_metadata_2,0.4196
20,10,14.658308,62.322,61.8,28.6,1.354818,0.0,1.408067,efficientdet_lite4_detection_metadata_2,0.4196
21,10,16.025707,62.322,62.8,85.0,1.367399,0.0,1.408067,efficientdet_lite4_detection_metadata_2,0.4196
22,11,16.078502,62.809,63.3,23.8,1.367399,0.0,1.420194,efficientdet_lite4_detection_metadata_2,0.4196
23,11,17.445024,62.809,63.7,85.1,1.366522,0.0,1.420194,efficientdet_lite4_detection_metadata_2,0.4196
24,12,17.497655,63.783,64.2,25.0,1.366522,0.0,1.419153,efficientdet_lite4_detection_metadata_2,0.4196
25,12,18.863816,64.757,65.2,84.7,1.366161,0.0,1.419153,efficientdet_lite4_detection_metadata_2,0.4196
26,13,18.916817,65.244,64.7,25.0,1.366161,0.0,1.419162,efficientdet_lite4_detection_metadata_2,0.4196
27,13,20.270404000000003,64.27,64.7,85.2,1.353587,0.0,1.419162,efficientdet_lite4_detection_metadata_2,0.4196
28,14,20.323321000000004,64.757,63.7,28.6,1.353587,0.0,1.406504,efficientdet_lite4_detection_metadata_2,0.4196
29,14,21.670190000000005,63.783,64.2,85.5,1.346869,0.0,1.406504,efficientdet_lite4_detection_metadata_2,0.4196
30,15,21.723092000000005,64.27,64.7,25.0,1.346869,0.0,1.399771,efficientdet_lite4_detection_metadata_2,0.4196
31,15,23.089558000000004,64.27,66.2,85.1,1.366466,0.0,1.399771,efficientdet_lite4_detection_metadata_2,0.4196
32,16,23.142358000000005,66.218,63.7,25.0,1.366466,0.0,1.419266,efficientdet_lite4_detection_metadata_2,0.4196
33,16,24.494686000000005,65.244,65.7,85.7,1.352328,0.0,1.419266,efficientdet_lite4_detection_metadata_2,0.4196
34,17,24.547693000000006,65.731,64.2,27.3,1.352328,0.0,1.405335,efficientdet_lite4_detection_metadata_2,0.4196
35,17,25.913423000000005,65.731,65.2,85.0,1.36573,0.0,1.405335,efficientdet_lite4_detection_metadata_2,0.4196
36,18,25.966212000000006,65.244,64.7,28.6,1.36573,0.0,1.418519,efficientdet_lite4_detection_metadata_2,0.4196
37,18,27.329081000000006,65.731,67.2,85.5,1.362869,0.0,1.418519,efficientdet_lite4_detection_metadata_2,0.4196
38,19,27.389123000000005,67.192,64.2,53.8,1.362869,0.0,1.422911,efficientdet_lite4_detection_metadata_2,0.4196
39,19,28.764003000000006,66.705,65.7,85.0,1.37488,0.0,1.422911,efficientdet_lite4_detection_metadata_2,0.4196
40,20,28.816290000000006,66.218,66.2,25.0,1.37488,0.0,1.427167,efficientdet_lite4_detection_metadata_2,0.4196
41,20,30.170637000000006,66.218,66.2,85.3,1.354347,0.0,1.427167,efficientdet_lite4_detection_metadata_2,0.4196
42,21,30.223501000000006,66.218,65.2,25.0,1.354347,0.0,1.407211,efficientdet_lite4_detection_metadata_2,0.4196
43,21,31.577292000000007,66.218,66.2,85.2,1.353791,0.0,1.407211,efficientdet_lite4_detection_metadata_2,0.4196
44,22,31.63006200000001,66.218,66.2,28.6,1.353791,0.0,1.406561,efficientdet_lite4_detection_metadata_2,0.4196
45,22,32.984305000000006,66.218,67.2,85.5,1.354243,0.0,1.406561,efficientdet_lite4_detection_metadata_2,0.4196
46,23,33.03707800000001,67.192,66.7,28.6,1.354243,0.0,1.407016,efficientdet_lite4_detection_metadata_2,0.4196
