,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,58.426,58.9,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
1,0,1.424985,53.069,54.5,1.4,1.424985,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
2,1,1.4758140000000002,53.556,53.5,28.6,1.424985,0.0,1.475814,efficientdet_lite4_detection_metadata_2,0.4196
3,1,2.834848,55.991,56.0,84.9,1.359034,0.0,1.475814,efficientdet_lite4_detection_metadata_2,0.4196
4,2,2.8857869999999997,55.991,56.0,26.3,1.359034,0.0,1.409973,efficientdet_lite4_detection_metadata_2,0.4196
5,2,4.253998999999999,56.478,56.9,84.9,1.368212,0.0,1.409973,efficientdet_lite4_detection_metadata_2,0.4196
6,3,4.305071999999999,56.965,56.4,26.3,1.368212,0.0,1.419285,efficientdet_lite4_detection_metadata_2,0.4196
7,3,5.666240999999999,57.939,58.9,85.1,1.361169,0.0,1.419285,efficientdet_lite4_detection_metadata_2,0.4196
8,4,5.7171579999999995,58.913,58.4,28.6,1.361169,0.0,1.412086,efficientdet_lite4_detection_metadata_2,0.4196
9,4,7.069845999999999,58.913,59.9,85.3,1.352688,0.0,1.412086,efficientdet_lite4_detection_metadata_2,0.4196
10,5,7.121769999999999,59.887,58.4,30.0,1.352688,0.0,1.404612,efficientdet_lite4_detection_metadata_2,0.4196
11,5,8.525534999999998,59.4,59.9,83.2,1.403765,0.0,1.404612,efficientdet_lite4_detection_metadata_2,0.4196
12,6,8.578557999999997,59.887,60.3,31.8,1.403765,0.0,1.456788,efficientdet_lite4_detection_metadata_2,0.4196
13,6,9.929039999999997,61.348,61.3,85.3,1.350482,0.0,1.456788,efficientdet_lite3_detection_metadata_1,0.4196
14,7,9.982151999999997,61.348,60.8,25.0,1.350482,0.7578973999999999,1.403594,efficientdet_lite3_detection_metadata_1,0.41107999999999995
15,7,10.595611999999997,61.835,61.8,79.0,0.61346,0.7578973999999999,1.403594,efficientdet_lite3_detection_metadata_1,0.41107999999999995
16,8,11.406998999999997,59.4,60.3,1.5,0.61346,0.7578973999999999,1.424847,efficientdet_lite3_detection_metadata_1,0.40256
17,8,12.012286999999997,60.374,60.3,79.5,0.605288,0.7578973999999999,1.424847,efficientdet_lite3_detection_metadata_1,0.40256
18,9,12.823660999999998,59.4,58.9,2.2,0.605288,0.7578973999999999,1.416662,efficientdet_lite3_detection_metadata_1,0.39404
19,9,13.440264999999998,61.835,60.3,78.3,0.616604,0.7578973999999999,1.416662,efficientdet_lite3_detection_metadata_1,0.39404
20,10,14.251591999999997,58.913,57.9,1.5,0.616604,0.7578973999999999,1.427931,efficientdet_lite3_detection_metadata_1,0.38552
21,10,14.894549999999997,60.374,59.9,78.9,0.642958,0.7578973999999999,1.427931,efficientdet_lite3_detection_metadata_1,0.38552
22,11,15.706043999999999,57.939,58.4,1.2,0.642958,0.7578973999999999,1.454452,efficientdet_lite3_detection_metadata_1,0.377
23,11,16.317646999999997,59.887,60.3,79.1,0.611603,0.7578973999999999,1.454452,efficientdet_lite4_detection_metadata_2,0.377
24,12,17.128905999999997,58.426,57.4,1.8,0.611603,0.0,1.422862,efficientdet_lite4_detection_metadata_2,0.38552
25,12,18.498883999999997,59.887,61.3,84.6,1.369978,0.0,1.422862,efficientdet_lite4_detection_metadata_2,0.38552
26,13,18.551804999999998,61.348,60.3,31.8,1.369978,0.0,1.422899,efficientdet_lite4_detection_metadata_2,0.39404
27,13,19.909111999999997,61.348,61.8,85.0,1.357307,0.0,1.422899,efficientdet_lite3_detection_metadata_1,0.39404
28,14,19.962089,60.861,60.8,25.0,1.357307,0.7578973999999999,1.410284,efficientdet_lite3_detection_metadata_1,0.39404
29,14,20.56067,62.809,61.8,79.8,0.598581,0.7578973999999999,1.410284,efficientdet_lite3_detection_metadata_1,0.39404
30,15,21.371952999999998,59.887,59.9,1.5,0.598581,0.7578973999999999,1.409864,efficientdet_lite3_detection_metadata_1,0.39404
31,15,21.980062999999998,62.322,61.3,79.3,0.60811,0.7578973999999999,1.409864,efficientdet_lite3_detection_metadata_1,0.39404
32,16,22.791120999999997,58.426,59.4,1.5,0.60811,0.7578973999999999,1.419168,efficientdet_lite3_detection_metadata_1,0.39404
33,16,23.396745999999997,60.861,60.3,79.1,0.605625,0.7578973999999999,1.419168,efficientdet_lite3_detection_metadata_1,0.39404
34,17,24.207699999999996,59.887,59.4,1.9,0.605625,0.7578973999999999,1.416579,efficientdet_lite3_detection_metadata_1,0.38552
35,17,24.843037999999996,60.374,60.3,80.7,0.635338,0.7578973999999999,1.416579,efficientdet_lite3_detection_metadata_1,0.38552
36,18,25.654244999999996,59.4,58.4,1.9,0.635338,0.7578973999999999,1.446545,efficientdet_lite3_detection_metadata_1,0.377
37,18,26.301133999999998,60.374,60.3,78.6,0.646889,0.7578973999999999,1.446545,efficientdet_lite3_detection_metadata_1,0.377
38,19,27.112409999999997,59.4,58.9,1.5,0.646889,0.7578973999999999,1.458165,efficientdet_lite3_detection_metadata_1,0.377
39,19,27.714101999999997,60.861,60.8,80.1,0.601692,0.7578973999999999,1.458165,efficientdet_lite3_detection_metadata_1,0.377
40,20,28.525563,59.4,59.9,1.8,0.601692,0.7578973999999999,1.413153,efficientdet_lite3_detection_metadata_1,0.377
41,20,29.121693999999998,61.348,61.8,80.5,0.596131,0.7578973999999999,1.413153,efficientdet_lite3_detection_metadata_1,0.377
42,21,29.935415,58.913,58.9,2.4,0.596131,0.7578973999999999,1.409852,efficientdet_lite3_detection_metadata_1,0.377
43,21,30.552851,61.348,59.9,79.8,0.617436,0.7578973999999999,1.409852,efficientdet_lite3_detection_metadata_1,0.377
44,22,31.364501,59.4,58.9,2.2,0.617436,0.7578973999999999,1.429086,efficientdet_lite3_detection_metadata_1,0.377
45,22,31.963659,60.861,60.8,79.9,0.599158,0.7578973999999999,1.429086,efficientdet_lite3_detection_metadata_1,0.377
46,23,32.775192,58.913,58.9,2.2,0.599158,0.7578973999999999,1.410691,efficientdet_lite3_detection_metadata_1,0.377
47,23,33.375310999999996,59.4,60.8,80.2,0.600119,0.7578973999999999,1.410691,efficientdet_lite4_detection_metadata_2,0.377
48,24,34.18673,58.426,58.9,1.5,0.600119,0.0,1.411538,efficientdet_lite4_detection_metadata_2,0.38552
49,24,35.566176,61.348,61.3,84.2,1.379446,0.0,1.411538,efficientdet_lite3_detection_metadata_1,0.38552
50,25,35.619218999999994,61.348,61.3,25.0,1.379446,0.7578973999999999,1.432489,efficientdet_lite3_detection_metadata_1,0.38552
51,25,36.225229999999996,62.322,62.3,79.5,0.606011,0.7578973999999999,1.432489,efficientdet_lite3_detection_metadata_1,0.38552
52,26,37.03666799999999,59.887,61.3,1.5,0.606011,0.7578973999999999,1.417449,efficientdet_lite3_detection_metadata_1,0.38552
53,26,37.645326999999995,62.322,61.8,79.5,0.608659,0.7578973999999999,1.417449,efficientdet_lite3_detection_metadata_1,0.38552
54,27,38.45668599999999,58.913,60.8,1.9,0.608659,0.7578973999999999,1.420018,efficientdet_lite3_detection_metadata_1,0.38552
55,27,39.06846999999999,61.835,61.3,79.1,0.611784,0.7578973999999999,1.420018,efficientdet_lite3_detection_metadata_1,0.38552
56,28,39.87972999999999,60.374,58.9,1.5,0.611784,0.7578973999999999,1.423044,efficientdet_lite3_detection_metadata_1,0.38552
57,28,40.48365099999999,60.861,61.8,79.8,0.603921,0.7578973999999999,1.423044,efficientdet_lite3_detection_metadata_1,0.38552
58,29,41.29533799999999,59.4,59.9,2.2,0.603921,0.7578973999999999,1.415608,efficientdet_lite3_detection_metadata_1,0.377
59,29,42.157536999999984,62.322,61.8,79.7,0.862199,0.7578973999999999,1.415608,efficientdet_lite3_detection_metadata_1,0.377
60,30,42.96888699999999,59.4,60.3,2.2,0.862199,0.7578973999999999,1.673549,efficientdet_lite3_detection_metadata_1,0.377
61,30,43.57670999999999,61.835,60.8,79.0,0.607823,0.7578973999999999,1.673549,efficientdet_lite3_detection_metadata_1,0.377
62,31,44.388162999999984,59.887,59.9,1.5,0.607823,0.7578973999999999,1.419276,efficientdet_lite3_detection_metadata_1,0.377
63,31,45.016578999999986,61.835,61.8,81.1,0.628416,0.7578973999999999,1.419276,efficientdet_lite3_detection_metadata_1,0.377
64,32,45.828046999999984,59.887,60.3,2.1,0.628416,0.7578973999999999,1.439884,efficientdet_lite3_detection_metadata_1,0.377
65,32,46.44112099999998,61.348,60.8,78.4,0.613074,0.7578973999999999,1.439884,efficientdet_lite3_detection_metadata_1,0.377
66,33,47.25276199999998,59.887,60.8,1.8,0.613074,0.7578973999999999,1.424715,efficientdet_lite3_detection_metadata_1,0.377
67,33,47.86844099999998,61.348,61.3,78.5,0.615679,0.7578973999999999,1.424715,efficientdet_lite3_detection_metadata_1,0.377
