,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,65.731,66.7,0.0,0.0,0.0,0.0,efficientdet_lite3_detection_metadata_1,0.4196
1,0,0.683462,54.53,53.5,2.0,0.683462,0.0,0.0,efficientdet_lite3_detection_metadata_1,0.4196
2,1,0.741824,53.556,53.0,26.1,0.683462,0.0,0.741824,efficientdet_lite3_detection_metadata_1,0.4196
3,1,1.359682,54.53,53.5,79.0,0.617858,0.0,0.741824,efficientdet_lite3_detection_metadata_1,0.4196
4,2,1.419194,53.556,54.0,26.1,0.617858,0.0,0.67737,efficientdet_lite3_detection_metadata_1,0.4196
5,2,2.03819,55.504,54.5,78.8,0.618996,0.0,0.67737,efficientdet_lite3_detection_metadata_1,0.4196
6,3,2.096522,54.53,55.5,26.1,0.618996,0.0,0.677328,efficientdet_lite3_detection_metadata_1,0.4196
7,3,2.707571,56.478,56.4,79.2,0.611049,0.0,0.677328,efficientdet_lite3_detection_metadata_1,0.4196
8,4,2.7659360000000004,56.478,56.4,22.7,0.611049,0.0,0.669414,efficientdet_lite3_detection_metadata_1,0.4196
9,4,3.3758700000000004,57.939,56.9,78.9,0.609934,0.0,0.669414,efficientdet_lite3_detection_metadata_1,0.4196
10,5,3.434571,56.965,56.0,26.1,0.609934,0.0,0.668635,efficientdet_lite3_detection_metadata_1,0.4196
11,5,4.063483,57.452,56.9,77.7,0.628912,0.0,0.668635,efficientdet_lite3_detection_metadata_1,0.4196
12,6,4.122878,56.965,56.4,26.1,0.628912,0.0,0.688307,efficientdet_lite3_detection_metadata_1,0.377
13,6,4.73887,57.939,58.4,78.4,0.615992,0.0,0.688307,efficientdet_lite3_detection_metadata_1,0.377
14,7,4.797794,58.426,58.4,26.1,0.615992,0.0,0.674916,efficientdet_lite3_detection_metadata_1,0.377
15,7,5.419019,58.913,57.9,78.6,0.621225,0.0,0.674916,efficientdet_lite3_detection_metadata_1,0.377
16,8,5.477675,57.939,58.9,29.2,0.621225,0.0,0.679881,efficientdet_lite3_detection_metadata_1,0.377
17,8,6.091108999999999,58.913,58.4,78.7,0.613434,0.0,0.679881,efficientdet_lite3_detection_metadata_1,0.377
18,9,6.149933,58.426,58.4,26.1,0.613434,0.0,0.672258,efficientdet_lite3_detection_metadata_1,0.377
19,9,6.762802,58.913,59.4,79.1,0.612869,0.0,0.672258,efficientdet_lite3_detection_metadata_1,0.377
20,10,6.821796,59.4,59.4,26.1,0.612869,0.0,0.671863,efficientdet_lite3_detection_metadata_1,0.377
21,10,7.442502,58.913,59.4,78.0,0.620706,0.0,0.671863,efficientdet_lite3_detection_metadata_1,0.377
22,11,7.502723,59.4,58.4,26.1,0.620706,0.0,0.680927,efficientdet_lite3_detection_metadata_1,0.377
23,11,8.123612999999999,60.374,59.9,78.5,0.62089,0.0,0.680927,efficientdet_lite3_detection_metadata_1,0.377
24,12,8.18259,59.887,60.3,26.1,0.62089,0.0,0.679867,efficientdet_lite3_detection_metadata_1,0.377
25,12,8.800650999999998,60.374,60.3,78.6,0.618061,0.0,0.679867,efficientdet_lite3_detection_metadata_1,0.377
26,13,8.859520999999997,59.887,59.9,26.1,0.618061,0.0,0.676931,efficientdet_lite3_detection_metadata_1,0.377
27,13,9.472906999999998,61.835,59.9,78.8,0.613386,0.0,0.676931,efficientdet_lite3_detection_metadata_1,0.377
28,14,9.531757999999998,59.887,60.3,27.3,0.613386,0.0,0.672237,efficientdet_lite3_detection_metadata_1,0.377
29,14,10.138278999999999,61.348,61.3,79.8,0.606521,0.0,0.672237,efficientdet_lite3_detection_metadata_1,0.377
30,15,10.197216999999998,61.348,59.9,25.0,0.606521,0.0,0.665459,efficientdet_lite3_detection_metadata_1,0.377
31,15,10.816589999999998,61.835,61.8,78.8,0.619373,0.0,0.665459,efficientdet_lite3_detection_metadata_1,0.377
32,16,10.875765999999999,61.835,60.8,26.1,0.619373,0.0,0.678549,efficientdet_lite3_detection_metadata_1,0.377
33,16,11.480040999999998,61.835,61.3,79.8,0.604275,0.0,0.678549,efficientdet_lite3_detection_metadata_1,0.377
34,17,11.538689999999999,61.348,61.3,29.2,0.604275,0.0,0.662924,efficientdet_lite3_detection_metadata_1,0.377
35,17,12.165410999999999,62.809,62.3,77.2,0.626721,0.0,0.662924,efficientdet_lite3_detection_metadata_1,0.377
36,18,12.224298999999998,62.322,61.3,29.2,0.626721,0.0,0.685609,efficientdet_lite3_detection_metadata_1,0.377
37,18,12.836284,62.809,61.8,79.5,0.611985,0.0,0.685609,efficientdet_lite3_detection_metadata_1,0.377
38,19,12.895208999999998,61.835,61.3,26.1,0.611985,0.0,0.67091,efficientdet_lite3_detection_metadata_1,0.377
39,19,13.505578999999997,63.296,62.8,79.3,0.61037,0.0,0.67091,efficientdet_lite3_detection_metadata_1,0.377
40,20,13.564401999999998,62.809,61.8,29.2,0.61037,0.0,0.669193,efficientdet_lite3_detection_metadata_1,0.377
41,20,14.168478999999998,62.809,62.3,79.9,0.604077,0.0,0.669193,efficientdet_lite3_detection_metadata_1,0.377
42,21,14.226962999999998,62.322,62.3,29.2,0.604077,0.0,0.662561,efficientdet_lite3_detection_metadata_1,0.377
43,21,14.838584999999998,62.809,62.8,79.9,0.611622,0.0,0.662561,efficientdet_lite3_detection_metadata_1,0.377
44,22,14.897634999999998,62.809,61.8,26.1,0.611622,0.0,0.670672,efficientdet_lite3_detection_metadata_1,0.377
45,22,15.503697999999998,62.809,62.8,79.7,0.606063,0.0,0.670672,efficientdet_lite3_detection_metadata_1,0.377
46,23,15.562640999999998,62.809,63.3,26.1,0.606063,0.0,0.665006,efficientdet_lite3_detection_metadata_1,0.377
47,23,16.170873999999998,63.783,62.3,79.4,0.608233,0.0,0.665006,efficientdet_lite3_detection_metadata_1,0.377
48,24,16.229737,62.322,62.3,26.1,0.608233,0.0,0.667096,efficientdet_lite3_detection_metadata_1,0.377
49,24,16.856754,63.783,63.3,78.2,0.627017,0.0,0.667096,efficientdet_lite3_detection_metadata_1,0.377
50,25,16.915413,62.322,63.3,22.7,0.627017,0.0,0.685676,efficientdet_lite3_detection_metadata_1,0.377
51,25,17.527035,64.757,62.8,79.3,0.611622,0.0,0.685676,efficientdet_lite3_detection_metadata_1,0.377
52,26,17.587310000000002,62.809,62.8,26.1,0.611622,0.0,0.671897,efficientdet_lite3_detection_metadata_1,0.377
53,26,18.518401,63.783,62.8,77.2,0.931091,0.0,0.671897,efficientdet_lite3_detection_metadata_1,0.377
54,27,18.577228,62.809,63.3,26.1,0.931091,0.0,0.989918,efficientdet_lite3_detection_metadata_1,0.377
55,27,19.202712000000002,64.27,62.8,77.7,0.625484,0.0,0.989918,efficientdet_lite3_detection_metadata_1,0.377
56,28,19.261557000000003,62.809,63.7,26.1,0.625484,0.0,0.684329,efficientdet_lite3_detection_metadata_1,0.377
57,28,19.877034000000002,63.783,64.2,78.8,0.615477,0.0,0.684329,efficientdet_lite3_detection_metadata_1,0.377
58,29,19.935969000000004,64.27,64.7,22.7,0.615477,0.0,0.674412,efficientdet_lite3_detection_metadata_1,0.377
59,29,20.543717000000004,63.296,62.8,79.3,0.607748,0.0,0.674412,efficientdet_lite3_detection_metadata_1,0.377
60,30,20.602603000000002,62.809,63.7,26.1,0.607748,0.0,0.666634,efficientdet_lite3_detection_metadata_1,0.377
61,30,21.216779000000002,63.296,62.8,78.7,0.614176,0.0,0.666634,efficientdet_lite3_detection_metadata_1,0.377
62,31,21.275523000000003,64.27,62.8,26.1,0.614176,0.0,0.67292,efficientdet_lite3_detection_metadata_1,0.377
63,31,21.880301000000003,63.783,63.7,79.7,0.604778,0.0,0.67292,efficientdet_lite3_detection_metadata_1,0.377
64,32,21.939271,63.783,64.7,26.1,0.604778,0.0,0.663748,efficientdet_lite3_detection_metadata_1,0.377
65,32,22.557011000000003,64.757,63.7,78.9,0.61774,0.0,0.663748,efficientdet_lite3_detection_metadata_1,0.377
66,33,22.615562,63.783,63.3,26.1,0.61774,0.0,0.676291,efficientdet_lite3_detection_metadata_1,0.377
67,33,23.242004,64.757,64.7,77.7,0.626442,0.0,0.676291,efficientdet_lite3_detection_metadata_1,0.377
68,34,23.300716,64.757,63.3,26.1,0.626442,0.0,0.685154,efficientdet_lite3_detection_metadata_1,0.377
69,34,23.908622,65.244,65.2,79.4,0.607906,0.0,0.685154,efficientdet_lite3_detection_metadata_1,0.377
70,35,23.967459,65.244,64.7,26.1,0.607906,0.0,0.666743,efficientdet_lite3_detection_metadata_1,0.377
71,35,24.587534,63.783,64.2,78.2,0.620075,0.0,0.666743,efficientdet_lite3_detection_metadata_1,0.377
72,36,24.646364000000002,64.27,63.3,26.1,0.620075,0.0,0.678905,efficientdet_lite3_detection_metadata_1,0.377
73,36,25.251836,64.27,65.2,79.7,0.605472,0.0,0.678905,efficientdet_lite3_detection_metadata_1,0.377
74,37,25.310715000000002,65.244,64.2,26.1,0.605472,0.0,0.664351,efficientdet_lite3_detection_metadata_1,0.377
75,37,25.91278,65.244,64.7,79.9,0.602065,0.0,0.664351,efficientdet_lite3_detection_metadata_1,0.377
76,38,25.971664,64.757,64.2,26.1,0.602065,0.0,0.660949,efficientdet_lite3_detection_metadata_1,0.377
77,38,26.577366,66.218,65.7,80.0,0.605702,0.0,0.660949,efficientdet_lite3_detection_metadata_1,0.377
78,39,26.636276000000002,65.731,64.7,29.2,0.605702,0.0,0.664612,efficientdet_lite3_detection_metadata_1,0.377
79,39,27.244637,63.783,64.7,79.4,0.608361,0.0,0.664612,efficientdet_lite3_detection_metadata_1,0.377
80,40,27.303452000000004,64.757,66.2,26.1,0.608361,0.0,0.667176,efficientdet_lite3_detection_metadata_1,0.377
81,40,27.907129000000005,65.731,66.2,79.8,0.603677,0.0,0.667176,efficientdet_lite3_detection_metadata_1,0.377
82,41,27.965645000000002,66.218,64.7,26.1,0.603677,0.0,0.662193,efficientdet_lite3_detection_metadata_1,0.377
83,41,28.586455,65.244,65.2,79.0,0.62081,0.0,0.662193,efficientdet_lite3_detection_metadata_1,0.377
84,42,28.645370000000003,65.244,64.7,25.0,0.62081,0.0,0.679725,efficientdet_lite3_detection_metadata_1,0.377
85,42,29.253575000000005,65.244,65.2,79.6,0.608205,0.0,0.679725,efficientdet_lite3_detection_metadata_1,0.377
86,43,29.312518000000004,65.244,65.7,26.1,0.608205,0.0,0.667148,efficientdet_lite3_detection_metadata_1,0.377
87,43,29.922993000000005,65.244,65.7,79.4,0.610475,0.0,0.667148,efficientdet_lite3_detection_metadata_1,0.377
88,44,29.981871000000005,66.218,66.2,29.2,0.610475,0.0,0.669353,efficientdet_lite3_detection_metadata_1,0.377
89,44,30.591816000000005,66.218,65.2,79.0,0.609945,0.0,0.669353,efficientdet_lite3_detection_metadata_1,0.377
90,45,30.650444000000004,65.244,64.7,26.1,0.609945,0.0,0.668573,efficientdet_lite3_detection_metadata_1,0.377
91,45,31.271138000000004,66.218,65.7,78.7,0.620694,0.0,0.668573,efficientdet_lite3_detection_metadata_1,0.377
92,46,31.330827000000003,65.731,65.2,26.1,0.620694,0.0,0.680383,efficientdet_lite3_detection_metadata_1,0.377
93,46,31.933648,65.731,65.7,80.1,0.602821,0.0,0.680383,efficientdet_lite3_detection_metadata_1,0.377
94,47,31.992444000000006,65.731,65.7,26.1,0.602821,0.0,0.661617,efficientdet_lite3_detection_metadata_1,0.377
95,47,32.598204,66.218,66.2,79.7,0.60576,0.0,0.661617,efficientdet_lite3_detection_metadata_1,0.377
96,48,32.656864000000006,66.218,66.2,26.1,0.60576,0.0,0.66442,efficientdet_lite3_detection_metadata_1,0.377
97,48,33.264804000000005,67.192,65.7,79.7,0.60794,0.0,0.66442,efficientdet_lite3_detection_metadata_1,0.377
98,49,33.323542,65.731,64.7,26.1,0.60794,0.0,0.666678,efficientdet_lite3_detection_metadata_1,0.377
99,49,33.933453,66.705,65.7,79.4,0.609911,0.0,0.666678,efficientdet_lite3_detection_metadata_1,0.377
