,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,41.96,0.0,0,0.0,efficientdet_lite4_detection_metadata_2,1.0,0.0,49.5,0.0
1,41.96,31.1,0,0.0,efficientdet_lite4_detection_metadata_2,1.0,4.169355,49.5,4.169355
2,41.96,2.9,1,4.345964,efficientdet_lite4_detection_metadata_2,0.17499999999999982,4.169355,49.5,4.345964000000001
3,41.96,29.8,1,4.345964,efficientdet_lite4_detection_metadata_2,0.17499999999999982,4.130297,49.5,8.476261000000001
4,41.96,0.0,2,4.131049,efficientdet_lite4_detection_metadata_2,0.0,4.130297,49.5,8.477013000000003
5,41.96,30.0,2,4.131049,efficientdet_lite4_detection_metadata_2,0.0,4.126938,49.5,12.603951000000002
6,41.96,0.0,3,4.127701,efficientdet_lite4_detection_metadata_2,0.0,4.126938,49.5,12.604714000000005
7,41.96,29.2,3,4.127701,efficientdet_lite4_detection_metadata_2,0.0,4.1211,49.5,16.725814000000007
8,41.96,0.0,4,4.121856,efficientdet_lite4_detection_metadata_2,0.0,4.1211,49.5,16.72657000000001
9,41.96,29.7,4,4.121856,efficientdet_lite4_detection_metadata_2,0.0,4.128348,49.5,20.85491800000001
10,41.96,0.0,5,4.129104,efficientdet_lite4_detection_metadata_2,0.0,4.128348,49.5,20.85567400000001
11,41.96,30.6,5,4.129104,efficientdet_lite4_detection_metadata_2,0.0,4.11965,49.5,24.97532400000001
12,41.96,0.0,6,4.120868,efficientdet_lite4_detection_metadata_2,0.0,4.11965,49.5,24.97654200000001
13,41.96,30.0,6,4.120868,efficientdet_lite4_detection_metadata_2,0.0,4.122863,50.0,29.099405000000008
14,41.96,0.0,7,4.12441,efficientdet_lite4_detection_metadata_2,0.0,4.122863,50.0,29.10095200000001
15,41.96,29.9,7,4.12441,efficientdet_lite4_detection_metadata_2,0.0,4.114821,49.5,33.21577300000001
16,41.96,0.0,8,4.116086,efficientdet_lite4_detection_metadata_2,0.0,4.114821,49.5,33.21703800000002
17,41.96,30.1,8,4.116086,efficientdet_lite4_detection_metadata_2,0.0,4.118328,49.5,37.335366000000015
18,41.96,0.0,9,4.119603,efficientdet_lite4_detection_metadata_2,0.0,4.118328,49.5,37.336641000000014
19,41.96,29.2,9,4.119603,efficientdet_lite4_detection_metadata_2,0.0,4.113872,49.5,41.450513000000015
20,41.96,0.0,10,4.115149,efficientdet_lite4_detection_metadata_2,0.0,4.113872,49.5,41.45179000000002
21,41.96,29.6,10,4.115149,efficientdet_lite4_detection_metadata_2,0.0,4.121616,50.0,45.57340600000002
22,41.96,0.0,11,4.122842,efficientdet_lite4_detection_metadata_2,0.0,4.121616,50.0,45.574632000000015
23,41.96,30.1,11,4.122842,efficientdet_lite4_detection_metadata_2,0.0,4.126542,50.0,49.701174000000016
24,41.96,0.0,12,4.127819,efficientdet_lite4_detection_metadata_2,0.0,4.126542,50.0,49.70245100000002
25,41.96,30.0,12,4.127819,efficientdet_lite4_detection_metadata_2,0.0,4.12211,49.5,53.82456100000002
26,41.96,100.0,13,4.123406,efficientdet_lite4_detection_metadata_2,0.0,4.12211,49.5,53.82585700000002
27,41.96,30.6,13,4.123406,efficientdet_lite4_detection_metadata_2,0.0,4.12194,49.5,57.94779700000002
28,41.96,50.0,14,4.1232,efficientdet_lite4_detection_metadata_2,0.0,4.12194,49.5,57.94905700000002
29,41.96,30.0,14,4.1232,efficientdet_lite4_detection_metadata_2,0.0,4.119174,49.5,62.06823100000002
30,41.96,0.0,15,4.120433,efficientdet_lite4_detection_metadata_2,0.0,4.119174,49.5,62.069490000000016
31,41.96,29.2,15,4.120433,efficientdet_lite4_detection_metadata_2,0.0,4.117073,49.5,66.18656300000002
32,41.96,100.0,16,4.118278,efficientdet_lite4_detection_metadata_2,0.0,4.117073,49.5,66.18776800000002
33,41.96,29.7,16,4.118278,efficientdet_lite4_detection_metadata_2,0.0,4.128566,49.5,70.31633400000003
34,41.96,0.0,17,4.129786,efficientdet_lite4_detection_metadata_2,0.0,4.128566,49.5,70.31755400000002
35,41.96,30.2,17,4.129786,efficientdet_lite4_detection_metadata_2,0.0,4.118038,49.5,74.43559200000001
36,41.96,0.0,18,4.119271,efficientdet_lite4_detection_metadata_2,0.0,4.118038,49.5,74.43682500000001
