,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,41.96,0.0,0,0.0,efficientdet_lite0_detection_metadata_1,0.5,0.0,53.0,0.0
1,41.96,8.8,0,0.0,efficientdet_lite0_detection_metadata_1,0.5,0.305459,50.5,0.305459
2,41.96,0.0,1,0.306238,efficientdet_lite0_detection_metadata_1,0.0,0.305459,50.5,0.30623799999999995
3,41.96,40.5,1,0.306238,efficientdet_lite0_detection_metadata_1,0.0,0.300254,51.0,0.606492
4,41.96,0.0,2,0.301058,efficientdet_lite0_detection_metadata_1,0.0,0.300254,51.0,0.6072960000000001
5,41.96,38.1,2,0.301058,efficientdet_lite0_detection_metadata_1,0.0,0.302785,51.0,0.9100810000000001
6,41.96,0.0,3,0.303545,efficientdet_lite0_detection_metadata_1,0.0,0.302785,51.0,0.910841
7,41.96,41.0,3,0.303545,efficientdet_lite0_detection_metadata_1,0.0,0.304004,51.0,1.214845
8,41.96,0.0,4,0.304855,efficientdet_lite0_detection_metadata_1,0.0,0.304004,51.0,1.2156959999999999
9,41.96,37.3,4,0.304855,efficientdet_lite0_detection_metadata_1,0.0,0.300793,51.0,1.516489
10,41.96,0.0,5,0.301556,efficientdet_lite0_detection_metadata_1,0.0,0.300793,51.0,1.517252
11,41.96,40.8,5,0.301556,efficientdet_lite0_detection_metadata_1,0.0,0.302595,51.5,1.819847
12,25.690000000000005,0.0,6,0.303865,efficientdet_lite0_detection_metadata_1,0.0,0.302595,51.5,1.8211169999999999
13,25.690000000000005,37.1,6,0.303865,efficientdet_lite0_detection_metadata_1,0.0,0.296993,51.0,2.1181099999999997
14,25.690000000000005,0.0,7,0.298208,efficientdet_lite0_detection_metadata_1,0.0,0.296993,51.0,2.1193249999999995
15,25.690000000000005,41.8,7,0.298208,efficientdet_lite0_detection_metadata_1,0.0,0.298806,51.0,2.4181309999999994
16,25.690000000000005,0.0,8,0.30008,efficientdet_lite0_detection_metadata_1,0.0,0.298806,51.0,2.4194049999999994
17,25.690000000000005,38.3,8,0.30008,efficientdet_lite0_detection_metadata_1,0.0,0.299798,51.0,2.7192029999999994
18,25.690000000000005,0.0,9,0.301071,efficientdet_lite0_detection_metadata_1,0.0,0.299798,51.0,2.7204759999999992
19,25.690000000000005,40.8,9,0.301071,efficientdet_lite0_detection_metadata_1,0.0,0.302657,51.0,3.023132999999999
20,25.690000000000005,100.0,10,0.303978,efficientdet_lite0_detection_metadata_1,0.0,0.302657,51.0,3.024453999999999
21,25.690000000000005,37.5,10,0.303978,efficientdet_lite0_detection_metadata_1,0.0,0.302526,51.5,3.326979999999999
22,25.690000000000005,0.0,11,0.303767,efficientdet_lite0_detection_metadata_1,0.0,0.302526,51.5,3.328220999999999
23,25.690000000000005,43.1,11,0.303767,efficientdet_lite0_detection_metadata_1,0.0,0.307548,51.5,3.6357689999999994
24,25.690000000000005,0.0,12,0.309054,efficientdet_lite0_detection_metadata_1,0.0,0.307548,51.5,3.6372749999999994
25,25.690000000000005,41.5,12,0.309054,efficientdet_lite0_detection_metadata_1,0.0,0.296797,51.0,3.9340719999999996
26,25.690000000000005,0.0,13,0.298017,efficientdet_lite0_detection_metadata_1,0.0,0.296797,51.0,3.9352919999999996
27,25.690000000000005,43.3,13,0.298017,efficientdet_lite0_detection_metadata_1,0.0,0.304752,52.5,4.240043999999999
28,25.690000000000005,100.0,14,0.305984,efficientdet_lite0_detection_metadata_1,0.0,0.304752,52.5,4.241275999999999
29,25.690000000000005,41.3,14,0.305984,efficientdet_lite0_detection_metadata_1,0.0,0.304935,51.0,4.546211
30,25.690000000000005,0.0,15,0.306143,efficientdet_lite0_detection_metadata_1,0.0,0.304935,51.0,4.547418999999999
31,25.690000000000005,45.1,15,0.306143,efficientdet_lite0_detection_metadata_1,0.0,0.303582,52.0,4.851000999999998
32,25.690000000000005,100.0,16,0.304891,efficientdet_lite0_detection_metadata_1,0.0,0.303582,52.0,4.8523099999999975
33,25.690000000000005,40.8,16,0.304891,efficientdet_lite0_detection_metadata_1,0.0,0.30121,51.0,5.153519999999998
34,25.690000000000005,0.0,17,0.302415,efficientdet_lite0_detection_metadata_1,0.0,0.30121,51.0,5.154724999999997
35,25.690000000000005,46.3,17,0.302415,efficientdet_lite0_detection_metadata_1,0.0,0.305504,52.0,5.460228999999997
36,25.690000000000005,0.0,18,0.306752,efficientdet_lite0_detection_metadata_1,0.0,0.305504,52.0,5.461476999999998
37,25.690000000000005,39.2,18,0.306752,efficientdet_lite0_detection_metadata_1,0.0,0.300615,51.0,5.762091999999997
38,25.690000000000005,0.0,19,0.301851,efficientdet_lite0_detection_metadata_1,0.0,0.300615,51.0,5.763327999999998
39,25.690000000000005,44.2,19,0.301851,efficientdet_lite0_detection_metadata_1,0.0,0.308126,51.5,6.0714539999999975
40,25.690000000000005,0.0,20,0.309344,efficientdet_lite0_detection_metadata_1,0.0,0.308126,51.5,6.072671999999998
41,25.690000000000005,39.2,20,0.309344,efficientdet_lite0_detection_metadata_1,0.0,0.301307,51.0,6.3739789999999985
42,25.690000000000005,0.0,21,0.302478,efficientdet_lite0_detection_metadata_1,0.0,0.301307,51.0,6.375149999999998
43,25.690000000000005,44.5,21,0.302478,efficientdet_lite0_detection_metadata_1,0.0,0.302225,52.0,6.677374999999998
44,25.690000000000005,0.0,22,0.303439,efficientdet_lite0_detection_metadata_1,0.0,0.302225,52.0,6.678588999999998
45,25.690000000000005,38.3,22,0.303439,efficientdet_lite0_detection_metadata_1,0.0,0.303763,51.0,6.982351999999998
46,25.690000000000005,0.0,23,0.304983,efficientdet_lite0_detection_metadata_1,0.0,0.303763,51.0,6.983571999999998
47,25.690000000000005,45.4,23,0.304983,efficientdet_lite0_detection_metadata_1,0.0,0.302424,52.0,7.285995999999998
48,25.690000000000005,0.0,24,0.303646,efficientdet_lite0_detection_metadata_1,0.0,0.302424,52.0,7.2872179999999975
49,25.690000000000005,38.8,24,0.303646,efficientdet_lite0_detection_metadata_1,0.0,0.301519,51.0,7.588736999999997
50,25.690000000000005,0.0,25,0.302728,efficientdet_lite0_detection_metadata_1,0.0,0.301519,51.0,7.589945999999998
51,25.690000000000005,45.3,25,0.302728,efficientdet_lite0_detection_metadata_1,0.0,0.298011,52.0,7.887956999999997
