,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,72.549,70.6,0.0,0.0,2.0,0.0,efficientdet_lite0_detection_metadata_1,41.96
1,0,0.187855,52.582,52.1,0.3,0.187855,2.0,0.0,efficientdet_lite0_detection_metadata_1,41.96
2,1,2.273137,51.608,51.1,1.7,0.187855,2.0,2.273137,efficientdet_lite0_detection_metadata_1,41.96
3,1,2.422016,53.556,53.5,56.0,0.148879,2.0,2.273137,efficientdet_lite0_detection_metadata_1,41.96
4,2,4.506874000000001,52.095,52.5,1.4,0.148879,2.0,2.233737,efficientdet_lite0_detection_metadata_1,41.96
5,2,4.651524000000001,53.069,53.5,54.3,0.14465,2.0,2.233737,efficientdet_lite0_detection_metadata_1,41.96
6,3,6.736485,51.121,52.5,2.2,0.14465,2.0,2.229611,efficientdet_lite0_detection_metadata_1,41.96
7,3,6.879847,54.043,53.0,54.4,0.143362,2.0,2.229611,efficientdet_lite0_detection_metadata_1,41.96
8,4,8.964617,53.556,52.5,1.7,0.143362,2.0,2.228132,efficientdet_lite0_detection_metadata_1,41.96
9,4,9.109658000000001,53.069,53.5,55.6,0.145041,2.0,2.228132,efficientdet_lite0_detection_metadata_1,41.96
10,5,11.194547,53.069,53.5,4.0,0.145041,2.0,2.22993,efficientdet_lite0_detection_metadata_1,41.96
11,5,11.342088,54.043,54.0,53.3,0.147541,2.0,2.22993,efficientdet_lite0_detection_metadata_1,41.96
12,6,13.428913,53.556,53.5,2.7,0.147541,2.0,2.234366,efficientdet_lite0_detection_metadata_1,25.690000000000005
13,6,13.572867,55.017,53.5,53.9,0.143954,2.0,2.234366,efficientdet_lite0_detection_metadata_1,25.690000000000005
14,7,15.658508999999999,53.556,53.5,1.4,0.143954,2.0,2.229596,efficientdet_lite0_detection_metadata_1,25.690000000000005
15,7,15.800007999999998,55.017,54.5,55.1,0.141499,2.0,2.229596,efficientdet_lite0_detection_metadata_1,25.690000000000005
16,8,17.88564,53.069,54.5,1.3,0.141499,2.0,2.227131,efficientdet_lite0_detection_metadata_1,25.690000000000005
17,8,18.031253,55.504,54.0,55.9,0.145613,2.0,2.227131,efficientdet_lite0_detection_metadata_1,25.690000000000005
18,9,20.117029,53.069,53.5,2.5,0.145613,2.0,2.231389,efficientdet_lite0_detection_metadata_1,25.690000000000005
19,9,20.260723,55.504,54.5,53.3,0.143694,2.0,2.231389,efficientdet_lite0_detection_metadata_1,25.690000000000005
20,10,22.347037,54.043,54.5,1.3,0.143694,2.0,2.230008,efficientdet_lite0_detection_metadata_1,25.690000000000005
21,10,22.495568,55.017,55.0,52.2,0.148531,2.0,2.230008,efficientdet_lite0_detection_metadata_1,25.690000000000005
22,11,24.580801,53.556,54.5,1.2,0.148531,2.0,2.233764,efficientdet_lite0_detection_metadata_1,25.690000000000005
23,11,24.730231,55.017,53.5,54.9,0.14943,2.0,2.233764,efficientdet_lite0_detection_metadata_1,25.690000000000005
24,12,26.815807,53.556,53.0,2.1,0.14943,2.0,2.235006,efficientdet_lite0_detection_metadata_1,25.690000000000005
25,12,26.967342,55.017,54.5,53.8,0.151535,2.0,2.235006,efficientdet_lite0_detection_metadata_1,25.690000000000005
26,13,29.053028,53.556,53.0,1.3,0.151535,2.0,2.237221,efficientdet_lite0_detection_metadata_1,25.690000000000005
27,13,29.196784,55.991,55.0,54.4,0.143756,2.0,2.237221,efficientdet_lite0_detection_metadata_1,25.690000000000005
28,14,31.282005,54.53,54.0,1.3,0.143756,2.0,2.228977,efficientdet_lite0_detection_metadata_1,25.690000000000005
29,14,31.42661,55.504,54.0,55.6,0.144605,2.0,2.228977,efficientdet_lite0_detection_metadata_1,25.690000000000005
30,15,33.51241,53.556,54.0,1.9,0.144605,2.0,2.230405,efficientdet_lite0_detection_metadata_1,25.690000000000005
31,15,33.651831,55.504,53.5,54.5,0.139421,2.0,2.230405,efficientdet_lite0_detection_metadata_1,25.690000000000005
32,16,35.737432000000005,54.043,53.5,1.0,0.139421,2.0,2.225022,efficientdet_lite0_detection_metadata_1,25.690000000000005
33,16,35.874951,55.991,54.5,56.2,0.137519,2.0,2.225022,efficientdet_lite0_detection_metadata_1,25.690000000000005
34,17,37.96058500000001,54.043,55.0,1.1,0.137519,2.0,2.223153,efficientdet_lite0_detection_metadata_1,25.690000000000005
35,17,38.10909200000001,55.017,55.5,53.8,0.148507,2.0,2.223153,efficientdet_lite0_detection_metadata_1,25.690000000000005
36,18,40.19514200000001,53.069,54.5,1.8,0.148507,2.0,2.234557,efficientdet_lite0_detection_metadata_1,25.690000000000005
37,18,40.34421400000001,55.504,55.0,53.3,0.149072,2.0,2.234557,efficientdet_lite0_detection_metadata_1,25.690000000000005
38,19,42.429755000000014,54.53,54.5,1.2,0.149072,2.0,2.234613,efficientdet_lite0_detection_metadata_1,25.690000000000005
39,19,42.569980000000015,55.017,55.5,54.5,0.140225,2.0,2.234613,efficientdet_lite0_detection_metadata_1,25.690000000000005
40,20,44.65604900000002,53.556,55.0,1.2,0.140225,2.0,2.226294,efficientdet_lite0_detection_metadata_1,25.690000000000005
41,20,44.80191400000002,55.991,55.5,54.9,0.145865,2.0,2.226294,efficientdet_lite0_detection_metadata_1,25.690000000000005
42,21,46.88773300000002,53.069,54.5,1.7,0.145865,2.0,2.231684,efficientdet_lite0_detection_metadata_1,25.690000000000005
43,21,47.029358000000016,55.991,56.0,55.1,0.141625,2.0,2.231684,efficientdet_lite0_detection_metadata_1,25.690000000000005
44,22,49.114536000000015,55.017,55.0,1.2,0.141625,2.0,2.226803,efficientdet_lite0_detection_metadata_1,25.690000000000005
45,22,49.25910800000001,55.017,56.0,53.3,0.144572,2.0,2.226803,efficientdet_lite0_detection_metadata_1,25.690000000000005
46,23,51.344428000000015,53.556,54.5,1.3,0.144572,2.0,2.229892,efficientdet_lite0_detection_metadata_1,25.690000000000005
47,23,51.49446300000002,55.504,56.4,52.7,0.150035,2.0,2.229892,efficientdet_lite0_detection_metadata_1,25.690000000000005
48,24,53.58047000000001,55.017,54.5,2.1,0.150035,2.0,2.236042,efficientdet_lite0_detection_metadata_1,25.690000000000005
49,24,53.72825300000001,55.504,55.0,54.8,0.147783,2.0,2.236042,efficientdet_lite0_detection_metadata_1,25.690000000000005
50,25,55.81372900000001,55.017,55.0,1.1,0.147783,2.0,2.233259,efficientdet_lite0_detection_metadata_1,25.690000000000005
51,25,55.95622700000001,56.965,55.5,56.0,0.142498,2.0,2.233259,efficientdet_lite0_detection_metadata_1,25.690000000000005
52,26,58.041897000000006,55.017,56.0,1.2,0.142498,2.0,2.228168,efficientdet_lite0_detection_metadata_1,25.690000000000005
53,26,58.19407900000001,56.478,56.0,54.8,0.152182,2.0,2.228168,efficientdet_lite0_detection_metadata_1,25.690000000000005
54,27,60.279785000000004,54.53,55.0,1.6,0.152182,2.0,2.237888,efficientdet_lite0_detection_metadata_1,25.690000000000005
55,27,60.427714,55.991,55.0,53.8,0.147929,2.0,2.237888,efficientdet_lite0_detection_metadata_1,25.690000000000005
56,28,62.51297400000001,55.504,54.5,1.1,0.147929,2.0,2.233189,efficientdet_lite0_detection_metadata_1,25.690000000000005
57,28,62.65744800000001,56.965,55.5,54.4,0.144474,2.0,2.233189,efficientdet_lite0_detection_metadata_1,25.690000000000005
58,29,64.743199,55.017,55.5,1.3,0.144474,2.0,2.230225,efficientdet_lite0_detection_metadata_1,25.690000000000005
59,29,64.891329,55.991,55.0,55.9,0.14813,2.0,2.230225,efficientdet_lite0_detection_metadata_1,25.690000000000005
60,30,66.977153,54.043,54.0,1.9,0.14813,2.0,2.233954,efficientdet_lite0_detection_metadata_1,25.690000000000005
61,30,67.116658,56.965,55.0,54.5,0.139505,2.0,2.233954,efficientdet_lite0_detection_metadata_1,25.690000000000005
62,31,69.202098,54.53,56.0,3.8,0.139505,2.0,2.224945,efficientdet_lite0_detection_metadata_1,25.690000000000005
63,31,69.34484400000001,55.991,56.4,54.4,0.142746,2.0,2.224945,efficientdet_lite0_detection_metadata_1,25.690000000000005
64,32,71.42997500000001,54.53,56.0,1.2,0.142746,2.0,2.227877,efficientdet_lite0_detection_metadata_1,25.690000000000005
65,32,71.57554700000001,56.478,56.4,54.3,0.145572,2.0,2.227877,efficientdet_lite0_detection_metadata_1,25.690000000000005
66,33,73.66179200000002,55.017,55.5,2.0,0.145572,2.0,2.231817,efficientdet_lite0_detection_metadata_1,25.690000000000005
67,33,73.80830600000002,56.965,56.0,53.8,0.146514,2.0,2.231817,efficientdet_lite0_detection_metadata_1,25.690000000000005
68,34,75.89367700000003,55.504,56.4,1.2,0.146514,2.0,2.231885,efficientdet_lite0_detection_metadata_1,25.690000000000005
