,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,66.705,66.2,0.0,0.0,0.5,0.0,efficientdet_lite4_detection_metadata_2,41.96
1,0,4.07431,53.556,53.0,0.8,4.07431,0.5,0.0,efficientdet_lite4_detection_metadata_2,41.96
2,1,4.123841,53.069,54.0,26.3,4.07431,0.0,4.123841,efficientdet_lite4_detection_metadata_2,41.96
3,1,8.171374,55.991,56.0,26.8,4.047533,0.0,4.123841,efficientdet_lite4_detection_metadata_2,41.96
4,2,8.220792000000001,55.991,54.0,30.0,4.047533,0.0,4.096951,efficientdet_lite4_detection_metadata_2,41.96
5,2,12.243474,56.478,56.4,26.8,4.022682,0.0,4.096951,efficientdet_lite4_detection_metadata_2,41.96
6,3,12.293049,56.478,56.0,26.3,4.022682,0.0,4.072257,efficientdet_lite4_detection_metadata_2,41.96
7,3,16.341526,56.478,57.4,26.9,4.048477,0.0,4.072257,efficientdet_lite4_detection_metadata_2,41.96
8,4,16.391185,57.452,56.4,26.3,4.048477,0.0,4.098136,efficientdet_lite4_detection_metadata_2,41.96
9,4,20.399627,56.965,56.9,26.9,4.008442,0.0,4.098136,efficientdet_lite4_detection_metadata_2,41.96
10,5,20.449161,56.965,57.4,28.6,4.008442,0.0,4.057976,efficientdet_lite4_detection_metadata_2,41.96
11,5,24.497232,57.452,57.9,26.7,4.048071,0.0,4.057976,efficientdet_lite4_detection_metadata_2,41.96
12,6,24.547168,57.939,57.4,26.3,4.048071,0.0,4.098007,efficientdet_lite4_detection_metadata_2,41.96
13,6,28.592219,58.426,57.9,27.0,4.045051,0.0,4.098007,efficientdet_lite4_detection_metadata_2,41.96
14,7,28.642269999999996,57.939,57.9,28.6,4.045051,0.0,4.095102,efficientdet_lite4_detection_metadata_2,41.96
15,7,32.66862,58.426,57.9,27.5,4.02635,0.0,4.095102,efficientdet_lite4_detection_metadata_2,41.96
16,8,32.718647,57.939,58.4,25.0,4.02635,0.0,4.076377,efficientdet_lite4_detection_metadata_2,41.96
17,8,36.737883999999994,58.426,57.9,26.8,4.019237,0.0,4.076377,efficientdet_lite4_detection_metadata_2,41.96
18,9,36.788020999999986,57.939,58.4,28.6,4.019237,0.0,4.069374,efficientdet_lite4_detection_metadata_2,41.96
19,9,40.83461099999999,58.913,59.9,27.2,4.04659,0.0,4.069374,efficientdet_lite4_detection_metadata_2,41.96
20,10,40.88462399999999,59.887,57.4,21.1,4.04659,0.0,4.096603,efficientdet_lite4_detection_metadata_2,41.96
21,10,44.940232999999985,59.4,59.4,27.8,4.055609,0.0,4.096603,efficientdet_lite4_detection_metadata_2,41.96
22,11,44.99062399999999,59.4,58.4,26.3,4.055609,0.0,4.106,efficientdet_lite4_detection_metadata_2,41.96
23,11,49.01785799999999,59.4,59.4,27.1,4.027234,0.0,4.106,efficientdet_lite4_detection_metadata_2,41.96
24,12,49.06801899999999,59.4,59.9,26.3,4.027234,0.0,4.077395,efficientdet_lite4_detection_metadata_2,41.96
25,12,53.09681499999999,59.4,60.3,26.9,4.028796,0.0,4.077395,efficientdet_lite4_detection_metadata_2,41.96
26,13,53.146697999999994,60.374,58.9,26.3,4.028796,0.0,4.078679,efficientdet_lite4_detection_metadata_2,41.96
27,13,57.16565899999999,59.887,60.3,27.0,4.018961,0.0,4.078679,efficientdet_lite4_detection_metadata_2,41.96
28,14,57.21587399999999,60.374,59.9,25.0,4.018961,0.0,4.069176,efficientdet_lite4_detection_metadata_2,41.96
