,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,69.14,68.1,0.0,0.0,0.5,0.0,efficientdet_lite1_detection_metadata_1,0.4196
1,0,0.314185,52.095,52.1,0.5,0.314185,0.5,0.0,efficientdet_lite1_detection_metadata_1,0.4196
2,1,0.37956399999999996,52.095,51.1,24.0,0.314185,0.0,0.379564,efficientdet_lite1_detection_metadata_1,0.4196
3,1,0.615725,53.069,52.1,65.0,0.236161,0.0,0.379564,efficientdet_lite1_detection_metadata_1,0.4196
4,2,0.6806859999999999,52.095,51.6,29.6,0.236161,0.0,0.301122,efficientdet_lite1_detection_metadata_1,0.4196
5,2,0.9189089999999999,53.556,52.5,63.6,0.238223,0.0,0.301122,efficientdet_lite1_detection_metadata_1,0.4196
6,3,0.9844519999999998,52.582,53.0,28.0,0.238223,0.0,0.303766,efficientdet_lite1_detection_metadata_1,0.4196
7,3,1.2173609999999997,54.53,53.0,65.3,0.232909,0.0,0.303766,efficientdet_lite1_detection_metadata_1,0.4196
8,4,1.2827049999999998,53.069,53.5,28.6,0.232909,0.0,0.298253,efficientdet_lite1_detection_metadata_1,0.4196
9,4,1.5169259999999998,54.043,53.5,66.7,0.234221,0.0,0.298253,efficientdet_lite1_detection_metadata_1,0.4196
10,5,1.5833479999999998,53.556,53.5,26.9,0.234221,0.0,0.300643,efficientdet_lite1_detection_metadata_1,0.4196
11,5,1.8294839999999997,54.043,54.0,61.6,0.246136,0.0,0.300643,efficientdet_lite1_detection_metadata_1,0.4196
12,6,1.8992609999999996,54.043,53.5,26.9,0.246136,0.0,0.315913,efficientdet_lite1_detection_metadata_1,0.3055
13,6,2.1367749999999996,54.53,54.5,64.2,0.237514,0.0,0.315913,efficientdet_lite1_detection_metadata_1,0.3055
14,7,2.2026929999999996,54.53,54.0,29.6,0.237514,0.0,0.303432,efficientdet_lite1_detection_metadata_1,0.3055
15,7,2.4322479999999995,55.991,54.0,64.4,0.229555,0.0,0.303432,efficientdet_lite1_detection_metadata_1,0.3055
16,8,2.4980569999999997,54.043,54.5,24.0,0.229555,0.0,0.295364,efficientdet_lite1_detection_metadata_1,0.3055
17,8,2.751203,56.478,55.0,62.7,0.253146,0.0,0.295364,efficientdet_lite1_detection_metadata_1,0.3055
18,9,2.816798,55.017,54.0,25.9,0.253146,0.0,0.318741,efficientdet_lite1_detection_metadata_1,0.3055
19,9,3.05221,56.478,55.5,63.9,0.235412,0.0,0.318741,efficientdet_lite1_detection_metadata_1,0.3055
20,10,3.124081,55.504,54.0,29.6,0.235412,0.0,0.307283,efficientdet_lite1_detection_metadata_1,0.3055
21,10,3.372821,55.991,56.0,61.6,0.24874,0.0,0.307283,efficientdet_lite1_detection_metadata_1,0.3055
22,11,3.438781,55.991,55.5,26.9,0.24874,0.0,0.3147,efficientdet_lite1_detection_metadata_1,0.3055
23,11,3.6908220000000003,56.478,55.0,62.4,0.252041,0.0,0.3147,efficientdet_lite1_detection_metadata_1,0.3055
24,12,3.7566740000000003,55.017,55.0,26.9,0.252041,0.0,0.317893,efficientdet_lite1_detection_metadata_1,0.3055
25,12,3.993758,56.478,56.4,63.6,0.237084,0.0,0.317893,efficientdet_lite1_detection_metadata_1,0.3055
26,13,4.059404,56.478,55.5,26.9,0.237084,0.0,0.30273,efficientdet_lite1_detection_metadata_1,0.3055
27,13,4.290115999999999,56.965,56.0,64.1,0.230712,0.0,0.30273,efficientdet_lite1_detection_metadata_1,0.3055
28,14,4.355919,55.991,56.4,25.9,0.230712,0.0,0.296515,efficientdet_lite1_detection_metadata_1,0.3055
29,14,4.583745,55.991,56.4,64.3,0.227826,0.0,0.296515,efficientdet_lite1_detection_metadata_1,0.3055
30,15,4.649573,56.478,56.0,29.6,0.227826,0.0,0.293654,efficientdet_lite1_detection_metadata_1,0.3055
31,15,4.877838000000001,56.478,56.4,65.0,0.228265,0.0,0.293654,efficientdet_lite1_detection_metadata_1,0.3055
32,16,4.943668000000001,56.478,56.0,26.9,0.228265,0.0,0.294095,efficientdet_lite1_detection_metadata_1,0.3055
33,16,5.170967000000001,56.478,56.9,64.7,0.227299,0.0,0.294095,efficientdet_lite1_detection_metadata_1,0.3055
34,17,5.236683000000001,56.965,56.4,26.9,0.227299,0.0,0.293015,efficientdet_lite1_detection_metadata_1,0.3055
35,17,5.469774000000001,56.965,57.4,64.2,0.233091,0.0,0.293015,efficientdet_lite1_detection_metadata_1,0.3055
36,18,5.535504000000001,57.452,56.4,26.9,0.233091,0.0,0.298821,efficientdet_lite1_detection_metadata_1,0.3055
37,18,5.765962000000001,57.939,57.4,64.1,0.230458,0.0,0.298821,efficientdet_lite1_detection_metadata_1,0.3055
38,19,5.832124000000001,57.452,56.9,26.9,0.230458,0.0,0.29662,efficientdet_lite1_detection_metadata_1,0.3055
39,19,6.0572430000000015,57.452,57.9,65.5,0.225119,0.0,0.29662,efficientdet_lite1_detection_metadata_1,0.3055
40,20,6.123223000000001,57.939,56.0,25.9,0.225119,0.0,0.291099,efficientdet_lite1_detection_metadata_1,0.3055
41,20,6.353069000000001,57.939,57.9,65.0,0.229846,0.0,0.291099,efficientdet_lite1_detection_metadata_1,0.3055
