,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,69.14,69.6,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
1,0,1.392561,55.504,55.0,0.8,1.392561,0.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
2,1,1.498305,55.017,55.0,24.4,1.392561,0.0,1.498305,efficientdet_lite4_detection_metadata_2,41.96
3,1,2.9792680000000002,56.965,56.4,81.0,1.480963,0.0,1.498305,efficientdet_lite4_detection_metadata_2,41.96
4,2,3.085433,56.478,57.4,26.2,1.480963,0.0,1.587128,efficientdet_lite4_detection_metadata_2,41.96
5,2,4.434896,59.4,57.9,82.4,1.349463,0.0,1.587128,efficientdet_lite4_detection_metadata_2,41.96
6,3,4.541021000000001,57.939,58.4,27.3,1.349463,0.0,1.455588,efficientdet_lite4_detection_metadata_2,41.96
7,3,5.882589000000001,59.4,58.4,82.9,1.341568,0.0,1.455588,efficientdet_lite4_detection_metadata_2,41.96
8,4,5.988618000000001,58.426,59.9,25.6,1.341568,0.0,1.447597,efficientdet_lite4_detection_metadata_2,41.96
9,4,7.338030000000001,60.861,60.8,82.7,1.349412,0.0,1.447597,efficientdet_lite4_detection_metadata_2,41.96
10,5,7.44695,60.861,59.4,26.2,1.349412,0.0,1.458332,efficientdet_lite4_detection_metadata_2,41.96
11,5,8.823686,61.348,61.8,81.7,1.376736,0.0,1.458332,efficientdet_lite4_detection_metadata_2,41.96
12,6,8.931611000000002,61.835,61.3,24.4,1.376736,0.0,1.484661,efficientdet_lite4_detection_metadata_2,41.96
13,6,10.269055000000002,63.783,61.3,83.1,1.337444,0.0,1.484661,efficientdet_lite3_detection_metadata_1,41.96
14,7,10.377142000000001,61.348,62.3,27.3,1.337444,0.0,1.445531,efficientdet_lite3_detection_metadata_1,41.108000000000004
15,7,10.977318,62.809,62.3,75.9,0.600176,0.0,1.445531,efficientdet_lite3_detection_metadata_1,41.108000000000004
16,8,11.084913,62.322,62.3,28.9,0.600176,0.0,0.707771,efficientdet_lite3_detection_metadata_1,40.25600000000001
17,8,11.684382,61.835,61.8,75.9,0.599469,0.0,0.707771,efficientdet_lite4_detection_metadata_2,40.25600000000001
18,9,11.792074,61.835,61.8,25.6,0.599469,0.0,0.707161,efficientdet_lite4_detection_metadata_2,40.256
19,9,13.145415,64.27,62.3,82.6,1.353341,0.0,0.707161,efficientdet_lite3_detection_metadata_1,40.256
20,10,13.253964999999999,62.322,61.8,25.6,1.353341,0.0,1.461891,efficientdet_lite3_detection_metadata_1,39.404
21,10,13.863812999999999,62.809,63.7,75.3,0.609848,0.0,1.461891,efficientdet_lite3_detection_metadata_1,39.404
22,11,13.971637,63.783,62.8,27.3,0.609848,0.0,0.717672,efficientdet_lite3_detection_metadata_1,38.552
23,11,14.580091999999999,61.835,62.8,75.1,0.608455,0.0,0.717672,efficientdet_lite4_detection_metadata_2,38.552
24,12,14.693019,62.809,62.8,25.6,0.608455,0.0,0.721382,efficientdet_lite4_detection_metadata_2,39.403999999999996
25,12,16.045361,64.757,63.7,82.5,1.352342,0.0,0.721382,efficientdet_lite3_detection_metadata_1,39.403999999999996
26,13,16.154360999999998,63.783,62.8,25.6,1.352342,0.0,1.461342,efficientdet_lite3_detection_metadata_1,39.404
27,13,16.757796999999997,63.783,63.7,75.4,0.603436,0.0,1.461342,efficientdet_lite3_detection_metadata_1,39.404
28,14,16.865622,63.783,64.2,25.6,0.603436,0.0,0.711261,efficientdet_lite3_detection_metadata_1,38.552
29,14,17.469791999999998,63.783,63.3,75.6,0.60417,0.0,0.711261,efficientdet_lite3_detection_metadata_1,38.552
30,15,17.577941999999997,64.27,63.3,25.6,0.60417,0.0,0.71232,efficientdet_lite3_detection_metadata_1,38.552
31,15,18.179086999999996,64.27,63.3,75.4,0.601145,0.0,0.71232,efficientdet_lite3_detection_metadata_1,38.552
32,16,18.292202999999997,63.296,62.8,25.6,0.601145,0.0,0.714261,efficientdet_lite3_detection_metadata_1,38.55200000000001
33,16,18.883851999999997,64.27,64.2,75.8,0.591649,0.0,0.714261,efficientdet_lite3_detection_metadata_1,38.55200000000001
34,17,18.991738999999995,64.27,63.7,26.2,0.591649,0.0,0.699536,efficientdet_lite3_detection_metadata_1,37.7
35,17,19.596163999999995,63.783,64.2,75.2,0.604425,0.0,0.699536,efficientdet_lite3_detection_metadata_1,37.7
36,18,19.704370999999995,64.27,63.7,25.6,0.604425,0.0,0.712632,efficientdet_lite3_detection_metadata_1,37.7
37,18,20.312557999999996,64.27,64.2,75.2,0.608187,0.0,0.712632,efficientdet_lite3_detection_metadata_1,37.7
38,19,20.420601999999995,64.27,64.2,23.8,0.608187,0.0,0.716231,efficientdet_lite3_detection_metadata_1,37.7
39,19,21.030148999999994,64.757,63.7,75.2,0.609547,0.0,0.716231,efficientdet_lite3_detection_metadata_1,37.7
40,20,21.138628999999995,64.27,63.7,27.3,0.609547,0.0,0.718027,efficientdet_lite3_detection_metadata_1,37.7
41,20,21.736117999999994,64.27,64.7,76.0,0.597489,0.0,0.718027,efficientdet_lite3_detection_metadata_1,37.7
42,21,21.844335999999995,64.757,64.2,25.6,0.597489,0.0,0.705707,efficientdet_lite3_detection_metadata_1,37.7
43,21,22.441635999999995,63.783,64.2,76.0,0.5973,0.0,0.705707,efficientdet_lite3_detection_metadata_1,37.7
44,22,22.549800999999995,64.27,65.2,29.5,0.5973,0.0,0.705465,efficientdet_lite3_detection_metadata_1,37.7
45,22,23.146206999999997,64.757,64.7,75.4,0.596406,0.0,0.705465,efficientdet_lite3_detection_metadata_1,37.7
46,23,23.254023999999994,64.757,64.2,25.6,0.596406,0.0,0.704223,efficientdet_lite3_detection_metadata_1,37.7
47,23,23.860500999999996,64.757,63.7,75.8,0.606477,0.0,0.704223,efficientdet_lite3_detection_metadata_1,37.7
48,24,23.968367999999995,63.783,64.2,25.6,0.606477,0.0,0.714344,efficientdet_lite3_detection_metadata_1,37.7
49,24,24.591061999999994,64.27,64.7,74.4,0.622694,0.0,0.714344,efficientdet_lite3_detection_metadata_1,37.7
50,25,24.698988999999994,64.757,64.2,24.4,0.622694,0.0,0.730621,efficientdet_lite3_detection_metadata_1,37.7
51,25,25.299744999999994,65.731,64.7,75.6,0.600756,0.0,0.730621,efficientdet_lite3_detection_metadata_1,37.7
52,26,25.407680999999993,64.757,64.7,26.2,0.600756,0.0,0.708692,efficientdet_lite3_detection_metadata_1,37.7
53,26,26.008285999999995,65.244,65.2,75.4,0.600605,0.0,0.708692,efficientdet_lite3_detection_metadata_1,37.7
54,27,26.120927999999992,65.244,64.2,27.9,0.600605,0.0,0.713247,efficientdet_lite3_detection_metadata_1,37.7
55,27,26.72459899999999,65.731,64.7,75.0,0.603671,0.0,0.713247,efficientdet_lite3_detection_metadata_1,37.7
56,28,26.83277899999999,64.757,64.2,24.4,0.603671,0.0,0.711851,efficientdet_lite3_detection_metadata_1,37.7
57,28,27.441687999999992,64.757,64.7,75.9,0.608909,0.0,0.711851,efficientdet_lite3_detection_metadata_1,37.7
58,29,27.549680999999993,65.244,64.7,25.6,0.608909,0.0,0.716902,efficientdet_lite3_detection_metadata_1,37.7
59,29,28.147755999999994,65.731,64.7,76.2,0.598075,0.0,0.716902,efficientdet_lite3_detection_metadata_1,37.7
60,30,28.255905999999992,64.757,65.2,23.8,0.598075,0.0,0.706225,efficientdet_lite3_detection_metadata_1,37.7
61,30,28.86188299999999,65.731,65.2,75.7,0.605977,0.0,0.706225,efficientdet_lite3_detection_metadata_1,37.7
62,31,28.96956399999999,65.244,65.2,27.9,0.605977,0.0,0.713658,efficientdet_lite3_detection_metadata_1,37.7
63,31,29.56042399999999,66.705,65.7,76.3,0.59086,0.0,0.713658,efficientdet_lite3_detection_metadata_1,37.7
64,32,29.66950599999999,65.731,65.2,25.6,0.59086,0.0,0.699942,efficientdet_lite3_detection_metadata_1,37.7
65,32,30.26535399999999,66.218,65.2,75.4,0.595848,0.0,0.699942,efficientdet_lite3_detection_metadata_1,37.7
66,33,30.37338399999999,65.244,65.2,29.5,0.595848,0.0,0.703878,efficientdet_lite3_detection_metadata_1,37.7
67,33,30.97420899999999,66.218,64.2,75.1,0.600825,0.0,0.703878,efficientdet_lite3_detection_metadata_1,37.7
68,34,31.08183199999999,64.27,64.7,26.2,0.600825,0.0,0.708448,efficientdet_lite3_detection_metadata_1,37.7
69,34,31.684246999999992,66.218,65.2,75.6,0.602415,0.0,0.708448,efficientdet_lite3_detection_metadata_1,37.7
70,35,31.792045999999992,65.244,64.7,27.3,0.602415,0.0,0.710214,efficientdet_lite3_detection_metadata_1,37.7
