,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,54.0,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.369309,41.5,5.3,1.369309,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
2,1,1.3700539999999999,41.5,0.0,1.369309,0.0,1.370054,efficientdet_lite4_detection_metadata_2,0.4196,NA
3,1,2.711935,42.0,86.1,1.341881,0.0,1.370054,efficientdet_lite4_detection_metadata_2,0.4196,NA
4,2,2.712651,42.0,0.0,1.341881,0.0,1.342597,efficientdet_lite4_detection_metadata_2,0.4196,NA
5,2,4.064751,42.0,85.4,1.3521,0.0,1.342597,efficientdet_lite4_detection_metadata_2,0.4196,NA
6,3,4.06547,42.0,0.0,1.3521,0.0,1.352819,efficientdet_lite4_detection_metadata_2,0.4196,NA
7,3,5.411387,42.0,85.7,1.345917,0.0,1.352819,efficientdet_lite4_detection_metadata_2,0.4196,NA
8,4,5.412105,42.0,0.0,1.345917,0.0,1.346635,efficientdet_lite4_detection_metadata_2,0.4196,NA
9,4,6.762868,42.0,85.4,1.350763,0.0,1.346635,efficientdet_lite4_detection_metadata_2,0.4196,NA
10,5,6.763579000000001,42.0,0.0,1.350763,0.0,1.351474,efficientdet_lite4_detection_metadata_2,0.4196,NA
11,5,8.108101000000001,42.0,85.9,1.344522,0.0,1.351474,efficientdet_lite4_detection_metadata_2,0.4196,NA
12,6,8.110724000000001,42.0,0.0,1.344522,0.0,1.347145,efficientdet_lite4_detection_metadata_2,0.4196,NA
13,6,9.458517,42.0,86.2,1.347793,0.0,1.347145,efficientdet_lite4_detection_metadata_2,0.4196,NA
14,7,9.460848000000002,42.0,0.0,1.347793,0.0,1.350124,efficientdet_lite4_detection_metadata_2,0.4196,NA
15,7,10.798785000000002,42.0,86.1,1.337937,0.0,1.350124,efficientdet_lite4_detection_metadata_2,0.4196,NA
16,8,10.801170000000003,42.0,0.0,1.337937,0.0,1.340322,efficientdet_lite4_detection_metadata_2,0.4196,NA
17,8,12.144847000000002,42.0,85.7,1.343677,0.0,1.340322,efficientdet_lite4_detection_metadata_2,0.4196,NA
18,9,12.147158000000003,42.0,0.0,1.343677,0.0,1.345988,efficientdet_lite4_detection_metadata_2,0.4196,NA
19,9,13.493498000000002,42.5,85.8,1.34634,0.0,1.345988,efficientdet_lite4_detection_metadata_2,0.4196,NA
20,10,13.495884000000002,42.5,50.0,1.34634,0.0,1.348726,efficientdet_lite4_detection_metadata_2,0.4196,NA
21,10,14.851710000000002,42.5,85.4,1.355826,0.0,1.348726,efficientdet_lite4_detection_metadata_2,0.4196,NA
22,11,14.854017000000002,42.5,0.0,1.355826,0.0,1.358133,efficientdet_lite4_detection_metadata_2,0.4196,NA
23,11,16.208798,42.5,85.4,1.354781,0.0,1.358133,efficientdet_lite4_detection_metadata_2,0.4196,NA
24,12,16.211193,42.5,0.0,1.354781,0.0,1.357176,efficientdet_lite4_detection_metadata_2,0.4196,NA
25,12,17.553250000000002,42.5,86.1,1.342057,0.0,1.357176,efficientdet_lite4_detection_metadata_2,0.4196,NA
26,13,17.555627,42.5,50.0,1.342057,0.0,1.344434,efficientdet_lite4_detection_metadata_2,0.4196,NA
27,13,18.897854000000002,42.5,85.9,1.342227,0.0,1.344434,efficientdet_lite4_detection_metadata_2,0.4196,NA
28,14,18.900173000000002,42.5,0.0,1.342227,0.0,1.344546,efficientdet_lite4_detection_metadata_2,0.4196,NA
29,14,20.242925000000003,42.5,85.7,1.342752,0.0,1.344546,efficientdet_lite4_detection_metadata_2,0.4196,NA
30,15,20.245308,42.5,100.0,1.342752,0.0,1.345135,efficientdet_lite4_detection_metadata_2,0.4196,NA
31,15,21.590458,43.0,85.6,1.34515,0.0,1.345135,efficientdet_lite4_detection_metadata_2,0.4196,NA
32,16,21.592817,42.5,0.0,1.34515,0.0,1.347509,efficientdet_lite4_detection_metadata_2,0.4196,NA
33,16,22.940387,43.0,85.6,1.34757,0.0,1.347509,efficientdet_lite4_detection_metadata_2,0.4196,NA
34,17,22.942712,43.0,0.0,1.34757,0.0,1.349895,efficientdet_lite4_detection_metadata_2,0.4196,NA
35,17,24.292019,42.5,85.6,1.349307,0.0,1.349895,efficientdet_lite4_detection_metadata_2,0.4196,NA
36,18,24.294326,42.5,0.0,1.349307,0.0,1.351614,efficientdet_lite4_detection_metadata_2,0.4196,NA
37,18,25.645496,43.0,85.6,1.35117,0.0,1.351614,efficientdet_lite4_detection_metadata_2,0.4196,NA
38,19,25.647878000000002,43.0,0.0,1.35117,0.0,1.353552,efficientdet_lite4_detection_metadata_2,0.4196,NA
39,19,27.009722000000004,43.5,85.0,1.361844,0.0,1.353552,efficientdet_lite2_detection_metadata_1,0.4196,NA
40,20,27.012124000000004,43.5,0.0,1.361844,1.0416402,1.364246,efficientdet_lite2_detection_metadata_1,0.40362,NA
41,20,27.342684000000002,43.5,77.9,0.33056,1.0416402,1.364246,efficientdet_lite2_detection_metadata_1,0.40362,NA
42,21,28.400110000000005,42.0,2.6,0.33056,1.0416402,1.387986,efficientdet_lite2_detection_metadata_1,0.38764,NA
43,21,28.738178000000005,43.5,77.4,0.338068,1.0416402,1.387986,efficientdet_lite2_detection_metadata_1,0.38764,NA
44,22,29.794265000000006,42.0,2.4,0.338068,1.0416402,1.394155,efficientdet_lite2_detection_metadata_1,0.37166,NA
45,22,30.131327000000006,43.5,77.0,0.337062,1.0416402,1.394155,efficientdet_lite2_detection_metadata_1,0.37166,NA
46,23,31.187650000000005,42.0,3.3,0.337062,1.0416402,1.393385,efficientdet_lite2_detection_metadata_1,0.35568,NA
47,23,31.517731000000005,43.0,78.0,0.330081,1.0416402,1.393385,efficientdet_lite4_detection_metadata_2,0.35568,NA
48,24,32.57632900000001,42.0,4.2,0.330081,0.0,1.388679,efficientdet_lite4_detection_metadata_2,0.35568,NA
49,24,34.81466600000001,45.0,86.7,2.238337,0.0,1.388679,efficientdet_lite2_detection_metadata_1,0.35568,NA
50,25,34.817181000000005,45.0,50.0,2.238337,1.0416402,2.240852,efficientdet_lite2_detection_metadata_1,0.35568,NA
51,25,35.44958700000001,45.5,84.1,0.632406,1.0416402,2.240852,efficientdet_lite2_detection_metadata_1,0.35568,NA
52,26,36.495018,44.5,25.6,0.632406,1.0416402,1.677837,efficientdet_lite2_detection_metadata_1,0.35568,NA
53,26,37.341282,43.5,89.2,0.846264,1.0416402,1.677837,efficientdet_lite2_detection_metadata_1,0.35568,NA
54,27,38.386514,42.5,23.9,0.846264,1.0416402,1.891496,efficientdet_lite2_detection_metadata_1,0.35568,NA
55,27,38.782055,43.5,84.3,0.395541,1.0416402,1.891496,efficientdet_lite2_detection_metadata_1,0.35568,NA
56,28,39.826898,43.0,23.4,0.395541,1.0416402,1.440384,efficientdet_lite2_detection_metadata_1,0.35568,NA
57,28,40.204878,43.5,84.8,0.37798,1.0416402,1.440384,efficientdet_lite2_detection_metadata_1,0.35568,NA
58,29,41.262673,42.5,6.0,0.37798,1.0416402,1.435775,efficientdet_lite2_detection_metadata_1,0.3397,NA
59,29,41.608149,43.5,77.0,0.345476,1.0416402,1.435775,efficientdet_lite2_detection_metadata_1,0.3397,NA
60,30,42.664842,42.0,2.4,0.345476,1.0416402,1.402169,efficientdet_lite2_detection_metadata_1,0.3397,NA
61,30,42.991299,43.5,78.0,0.326457,1.0416402,1.402169,efficientdet_lite2_detection_metadata_1,0.3397,NA
62,31,44.049252,42.0,3.6,0.326457,1.0416402,1.38441,efficientdet_lite2_detection_metadata_1,0.3397,NA
63,31,44.375468000000005,43.5,78.6,0.326216,1.0416402,1.38441,efficientdet_lite2_detection_metadata_1,0.3397,NA
