,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,41.96,0.0,0,0.0,efficientdet_lite2_detection_metadata_1,0.0,0.0,62.5,0.0
1,41.96,8.1,0,0.0,efficientdet_lite2_detection_metadata_1,0.0,0.414924,52.5,0.414924
2,41.96,0.0,1,0.415703,efficientdet_lite2_detection_metadata_1,0.0,0.414924,52.5,0.415703
3,41.96,80.8,1,0.415703,efficientdet_lite2_detection_metadata_1,0.0,0.453372,52.0,0.869075
4,41.96,0.0,2,0.454146,efficientdet_lite2_detection_metadata_1,0.0,0.453372,52.0,0.869849
5,41.96,81.7,2,0.454146,efficientdet_lite2_detection_metadata_1,0.0,0.489826,54.0,1.359675
6,41.96,0.0,3,0.490608,efficientdet_lite2_detection_metadata_1,0.0,0.489826,54.0,1.3604569999999998
7,41.96,78.4,3,0.490608,efficientdet_lite2_detection_metadata_1,0.0,0.423485,52.0,1.7839419999999997
8,41.96,0.0,4,0.42425,efficientdet_lite2_detection_metadata_1,0.0,0.423485,52.0,1.7847069999999996
9,41.96,79.2,4,0.42425,efficientdet_lite2_detection_metadata_1,0.0,0.426558,51.5,2.2112649999999996
10,41.96,0.0,5,0.427333,efficientdet_lite2_detection_metadata_1,0.0,0.426558,51.5,2.2120399999999996
11,41.96,80.6,5,0.427333,efficientdet_lite2_detection_metadata_1,0.0,0.457123,51.5,2.6691629999999997
12,33.97,0.0,6,0.458402,efficientdet_lite2_detection_metadata_1,0.0,0.457123,51.5,2.6704419999999995
13,33.97,81.7,6,0.458402,efficientdet_lite2_detection_metadata_1,0.0,0.496244,52.0,3.1666859999999994
14,33.97,0.0,7,0.49748,efficientdet_lite2_detection_metadata_1,0.0,0.496244,52.0,3.1679219999999995
15,33.97,81.8,7,0.49748,efficientdet_lite2_detection_metadata_1,0.0,0.410833,52.0,3.5787549999999992
16,33.97,0.0,8,0.41207,efficientdet_lite2_detection_metadata_1,0.0,0.410833,52.0,3.579991999999999
17,33.97,81.9,8,0.41207,efficientdet_lite2_detection_metadata_1,0.0,0.414305,52.0,3.994296999999999
18,33.97,0.0,9,0.415541,efficientdet_lite2_detection_metadata_1,0.0,0.414305,52.0,3.9955329999999987
19,33.97,81.5,9,0.415541,efficientdet_lite2_detection_metadata_1,0.0,0.45257,54.5,4.448102999999999
20,33.97,0.0,10,0.453813,efficientdet_lite2_detection_metadata_1,0.0,0.45257,54.5,4.449345999999999
21,33.97,84.7,10,0.453813,efficientdet_lite2_detection_metadata_1,0.0,0.436972,52.0,4.886317999999999
22,33.97,0.0,11,0.438232,efficientdet_lite2_detection_metadata_1,0.0,0.436972,52.0,4.8875779999999995
23,33.97,81.1,11,0.438232,efficientdet_lite2_detection_metadata_1,0.0,0.419135,52.5,5.306712999999999
24,33.97,0.0,12,0.42037,efficientdet_lite2_detection_metadata_1,0.0,0.419135,52.5,5.307948
25,33.97,80.6,12,0.42037,efficientdet_lite2_detection_metadata_1,0.0,0.431246,54.5,5.7391939999999995
26,33.97,0.0,13,0.432482,efficientdet_lite2_detection_metadata_1,0.0,0.431246,54.5,5.74043
27,33.97,81.8,13,0.432482,efficientdet_lite2_detection_metadata_1,0.0,0.478735,52.5,6.219165
28,33.97,0.0,14,0.479981,efficientdet_lite2_detection_metadata_1,0.0,0.478735,52.5,6.220411
29,33.97,82.8,14,0.479981,efficientdet_lite2_detection_metadata_1,0.0,0.433356,54.5,6.653767
30,33.97,0.0,15,0.43462,efficientdet_lite2_detection_metadata_1,0.0,0.433356,54.5,6.655031
31,33.97,80.1,15,0.43462,efficientdet_lite2_detection_metadata_1,0.0,0.416834,52.0,7.071865
32,33.97,0.0,16,0.418046,efficientdet_lite2_detection_metadata_1,0.0,0.416834,52.0,7.0730770000000005
33,33.97,79.3,16,0.418046,efficientdet_lite2_detection_metadata_1,0.0,0.4628,53.0,7.535877
34,33.97,0.0,17,0.46403,efficientdet_lite2_detection_metadata_1,0.0,0.4628,53.0,7.537107000000001
35,33.97,83.4,17,0.46403,efficientdet_lite2_detection_metadata_1,0.0,0.477058,54.0,8.014165
36,33.97,0.0,18,0.478294,efficientdet_lite2_detection_metadata_1,0.0,0.477058,54.0,8.015401
37,33.97,82.2,18,0.478294,efficientdet_lite2_detection_metadata_1,0.0,0.438447,52.5,8.453848
38,33.97,0.0,19,0.439738,efficientdet_lite2_detection_metadata_1,0.0,0.438447,52.5,8.455139
39,33.97,78.7,19,0.439738,efficientdet_lite2_detection_metadata_1,0.0,0.426235,52.0,8.881374000000001
40,33.97,0.0,20,0.427474,efficientdet_lite2_detection_metadata_1,0.0,0.426235,52.0,8.882613000000001
41,33.97,79.3,20,0.427474,efficientdet_lite2_detection_metadata_1,0.0,0.42907,52.5,9.311683
42,33.97,0.0,21,0.430369,efficientdet_lite2_detection_metadata_1,0.0,0.42907,52.5,9.312982000000002
43,33.97,79.3,21,0.430369,efficientdet_lite2_detection_metadata_1,0.0,0.497595,52.5,9.810577000000002
44,33.97,0.0,22,0.498829,efficientdet_lite2_detection_metadata_1,0.0,0.497595,52.5,9.811811000000002
45,33.97,81.8,22,0.498829,efficientdet_lite2_detection_metadata_1,0.0,0.433575,53.0,10.245386000000002
46,33.97,0.0,23,0.434838,efficientdet_lite2_detection_metadata_1,0.0,0.433575,53.0,10.246649000000001
47,33.97,82.2,23,0.434838,efficientdet_lite2_detection_metadata_1,0.0,0.414903,52.5,10.661552000000002
48,33.97,0.0,24,0.416147,efficientdet_lite2_detection_metadata_1,0.0,0.414903,52.5,10.662796000000002
49,33.97,81.7,24,0.416147,efficientdet_lite2_detection_metadata_1,0.0,0.468456,55.0,11.131252000000002
50,33.97,0.0,25,0.469687,efficientdet_lite2_detection_metadata_1,0.0,0.468456,55.0,11.132483000000002
51,33.97,81.1,25,0.469687,efficientdet_lite2_detection_metadata_1,0.0,0.404547,53.0,11.537030000000001
52,33.97,0.0,26,0.405824,efficientdet_lite2_detection_metadata_1,0.0,0.404547,53.0,11.538307000000003
53,33.97,80.7,26,0.405824,efficientdet_lite2_detection_metadata_1,0.0,0.45997,52.0,11.998277000000003
54,33.97,0.0,27,0.461205,efficientdet_lite2_detection_metadata_1,0.0,0.45997,52.0,11.999512000000003
55,33.97,81.2,27,0.461205,efficientdet_lite2_detection_metadata_1,0.0,0.447471,53.0,12.446983000000003
56,33.97,0.0,28,0.44872,efficientdet_lite2_detection_metadata_1,0.0,0.447471,53.0,12.448232000000003
57,33.97,79.6,28,0.44872,efficientdet_lite2_detection_metadata_1,0.0,0.399845,53.0,12.848077000000004
58,33.97,0.0,29,0.401096,efficientdet_lite2_detection_metadata_1,0.0,0.399845,53.0,12.849328000000003
59,33.97,81.4,29,0.401096,efficientdet_lite2_detection_metadata_1,0.0,0.421363,53.0,13.270691000000003
60,33.97,100.0,30,0.422647,efficientdet_lite2_detection_metadata_1,0.0,0.421363,53.0,13.271975000000003
61,33.97,84.5,30,0.422647,efficientdet_lite2_detection_metadata_1,0.0,0.479234,55.5,13.751209000000003
