,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,51.0,49.5,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.366153,51.5,50.0,12.2,1.366153,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
2,1,1.3686009999999997,51.5,50.0,50.0,1.366153,0.0,1.368601,efficientdet_lite4_detection_metadata_2,0.4196,NA
3,1,2.727937,51.5,50.0,86.0,1.359336,0.0,1.368601,efficientdet_lite4_detection_metadata_2,0.4196,NA
4,2,2.7303369999999996,51.5,50.0,50.0,1.359336,0.0,1.361736,efficientdet_lite4_detection_metadata_2,0.4196,NA
5,2,4.093678,52.0,49.5,85.8,1.363341,0.0,1.361736,efficientdet_lite4_detection_metadata_2,0.4196,NA
6,3,4.096099,52.0,49.5,0.0,1.363341,0.0,1.365762,efficientdet_lite4_detection_metadata_2,0.4196,NA
7,3,5.452612,52.0,50.0,86.0,1.356513,0.0,1.365762,efficientdet_lite4_detection_metadata_2,0.4196,NA
8,4,5.4551169999999995,52.0,50.0,0.0,1.356513,0.0,1.359018,efficientdet_lite4_detection_metadata_2,0.4196,NA
9,4,6.8128079999999995,52.0,49.5,86.0,1.357691,0.0,1.359018,efficientdet_lite4_detection_metadata_2,0.4196,NA
10,5,6.815288,52.0,49.5,0.0,1.357691,0.0,1.360171,efficientdet_lite4_detection_metadata_2,0.4196,NA
11,5,8.172894,53.5,50.0,86.4,1.357606,0.0,1.360171,efficientdet_lite4_detection_metadata_2,0.4196,NA
12,6,8.175365,53.5,50.0,0.0,1.357606,0.0,1.360077,efficientdet_lite4_detection_metadata_2,0.4196,NA
13,6,9.528915,53.5,50.0,86.0,1.35355,0.0,1.360077,efficientdet_lite4_detection_metadata_2,0.4196,NA
14,7,9.531457999999999,53.5,50.0,50.0,1.35355,0.0,1.356093,efficientdet_lite4_detection_metadata_2,0.4196,NA
15,7,10.884987999999998,53.5,50.0,86.1,1.35353,0.0,1.356093,efficientdet_lite4_detection_metadata_2,0.4196,NA
16,8,10.887522999999998,53.5,50.0,50.0,1.35353,0.0,1.356065,efficientdet_lite4_detection_metadata_2,0.4196,NA
17,8,12.269315999999998,51.5,50.5,85.8,1.381793,0.0,1.356065,efficientdet_lite4_detection_metadata_2,0.4196,NA
18,9,12.271842999999999,51.5,50.5,0.0,1.381793,0.0,1.38432,efficientdet_lite4_detection_metadata_2,0.4196,NA
19,9,13.633062999999998,51.5,50.5,85.8,1.36122,0.0,1.38432,efficientdet_lite4_detection_metadata_2,0.4196,NA
20,10,13.635551999999999,51.5,50.5,0.0,1.36122,0.0,1.363709,efficientdet_lite4_detection_metadata_2,0.4196,NA
21,10,15.000570999999999,52.0,50.5,85.7,1.365019,0.0,1.363709,efficientdet_lite4_detection_metadata_2,0.4196,NA
22,11,15.003029999999999,52.0,50.5,0.0,1.365019,0.0,1.367478,efficientdet_lite4_detection_metadata_2,0.4196,NA
23,11,16.355898,52.0,50.5,86.1,1.352868,0.0,1.367478,efficientdet_lite4_detection_metadata_2,0.4196,NA
