,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,39.0,0.0,0.0,1.0,0.0,efficientdet_lite1_detection_metadata_1,0.4196,NA
1,0,0.221968,40.0,82.1,0.221968,1.0,0.0,efficientdet_lite1_detection_metadata_1,0.4196,NA
2,1,0.4736679999999999,39.0,2.0,0.221968,0.25,0.473668,efficientdet_lite1_detection_metadata_1,0.4196,NA
3,1,0.7025659999999999,40.5,72.5,0.228898,0.25,0.473668,efficientdet_lite1_detection_metadata_1,0.4196,NA
4,2,0.70329,40.5,0.0,0.228898,0.0,0.229622,efficientdet_lite1_detection_metadata_1,0.4196,NA
5,2,0.918437,40.5,77.0,0.215147,0.0,0.229622,efficientdet_lite1_detection_metadata_1,0.4196,NA
6,3,0.9191670000000001,40.5,0.0,0.215147,0.0,0.215877,efficientdet_lite1_detection_metadata_1,0.4196,NA
7,3,1.1324530000000002,40.5,75.6,0.213286,0.0,0.215877,efficientdet_lite1_detection_metadata_1,0.4196,NA
8,4,1.133185,40.5,0.0,0.213286,0.0,0.214018,efficientdet_lite1_detection_metadata_1,0.4196,NA
9,4,1.350179,41.0,76.7,0.216994,0.0,0.214018,efficientdet_lite1_detection_metadata_1,0.4196,NA
10,5,1.3509550000000001,41.0,0.0,0.216994,0.0,0.21777,efficientdet_lite1_detection_metadata_1,0.4196,NA
11,5,1.563001,41.0,76.5,0.212046,0.0,0.21777,efficientdet_lite1_detection_metadata_1,0.4196,NA
12,6,1.5639340000000002,41.0,0.0,0.212046,0.0,0.212979,efficientdet_lite1_detection_metadata_1,0.3055,NA
13,6,1.772026,40.5,77.4,0.208092,0.0,0.212979,efficientdet_lite1_detection_metadata_1,0.3055,NA
14,7,1.7729620000000001,40.5,0.0,0.208092,0.0,0.209028,efficientdet_lite1_detection_metadata_1,0.3055,NA
15,7,1.9806080000000001,40.5,76.8,0.207646,0.0,0.209028,efficientdet_lite1_detection_metadata_1,0.3055,NA
16,8,1.9815810000000003,40.5,100.0,0.207646,0.0,0.208619,efficientdet_lite1_detection_metadata_1,0.3055,NA
17,8,2.193722,41.0,76.2,0.212141,0.0,0.208619,efficientdet_lite1_detection_metadata_1,0.3055,NA
18,9,2.1946570000000003,41.0,0.0,0.212141,0.0,0.213076,efficientdet_lite1_detection_metadata_1,0.3055,NA
19,9,2.406931,41.0,76.5,0.212274,0.0,0.213076,efficientdet_lite1_detection_metadata_1,0.3055,NA
20,10,2.4078570000000004,41.0,0.0,0.212274,0.0,0.2132,efficientdet_lite1_detection_metadata_1,0.3055,NA
21,10,2.6220630000000003,42.0,75.6,0.214206,0.0,0.2132,efficientdet_lite1_detection_metadata_1,0.3055,NA
22,11,2.6229830000000005,42.0,0.0,0.214206,0.0,0.215126,efficientdet_lite1_detection_metadata_1,0.3055,NA
23,11,2.8425470000000006,40.5,75.3,0.219564,0.0,0.215126,efficientdet_lite1_detection_metadata_1,0.3055,NA
24,12,2.8435300000000003,40.5,0.0,0.219564,0.0,0.220547,efficientdet_lite1_detection_metadata_1,0.3055,NA
25,12,3.0521570000000002,41.0,76.7,0.208627,0.0,0.220547,efficientdet_lite1_detection_metadata_1,0.3055,NA
26,13,3.0530870000000006,41.0,0.0,0.208627,0.0,0.209557,efficientdet_lite1_detection_metadata_1,0.3055,NA
27,13,3.2696100000000006,41.0,75.6,0.216523,0.0,0.209557,efficientdet_lite1_detection_metadata_1,0.3055,NA
28,14,3.2705890000000006,41.0,0.0,0.216523,0.0,0.217502,efficientdet_lite1_detection_metadata_1,0.3055,NA
29,14,3.485299000000001,40.5,75.3,0.21471,0.0,0.217502,efficientdet_lite1_detection_metadata_1,0.3055,NA
30,15,3.4862770000000007,40.5,100.0,0.21471,0.0,0.215688,efficientdet_lite1_detection_metadata_1,0.3055,NA
31,15,3.6980330000000006,40.5,76.2,0.211756,0.0,0.215688,efficientdet_lite1_detection_metadata_1,0.3055,NA
32,16,3.698966000000001,40.5,0.0,0.211756,0.0,0.212689,efficientdet_lite1_detection_metadata_1,0.3055,NA
33,16,3.911899000000001,41.0,76.7,0.212933,0.0,0.212689,efficientdet_lite1_detection_metadata_1,0.3055,NA
34,17,3.912836000000001,41.0,0.0,0.212933,0.0,0.21387,efficientdet_lite1_detection_metadata_1,0.3055,NA
35,17,4.127697000000001,41.5,75.9,0.214861,0.0,0.21387,efficientdet_lite1_detection_metadata_1,0.3055,NA
36,18,4.128675000000001,41.5,0.0,0.214861,0.0,0.215839,efficientdet_lite1_detection_metadata_1,0.3055,NA
37,18,4.344187000000002,40.5,76.7,0.215512,0.0,0.215839,efficientdet_lite1_detection_metadata_1,0.3055,NA
38,19,4.345119000000001,40.5,0.0,0.215512,0.0,0.216444,efficientdet_lite1_detection_metadata_1,0.3055,NA
39,19,4.562696000000002,41.0,75.3,0.217577,0.0,0.216444,efficientdet_lite1_detection_metadata_1,0.3055,NA
40,20,4.563675000000002,41.0,0.0,0.217577,0.0,0.218556,efficientdet_lite1_detection_metadata_1,0.3055,NA
41,20,4.776500000000001,41.5,75.6,0.212825,0.0,0.218556,efficientdet_lite1_detection_metadata_1,0.3055,NA
42,21,4.777430000000002,41.5,0.0,0.212825,0.0,0.213755,efficientdet_lite1_detection_metadata_1,0.3055,NA
43,21,4.9899200000000015,40.5,75.0,0.21249,0.0,0.213755,efficientdet_lite1_detection_metadata_1,0.3055,NA
44,22,4.990901000000002,40.5,100.0,0.21249,0.0,0.213471,efficientdet_lite1_detection_metadata_1,0.3055,NA
45,22,5.207426000000002,41.0,75.3,0.216525,0.0,0.213471,efficientdet_lite1_detection_metadata_1,0.3055,NA
46,23,5.208357000000002,41.0,0.0,0.216525,0.0,0.217456,efficientdet_lite1_detection_metadata_1,0.3055,NA
47,23,5.422229000000002,41.0,75.9,0.213872,0.0,0.217456,efficientdet_lite1_detection_metadata_1,0.3055,NA
48,24,5.423160000000002,41.0,0.0,0.213872,0.0,0.214803,efficientdet_lite1_detection_metadata_1,0.3055,NA
49,24,5.638116000000002,40.5,75.6,0.214956,0.0,0.214803,efficientdet_lite1_detection_metadata_1,0.3055,NA
50,25,5.639058000000002,40.5,0.0,0.214956,0.0,0.215898,efficientdet_lite1_detection_metadata_1,0.3055,NA
51,25,5.8480630000000025,40.5,76.8,0.209005,0.0,0.215898,efficientdet_lite1_detection_metadata_1,0.3055,NA
52,26,5.8490420000000025,40.5,100.0,0.209005,0.0,0.209984,efficientdet_lite1_detection_metadata_1,0.3055,NA
53,26,6.065303000000003,41.0,75.0,0.216261,0.0,0.209984,efficientdet_lite1_detection_metadata_1,0.3055,NA
54,27,6.066225000000003,41.0,0.0,0.216261,0.0,0.217183,efficientdet_lite1_detection_metadata_1,0.3055,NA
55,27,6.2839430000000025,41.5,75.9,0.217718,0.0,0.217183,efficientdet_lite1_detection_metadata_1,0.3055,NA
56,28,6.284873000000003,41.5,0.0,0.217718,0.0,0.218648,efficientdet_lite1_detection_metadata_1,0.3055,NA
57,28,6.495585000000003,40.5,76.2,0.210712,0.0,0.218648,efficientdet_lite1_detection_metadata_1,0.3055,NA
58,29,6.496513000000003,40.5,0.0,0.210712,0.0,0.21164,efficientdet_lite1_detection_metadata_1,0.3055,NA
59,29,6.711520000000003,41.0,74.4,0.215007,0.0,0.21164,efficientdet_lite1_detection_metadata_1,0.3055,NA
60,30,6.712450000000003,41.0,0.0,0.215007,0.0,0.215937,efficientdet_lite1_detection_metadata_1,0.3055,NA
61,30,6.924902000000003,41.0,76.7,0.212452,0.0,0.215937,efficientdet_lite1_detection_metadata_1,0.3055,NA
62,31,6.925831000000003,41.0,0.0,0.212452,0.0,0.213381,efficientdet_lite1_detection_metadata_1,0.3055,NA
63,31,7.135479000000003,41.5,76.5,0.209648,0.0,0.213381,efficientdet_lite1_detection_metadata_1,0.3055,NA
64,32,7.136410000000003,41.5,0.0,0.209648,0.0,0.210579,efficientdet_lite1_detection_metadata_1,0.3055,NA
65,32,7.351713000000003,41.0,75.3,0.215303,0.0,0.210579,efficientdet_lite1_detection_metadata_1,0.3055,NA
66,33,7.352635000000003,41.0,0.0,0.215303,0.0,0.216225,efficientdet_lite1_detection_metadata_1,0.3055,NA
67,33,7.568568000000003,41.0,75.0,0.215933,0.0,0.216225,efficientdet_lite1_detection_metadata_1,0.3055,NA
68,34,7.569540000000003,41.0,0.0,0.215933,0.0,0.216905,efficientdet_lite1_detection_metadata_1,0.3055,NA
69,34,7.789034000000003,42.0,75.0,0.219494,0.0,0.216905,efficientdet_lite1_detection_metadata_1,0.3055,NA
70,35,7.789975000000003,42.0,0.0,0.219494,0.0,0.220435,efficientdet_lite1_detection_metadata_1,0.3055,NA
71,35,8.001099000000004,41.0,76.2,0.211124,0.0,0.220435,efficientdet_lite1_detection_metadata_1,0.3055,NA
