,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,67.192,65.7,0.0,0.0,2.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
1,0,4.070103,54.043,53.5,0.7,4.070103,2.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
2,1,4.119804,53.556,54.5,22.2,4.070103,0.0,4.119804,efficientdet_lite4_detection_metadata_2,41.96
3,1,8.138823,54.53,54.5,26.9,4.019019,0.0,4.119804,efficientdet_lite4_detection_metadata_2,41.96
4,2,8.188549,54.53,55.5,26.3,4.019019,0.0,4.068745,efficientdet_lite4_detection_metadata_2,41.96
5,2,12.239708,55.991,56.0,26.8,4.051159,0.0,4.068745,efficientdet_lite4_detection_metadata_2,41.96
6,3,12.289530000000001,55.991,56.4,26.3,4.051159,0.0,4.100981,efficientdet_lite4_detection_metadata_2,41.96
7,3,16.307925,56.965,57.4,26.9,4.018395,0.0,4.100981,efficientdet_lite4_detection_metadata_2,41.96
8,4,16.357411,57.452,57.4,25.0,4.018395,0.0,4.067881,efficientdet_lite4_detection_metadata_2,41.96
9,4,20.364952,57.452,57.4,26.8,4.007541,0.0,4.067881,efficientdet_lite4_detection_metadata_2,41.96
10,5,20.41488,57.452,56.9,30.0,4.007541,0.0,4.057469,efficientdet_lite4_detection_metadata_2,41.96
11,5,24.487433,56.478,56.4,27.4,4.072553,0.0,4.057469,efficientdet_lite4_detection_metadata_2,41.96
12,6,24.537033,56.478,58.4,22.2,4.072553,0.0,4.122153,efficientdet_lite4_detection_metadata_2,41.96
13,6,28.553034,57.452,56.9,27.1,4.016001,0.0,4.122153,efficientdet_lite4_detection_metadata_2,41.96
14,7,28.604518000000002,56.965,58.4,25.0,4.016001,0.0,4.067485,efficientdet_lite4_detection_metadata_2,41.96
15,7,32.63579,56.965,57.9,27.8,4.031272,0.0,4.067485,efficientdet_lite4_detection_metadata_2,41.96
16,8,32.685843,57.939,57.9,28.6,4.031272,0.0,4.081325,efficientdet_lite4_detection_metadata_2,41.96
17,8,36.707415,58.913,57.4,26.7,4.021572,0.0,4.081325,efficientdet_lite4_detection_metadata_2,41.96
18,9,36.757658,58.426,58.9,30.0,4.021572,0.0,4.071815,efficientdet_lite4_detection_metadata_2,41.96
19,9,40.774029,58.913,58.9,26.8,4.016371,0.0,4.071815,efficientdet_lite4_detection_metadata_2,41.96
20,10,40.824206,58.913,58.9,26.3,4.016371,0.0,4.066548,efficientdet_lite4_detection_metadata_2,41.96
21,10,44.873143,58.426,60.3,26.8,4.048937,0.0,4.066548,efficientdet_lite4_detection_metadata_2,41.96
22,11,44.923089,60.374,58.9,26.3,4.048937,0.0,4.098883,efficientdet_lite4_detection_metadata_2,41.96
23,11,48.951902,58.913,60.3,26.8,4.028813,0.0,4.098883,efficientdet_lite4_detection_metadata_2,41.96
24,12,49.002114999999996,60.374,58.4,26.3,4.028813,0.0,4.079026,efficientdet_lite4_detection_metadata_2,41.96
25,12,53.051941,60.374,58.4,26.8,4.049826,0.0,4.079026,efficientdet_lite4_detection_metadata_2,41.96
26,13,53.102059,58.426,59.4,25.0,4.049826,0.0,4.099944,efficientdet_lite4_detection_metadata_2,41.96
27,13,57.153445,59.4,59.4,26.8,4.051386,0.0,4.099944,efficientdet_lite4_detection_metadata_2,41.96
28,14,57.203931,59.4,59.9,30.0,4.051386,0.0,4.101872,efficientdet_lite4_detection_metadata_2,41.96
29,14,61.212728999999996,60.374,60.8,26.9,4.008798,0.0,4.101872,efficientdet_lite4_detection_metadata_2,41.96
30,15,61.262828,60.861,59.4,25.0,4.008798,0.0,4.058897,efficientdet_lite4_detection_metadata_2,41.96
31,15,65.30001899999999,60.374,60.8,26.9,4.037191,0.0,4.058897,efficientdet_lite4_detection_metadata_2,41.96
32,16,65.35029,60.861,60.3,25.0,4.037191,0.0,4.087462,efficientdet_lite4_detection_metadata_2,41.96
33,16,69.362093,60.374,59.4,27.0,4.011803,0.0,4.087462,efficientdet_lite4_detection_metadata_2,41.96
34,17,69.412108,59.4,60.3,26.3,4.011803,0.0,4.061818,efficientdet_lite4_detection_metadata_2,41.96
35,17,73.458765,60.374,60.8,26.8,4.046657,0.0,4.061818,efficientdet_lite4_detection_metadata_2,41.96
36,18,73.508939,60.861,60.3,25.0,4.046657,0.0,4.096831,efficientdet_lite4_detection_metadata_2,41.96
37,18,77.571767,59.887,60.3,26.8,4.062828,0.0,4.096831,efficientdet_lite4_detection_metadata_2,41.96
38,19,77.621876,60.861,60.8,26.3,4.062828,0.0,4.112937,efficientdet_lite4_detection_metadata_2,41.96
39,19,81.659182,60.861,61.3,27.3,4.037306,0.0,4.112937,efficientdet_lite4_detection_metadata_2,41.96
40,20,81.709392,61.348,60.3,25.0,4.037306,0.0,4.087516,efficientdet_lite4_detection_metadata_2,41.96
41,20,85.732704,60.861,61.3,26.7,4.023312,0.0,4.087516,efficientdet_lite4_detection_metadata_2,41.96
42,21,85.78267,61.348,60.3,26.3,4.023312,0.0,4.073278,efficientdet_lite4_detection_metadata_2,41.96
43,21,89.81696099999999,60.861,61.8,26.9,4.034291,0.0,4.073278,efficientdet_lite4_detection_metadata_2,41.96
44,22,89.866839,61.835,60.8,25.0,4.034291,0.0,4.084169,efficientdet_lite4_detection_metadata_2,41.96
45,22,93.884827,61.348,60.3,27.7,4.017988,0.0,4.084169,efficientdet_lite4_detection_metadata_2,41.96
46,23,93.93504,60.374,61.8,28.6,4.017988,0.0,4.068201,efficientdet_lite4_detection_metadata_2,41.96
47,23,97.951434,62.322,61.8,27.2,4.016394,0.0,4.068201,efficientdet_lite4_detection_metadata_2,41.96
48,24,98.00169700000001,61.835,62.3,26.3,4.016394,0.0,4.066657,efficientdet_lite4_detection_metadata_2,41.96
49,24,102.046221,61.348,61.3,26.9,4.044524,0.0,4.066657,efficientdet_lite4_detection_metadata_2,41.96
50,25,102.09634700000001,61.348,61.8,26.3,4.044524,0.0,4.09465,efficientdet_lite4_detection_metadata_2,41.96
51,25,106.12592300000001,61.835,61.8,26.9,4.029576,0.0,4.09465,efficientdet_lite4_detection_metadata_2,41.96
52,26,106.176004,61.835,62.8,25.0,4.029576,0.0,4.079657,efficientdet_lite4_detection_metadata_2,41.96
53,26,110.20098200000001,60.861,61.3,26.9,4.024978,0.0,4.079657,efficientdet_lite4_detection_metadata_2,41.96
54,27,110.251174,61.348,61.8,25.0,4.024978,0.0,4.07517,efficientdet_lite4_detection_metadata_2,41.96
55,27,114.290288,62.322,61.3,26.9,4.039114,0.0,4.07517,efficientdet_lite4_detection_metadata_2,41.96
56,28,114.340192,61.348,62.8,25.0,4.039114,0.0,4.089018,efficientdet_lite4_detection_metadata_2,41.96
57,28,118.363934,62.809,62.3,26.9,4.023742,0.0,4.089018,efficientdet_lite4_detection_metadata_2,41.96
58,29,118.41395,62.322,61.8,25.0,4.023742,0.0,4.073758,efficientdet_lite4_detection_metadata_2,41.96
59,29,122.430738,62.809,61.8,27.0,4.016788,0.0,4.073758,efficientdet_lite4_detection_metadata_2,41.96
60,30,122.480774,61.835,62.8,28.6,4.016788,0.0,4.066824,efficientdet_lite4_detection_metadata_2,41.96
61,30,126.51391699999999,62.809,61.8,26.8,4.033143,0.0,4.066824,efficientdet_lite4_detection_metadata_2,41.96
62,31,126.564077,61.835,62.8,26.3,4.033143,0.0,4.083303,efficientdet_lite4_detection_metadata_2,41.96
63,31,130.572394,62.322,61.8,26.9,4.008317,0.0,4.083303,efficientdet_lite4_detection_metadata_2,41.96
64,32,130.622156,61.835,62.3,25.0,4.008317,0.0,4.058079,efficientdet_lite4_detection_metadata_2,41.96
65,32,134.63941499999999,63.296,62.3,26.9,4.017259,0.0,4.058079,efficientdet_lite4_detection_metadata_2,41.96
66,33,134.689607,62.322,61.8,26.3,4.017259,0.0,4.067451,efficientdet_lite4_detection_metadata_2,41.96
67,33,138.725591,63.783,63.3,26.8,4.035984,0.0,4.067451,efficientdet_lite4_detection_metadata_2,41.96
68,34,138.775938,63.296,63.3,30.0,4.035984,0.0,4.086331,efficientdet_lite4_detection_metadata_2,41.96
69,34,142.794143,62.322,62.8,27.4,4.018205,0.0,4.086331,efficientdet_lite4_detection_metadata_2,41.96
70,35,142.84438,62.809,62.3,26.3,4.018205,0.0,4.068442,efficientdet_lite4_detection_metadata_2,41.96
71,35,146.86576300000002,64.27,62.8,27.0,4.021383,0.0,4.068442,efficientdet_lite4_detection_metadata_2,41.96
72,36,146.916044,62.809,61.8,21.1,4.021383,0.0,4.071664,efficientdet_lite4_detection_metadata_2,41.96
73,36,150.957874,62.809,63.3,28.3,4.04183,0.0,4.071664,efficientdet_lite4_detection_metadata_2,41.96
74,37,151.00827,63.296,63.3,26.3,4.04183,0.0,4.092226,efficientdet_lite4_detection_metadata_2,41.96
75,37,155.05733600000002,63.296,63.7,26.7,4.049066,0.0,4.092226,efficientdet_lite4_detection_metadata_2,41.96
76,38,155.10708400000001,63.296,63.7,25.0,4.049066,0.0,4.098814,efficientdet_lite4_detection_metadata_2,41.96
77,38,159.12694800000003,63.296,63.3,26.8,4.019864,0.0,4.098814,efficientdet_lite4_detection_metadata_2,41.96
78,39,159.17691200000002,63.296,62.3,30.0,4.019864,0.0,4.069828,efficientdet_lite4_detection_metadata_2,41.96
79,39,163.19529200000002,64.27,62.8,26.8,4.01838,0.0,4.069828,efficientdet_lite4_detection_metadata_2,41.96
80,40,163.24546500000002,62.809,63.7,26.3,4.01838,0.0,4.068553,efficientdet_lite4_detection_metadata_2,41.96
81,40,167.26950100000002,63.296,62.8,26.8,4.024036,0.0,4.068553,efficientdet_lite4_detection_metadata_2,41.96
