,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,70.114,70.1,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
1,0,1.599764,55.017,54.5,1.2,1.599764,0.0,0.0,efficientdet_lite2_detection_metadata_1,0.4196
2,1,1.6530330000000002,54.53,54.5,42.9,1.599764,0.0,1.653033,efficientdet_lite2_detection_metadata_1,0.4196
3,1,2.0052380000000003,55.017,54.0,71.2,0.352205,0.0,1.653033,efficientdet_lite2_detection_metadata_1,0.4196
4,2,2.0606750000000003,54.043,54.5,26.3,0.352205,0.0,0.407642,efficientdet_lite2_detection_metadata_1,0.4196
5,2,2.4153290000000003,56.478,56.0,71.2,0.354654,0.0,0.407642,efficientdet_lite2_detection_metadata_1,0.4196
6,3,2.4664110000000004,55.017,55.0,38.1,0.354654,0.0,0.405736,efficientdet_lite2_detection_metadata_1,0.4196
7,3,2.8110660000000003,56.478,56.9,72.3,0.344655,0.0,0.405736,efficientdet_lite2_detection_metadata_1,0.4196
8,4,2.8632990000000005,56.965,55.5,21.1,0.344655,0.0,0.396888,efficientdet_lite2_detection_metadata_1,0.4196
9,4,3.2036760000000006,55.991,56.4,72.9,0.340377,0.0,0.396888,efficientdet_lite2_detection_metadata_1,0.4196
10,5,3.2544860000000004,56.478,55.5,30.0,0.340377,0.0,0.391187,efficientdet_lite2_detection_metadata_1,0.4196
11,5,3.6104560000000006,57.452,57.4,71.0,0.35597,0.0,0.391187,efficientdet_lite2_detection_metadata_1,0.4196
12,6,3.6633400000000007,57.452,57.4,23.8,0.35597,0.0,0.408854,efficientdet_lite2_detection_metadata_1,0.3397
13,6,4.010180000000001,56.478,56.9,72.3,0.34684,0.0,0.408854,efficientdet_lite2_detection_metadata_1,0.3397
14,7,4.063006000000001,56.965,57.4,25.0,0.34684,0.0,0.399666,efficientdet_lite2_detection_metadata_1,0.3397
15,7,4.404907000000001,57.452,56.9,72.6,0.341901,0.0,0.399666,efficientdet_lite2_detection_metadata_1,0.3397
16,8,4.4576780000000005,57.939,56.9,27.3,0.341901,0.0,0.394672,efficientdet_lite2_detection_metadata_1,0.3397
17,8,4.804593000000001,57.452,57.4,72.2,0.346915,0.0,0.394672,efficientdet_lite2_detection_metadata_1,0.3397
18,9,4.857356,57.452,57.9,28.6,0.346915,0.0,0.399678,efficientdet_lite2_detection_metadata_1,0.3397
19,9,5.211247,57.452,57.9,72.0,0.353891,0.0,0.399678,efficientdet_lite2_detection_metadata_1,0.3397
20,10,5.264065,57.939,56.9,28.6,0.353891,0.0,0.406709,efficientdet_lite2_detection_metadata_1,0.3397
21,10,5.622199,58.913,58.4,71.3,0.358134,0.0,0.406709,efficientdet_lite1_detection_metadata_1,0.3397
22,11,5.674801,58.426,57.9,21.1,0.358134,0.0,0.410736,efficientdet_lite1_detection_metadata_1,0.33286
23,11,5.909139000000001,58.913,58.4,65.8,0.234338,0.0,0.410736,efficientdet_lite1_detection_metadata_1,0.33286
24,12,5.9614270000000005,58.426,57.4,25.0,0.234338,0.0,0.286626,efficientdet_lite1_detection_metadata_1,0.32602000000000003
25,12,6.198251000000001,58.913,57.4,64.6,0.236824,0.0,0.286626,efficientdet_lite1_detection_metadata_1,0.32602000000000003
26,13,6.2510140000000005,58.913,58.4,27.3,0.236824,0.0,0.289587,efficientdet_lite1_detection_metadata_1,0.31917999999999996
27,13,6.4890620000000006,58.426,59.4,64.6,0.238048,0.0,0.289587,efficientdet_lite1_detection_metadata_1,0.31917999999999996
28,14,6.54189,59.4,57.4,27.3,0.238048,0.0,0.290876,efficientdet_lite1_detection_metadata_1,0.31234
29,14,6.770200000000001,58.426,57.9,66.4,0.22831,0.0,0.290876,efficientdet_lite1_detection_metadata_1,0.31234
