,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,52.5,0.0,0.0,0.0,0.0,efficientdet_lite2_detection_metadata_1,0.4196,NA
1,0,0.333465,43.5,3.0,0.333465,0.0,0.0,efficientdet_lite2_detection_metadata_1,0.4196,NA
2,1,0.3342010000000001,43.5,0.0,0.333465,0.0,0.334201,efficientdet_lite2_detection_metadata_1,0.4196,NA
3,1,0.656946,44.0,79.2,0.322745,0.0,0.334201,efficientdet_lite2_detection_metadata_1,0.4196,NA
4,2,0.6576740000000001,44.0,0.0,0.322745,0.0,0.323473,efficientdet_lite2_detection_metadata_1,0.4196,NA
5,2,0.9859800000000001,43.5,78.0,0.328306,0.0,0.323473,efficientdet_lite2_detection_metadata_1,0.4196,NA
6,3,0.9867140000000001,43.5,0.0,0.328306,0.0,0.32904,efficientdet_lite2_detection_metadata_1,0.4196,NA
7,3,1.3132450000000002,44.0,79.7,0.326531,0.0,0.32904,efficientdet_lite2_detection_metadata_1,0.4196,NA
8,4,1.3139670000000003,44.0,0.0,0.326531,0.0,0.327253,efficientdet_lite2_detection_metadata_1,0.4196,NA
9,4,1.6393410000000004,44.0,78.3,0.325374,0.0,0.327253,efficientdet_lite2_detection_metadata_1,0.4196,NA
10,5,1.6400720000000004,44.0,0.0,0.325374,0.0,0.326105,efficientdet_lite2_detection_metadata_1,0.4196,NA
11,5,1.9626350000000004,44.5,79.2,0.322563,0.0,0.326105,efficientdet_lite2_detection_metadata_1,0.4196,NA
12,6,1.9635680000000002,44.5,0.0,0.322563,0.0,0.323496,efficientdet_lite2_detection_metadata_1,0.3397,NA
13,6,2.284002,44.0,79.8,0.320434,0.0,0.323496,efficientdet_lite2_detection_metadata_1,0.3397,NA
14,7,2.28492,44.0,0.0,0.320434,0.0,0.321352,efficientdet_lite2_detection_metadata_1,0.3397,NA
15,7,2.603332,44.0,79.7,0.318412,0.0,0.321352,efficientdet_lite2_detection_metadata_1,0.3397,NA
16,8,2.604249,44.0,0.0,0.318412,0.0,0.319329,efficientdet_lite2_detection_metadata_1,0.3397,NA
17,8,2.926941,44.5,79.1,0.322692,0.0,0.319329,efficientdet_lite2_detection_metadata_1,0.3397,NA
18,9,2.9278769999999996,44.5,0.0,0.322692,0.0,0.323628,efficientdet_lite2_detection_metadata_1,0.3397,NA
19,9,3.2519719999999994,44.5,79.4,0.324095,0.0,0.323628,efficientdet_lite2_detection_metadata_1,0.3397,NA
20,10,3.2529079999999997,44.5,0.0,0.324095,0.0,0.325031,efficientdet_lite2_detection_metadata_1,0.3397,NA
21,10,3.5778719999999997,44.0,79.2,0.324964,0.0,0.325031,efficientdet_lite2_detection_metadata_1,0.3397,NA
22,11,3.578788,44.0,0.0,0.324964,0.0,0.32588,efficientdet_lite2_detection_metadata_1,0.3397,NA
23,11,3.906323,44.5,78.8,0.327535,0.0,0.32588,efficientdet_lite2_detection_metadata_1,0.3397,NA
24,12,3.9072439999999995,44.5,0.0,0.327535,0.0,0.328456,efficientdet_lite2_detection_metadata_1,0.3397,NA
25,12,4.230320999999999,44.0,80.0,0.323077,0.0,0.328456,efficientdet_lite2_detection_metadata_1,0.3397,NA
26,13,4.231250999999999,44.0,0.0,0.323077,0.0,0.324007,efficientdet_lite2_detection_metadata_1,0.3397,NA
27,13,4.555357999999999,44.5,78.5,0.324107,0.0,0.324007,efficientdet_lite2_detection_metadata_1,0.3397,NA
28,14,4.556334,44.5,0.0,0.324107,0.0,0.325083,efficientdet_lite2_detection_metadata_1,0.3397,NA
29,14,4.88218,43.5,79.4,0.325846,0.0,0.325083,efficientdet_lite2_detection_metadata_1,0.3397,NA
30,15,4.883109999999999,43.5,0.0,0.325846,0.0,0.326776,efficientdet_lite2_detection_metadata_1,0.3397,NA
31,15,5.2071629999999995,44.0,79.7,0.324053,0.0,0.326776,efficientdet_lite2_detection_metadata_1,0.3397,NA
32,16,5.208087999999999,44.0,0.0,0.324053,0.0,0.324978,efficientdet_lite2_detection_metadata_1,0.3397,NA
33,16,5.532340999999999,44.0,79.2,0.324253,0.0,0.324978,efficientdet_lite2_detection_metadata_1,0.3397,NA
34,17,5.533268999999999,44.0,0.0,0.324253,0.0,0.325181,efficientdet_lite2_detection_metadata_1,0.3397,NA
35,17,5.8574579999999985,44.5,79.1,0.324189,0.0,0.325181,efficientdet_lite2_detection_metadata_1,0.3397,NA
36,18,5.858433999999999,44.5,50.0,0.324189,0.0,0.325165,efficientdet_lite2_detection_metadata_1,0.3397,NA
37,18,6.183969999999999,44.0,79.2,0.325536,0.0,0.325165,efficientdet_lite2_detection_metadata_1,0.3397,NA
38,19,6.184893999999999,44.0,0.0,0.325536,0.0,0.32646,efficientdet_lite2_detection_metadata_1,0.3397,NA
39,19,6.513926999999999,44.5,77.9,0.329033,0.0,0.32646,efficientdet_lite2_detection_metadata_1,0.3397,NA
40,20,6.514857999999999,44.5,0.0,0.329033,0.0,0.329964,efficientdet_lite2_detection_metadata_1,0.3397,NA
41,20,6.839014,44.5,79.4,0.324156,0.0,0.329964,efficientdet_lite2_detection_metadata_1,0.3397,NA
42,21,6.839945999999999,44.5,0.0,0.324156,0.0,0.325088,efficientdet_lite2_detection_metadata_1,0.3397,NA
43,21,7.166085,44.5,79.2,0.326139,0.0,0.325088,efficientdet_lite2_detection_metadata_1,0.3397,NA
44,22,7.167013,44.5,0.0,0.326139,0.0,0.327067,efficientdet_lite2_detection_metadata_1,0.3397,NA
45,22,7.493736999999999,44.5,78.8,0.326724,0.0,0.327067,efficientdet_lite2_detection_metadata_1,0.3397,NA
46,23,7.494664,44.5,0.0,0.326724,0.0,0.327651,efficientdet_lite2_detection_metadata_1,0.3397,NA
47,23,7.819835,44.5,79.2,0.325171,0.0,0.327651,efficientdet_lite2_detection_metadata_1,0.3397,NA
48,24,7.820768999999999,44.5,0.0,0.325171,0.0,0.326105,efficientdet_lite2_detection_metadata_1,0.3397,NA
49,24,8.146476,44.5,78.7,0.325707,0.0,0.326105,efficientdet_lite2_detection_metadata_1,0.3397,NA
50,25,8.14744,44.5,0.0,0.325707,0.0,0.326671,efficientdet_lite2_detection_metadata_1,0.3397,NA
51,25,8.467894,44.5,80.0,0.320454,0.0,0.326671,efficientdet_lite2_detection_metadata_1,0.3397,NA
52,26,8.468821,44.5,0.0,0.320454,0.0,0.321381,efficientdet_lite2_detection_metadata_1,0.3397,NA
53,26,8.795835,44.5,79.2,0.327014,0.0,0.321381,efficientdet_lite2_detection_metadata_1,0.3397,NA
54,27,8.796765,44.5,0.0,0.327014,0.0,0.327944,efficientdet_lite2_detection_metadata_1,0.3397,NA
55,27,9.124752,44.5,79.4,0.327987,0.0,0.327944,efficientdet_lite2_detection_metadata_1,0.3397,NA
56,28,9.125732000000001,44.5,50.0,0.327987,0.0,0.328967,efficientdet_lite2_detection_metadata_1,0.3397,NA
57,28,9.447021000000001,44.5,79.8,0.321289,0.0,0.328967,efficientdet_lite2_detection_metadata_1,0.3397,NA
58,29,9.447949000000001,44.5,0.0,0.321289,0.0,0.322217,efficientdet_lite2_detection_metadata_1,0.3397,NA
59,29,9.77434,44.5,78.6,0.326391,0.0,0.322217,efficientdet_lite2_detection_metadata_1,0.3397,NA
60,30,9.775269000000002,44.5,0.0,0.326391,0.0,0.32732,efficientdet_lite2_detection_metadata_1,0.3397,NA
61,30,10.100210000000002,44.5,79.4,0.324941,0.0,0.32732,efficientdet_lite2_detection_metadata_1,0.3397,NA
62,31,10.101140000000001,44.5,0.0,0.324941,0.0,0.325871,efficientdet_lite2_detection_metadata_1,0.3397,NA
63,31,10.421723,44.5,79.1,0.320583,0.0,0.325871,efficientdet_lite2_detection_metadata_1,0.3397,NA
64,32,10.422656000000002,44.5,0.0,0.320583,0.0,0.321516,efficientdet_lite2_detection_metadata_1,0.3397,NA
65,32,10.747578000000003,44.5,79.1,0.324922,0.0,0.321516,efficientdet_lite2_detection_metadata_1,0.3397,NA
66,33,10.748510000000001,44.5,0.0,0.324922,0.0,0.325854,efficientdet_lite2_detection_metadata_1,0.3397,NA
67,33,11.07557,44.5,78.8,0.32706,0.0,0.325854,efficientdet_lite2_detection_metadata_1,0.3397,NA
68,34,11.076494000000002,44.5,0.0,0.32706,0.0,0.327984,efficientdet_lite2_detection_metadata_1,0.3397,NA
69,34,11.406238000000002,45.0,78.2,0.329744,0.0,0.327984,efficientdet_lite2_detection_metadata_1,0.3397,NA
70,35,11.407169000000001,45.0,0.0,0.329744,0.0,0.330675,efficientdet_lite2_detection_metadata_1,0.3397,NA
71,35,11.728640000000002,44.5,79.1,0.321471,0.0,0.330675,efficientdet_lite2_detection_metadata_1,0.3397,NA
72,36,11.729569000000001,44.5,0.0,0.321471,0.0,0.3224,efficientdet_lite2_detection_metadata_1,0.3397,NA
