,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,54.5,0.0,0.0,1.5,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.365221,42.0,3.3,1.365221,1.5,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
2,1,2.868232,40.5,2.5,1.365221,1.5,2.868232,efficientdet_lite4_detection_metadata_2,0.4196,NA
3,1,4.218965,42.0,85.3,1.350733,1.5,2.868232,efficientdet_lite4_detection_metadata_2,0.4196,NA
4,2,5.7219180000000005,40.5,4.4,1.350733,1.5,2.853686,efficientdet_lite4_detection_metadata_2,0.4196,NA
5,2,7.0851630000000005,42.0,84.9,1.363245,1.5,2.853686,efficientdet_lite4_detection_metadata_2,0.4196,NA
6,3,8.5883,40.0,3.3,1.363245,1.5,2.866382,efficientdet_lite4_detection_metadata_2,0.4196,NA
7,3,9.949113,42.0,85.1,1.360813,1.5,2.866382,efficientdet_lite4_detection_metadata_2,0.4196,NA
8,4,11.452166,40.5,3.8,1.360813,1.5,2.863866,efficientdet_lite4_detection_metadata_2,0.4196,NA
9,4,12.828224,42.0,84.4,1.376058,1.5,2.863866,efficientdet_lite4_detection_metadata_2,0.4196,NA
10,5,14.331194,40.5,1.8,1.376058,1.5,2.879028,efficientdet_lite4_detection_metadata_2,0.4196,NA
11,5,15.686699,42.0,85.5,1.355505,1.5,2.879028,efficientdet_lite4_detection_metadata_2,0.4196,NA
12,6,17.19174,40.5,2.8,1.355505,1.5,2.860546,efficientdet_lite4_detection_metadata_2,0.4196,NA
13,6,18.541377999999998,42.0,85.4,1.349638,1.5,2.860546,efficientdet_lite4_detection_metadata_2,0.4196,NA
14,7,20.047136,40.5,2.7,1.349638,1.5,2.855396,efficientdet_lite4_detection_metadata_2,0.4196,NA
15,7,21.400975,42.0,85.4,1.353839,1.5,2.855396,efficientdet_lite4_detection_metadata_2,0.4196,NA
16,8,22.90673,40.5,3.2,1.353839,1.5,2.859594,efficientdet_lite4_detection_metadata_2,0.4196,NA
17,8,24.261658999999998,41.5,85.3,1.354929,1.5,2.859594,efficientdet_lite4_detection_metadata_2,0.4196,NA
18,9,25.76692,40.5,3.6,1.354929,1.5,2.86019,efficientdet_lite4_detection_metadata_2,0.4196,NA
19,9,27.11916,42.5,85.4,1.35224,1.5,2.86019,efficientdet_lite4_detection_metadata_2,0.4196,NA
20,10,28.622524,40.5,2.7,1.35224,1.5,2.855604,efficientdet_lite4_detection_metadata_2,0.4196,NA
21,10,29.985082,42.0,85.4,1.362558,1.5,2.855604,efficientdet_lite4_detection_metadata_2,0.4196,NA
22,11,31.490186,40.5,2.8,1.362558,1.5,2.867662,efficientdet_lite4_detection_metadata_2,0.4196,NA
23,11,32.852093,42.5,85.0,1.361907,1.5,2.867662,efficientdet_lite4_detection_metadata_2,0.4196,NA
