,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,69.14,68.1,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
1,0,1.408568,55.017,54.5,0.8,1.408568,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
2,1,1.4565270000000001,54.53,53.5,30.0,1.408568,0.0,1.456527,efficientdet_lite4_detection_metadata_2,0.4196
3,1,2.821097,56.965,56.0,85.5,1.36457,0.0,1.456527,efficientdet_lite4_detection_metadata_2,0.4196
4,2,2.8690409999999997,55.991,56.0,30.0,1.36457,0.0,1.412514,efficientdet_lite4_detection_metadata_2,0.4196
5,2,4.233579,58.913,58.9,85.3,1.364538,0.0,1.412514,efficientdet_lite4_detection_metadata_2,0.4196
6,3,4.28167,58.913,58.4,26.3,1.364538,0.0,1.412629,efficientdet_lite4_detection_metadata_2,0.4196
7,3,5.652459,59.4,58.9,85.1,1.370789,0.0,1.412629,efficientdet_lite4_detection_metadata_2,0.4196
8,4,5.700633,58.913,58.9,26.3,1.370789,0.0,1.418963,efficientdet_lite4_detection_metadata_2,0.4196
9,4,7.0567649999999995,59.4,59.9,85.2,1.356132,0.0,1.418963,efficientdet_lite4_detection_metadata_2,0.4196
10,5,7.10475,59.887,59.9,26.3,1.356132,0.0,1.404117,efficientdet_lite4_detection_metadata_2,0.4196
11,5,8.5086,60.861,60.8,84.0,1.40385,0.0,1.404117,efficientdet_lite4_detection_metadata_2,0.4196
12,6,8.55796,60.861,59.9,21.1,1.40385,0.0,1.45321,efficientdet_lite4_detection_metadata_2,0.4196
13,6,9.928215999999999,59.4,61.8,84.8,1.370256,0.0,1.45321,efficientdet_lite4_detection_metadata_2,0.4196
14,7,9.977846,60.861,61.3,26.3,1.370256,0.0,1.419886,efficientdet_lite4_detection_metadata_2,0.4196
15,7,11.359249,62.809,61.3,84.7,1.381403,0.0,1.419886,efficientdet_lite4_detection_metadata_2,0.4196
16,8,11.408806,61.348,61.8,25.0,1.381403,0.0,1.43096,efficientdet_lite4_detection_metadata_2,0.4196
17,8,12.794332,62.322,62.8,85.0,1.385526,0.0,1.43096,efficientdet_lite4_detection_metadata_2,0.4196
18,9,12.844247000000001,62.809,62.3,26.3,1.385526,0.0,1.435441,efficientdet_lite4_detection_metadata_2,0.4196
19,9,14.2118,63.296,63.3,85.0,1.367553,0.0,1.435441,efficientdet_lite4_detection_metadata_2,0.4196
20,10,14.26153,63.296,63.3,25.0,1.367553,0.0,1.417283,efficientdet_lite4_detection_metadata_2,0.4196
21,10,15.76788,63.296,63.7,83.0,1.50635,0.0,1.417283,efficientdet_lite4_detection_metadata_2,0.4196
22,11,15.817513,63.783,62.8,26.3,1.50635,0.0,1.555983,efficientdet_lite4_detection_metadata_2,0.4196
23,11,17.223527,63.783,64.7,84.3,1.406014,0.0,1.555983,efficientdet_lite4_detection_metadata_2,0.4196
24,12,17.273292,64.757,65.2,25.0,1.406014,0.0,1.455779,efficientdet_lite4_detection_metadata_2,0.4196
25,12,18.664424,64.757,64.7,83.8,1.391132,0.0,1.455779,efficientdet_lite4_detection_metadata_2,0.4196
26,13,18.713929,65.244,63.7,26.3,1.391132,0.0,1.440637,efficientdet_lite4_detection_metadata_2,0.4196
27,13,20.101563,64.757,64.2,84.6,1.387634,0.0,1.440637,efficientdet_lite4_detection_metadata_2,0.4196
28,14,20.151418,64.27,64.7,25.0,1.387634,0.0,1.437489,efficientdet_lite4_detection_metadata_2,0.4196
29,14,21.525579999999998,65.244,65.2,84.7,1.374162,0.0,1.437489,efficientdet_lite4_detection_metadata_2,0.4196
30,15,21.575314,65.244,64.7,30.0,1.374162,0.0,1.423896,efficientdet_lite4_detection_metadata_2,0.4196
31,15,22.988367,66.218,64.7,82.9,1.413053,0.0,1.423896,efficientdet_lite4_detection_metadata_2,0.4196
32,16,23.037788,64.757,65.2,25.0,1.413053,0.0,1.462474,efficientdet_lite4_detection_metadata_2,0.4196
33,16,24.396625,66.218,66.2,85.0,1.358837,0.0,1.462474,efficientdet_lite4_detection_metadata_2,0.4196
34,17,24.446339,66.218,66.7,26.3,1.358837,0.0,1.408551,efficientdet_lite4_detection_metadata_2,0.4196
35,17,25.818938999999997,66.705,65.7,84.9,1.3726,0.0,1.408551,efficientdet_lite4_detection_metadata_2,0.4196
36,18,25.868513,67.192,66.7,26.3,1.3726,0.0,1.422174,efficientdet_lite4_detection_metadata_2,0.4196
37,18,27.242612,65.731,67.2,85.0,1.374099,0.0,1.422174,efficientdet_lite4_detection_metadata_2,0.4196
38,19,27.292286,66.218,66.2,26.3,1.374099,0.0,1.423773,efficientdet_lite4_detection_metadata_2,0.4196
39,19,28.668755,67.679,66.7,84.7,1.376469,0.0,1.423773,efficientdet_lite4_detection_metadata_2,0.4196
40,20,28.718526,66.218,67.2,21.1,1.376469,0.0,1.42624,efficientdet_lite4_detection_metadata_2,0.4196
41,20,30.078792,67.679,66.7,85.3,1.360266,0.0,1.42624,efficientdet_lite4_detection_metadata_2,0.4196
42,21,30.128559,66.705,66.2,26.3,1.360266,0.0,1.410033,efficientdet_lite4_detection_metadata_2,0.4196
43,21,31.490673,68.166,68.1,84.8,1.362114,0.0,1.410033,efficientdet_lite4_detection_metadata_2,0.4196
44,22,31.5469,68.166,67.6,26.3,1.362114,0.0,1.418341,efficientdet_lite4_detection_metadata_2,0.4196
45,22,32.914297,66.705,68.1,85.2,1.367397,0.0,1.418341,efficientdet_lite4_detection_metadata_2,0.4196
46,23,32.963914,68.166,68.6,22.2,1.367397,0.0,1.417014,efficientdet_lite4_detection_metadata_2,0.4196
47,23,34.321089,68.166,68.6,85.3,1.357175,0.0,1.417014,efficientdet_lite4_detection_metadata_2,0.4196
48,24,34.371275000000004,68.653,67.6,28.6,1.357175,0.0,1.407361,efficientdet_lite4_detection_metadata_2,0.4196
49,24,35.764265,68.166,67.6,84.2,1.39299,0.0,1.407361,efficientdet_lite4_detection_metadata_2,0.4196
50,25,35.813915,67.679,67.2,30.0,1.39299,0.0,1.44264,efficientdet_lite4_detection_metadata_2,0.4196
51,25,37.194375,68.166,69.1,84.8,1.38046,0.0,1.44264,efficientdet_lite4_detection_metadata_2,0.4196
52,26,37.243978,69.14,68.1,26.3,1.38046,0.0,1.430063,efficientdet_lite4_detection_metadata_2,0.4196
53,26,38.615255999999995,68.166,69.1,85.2,1.371278,0.0,1.430063,efficientdet_lite4_detection_metadata_2,0.4196
54,27,38.664946,69.14,67.2,25.0,1.371278,0.0,1.420968,efficientdet_lite4_detection_metadata_2,0.4196
55,27,40.061588,69.627,68.1,84.1,1.396642,0.0,1.420968,efficientdet_lite4_detection_metadata_2,0.4196
56,28,40.111072,68.166,68.6,30.0,1.396642,0.0,1.446126,efficientdet_lite4_detection_metadata_2,0.4196
57,28,41.486492,68.653,68.6,84.6,1.37542,0.0,1.446126,efficientdet_lite4_detection_metadata_2,0.4196
58,29,41.536101,68.653,69.1,26.3,1.37542,0.0,1.425029,efficientdet_lite4_detection_metadata_2,0.4196
59,29,42.898597,69.14,69.6,85.3,1.362496,0.0,1.425029,efficientdet_lite4_detection_metadata_2,0.4196
60,30,42.948377,69.627,68.6,25.0,1.362496,0.0,1.412276,efficientdet_lite4_detection_metadata_2,0.4196
61,30,44.325722,68.653,69.1,84.6,1.377345,0.0,1.412276,efficientdet_lite4_detection_metadata_2,0.4196
62,31,44.375618,69.14,68.6,25.0,1.377345,0.0,1.427241,efficientdet_lite4_detection_metadata_2,0.4196
63,31,45.727617,69.14,69.6,85.5,1.351999,0.0,1.427241,efficientdet_lite4_detection_metadata_2,0.4196
64,32,45.777285000000006,69.627,69.1,22.2,1.351999,0.0,1.401667,efficientdet_lite4_detection_metadata_2,0.4196
65,32,47.16350800000001,69.14,69.1,84.7,1.386223,0.0,1.401667,efficientdet_lite4_detection_metadata_2,0.4196
66,33,47.213204000000005,69.14,68.6,22.2,1.386223,0.0,1.435919,efficientdet_lite4_detection_metadata_2,0.4196
67,33,48.607761,70.114,70.6,84.2,1.394557,0.0,1.435919,efficientdet_lite3_detection_metadata_1,0.4196
68,34,48.657395,70.601,69.1,28.6,1.394557,0.7522144,1.444191,efficientdet_lite3_detection_metadata_1,0.41107999999999995
69,34,49.276665,69.627,70.1,79.7,0.61927,0.7522144,1.444191,efficientdet_lite3_detection_metadata_1,0.41107999999999995
70,35,50.079326,68.166,67.2,1.9,0.61927,0.7522144,1.421931,efficientdet_lite3_detection_metadata_1,0.40256
71,35,50.675373,68.653,68.1,80.3,0.596047,0.7522144,1.421931,efficientdet_lite3_detection_metadata_1,0.40256
72,36,51.47805,67.192,67.2,2.2,0.596047,0.7522144,1.398724,efficientdet_lite3_detection_metadata_1,0.39404
73,36,52.095933,68.653,68.6,80.7,0.617883,0.7522144,1.398724,efficientdet_lite3_detection_metadata_1,0.39404
74,37,52.899106,66.218,66.7,2.5,0.617883,0.7522144,1.421056,efficientdet_lite3_detection_metadata_1,0.38552
75,37,53.520517000000005,68.166,67.6,78.4,0.621411,0.7522144,1.421056,efficientdet_lite3_detection_metadata_1,0.38552
76,38,54.323277000000004,65.731,65.7,2.8,0.621411,0.7522144,1.424171,efficientdet_lite3_detection_metadata_1,0.377
77,38,54.938225,67.679,67.2,79.9,0.614948,0.7522144,1.424171,efficientdet_lite3_detection_metadata_1,0.377
78,39,55.741655,65.244,65.7,1.9,0.614948,0.7522144,1.418378,efficientdet_lite3_detection_metadata_1,0.377
79,39,56.337735,66.705,68.1,80.5,0.59608,0.7522144,1.418378,efficientdet_lite3_detection_metadata_1,0.377
80,40,57.14013,65.731,65.7,1.9,0.59608,0.7522144,1.398475,efficientdet_lite3_detection_metadata_1,0.377
81,40,57.753563,66.705,65.7,80.0,0.613433,0.7522144,1.398475,efficientdet_lite3_detection_metadata_1,0.377
