,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,63.296,64.2,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
1,0,1.426715,54.53,54.0,1.1,1.426715,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
2,1,1.477558,54.043,53.5,30.0,1.426715,0.0,1.477558,efficientdet_lite4_detection_metadata_2,0.4196
3,1,2.83778,56.965,56.4,84.9,1.360222,0.0,1.477558,efficientdet_lite4_detection_metadata_2,0.4196
4,2,2.888927,56.478,55.5,26.3,1.360222,0.0,1.411369,efficientdet_lite4_detection_metadata_2,0.4196
5,2,4.252522,57.939,57.4,84.8,1.363595,0.0,1.411369,efficientdet_lite4_detection_metadata_2,0.4196
6,3,4.303789,57.452,56.9,25.0,1.363595,0.0,1.414862,efficientdet_lite4_detection_metadata_2,0.4196
7,3,5.663467,57.452,58.9,85.3,1.359678,0.0,1.414862,efficientdet_lite4_detection_metadata_2,0.4196
8,4,5.714432,58.913,58.4,28.6,1.359678,0.0,1.410643,efficientdet_lite4_detection_metadata_2,0.4196
9,4,7.065656000000001,59.4,59.4,85.4,1.351224,0.0,1.410643,efficientdet_lite4_detection_metadata_2,0.4196
10,5,7.116975,59.4,58.9,30.0,1.351224,0.0,1.402543,efficientdet_lite4_detection_metadata_2,0.4196
11,5,8.50345,60.861,60.3,84.0,1.386475,0.0,1.402543,efficientdet_lite4_detection_metadata_2,0.4196
12,6,8.556392000000002,59.887,59.9,27.3,1.386475,0.0,1.439417,efficientdet_lite4_detection_metadata_2,0.4196
13,6,9.910591000000002,60.861,60.8,85.3,1.354199,0.0,1.439417,efficientdet_lite4_detection_metadata_2,0.4196
14,7,9.963645000000003,60.861,60.3,23.8,1.354199,0.0,1.407253,efficientdet_lite4_detection_metadata_2,0.4196
15,7,11.334754000000004,61.348,61.8,84.4,1.371109,0.0,1.407253,efficientdet_lite4_detection_metadata_2,0.4196
16,8,11.387661000000003,61.835,62.3,28.6,1.371109,0.0,1.424016,efficientdet_lite4_detection_metadata_2,0.4196
17,8,12.754022000000003,62.322,61.8,84.9,1.366361,0.0,1.424016,efficientdet_lite4_detection_metadata_2,0.4196
