,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,52.5,0.0,0.0,0.5,0.0,efficientdet_lite3_detection_metadata_1,0.4196,NA
1,0,0.592053,42.0,3.0,0.592053,0.5,0.0,efficientdet_lite3_detection_metadata_1,0.4196,NA
2,1,1.0939390000000002,40.5,1.5,0.592053,0.5,1.093939,efficientdet_lite3_detection_metadata_1,0.4196,NA
3,1,1.6850110000000003,42.5,82.9,0.591072,0.5,1.093939,efficientdet_lite3_detection_metadata_1,0.4196,NA
4,2,2.1868770000000004,41.0,3.0,0.591072,0.5,1.092938,efficientdet_lite3_detection_metadata_1,0.4196,NA
5,2,2.7818990000000006,42.0,81.7,0.595022,0.5,1.092938,efficientdet_lite3_detection_metadata_1,0.4196,NA
6,3,3.283577,40.5,1.5,0.595022,0.5,1.0967,efficientdet_lite3_detection_metadata_1,0.4196,NA
7,3,3.874809,42.0,82.4,0.591232,0.5,1.0967,efficientdet_lite3_detection_metadata_1,0.4196,NA
8,4,4.376906,40.5,3.4,0.591232,0.5,1.093329,efficientdet_lite3_detection_metadata_1,0.4196,NA
9,4,4.9681049999999995,42.5,82.3,0.591199,0.5,1.093329,efficientdet_lite3_detection_metadata_1,0.4196,NA
10,5,5.470029,40.5,3.5,0.591199,0.5,1.093123,efficientdet_lite3_detection_metadata_1,0.4196,NA
11,5,6.059818,42.0,83.1,0.589789,0.5,1.093123,efficientdet_lite3_detection_metadata_1,0.4196,NA
12,6,6.564047,41.0,2.5,0.589789,0.5,1.094018,efficientdet_lite3_detection_metadata_1,0.377,NA
13,6,7.159820000000001,44.0,82.4,0.595773,0.5,1.094018,efficientdet_lite3_detection_metadata_1,0.377,NA
14,7,7.664395,41.0,2.0,0.595773,0.5,1.100348,efficientdet_lite3_detection_metadata_1,0.377,NA
15,7,8.258353,42.0,82.4,0.593958,0.5,1.100348,efficientdet_lite3_detection_metadata_1,0.377,NA
16,8,8.763055,41.0,2.0,0.593958,0.5,1.09866,efficientdet_lite3_detection_metadata_1,0.377,NA
17,8,9.362269999999999,42.0,82.3,0.599215,0.5,1.09866,efficientdet_lite3_detection_metadata_1,0.377,NA
18,9,9.866850999999997,41.0,2.0,0.599215,0.5,1.103796,efficientdet_lite3_detection_metadata_1,0.377,NA
19,9,10.465628999999996,42.0,82.0,0.598778,0.5,1.103796,efficientdet_lite3_detection_metadata_1,0.377,NA
20,10,10.970506999999998,40.5,1.0,0.598778,0.5,1.103656,efficientdet_lite3_detection_metadata_1,0.377,NA
21,10,11.581213999999997,41.5,82.4,0.610707,0.5,1.103656,efficientdet_lite3_detection_metadata_1,0.377,NA
22,11,12.086004999999998,41.0,2.5,0.610707,0.5,1.115498,efficientdet_lite3_detection_metadata_1,0.377,NA
23,11,12.680967999999998,42.0,82.3,0.594963,0.5,1.115498,efficientdet_lite3_detection_metadata_1,0.377,NA
24,12,13.185893999999998,41.0,2.0,0.594963,0.5,1.099889,efficientdet_lite3_detection_metadata_1,0.377,NA
25,12,13.770658999999998,42.0,83.4,0.584765,0.5,1.099889,efficientdet_lite3_detection_metadata_1,0.377,NA
26,13,14.275676999999998,41.0,2.5,0.584765,0.5,1.089783,efficientdet_lite3_detection_metadata_1,0.377,NA
27,13,14.866297999999999,42.0,83.1,0.590621,0.5,1.089783,efficientdet_lite3_detection_metadata_1,0.377,NA
28,14,15.371104999999998,41.0,3.5,0.590621,0.5,1.095428,efficientdet_lite3_detection_metadata_1,0.377,NA
29,14,15.961718999999999,42.0,82.6,0.590614,0.5,1.095428,efficientdet_lite3_detection_metadata_1,0.377,NA
30,15,16.466457000000002,41.0,3.0,0.590614,0.5,1.095352,efficientdet_lite3_detection_metadata_1,0.377,NA
31,15,17.063901,42.0,82.2,0.597444,0.5,1.095352,efficientdet_lite3_detection_metadata_1,0.377,NA
32,16,17.568201000000002,41.0,2.0,0.597444,0.5,1.101744,efficientdet_lite3_detection_metadata_1,0.377,NA
33,16,18.166988000000003,42.0,81.6,0.598787,0.5,1.101744,efficientdet_lite3_detection_metadata_1,0.377,NA
34,17,18.671233,41.0,3.9,0.598787,0.5,1.103032,efficientdet_lite3_detection_metadata_1,0.377,NA
35,17,19.273794000000002,42.5,82.4,0.602561,0.5,1.103032,efficientdet_lite3_detection_metadata_1,0.377,NA
36,18,19.778464,41.0,1.5,0.602561,0.5,1.107231,efficientdet_lite3_detection_metadata_1,0.377,NA
37,18,20.37636,42.0,82.2,0.597896,0.5,1.107231,efficientdet_lite3_detection_metadata_1,0.377,NA
38,19,20.880636,41.0,2.5,0.597896,0.5,1.102172,efficientdet_lite3_detection_metadata_1,0.377,NA
39,19,21.478341999999998,42.0,82.6,0.597706,0.5,1.102172,efficientdet_lite3_detection_metadata_1,0.377,NA
40,20,21.982644999999998,41.5,2.0,0.597706,0.5,1.102009,efficientdet_lite3_detection_metadata_1,0.377,NA
41,20,22.573885999999998,42.0,82.8,0.591241,0.5,1.102009,efficientdet_lite3_detection_metadata_1,0.377,NA
42,21,23.078564999999998,41.5,3.4,0.591241,0.5,1.09592,efficientdet_lite3_detection_metadata_1,0.377,NA
43,21,23.668875999999997,42.5,82.5,0.590311,0.5,1.09592,efficientdet_lite3_detection_metadata_1,0.377,NA
44,22,24.174459,41.5,3.0,0.590311,0.5,1.095894,efficientdet_lite3_detection_metadata_1,0.377,NA
45,22,24.779192,42.5,81.8,0.604733,0.5,1.095894,efficientdet_lite3_detection_metadata_1,0.377,NA
46,23,25.283984999999998,41.5,4.4,0.604733,0.5,1.109526,efficientdet_lite3_detection_metadata_1,0.377,NA
47,23,25.88179,42.5,82.6,0.597805,0.5,1.109526,efficientdet_lite3_detection_metadata_1,0.377,NA
48,24,26.386784,41.0,4.0,0.597805,0.5,1.102799,efficientdet_lite3_detection_metadata_1,0.377,NA
49,24,26.984837,42.0,81.9,0.598053,0.5,1.102799,efficientdet_lite3_detection_metadata_1,0.377,NA
50,25,27.489594999999998,41.0,3.0,0.598053,0.5,1.102811,efficientdet_lite3_detection_metadata_1,0.377,NA
51,25,28.082634999999996,42.0,83.0,0.59304,0.5,1.102811,efficientdet_lite3_detection_metadata_1,0.377,NA
52,26,28.587384999999998,41.5,1.5,0.59304,0.5,1.09779,efficientdet_lite3_detection_metadata_1,0.377,NA
53,26,29.189384999999998,42.5,82.0,0.602,0.5,1.09779,efficientdet_lite3_detection_metadata_1,0.377,NA
54,27,29.694194999999997,41.5,2.9,0.602,0.5,1.10681,efficientdet_lite3_detection_metadata_1,0.377,NA
55,27,30.297907,42.5,81.2,0.603712,0.5,1.10681,efficientdet_lite3_detection_metadata_1,0.377,NA
56,28,30.802526999999998,41.5,2.0,0.603712,0.5,1.108332,efficientdet_lite3_detection_metadata_1,0.377,NA
57,28,31.400985999999996,42.5,82.5,0.598459,0.5,1.108332,efficientdet_lite3_detection_metadata_1,0.377,NA
58,29,31.905615999999995,41.0,2.0,0.598459,0.5,1.103089,efficientdet_lite3_detection_metadata_1,0.377,NA
59,29,32.50003099999999,42.5,82.8,0.594415,0.5,1.103089,efficientdet_lite3_detection_metadata_1,0.377,NA
60,30,33.004453,41.5,2.0,0.594415,0.5,1.098837,efficientdet_lite3_detection_metadata_1,0.377,NA
61,30,33.604212,43.0,81.9,0.599759,0.5,1.098837,efficientdet_lite3_detection_metadata_1,0.377,NA
62,31,34.108104,41.5,3.9,0.599759,0.5,1.103651,efficientdet_lite3_detection_metadata_1,0.377,NA
63,31,34.692003,42.0,83.9,0.583899,0.5,1.103651,efficientdet_lite3_detection_metadata_1,0.377,NA
64,32,35.196799999999996,41.5,3.4,0.583899,0.5,1.088696,efficientdet_lite3_detection_metadata_1,0.377,NA
65,32,35.786702,42.5,82.5,0.589902,0.5,1.088696,efficientdet_lite3_detection_metadata_1,0.377,NA
66,33,36.29144899999999,41.5,3.5,0.589902,0.5,1.094649,efficientdet_lite3_detection_metadata_1,0.377,NA
67,33,36.89104799999999,42.5,82.0,0.599599,0.5,1.094649,efficientdet_lite3_detection_metadata_1,0.377,NA
68,34,37.39532799999999,41.5,3.0,0.599599,0.5,1.103879,efficientdet_lite3_detection_metadata_1,0.377,NA
69,34,37.99122499999999,42.5,82.1,0.595897,0.5,1.103879,efficientdet_lite3_detection_metadata_1,0.377,NA
70,35,38.495881999999995,41.5,3.0,0.595897,0.5,1.100554,efficientdet_lite3_detection_metadata_1,0.377,NA
71,35,39.09036999999999,42.5,82.4,0.594488,0.5,1.100554,efficientdet_lite3_detection_metadata_1,0.377,NA
72,36,39.595088,41.5,2.5,0.594488,0.5,1.099206,efficientdet_lite3_detection_metadata_1,0.377,NA
73,36,40.197053999999994,42.5,81.6,0.601966,0.5,1.099206,efficientdet_lite3_detection_metadata_1,0.377,NA
74,37,40.701797,41.5,2.0,0.601966,0.5,1.106709,efficientdet_lite3_detection_metadata_1,0.377,NA
75,37,41.307346,42.5,81.7,0.605549,0.5,1.106709,efficientdet_lite3_detection_metadata_1,0.377,NA
76,38,41.812154,41.5,3.9,0.605549,0.5,1.110357,efficientdet_lite3_detection_metadata_1,0.377,NA
77,38,42.404904,42.5,83.0,0.59275,0.5,1.110357,efficientdet_lite3_detection_metadata_1,0.377,NA
78,39,42.909179,41.5,1.0,0.59275,0.5,1.097025,efficientdet_lite3_detection_metadata_1,0.377,NA
79,39,43.504415,42.5,82.5,0.595236,0.5,1.097025,efficientdet_lite3_detection_metadata_1,0.377,NA
80,40,44.009175,41.5,1.5,0.595236,0.5,1.099996,efficientdet_lite3_detection_metadata_1,0.377,NA
