,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,41.96,0.0,0,0.0,efficientdet_lite1_detection_metadata_1,1.0,0.0,52.0,0.0
1,41.96,8.6,0,0.0,efficientdet_lite1_detection_metadata_1,1.0,0.316617,51.5,0.316617
2,41.96,9.6,1,1.317896,efficientdet_lite1_detection_metadata_1,1.0,0.316617,51.0,1.317896
3,41.96,78.6,1,1.317896,efficientdet_lite1_detection_metadata_1,1.0,0.308127,52.5,1.626023
4,41.96,9.3,2,1.310505,efficientdet_lite1_detection_metadata_1,1.0,0.308127,50.5,2.628401
5,41.96,77.8,2,1.310505,efficientdet_lite1_detection_metadata_1,1.0,0.314736,52.5,2.943137
6,41.96,7.8,3,1.317144,efficientdet_lite1_detection_metadata_1,1.0,0.314736,50.5,3.945545
7,41.96,82.4,3,1.317144,efficientdet_lite1_detection_metadata_1,1.0,0.385184,52.0,4.330729
8,41.96,6.1,4,1.387591,efficientdet_lite1_detection_metadata_1,1.0,0.385184,50.5,5.3331360000000005
9,41.96,78.4,4,1.387591,efficientdet_lite1_detection_metadata_1,1.0,0.336695,54.0,5.669831
10,41.96,8.8,5,1.338625,efficientdet_lite1_detection_metadata_1,1.0,0.336695,51.0,6.671761000000001
11,41.96,80.0,5,1.338625,efficientdet_lite1_detection_metadata_1,1.0,0.29483,52.0,6.966591000000001
12,30.55,9.1,6,1.29763,efficientdet_lite1_detection_metadata_1,1.0,0.29483,51.0,7.969391000000001
13,30.55,80.6,6,1.29763,efficientdet_lite1_detection_metadata_1,1.0,0.316918,52.5,8.286309000000001
14,30.55,8.8,7,1.324658,efficientdet_lite1_detection_metadata_1,1.0,0.316918,50.5,9.294049000000001
15,30.55,79.8,7,1.324658,efficientdet_lite1_detection_metadata_1,1.0,0.313332,54.5,9.607381000000002
16,30.55,9.0,8,1.320915,efficientdet_lite1_detection_metadata_1,1.0,0.313332,50.5,10.614964
17,30.55,79.9,8,1.320915,efficientdet_lite1_detection_metadata_1,1.0,0.362994,51.5,10.977958000000001
18,30.55,6.0,9,1.371454,efficientdet_lite1_detection_metadata_1,1.0,0.362994,50.5,11.986418
19,30.55,80.2,9,1.371454,efficientdet_lite1_detection_metadata_1,1.0,0.323049,51.5,12.309467
20,30.55,10.0,10,1.325821,efficientdet_lite1_detection_metadata_1,1.0,0.323049,51.0,13.312239
21,30.55,74.2,10,1.325821,efficientdet_lite1_detection_metadata_1,1.0,0.319095,54.5,13.631334
22,30.55,8.6,11,1.325303,efficientdet_lite1_detection_metadata_1,1.0,0.319095,50.5,14.637542
