,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,53.0,0.0,0.0,0.0,0.0,efficientdet_lite3_detection_metadata_1,0.4196,NA
1,0,0.597435,42.0,3.1,0.597435,0.0,0.0,efficientdet_lite3_detection_metadata_1,0.4196,NA
2,1,0.598164,42.0,0.0,0.597435,0.0,0.598164,efficientdet_lite3_detection_metadata_1,0.4196,NA
3,1,1.180733,41.5,83.9,0.582569,0.0,0.598164,efficientdet_lite3_detection_metadata_1,0.4196,NA
4,2,1.181457,41.5,0.0,0.582569,0.0,0.583293,efficientdet_lite3_detection_metadata_1,0.4196,NA
5,2,1.767045,42.0,83.2,0.585588,0.0,0.583293,efficientdet_lite3_detection_metadata_1,0.4196,NA
6,3,1.767769,42.0,0.0,0.585588,0.0,0.586312,efficientdet_lite3_detection_metadata_1,0.4196,NA
7,3,2.350022,42.0,83.4,0.582253,0.0,0.586312,efficientdet_lite3_detection_metadata_1,0.4196,NA
8,4,2.35075,42.0,0.0,0.582253,0.0,0.582981,efficientdet_lite3_detection_metadata_1,0.4196,NA
9,4,2.934086,42.0,83.9,0.583336,0.0,0.582981,efficientdet_lite3_detection_metadata_1,0.4196,NA
10,5,2.93481,42.0,0.0,0.583336,0.0,0.58406,efficientdet_lite3_detection_metadata_1,0.4196,NA
11,5,3.514634,42.0,83.8,0.579824,0.0,0.58406,efficientdet_lite3_detection_metadata_1,0.4196,NA
12,6,3.515553,42.0,0.0,0.579824,0.0,0.580743,efficientdet_lite3_detection_metadata_1,0.377,NA
13,6,4.09343,42.5,84.1,0.577877,0.0,0.580743,efficientdet_lite3_detection_metadata_1,0.377,NA
14,7,4.094354,42.5,0.0,0.577877,0.0,0.578801,efficientdet_lite3_detection_metadata_1,0.377,NA
15,7,4.670584,42.0,84.5,0.57623,0.0,0.578801,efficientdet_lite3_detection_metadata_1,0.377,NA
16,8,4.67148,42.0,0.0,0.57623,0.0,0.577126,efficientdet_lite3_detection_metadata_1,0.377,NA
17,8,5.251469999999999,42.0,84.2,0.57999,0.0,0.577126,efficientdet_lite3_detection_metadata_1,0.377,NA
18,9,5.252419999999999,42.0,0.0,0.57999,0.0,0.58094,efficientdet_lite3_detection_metadata_1,0.377,NA
19,9,5.835185999999999,42.0,83.8,0.582766,0.0,0.58094,efficientdet_lite3_detection_metadata_1,0.377,NA
20,10,5.836085999999999,42.0,0.0,0.582766,0.0,0.583666,efficientdet_lite3_detection_metadata_1,0.377,NA
21,10,6.416653999999999,42.5,84.2,0.580568,0.0,0.583666,efficientdet_lite3_detection_metadata_1,0.377,NA
22,11,6.417574999999999,42.5,0.0,0.580568,0.0,0.581489,efficientdet_lite3_detection_metadata_1,0.377,NA
23,11,7.005807999999999,42.0,83.4,0.588233,0.0,0.581489,efficientdet_lite3_detection_metadata_1,0.377,NA
24,12,7.006771,42.0,0.0,0.588233,0.0,0.589196,efficientdet_lite3_detection_metadata_1,0.377,NA
25,12,7.581639,42.0,84.2,0.574868,0.0,0.589196,efficientdet_lite3_detection_metadata_1,0.377,NA
26,13,7.582590999999999,42.0,0.0,0.574868,0.0,0.57582,efficientdet_lite3_detection_metadata_1,0.377,NA
27,13,8.178933999999998,42.5,84.0,0.596343,0.0,0.57582,efficientdet_lite3_detection_metadata_1,0.377,NA
