,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,0.4196,0.0,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,0.0,50.5,0.0
1,0.4196,41.9,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,1.330557,52.0,1.330557
2,0.4196,0.0,1,1.331296,efficientdet_lite4_detection_metadata_2,0.0,1.330557,52.0,1.3312959999999998
3,0.4196,86.3,1,1.331296,efficientdet_lite4_detection_metadata_2,0.0,1.326355,52.5,2.6576509999999995
4,0.4196,0.0,2,1.32708,efficientdet_lite4_detection_metadata_2,0.0,1.326355,52.5,2.6583759999999996
5,0.4196,85.6,2,1.32708,efficientdet_lite4_detection_metadata_2,0.0,1.338487,52.0,3.9968629999999994
6,0.4196,0.0,3,1.339219,efficientdet_lite4_detection_metadata_2,0.0,1.338487,52.0,3.9975949999999996
7,0.4196,86.3,3,1.339219,efficientdet_lite4_detection_metadata_2,0.0,1.327617,52.5,5.325212
8,0.4196,0.0,4,1.328343,efficientdet_lite4_detection_metadata_2,0.0,1.327617,52.5,5.325938
9,0.4196,86.0,4,1.328343,efficientdet_lite4_detection_metadata_2,0.0,1.33309,52.0,6.659028
10,0.4196,0.0,5,1.333811,efficientdet_lite4_detection_metadata_2,0.0,1.33309,52.0,6.659749
11,0.4196,86.1,5,1.333811,efficientdet_lite4_detection_metadata_2,0.0,1.328799,52.0,7.988548
12,0.4196,100.0,6,1.330945,efficientdet_lite4_detection_metadata_2,0.0,1.328799,52.0,7.9906939999999995
13,0.4196,86.5,6,1.330945,efficientdet_lite4_detection_metadata_2,0.0,1.321685,52.5,9.312379
14,0.4196,0.0,7,1.323839,efficientdet_lite4_detection_metadata_2,0.0,1.321685,52.5,9.314532999999999
15,0.4196,86.5,7,1.323839,efficientdet_lite4_detection_metadata_2,0.0,1.322464,52.0,10.636997
16,0.4196,0.0,8,1.324533,efficientdet_lite4_detection_metadata_2,0.0,1.322464,52.0,10.639066
17,0.4196,86.1,8,1.324533,efficientdet_lite4_detection_metadata_2,0.0,1.330325,52.0,11.969391
18,0.4196,0.0,9,1.332407,efficientdet_lite4_detection_metadata_2,0.0,1.330325,52.0,11.971473
19,0.4196,86.3,9,1.332407,efficientdet_lite4_detection_metadata_2,0.0,1.325307,52.0,13.29678
20,0.4196,0.0,10,1.327397,efficientdet_lite4_detection_metadata_2,0.0,1.325307,52.0,13.298869999999999
21,0.4196,86.1,10,1.327397,efficientdet_lite4_detection_metadata_2,0.0,1.33043,52.0,14.629299999999999
22,0.4196,0.0,11,1.332571,efficientdet_lite4_detection_metadata_2,0.0,1.33043,52.0,14.631440999999999
23,0.4196,86.0,11,1.332571,efficientdet_lite4_detection_metadata_2,0.0,1.330266,52.0,15.961706999999999
24,0.4196,0.0,12,1.332408,efficientdet_lite4_detection_metadata_2,0.0,1.330266,52.0,15.963848999999998
25,0.4196,86.2,12,1.332408,efficientdet_lite4_detection_metadata_2,0.0,1.326602,52.5,17.290450999999997
26,0.4196,0.0,13,1.328669,efficientdet_lite4_detection_metadata_2,0.0,1.326602,52.5,17.292517999999998
27,0.4196,86.3,13,1.328669,efficientdet_lite4_detection_metadata_2,0.0,1.326828,52.0,18.619345999999997
28,0.4196,50.0,14,1.328918,efficientdet_lite4_detection_metadata_2,0.0,1.326828,52.0,18.621436
29,0.4196,86.3,14,1.328918,efficientdet_lite4_detection_metadata_2,0.0,1.325391,52.5,19.946827
30,0.4196,100.0,15,1.327471,efficientdet_lite4_detection_metadata_2,0.0,1.325391,52.5,19.948907
31,0.4196,85.9,15,1.327471,efficientdet_lite4_detection_metadata_2,0.0,1.327801,52.5,21.276708
32,0.4196,0.0,16,1.329889,efficientdet_lite4_detection_metadata_2,0.0,1.327801,52.5,21.278796
33,0.4196,86.2,16,1.329889,efficientdet_lite3_detection_metadata_1,0.0,1.325939,53.0,22.604734999999998
34,0.41107999999999995,0.0,17,1.328032,efficientdet_lite3_detection_metadata_1,0.7771854977077829,1.325939,53.0,22.606828
35,0.41107999999999995,83.2,17,1.328032,efficientdet_lite3_detection_metadata_1,0.7771854977077829,0.588828,53.5,23.195656
36,0.40256,1.6,18,1.378799,efficientdet_lite3_detection_metadata_1,0.7934007701987479,0.588828,49.5,23.985627
