,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,61.348,61.3,0.0,0.0,0.5,0.0,efficientdet_lite3_detection_metadata_1,41.96
1,0,1.729082,53.069,52.5,0.7,1.729082,0.5,0.0,efficientdet_lite3_detection_metadata_1,41.96
2,1,1.7767689999999998,52.582,53.0,22.2,1.729082,0.0,1.776769,efficientdet_lite3_detection_metadata_1,41.96
3,1,3.439904,54.043,53.5,25.8,1.663135,0.0,1.776769,efficientdet_lite3_detection_metadata_1,41.96
4,2,3.487499,53.556,53.5,26.3,1.663135,0.0,1.71073,efficientdet_lite3_detection_metadata_1,41.96
5,2,5.157553,54.043,54.0,25.4,1.670054,0.0,1.71073,efficientdet_lite3_detection_metadata_1,41.96
6,3,5.205057,54.043,54.0,26.3,1.670054,0.0,1.717558,efficientdet_lite3_detection_metadata_1,41.96
7,3,6.867552,54.53,54.0,25.7,1.662495,0.0,1.717558,efficientdet_lite3_detection_metadata_1,41.96
8,4,6.915141,54.043,55.0,26.3,1.662495,0.0,1.710084,efficientdet_lite3_detection_metadata_1,41.96
9,4,8.571832,54.043,55.0,25.6,1.656691,0.0,1.710084,efficientdet_lite3_detection_metadata_1,41.96
10,5,8.619301,55.017,55.0,22.2,1.656691,0.0,1.70416,efficientdet_lite3_detection_metadata_1,41.96
11,5,10.297364,55.504,55.0,25.5,1.678063,0.0,1.70416,efficientdet_lite3_detection_metadata_1,41.96
12,6,10.345468,55.017,56.4,30.0,1.678063,0.0,1.726167,efficientdet_lite3_detection_metadata_1,37.7
13,6,12.007696000000001,55.991,55.5,25.7,1.662228,0.0,1.726167,efficientdet_lite3_detection_metadata_1,37.7
14,7,12.055676,55.504,55.5,31.6,1.662228,0.0,1.710208,efficientdet_lite3_detection_metadata_1,37.7
15,7,13.729206,55.017,56.0,25.7,1.67353,0.0,1.710208,efficientdet_lite3_detection_metadata_1,37.7
16,8,13.777158,55.991,56.9,26.3,1.67353,0.0,1.721482,efficientdet_lite3_detection_metadata_1,37.7
17,8,15.449069,55.017,55.5,25.6,1.671911,0.0,1.721482,efficientdet_lite3_detection_metadata_1,37.7
18,9,15.496781,55.504,56.4,27.8,1.671911,0.0,1.719623,efficientdet_lite3_detection_metadata_1,37.7
19,9,17.16268,57.452,56.0,25.5,1.665899,0.0,1.719623,efficientdet_lite3_detection_metadata_1,37.7
20,10,17.21039,55.991,56.0,28.6,1.665899,0.0,1.713609,efficientdet_lite3_detection_metadata_1,37.7
21,10,18.882539,56.965,56.4,25.4,1.672149,0.0,1.713609,efficientdet_lite3_detection_metadata_1,37.7
22,11,18.933503,56.478,56.9,22.2,1.672149,0.0,1.723113,efficientdet_lite3_detection_metadata_1,37.7
23,11,20.639641,55.991,56.9,25.8,1.706138,0.0,1.723113,efficientdet_lite3_detection_metadata_1,37.7
24,12,20.687673,56.965,56.9,26.3,1.706138,0.0,1.75417,efficientdet_lite3_detection_metadata_1,37.7
25,12,22.355574,56.965,57.4,25.8,1.667901,0.0,1.75417,efficientdet_lite3_detection_metadata_1,37.7
26,13,22.403416,57.452,56.9,26.3,1.667901,0.0,1.715743,efficientdet_lite3_detection_metadata_1,37.7
27,13,24.07563,55.991,56.4,25.6,1.672214,0.0,1.715743,efficientdet_lite3_detection_metadata_1,37.7
28,14,24.123526000000002,56.478,56.4,26.3,1.672214,0.0,1.72011,efficientdet_lite3_detection_metadata_1,37.7
29,14,25.778343000000003,56.965,57.4,25.7,1.654817,0.0,1.72011,efficientdet_lite3_detection_metadata_1,37.7
30,15,25.826297,57.452,56.4,26.3,1.654817,0.0,1.702771,efficientdet_lite3_detection_metadata_1,37.7
31,15,27.488358,56.478,56.9,25.7,1.662061,0.0,1.702771,efficientdet_lite3_detection_metadata_1,37.7
32,16,27.536196,56.965,57.9,30.0,1.662061,0.0,1.709899,efficientdet_lite3_detection_metadata_1,37.7
33,16,29.193815,56.478,57.4,25.8,1.657619,0.0,1.709899,efficientdet_lite3_detection_metadata_1,37.7
34,17,29.241783,57.452,56.4,26.3,1.657619,0.0,1.705587,efficientdet_lite3_detection_metadata_1,37.7
35,17,30.91404,57.939,57.4,25.7,1.672257,0.0,1.705587,efficientdet_lite3_detection_metadata_1,37.7
36,18,30.962212,57.452,56.4,26.3,1.672257,0.0,1.720429,efficientdet_lite3_detection_metadata_1,37.7
37,18,32.629143,56.965,57.4,28.3,1.666931,0.0,1.720429,efficientdet_lite3_detection_metadata_1,37.7
38,19,32.677323,57.452,56.9,26.3,1.666931,0.0,1.715111,efficientdet_lite3_detection_metadata_1,37.7
39,19,34.344773,57.452,57.9,25.8,1.66745,0.0,1.715111,efficientdet_lite3_detection_metadata_1,37.7
40,20,34.392687,57.939,57.4,26.3,1.66745,0.0,1.715364,efficientdet_lite3_detection_metadata_1,37.7
41,20,36.053429,57.452,57.9,25.8,1.660742,0.0,1.715364,efficientdet_lite3_detection_metadata_1,37.7
42,21,36.101495,57.939,57.9,26.3,1.660742,0.0,1.708808,efficientdet_lite3_detection_metadata_1,37.7
