,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,44.5,0.0,0.0,1.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.353038,43.0,3.9,1.353038,1.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
2,1,1.7549020000000002,41.0,4.9,1.353038,0.3999999999999999,1.754902,efficientdet_lite4_detection_metadata_2,0.4196,NA
3,1,3.107562,44.0,85.3,1.35266,0.3999999999999999,1.754902,efficientdet_lite4_detection_metadata_2,0.4196,NA
4,2,3.108339,44.0,0.0,1.35266,0.0,1.353437,efficientdet_lite4_detection_metadata_2,0.4196,NA
5,2,4.460642,44.0,85.4,1.352303,0.0,1.353437,efficientdet_lite4_detection_metadata_2,0.4196,NA
6,3,4.46137,44.0,0.0,1.352303,0.0,1.353031,efficientdet_lite4_detection_metadata_2,0.4196,NA
7,3,5.807404999999999,44.0,85.7,1.346035,0.0,1.353031,efficientdet_lite4_detection_metadata_2,0.4196,NA
8,4,5.808124999999999,44.0,0.0,1.346035,0.0,1.346755,efficientdet_lite4_detection_metadata_2,0.4196,NA
9,4,7.161402999999998,44.0,85.5,1.353278,0.0,1.346755,efficientdet_lite4_detection_metadata_2,0.4196,NA
10,5,7.162130999999999,44.0,0.0,1.353278,0.0,1.354006,efficientdet_lite4_detection_metadata_2,0.4196,NA
11,5,8.506891,44.0,85.8,1.34476,0.0,1.354006,efficientdet_lite4_detection_metadata_2,0.4196,NA
12,6,8.507797,44.0,0.0,1.34476,0.0,1.345666,efficientdet_lite4_detection_metadata_2,0.4196,NA
13,6,9.84568,44.0,86.3,1.337883,0.0,1.345666,efficientdet_lite4_detection_metadata_2,0.4196,NA
14,7,9.846642000000001,44.0,0.0,1.337883,0.0,1.338845,efficientdet_lite4_detection_metadata_2,0.4196,NA
15,7,11.187657000000002,44.0,86.0,1.341015,0.0,1.338845,efficientdet_lite4_detection_metadata_2,0.4196,NA
16,8,11.188577,44.0,0.0,1.341015,0.0,1.341935,efficientdet_lite4_detection_metadata_2,0.4196,NA
17,8,12.531901000000001,44.0,85.8,1.343324,0.0,1.341935,efficientdet_lite4_detection_metadata_2,0.4196,NA
18,9,12.532803000000001,44.0,100.0,1.343324,0.0,1.344226,efficientdet_lite4_detection_metadata_2,0.4196,NA
19,9,13.876211000000001,44.5,85.9,1.343408,0.0,1.344226,efficientdet_lite4_detection_metadata_2,0.4196,NA
20,10,13.877198000000002,44.5,0.0,1.343408,0.0,1.344395,efficientdet_lite4_detection_metadata_2,0.4196,NA
21,10,15.229550000000001,44.5,85.6,1.352352,0.0,1.344395,efficientdet_lite4_detection_metadata_2,0.4196,NA
22,11,15.230472000000002,44.5,0.0,1.352352,0.0,1.353274,efficientdet_lite4_detection_metadata_2,0.4196,NA
23,11,16.586414,44.5,85.3,1.355942,0.0,1.353274,efficientdet_lite4_detection_metadata_2,0.4196,NA
24,12,16.587328000000003,44.5,0.0,1.355942,0.0,1.356856,efficientdet_lite4_detection_metadata_2,0.4196,NA
25,12,17.938856,44.5,85.5,1.351528,0.0,1.356856,efficientdet_lite4_detection_metadata_2,0.4196,NA
26,13,17.939822,44.5,0.0,1.351528,0.0,1.352494,efficientdet_lite4_detection_metadata_2,0.4196,NA
27,13,19.282273,44.5,85.9,1.342451,0.0,1.352494,efficientdet_lite4_detection_metadata_2,0.4196,NA
28,14,19.283246,44.5,0.0,1.342451,0.0,1.343424,efficientdet_lite4_detection_metadata_2,0.4196,NA
29,14,20.626323999999997,45.0,86.1,1.343078,0.0,1.343424,efficientdet_lite4_detection_metadata_2,0.4196,NA
30,15,20.627249,45.0,0.0,1.343078,0.0,1.344003,efficientdet_lite4_detection_metadata_2,0.4196,NA
31,15,21.976167999999998,44.5,85.6,1.348919,0.0,1.344003,efficientdet_lite4_detection_metadata_2,0.4196,NA
32,16,21.977090999999998,44.5,0.0,1.348919,0.0,1.349842,efficientdet_lite4_detection_metadata_2,0.4196,NA
33,16,23.322779999999998,45.0,85.8,1.345689,0.0,1.349842,efficientdet_lite4_detection_metadata_2,0.4196,NA
34,17,23.323704,45.0,0.0,1.345689,0.0,1.346613,efficientdet_lite4_detection_metadata_2,0.4196,NA
35,17,24.665584,45.0,86.1,1.34188,0.0,1.346613,efficientdet_lite4_detection_metadata_2,0.4196,NA
36,18,24.666513,45.0,0.0,1.34188,0.0,1.342809,efficientdet_lite4_detection_metadata_2,0.4196,NA
37,18,26.010302,44.5,85.6,1.343789,0.0,1.342809,efficientdet_lite4_detection_metadata_2,0.4196,NA
38,19,26.011232999999997,44.5,0.0,1.343789,0.0,1.34472,efficientdet_lite4_detection_metadata_2,0.4196,NA
39,19,27.363688999999997,45.0,85.4,1.352456,0.0,1.34472,efficientdet_lite4_detection_metadata_2,0.4196,NA
40,20,27.364640999999995,45.0,0.0,1.352456,0.0,1.353408,efficientdet_lite4_detection_metadata_2,0.4196,NA
41,20,28.712286999999996,45.0,85.7,1.347646,0.0,1.353408,efficientdet_lite4_detection_metadata_2,0.4196,NA
42,21,28.713205999999996,45.0,0.0,1.347646,0.0,1.348565,efficientdet_lite4_detection_metadata_2,0.4196,NA
43,21,30.063106999999995,45.0,85.6,1.349901,0.0,1.348565,efficientdet_lite4_detection_metadata_2,0.4196,NA
44,22,30.064025999999995,45.0,0.0,1.349901,0.0,1.35082,efficientdet_lite4_detection_metadata_2,0.4196,NA
45,22,31.428864999999995,45.0,85.4,1.364839,0.0,1.35082,efficientdet_lite4_detection_metadata_2,0.4196,NA
46,23,31.429788999999996,45.0,0.0,1.364839,0.0,1.365763,efficientdet_lite4_detection_metadata_2,0.4196,NA
47,23,32.780631,45.5,85.7,1.350842,0.0,1.365763,efficientdet_lite4_detection_metadata_2,0.4196,NA
48,24,32.781557,45.5,0.0,1.350842,0.0,1.351768,efficientdet_lite4_detection_metadata_2,0.4196,NA
49,24,34.129153,45.5,85.8,1.347596,0.0,1.351768,efficientdet_lite4_detection_metadata_2,0.4196,NA
50,25,34.130129,45.5,0.0,1.347596,0.0,1.348572,efficientdet_lite4_detection_metadata_2,0.4196,NA
51,25,35.48091599999999,45.5,85.4,1.350787,0.0,1.348572,efficientdet_lite4_detection_metadata_2,0.4196,NA
52,26,35.481874,45.5,0.0,1.350787,0.0,1.351745,efficientdet_lite4_detection_metadata_2,0.4196,NA
53,26,36.835567999999995,45.5,85.5,1.353694,0.0,1.351745,efficientdet_lite4_detection_metadata_2,0.4196,NA
54,27,36.836484999999996,45.5,50.0,1.353694,0.0,1.354611,efficientdet_lite4_detection_metadata_2,0.4196,NA
55,27,38.180913999999994,45.5,85.9,1.344429,0.0,1.354611,efficientdet_lite4_detection_metadata_2,0.4196,NA
56,28,38.181838,45.5,0.0,1.344429,0.0,1.345353,efficientdet_lite4_detection_metadata_2,0.4196,NA
57,28,39.525822,45.5,85.6,1.343984,0.0,1.345353,efficientdet_lite4_detection_metadata_2,0.4196,NA
58,29,39.526741,45.5,0.0,1.343984,0.0,1.344903,efficientdet_lite4_detection_metadata_2,0.4196,NA
59,29,40.872188,45.5,85.9,1.345447,0.0,1.344903,efficientdet_lite4_detection_metadata_2,0.4196,NA
60,30,40.873117,45.5,0.0,1.345447,0.0,1.346376,efficientdet_lite4_detection_metadata_2,0.4196,NA
61,30,42.213492,45.5,85.9,1.340375,0.0,1.346376,efficientdet_lite4_detection_metadata_2,0.4196,NA
62,31,42.214431,45.5,0.0,1.340375,0.0,1.341314,efficientdet_lite4_detection_metadata_2,0.4196,NA
63,31,43.553905,46.0,86.0,1.339474,0.0,1.341314,efficientdet_lite4_detection_metadata_2,0.4196,NA
64,32,43.554901,46.0,0.0,1.339474,0.0,1.34047,efficientdet_lite4_detection_metadata_2,0.4196,NA
65,32,44.906921000000004,46.0,85.3,1.35202,0.0,1.34047,efficientdet_lite4_detection_metadata_2,0.4196,NA
66,33,44.907847000000004,46.0,0.0,1.35202,0.0,1.352946,efficientdet_lite4_detection_metadata_2,0.4196,NA
67,33,46.254297,46.0,85.8,1.34645,0.0,1.352946,efficientdet_lite4_detection_metadata_2,0.4196,NA
68,34,46.255226,46.0,0.0,1.34645,0.0,1.347379,efficientdet_lite4_detection_metadata_2,0.4196,NA
69,34,47.600402,46.5,85.7,1.345176,0.0,1.347379,efficientdet_lite4_detection_metadata_2,0.4196,NA
70,35,47.601352,46.0,0.0,1.345176,0.0,1.346126,efficientdet_lite4_detection_metadata_2,0.4196,NA
71,35,48.947159,46.0,85.8,1.345807,0.0,1.346126,efficientdet_lite4_detection_metadata_2,0.4196,NA
72,36,48.948084,46.0,50.0,1.345807,0.0,1.346732,efficientdet_lite4_detection_metadata_2,0.4196,NA
73,36,50.296605,46.0,85.7,1.348521,0.0,1.346732,efficientdet_lite4_detection_metadata_2,0.4196,NA
74,37,50.297537,46.0,0.0,1.348521,0.0,1.349453,efficientdet_lite4_detection_metadata_2,0.4196,NA
75,37,51.65025,46.0,85.4,1.352713,0.0,1.349453,efficientdet_lite4_detection_metadata_2,0.4196,NA
76,38,51.651171,46.0,100.0,1.352713,0.0,1.353634,efficientdet_lite4_detection_metadata_2,0.4196,NA
77,38,53.010891,46.0,85.1,1.35972,0.0,1.353634,efficientdet_lite4_detection_metadata_2,0.4196,NA
78,39,53.011812,46.0,0.0,1.35972,0.0,1.360641,efficientdet_lite4_detection_metadata_2,0.4196,NA
79,39,54.355881,46.0,85.7,1.344069,0.0,1.360641,efficientdet_lite4_detection_metadata_2,0.4196,NA
80,40,54.3568,46.0,0.0,1.344069,0.0,1.344988,efficientdet_lite4_detection_metadata_2,0.4196,NA
81,40,55.705208999999996,46.5,85.6,1.348409,0.0,1.344988,efficientdet_lite4_detection_metadata_2,0.4196,NA
82,41,55.706211,46.5,0.0,1.348409,0.0,1.349411,efficientdet_lite4_detection_metadata_2,0.4196,NA
83,41,57.062462000000004,46.0,85.4,1.356251,0.0,1.349411,efficientdet_lite4_detection_metadata_2,0.4196,NA
