,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
47,23,33.706555,55.991,55.5,69.3,0.361043,1.0359506,1.365689,efficientdet_lite2_detection_metadata_1,0.3055,5
48,24,34.818858,54.53,54.5,5.4,0.361043,1.0359506,1.473346,efficientdet_lite2_detection_metadata_1,0.31234,3
49,24,35.184270999999995,57.452,57.9,69.4,0.365413,1.0359506,1.473346,efficientdet_lite2_detection_metadata_1,0.31234,3
50,25,36.297905,55.017,54.0,7.0,0.365413,1.0359506,1.479047,efficientdet_lite2_detection_metadata_1,0.31917999999999996,3
51,25,36.657225,56.965,56.4,69.0,0.35932,1.0359506,1.479047,efficientdet_lite2_detection_metadata_1,0.31917999999999996,3
52,26,37.774597,54.53,55.0,5.2,0.35932,1.0359506,1.476692,efficientdet_lite2_detection_metadata_1,0.3260199999999999,3
53,26,38.132216,56.478,56.4,70.2,0.357619,1.0359506,1.476692,efficientdet_lite2_detection_metadata_1,0.3260199999999999,3
54,27,39.245453,54.53,55.0,5.2,0.357619,1.0359506,1.470856,efficientdet_lite2_detection_metadata_1,0.33286,3
55,27,39.605458999999996,55.991,56.9,69.5,0.360006,1.0359506,1.470856,efficientdet_lite2_detection_metadata_1,0.33286,3
56,28,40.719604999999994,54.53,55.0,5.2,0.360006,1.0359506,1.474152,efficientdet_lite2_detection_metadata_1,0.3397,3
57,28,41.07102,56.478,55.5,70.5,0.351415,1.0359506,1.474152,efficientdet_lite2_detection_metadata_1,0.3397,3
58,29,42.19340699999999,55.991,55.5,5.8,0.351415,1.0359506,1.473802,efficientdet_lite2_detection_metadata_1,0.3397,3
59,29,42.54391699999999,56.965,56.9,70.9,0.35051,1.0359506,1.473802,efficientdet_lite2_detection_metadata_1,0.3397,3
60,30,43.65698799999999,55.017,56.4,5.8,0.35051,1.0359506,1.463581,efficientdet_lite2_detection_metadata_1,0.3397,3
61,30,44.009435999999994,57.452,56.9,69.9,0.352448,1.0359506,1.463581,efficientdet_lite1_detection_metadata_1,0.3397,3
62,31,45.12145799999999,55.991,55.5,6.1,0.352448,1.0442296,1.46447,efficientdet_lite1_detection_metadata_1,0.3397,4
63,31,45.35323299999999,56.478,56.9,65.0,0.231775,1.0442296,1.46447,efficientdet_lite1_detection_metadata_1,0.3397,4
64,32,46.47541899999999,55.991,55.0,6.0,0.231775,1.0442296,1.353961,efficientdet_lite1_detection_metadata_1,0.33286,3
65,32,46.73134599999999,56.478,56.9,63.6,0.255927,1.0442296,1.353961,efficientdet_lite1_detection_metadata_1,0.33286,3
66,33,47.85203299999999,55.991,54.5,5.4,0.255927,1.0442296,1.376614,efficientdet_lite1_detection_metadata_1,0.32602000000000003,3
67,33,48.15798899999999,56.965,56.9,64.1,0.305956,1.0442296,1.376614,efficientdet_lite0_detection_metadata_1,0.32602000000000003,3
68,34,49.27780799999999,54.53,55.5,5.8,0.305956,1.2360149999999999,1.425775,efficientdet_lite0_detection_metadata_1,0.31917999999999996,4
69,34,49.41800899999999,56.965,56.9,55.7,0.140201,1.2360149999999999,1.425775,efficientdet_lite0_detection_metadata_1,0.31917999999999996,4
70,35,50.73293999999999,54.53,55.5,4.6,0.140201,1.2360149999999999,1.455132,efficientdet_lite0_detection_metadata_1,0.30262,3
71,35,50.87396299999999,56.965,56.9,55.6,0.141023,1.2360149999999999,1.455132,efficientdet_lite0_detection_metadata_1,0.30262,3
72,36,52.18770099999999,54.53,55.0,4.8,0.141023,1.2360149999999999,1.454761,efficientdet_lite0_detection_metadata_1,0.28606,3
73,36,52.32416699999999,56.965,55.5,55.7,0.136466,1.2360149999999999,1.454761,efficientdet_lite0_detection_metadata_1,0.28606,3
74,37,53.63815899999999,54.043,54.5,4.2,0.136466,1.2360149999999999,1.450458,efficientdet_lite0_detection_metadata_1,0.27634,3
75,37,53.78673899999999,56.478,56.0,53.7,0.14858,1.2360149999999999,1.450458,efficientdet_lite0_detection_metadata_1,0.27634,3
76,38,55.09928999999999,54.53,54.0,4.8,0.14858,1.2360149999999999,1.461131,efficientdet_lite0_detection_metadata_1,0.26661999999999997,3
77,38,55.24244799999999,55.504,56.0,55.7,0.143158,1.2360149999999999,1.461131,efficientdet_lite0_detection_metadata_1,0.26661999999999997,3
78,39,56.55483699999999,54.53,55.0,5.0,0.143158,1.2360149999999999,1.455547,efficientdet_lite0_detection_metadata_1,0.2569,3
79,39,56.69559999999999,55.991,55.5,56.1,0.140763,1.2360149999999999,1.455547,efficientdet_lite0_detection_metadata_1,0.2569,3
