,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,57.939,58.9,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
1,0,1.450362,54.53,55.0,1.6,1.450362,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
2,1,1.5022849999999999,55.017,53.0,31.8,1.450362,0.0,1.502285,efficientdet_lite4_detection_metadata_2,0.4196
3,1,2.8729109999999998,56.478,56.0,85.0,1.370626,0.0,1.502285,efficientdet_lite4_detection_metadata_2,0.4196
4,2,2.924835,55.991,55.5,30.0,1.370626,0.0,1.42255,efficientdet_lite4_detection_metadata_2,0.4196
5,2,4.302566,58.426,56.9,84.8,1.377731,0.0,1.42255,efficientdet_lite4_detection_metadata_2,0.4196
6,3,4.356007,56.965,57.9,25.0,1.377731,0.0,1.431172,efficientdet_lite4_detection_metadata_2,0.4196
7,3,5.726737,58.913,58.4,85.1,1.37073,0.0,1.431172,efficientdet_lite4_detection_metadata_2,0.4196
8,4,5.778899,58.426,56.9,28.6,1.37073,0.0,1.422892,efficientdet_lite4_detection_metadata_2,0.4196
9,4,7.145694,60.861,58.9,85.5,1.366795,0.0,1.422892,efficientdet_lite3_detection_metadata_1,0.4196
10,5,7.197995000000001,58.913,58.4,25.0,1.366795,0.0,1.419096,efficientdet_lite3_detection_metadata_1,0.4196
11,5,7.824557,60.374,60.8,79.6,0.626562,0.0,1.419096,efficientdet_lite3_detection_metadata_1,0.4196
12,6,7.881882000000001,60.861,59.9,56.5,0.626562,0.7903967650004298,0.683887,efficientdet_lite3_detection_metadata_1,0.40256
13,6,8.666839000000001,60.861,59.9,78.7,0.784957,0.7903967650004298,0.683887,efficientdet_lite3_detection_metadata_1,0.40256
14,7,9.511456,57.452,58.9,1.8,0.784957,0.807897863755237,1.629574,efficientdet_lite3_detection_metadata_1,0.39404
15,7,10.117170000000002,60.374,59.4,80.1,0.605714,0.807897863755237,1.629574,efficientdet_lite3_detection_metadata_1,0.39404
16,8,10.979289000000001,57.939,56.9,1.5,0.605714,0.8258343420859551,1.467833,efficientdet_lite3_detection_metadata_1,0.38552
17,8,11.585933,59.4,58.9,79.6,0.606644,0.8258343420859551,1.467833,efficientdet_lite4_detection_metadata_2,0.38552
18,9,12.466235000000001,57.939,57.4,1.7,0.606644,0.06919554208595513,1.486946,efficientdet_lite4_detection_metadata_2,0.38552
19,9,13.830462,60.861,58.9,85.4,1.364227,0.06919554208595513,1.486946,efficientdet_lite3_detection_metadata_1,0.38552
20,10,13.953777,59.4,59.9,10.4,1.364227,0.8258343420859551,1.487542,efficientdet_lite3_detection_metadata_1,0.38552
21,10,14.56954,60.374,60.8,78.5,0.615763,0.8258343420859551,1.487542,efficientdet_lite3_detection_metadata_1,0.38552
22,11,15.449671,58.913,59.4,2.0,0.615763,0.8258343420859551,1.495894,efficientdet_lite3_detection_metadata_1,0.38552
23,11,16.064094,59.887,59.9,79.3,0.614423,0.8258343420859551,1.495894,efficientdet_lite4_detection_metadata_2,0.38552
24,12,16.944531,58.913,58.9,2.0,0.614423,0.05125906375523703,1.49486,efficientdet_lite4_detection_metadata_2,0.39404
25,12,18.320411,60.861,59.9,84.9,1.37588,0.05125906375523703,1.49486,efficientdet_lite3_detection_metadata_1,0.39404
26,13,18.425635,59.4,60.3,14.3,1.37588,0.807897863755237,1.481104,efficientdet_lite3_detection_metadata_1,0.39404
27,13,19.037701,60.861,60.3,78.8,0.612066,0.807897863755237,1.481104,efficientdet_lite3_detection_metadata_1,0.39404
28,14,19.903123,58.913,58.9,2.8,0.612066,0.8258343420859551,1.477488,efficientdet_lite3_detection_metadata_1,0.38552
29,14,20.526357,60.861,60.8,80.3,0.623234,0.8258343420859551,1.477488,efficientdet_lite3_detection_metadata_1,0.38552
30,15,21.40678,58.913,57.9,1.4,0.623234,0.8258343420859551,1.503657,efficientdet_lite3_detection_metadata_1,0.38552
31,15,22.011275,59.4,59.9,79.7,0.604495,0.8258343420859551,1.503657,efficientdet_lite4_detection_metadata_2,0.38552
32,16,22.891704,58.426,58.4,1.7,0.604495,0.05125906375523703,1.484924,efficientdet_lite4_detection_metadata_2,0.39404
33,16,24.253884,61.348,60.3,85.5,1.36218,0.05125906375523703,1.484924,efficientdet_lite3_detection_metadata_1,0.39404
34,17,24.358878,60.374,60.3,12.2,1.36218,0.8258343420859551,1.467174,efficientdet_lite3_detection_metadata_1,0.38552
35,17,24.966787,62.322,60.8,79.5,0.607909,0.8258343420859551,1.467174,efficientdet_lite3_detection_metadata_1,0.38552
36,18,25.847092,58.426,60.3,1.4,0.607909,0.8258343420859551,1.488214,efficientdet_lite3_detection_metadata_1,0.38552
37,18,26.45671,60.374,60.8,79.6,0.609618,0.8258343420859551,1.488214,efficientdet_lite3_detection_metadata_1,0.38552
38,19,27.337173,58.426,59.4,1.7,0.609618,0.8258343420859551,1.490081,efficientdet_lite3_detection_metadata_1,0.38552
39,19,27.942838,60.374,60.8,79.5,0.605665,0.8258343420859551,1.490081,efficientdet_lite3_detection_metadata_1,0.38552
40,20,28.823187,59.887,58.4,1.4,0.605665,0.8258343420859551,1.486014,efficientdet_lite3_detection_metadata_1,0.38552
