,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,41.96,0.0,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,0.0,50.5,0.0
1,41.96,47.6,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,1.481318,51.0,1.481318
2,41.96,0.0,1,1.482096,efficientdet_lite4_detection_metadata_2,0.0,1.481318,51.0,1.4820960000000003
3,41.96,86.3,1,1.482096,efficientdet_lite4_detection_metadata_2,0.0,1.494325,52.0,2.976421
4,41.96,0.0,2,1.495086,efficientdet_lite4_detection_metadata_2,0.0,1.494325,52.0,2.977182
5,41.96,85.9,2,1.495086,efficientdet_lite3_detection_metadata_1,0.0,1.504433,53.0,4.481615
6,41.96,0.0,3,1.505194,efficientdet_lite3_detection_metadata_1,0.0,1.504433,53.0,4.4823759999999995
7,41.96,84.4,3,1.505194,efficientdet_lite3_detection_metadata_1,0.0,0.693185,53.0,5.175560999999999
8,41.96,0.0,4,0.693935,efficientdet_lite3_detection_metadata_1,0.0,0.693185,53.0,5.176310999999999
9,41.96,84.3,4,0.693935,efficientdet_lite4_detection_metadata_2,0.0,0.71372,52.0,5.890031
10,41.96,0.0,5,0.714515,efficientdet_lite4_detection_metadata_2,0.0,0.71372,52.0,5.890825999999999
11,41.96,85.5,5,0.714515,efficientdet_lite4_detection_metadata_2,0.0,1.483184,51.5,7.374009999999998
12,40.256,0.0,6,1.485367,efficientdet_lite4_detection_metadata_2,0.0,1.483184,51.5,7.376192999999999
13,40.256,87.3,6,1.485367,efficientdet_lite4_detection_metadata_2,0.0,1.504732,52.0,8.880925
14,40.25599999999999,0.0,7,1.506979,efficientdet_lite4_detection_metadata_2,0.0,1.504732,52.0,8.883171999999998
15,40.25599999999999,85.8,7,1.506979,efficientdet_lite4_detection_metadata_2,0.0,1.484658,52.0,10.367829999999998
16,41.108000000000004,0.0,8,1.487016,efficientdet_lite4_detection_metadata_2,0.0,1.484658,52.0,10.370187999999999
17,41.108000000000004,87.6,8,1.487016,efficientdet_lite4_detection_metadata_2,0.0,1.502999,51.5,11.873186999999998
18,41.96,0.0,9,1.505177,efficientdet_lite4_detection_metadata_2,0.0,1.502999,51.5,11.875364999999999
