,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,52.5,0.0,0.0,0.0,0.0,efficientdet_lite2_detection_metadata_1,0.4196,NA
1,0,0.338904,43.5,3.2,0.338904,0.0,0.0,efficientdet_lite2_detection_metadata_1,0.4196,NA
2,1,0.339642,43.5,0.0,0.338904,0.0,0.339642,efficientdet_lite2_detection_metadata_1,0.4196,NA
3,1,0.664092,43.5,79.2,0.32445,0.0,0.339642,efficientdet_lite2_detection_metadata_1,0.4196,NA
4,2,0.664825,43.5,0.0,0.32445,0.0,0.325183,efficientdet_lite2_detection_metadata_1,0.4196,NA
5,2,0.993841,43.5,78.8,0.329016,0.0,0.325183,efficientdet_lite2_detection_metadata_1,0.4196,NA
6,3,0.99454,43.5,0.0,0.329016,0.0,0.329715,efficientdet_lite2_detection_metadata_1,0.4196,NA
7,3,1.32047,43.5,78.8,0.32593,0.0,0.329715,efficientdet_lite2_detection_metadata_1,0.4196,NA
8,4,1.321221,43.5,0.0,0.32593,0.0,0.326681,efficientdet_lite2_detection_metadata_1,0.4196,NA
9,4,1.646391,44.0,79.2,0.32517,0.0,0.326681,efficientdet_lite2_detection_metadata_1,0.4196,NA
10,5,1.6471230000000001,44.0,0.0,0.32517,0.0,0.325902,efficientdet_lite2_detection_metadata_1,0.4196,NA
11,5,1.9714180000000001,44.0,78.9,0.324295,0.0,0.325902,efficientdet_lite2_detection_metadata_1,0.4196,NA
12,6,1.9723410000000003,44.0,0.0,0.324295,0.0,0.325218,efficientdet_lite2_detection_metadata_1,0.3397,NA
13,6,2.2921940000000003,44.0,79.8,0.319853,0.0,0.325218,efficientdet_lite2_detection_metadata_1,0.3397,NA
14,7,2.293119,44.0,0.0,0.319853,0.0,0.320778,efficientdet_lite2_detection_metadata_1,0.3397,NA
15,7,2.611973,44.5,79.5,0.318854,0.0,0.320778,efficientdet_lite2_detection_metadata_1,0.3397,NA
16,8,2.612896,44.5,0.0,0.318854,0.0,0.319777,efficientdet_lite2_detection_metadata_1,0.3397,NA
17,8,2.937527,44.5,79.2,0.324631,0.0,0.319777,efficientdet_lite2_detection_metadata_1,0.3397,NA
18,9,2.938517,44.5,0.0,0.324631,0.0,0.325621,efficientdet_lite2_detection_metadata_1,0.3397,NA
19,9,3.260638,44.5,79.1,0.322121,0.0,0.325621,efficientdet_lite2_detection_metadata_1,0.3397,NA
20,10,3.261578,44.5,0.0,0.322121,0.0,0.323061,efficientdet_lite2_detection_metadata_1,0.3397,NA
21,10,3.5895390000000003,44.0,78.6,0.327961,0.0,0.323061,efficientdet_lite2_detection_metadata_1,0.3397,NA
22,11,3.590464,44.0,0.0,0.327961,0.0,0.328886,efficientdet_lite2_detection_metadata_1,0.3397,NA
23,11,3.919298,44.0,78.0,0.328834,0.0,0.328886,efficientdet_lite2_detection_metadata_1,0.3397,NA
24,12,3.9202289999999995,44.0,0.0,0.328834,0.0,0.329765,efficientdet_lite2_detection_metadata_1,0.3397,NA
25,12,4.241459999999999,44.5,79.8,0.321231,0.0,0.329765,efficientdet_lite2_detection_metadata_1,0.3397,NA
