,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,61.835,62.8,0.0,0.0,0,0.0,efficientdet_lite4_detection_metadata_2,41.96
1,0,4.055751,54.043,54.5,1.1,4.055751,0,0.0,efficientdet_lite4_detection_metadata_2,41.96
2,1,4.132737,54.53,53.5,24.1,4.055751,0,4.132737,efficientdet_lite4_detection_metadata_2,41.96
3,1,8.174537,53.556,55.5,25.4,4.0418,0,4.132737,efficientdet_lite4_detection_metadata_2,41.96
4,2,8.251502,55.017,55.5,23.3,4.0418,0,4.118765,efficientdet_lite4_detection_metadata_2,41.96
5,2,12.261093,55.017,55.5,25.5,4.009591,0,4.118765,efficientdet_lite3_detection_metadata_1,41.96
6,3,12.337682000000001,55.504,56.0,24.1,4.009591,0,4.08618,efficientdet_lite3_detection_metadata_1,41.96
7,3,14.006908000000001,55.504,56.0,25.8,1.669226,0,4.08618,efficientdet_lite3_detection_metadata_1,41.96
8,4,14.083255000000001,55.504,55.5,25.8,1.669226,0,1.745573,efficientdet_lite3_detection_metadata_1,41.96
9,4,15.744587000000001,55.504,55.5,25.5,1.661332,0,1.745573,efficientdet_lite3_detection_metadata_1,41.96
10,5,15.820794000000001,55.504,55.5,24.1,1.661332,0,1.737539,efficientdet_lite3_detection_metadata_1,41.96
11,5,17.516221,56.965,55.0,25.6,1.695427,0,1.737539,efficientdet_lite3_detection_metadata_1,41.96
12,6,17.596939000000003,55.017,56.0,27.3,1.695427,0,1.776145,efficientdet_lite3_detection_metadata_1,38.55200000000001
13,6,19.277772000000002,55.504,56.9,25.6,1.680833,0,1.776145,efficientdet_lite3_detection_metadata_1,38.55200000000001
14,7,19.356120000000004,56.478,56.0,25.8,1.680833,0,1.759181,efficientdet_lite3_detection_metadata_1,37.7
15,7,21.026071000000005,56.965,57.4,25.5,1.669951,0,1.759181,efficientdet_lite3_detection_metadata_1,37.7
16,8,21.104355000000005,56.965,56.9,25.8,1.669951,0,1.748235,efficientdet_lite3_detection_metadata_1,37.7
17,8,22.776428000000006,55.991,56.0,25.8,1.672073,0,1.748235,efficientdet_lite3_detection_metadata_1,37.7
