,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,64.27,64.7,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
1,0,1.547211,55.017,54.0,1.3,1.547211,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196
2,1,1.5979109999999999,54.043,53.0,30.0,1.547211,0.0,1.597911,efficientdet_lite4_detection_metadata_2,0.4196
3,1,2.95916,55.991,56.4,85.0,1.361249,0.0,1.597911,efficientdet_lite4_detection_metadata_2,0.4196
4,2,3.0100740000000004,56.478,56.0,26.3,1.361249,0.0,1.412163,efficientdet_lite4_detection_metadata_2,0.4196
5,2,4.374482,57.452,58.4,85.0,1.364408,0.0,1.412163,efficientdet_lite4_detection_metadata_2,0.4196
6,3,4.425341,58.426,56.4,25.0,1.364408,0.0,1.415267,efficientdet_lite4_detection_metadata_2,0.4196
7,3,5.782644,58.426,58.4,85.3,1.357303,0.0,1.415267,efficientdet_lite4_detection_metadata_2,0.4196
8,4,5.833335,58.426,58.4,21.1,1.357303,0.0,1.407994,efficientdet_lite4_detection_metadata_2,0.4196
9,4,7.183689,58.913,58.9,85.6,1.350354,0.0,1.407994,efficientdet_lite4_detection_metadata_2,0.4196
10,5,7.234575,58.913,58.9,26.3,1.350354,0.0,1.40124,efficientdet_lite4_detection_metadata_2,0.4196
11,5,8.620157,60.374,59.4,84.0,1.385582,0.0,1.40124,efficientdet_lite4_detection_metadata_2,0.4196
12,6,8.672924000000002,59.4,59.9,28.6,1.385582,0.0,1.438349,efficientdet_lite4_detection_metadata_2,0.4196
13,6,10.023850000000001,61.348,61.3,85.4,1.350926,0.0,1.438349,efficientdet_lite4_detection_metadata_2,0.4196
14,7,10.076512000000003,61.348,60.3,31.8,1.350926,0.0,1.403588,efficientdet_lite4_detection_metadata_2,0.4196
15,7,11.436027000000003,62.322,62.3,84.9,1.359515,0.0,1.403588,efficientdet_lite4_detection_metadata_2,0.4196
16,8,11.488824000000003,62.322,61.3,28.6,1.359515,0.0,1.412312,efficientdet_lite4_detection_metadata_2,0.4196
17,8,12.966653000000003,61.835,62.3,84.3,1.477829,0.0,1.412312,efficientdet_lite4_detection_metadata_2,0.4196
18,9,13.019327000000002,62.322,62.3,25.0,1.477829,0.0,1.530503,efficientdet_lite4_detection_metadata_2,0.4196
19,9,14.377157000000002,62.809,63.7,85.2,1.35783,0.0,1.530503,efficientdet_lite4_detection_metadata_2,0.4196
20,10,14.429923000000002,62.809,62.8,25.0,1.35783,0.0,1.410596,efficientdet_lite4_detection_metadata_2,0.4196
21,10,15.795682000000003,65.244,63.7,84.7,1.365759,0.0,1.410596,efficientdet_lite4_detection_metadata_2,0.4196
22,11,15.848410000000001,63.783,62.8,28.6,1.365759,0.0,1.418487,efficientdet_lite4_detection_metadata_2,0.4196
23,11,17.216498,64.757,64.7,84.7,1.368088,0.0,1.418487,efficientdet_lite4_detection_metadata_2,0.4196
24,12,17.269461,64.757,63.7,28.6,1.368088,0.0,1.421051,efficientdet_lite4_detection_metadata_2,0.4196
25,12,18.637579,64.757,64.2,84.7,1.368118,0.0,1.421051,efficientdet_lite4_detection_metadata_2,0.4196
26,13,18.690278,64.27,64.2,28.6,1.368118,0.0,1.420817,efficientdet_lite4_detection_metadata_2,0.4196
27,13,20.045671,65.244,64.7,85.1,1.355393,0.0,1.420817,efficientdet_lite4_detection_metadata_2,0.4196
28,14,20.098371999999998,64.757,63.7,25.0,1.355393,0.0,1.408094,efficientdet_lite4_detection_metadata_2,0.4196
29,14,21.447371999999998,65.731,64.7,85.6,1.349,0.0,1.408094,efficientdet_lite4_detection_metadata_2,0.4196
