,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,41.96,0.0,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,0.0,50.0,0.0
1,41.96,48.0,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,1.482536,51.0,1.482536
2,41.96,0.0,1,1.4835,efficientdet_lite4_detection_metadata_2,0.0,1.482536,51.0,1.4834999999999998
3,41.96,86.3,1,1.4835,efficientdet_lite4_detection_metadata_2,0.0,1.494127,51.5,2.977627
4,41.96,0.0,2,1.495055,efficientdet_lite4_detection_metadata_2,0.0,1.494127,51.5,2.978555
5,41.96,85.6,2,1.495055,efficientdet_lite4_detection_metadata_2,0.0,1.512948,52.0,4.491503
6,41.96,0.0,3,1.513919,efficientdet_lite4_detection_metadata_2,0.0,1.512948,52.0,4.492474
7,41.96,86.3,3,1.513919,efficientdet_lite3_detection_metadata_1,0.0,1.500465,54.0,5.992939
8,41.96,0.0,4,1.501715,efficientdet_lite3_detection_metadata_1,0.7521072,1.500465,54.0,5.9941889999999995
9,41.96,84.6,4,1.501715,efficientdet_lite3_detection_metadata_1,0.7521072,0.690695,54.5,6.684883999999999
10,41.96,8.3,5,1.446342,efficientdet_lite3_detection_metadata_1,0.7521072,0.690695,51.0,7.440531
11,41.96,83.5,5,1.446342,efficientdet_lite4_detection_metadata_2,0.7521072,0.718481,51.5,8.159012
12,40.256,8.6,6,1.48339,efficientdet_lite4_detection_metadata_2,0.0,0.718481,50.5,8.923921
13,40.256,87.6,6,1.48339,efficientdet_lite4_detection_metadata_2,0.0,1.47031,51.5,10.394231
14,40.256,0.0,7,1.472472,efficientdet_lite4_detection_metadata_2,0.0,1.47031,51.5,10.396393
15,40.256,86.1,7,1.472472,efficientdet_lite4_detection_metadata_2,0.0,1.473509,51.5,11.869902
16,40.25599999999999,0.0,8,1.475709,efficientdet_lite4_detection_metadata_2,0.0,1.473509,51.5,11.872102
17,40.25599999999999,87.3,8,1.475709,efficientdet_lite4_detection_metadata_2,0.0,1.505157,51.5,13.377259
18,41.108000000000004,0.0,9,1.507374,efficientdet_lite4_detection_metadata_2,0.0,1.505157,51.5,13.379476
19,41.108000000000004,86.1,9,1.507374,efficientdet_lite3_detection_metadata_1,0.0,1.478972,53.5,14.858448000000001
