,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,0.4196,0.0,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,0.0,51.5,0.0
1,0.4196,41.9,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,1.341997,51.0,1.341997
2,0.4196,0.0,1,1.342909,efficientdet_lite4_detection_metadata_2,0.0,1.341997,51.0,1.3429089999999997
3,0.4196,86.0,1,1.342909,efficientdet_lite4_detection_metadata_2,0.0,1.333295,51.0,2.6762039999999994
4,0.4196,0.0,2,1.334193,efficientdet_lite4_detection_metadata_2,0.0,1.333295,51.0,2.6771019999999996
5,0.4196,85.4,2,1.334193,efficientdet_lite4_detection_metadata_2,0.0,1.351701,51.0,4.028803
6,0.4196,0.0,3,1.352611,efficientdet_lite4_detection_metadata_2,0.0,1.351701,51.0,4.029712999999999
7,0.4196,85.6,3,1.352611,efficientdet_lite4_detection_metadata_2,0.0,1.346744,51.5,5.376456999999999
8,0.4196,0.0,4,1.347643,efficientdet_lite4_detection_metadata_2,0.0,1.346744,51.5,5.377355999999999
9,0.4196,85.2,4,1.347643,efficientdet_lite4_detection_metadata_2,0.0,1.345203,51.5,6.722558999999999
10,0.4196,0.0,5,1.346098,efficientdet_lite4_detection_metadata_2,0.0,1.345203,51.5,6.7234539999999985
11,0.4196,85.7,5,1.346098,efficientdet_lite4_detection_metadata_2,0.0,1.336541,51.0,8.059994999999999
12,0.4196,0.0,6,1.338607,efficientdet_lite4_detection_metadata_2,0.0,1.336541,51.0,8.062060999999998
13,0.4196,85.8,6,1.338607,efficientdet_lite4_detection_metadata_2,0.0,1.329401,51.5,9.391461999999999
14,0.4196,0.0,7,1.331477,efficientdet_lite4_detection_metadata_2,0.0,1.329401,51.5,9.393537999999998
15,0.4196,86.0,7,1.331477,efficientdet_lite4_detection_metadata_2,0.0,1.331612,51.5,10.725149999999998
16,0.4196,0.0,8,1.333751,efficientdet_lite4_detection_metadata_2,0.0,1.331612,51.5,10.727288999999997
17,0.4196,85.9,8,1.333751,efficientdet_lite4_detection_metadata_2,0.0,1.337837,51.5,12.065125999999998
18,0.4196,0.0,9,1.339977,efficientdet_lite4_detection_metadata_2,0.0,1.337837,51.5,12.067265999999996
19,0.4196,85.8,9,1.339977,efficientdet_lite4_detection_metadata_2,0.0,1.336417,51.5,13.403682999999997
20,0.4196,100.0,10,1.338553,efficientdet_lite4_detection_metadata_2,0.0,1.336417,51.5,13.405818999999997
21,0.4196,85.5,10,1.338553,efficientdet_lite4_detection_metadata_2,0.0,1.349039,51.0,14.754857999999997
22,0.4196,0.0,11,1.351196,efficientdet_lite4_detection_metadata_2,0.0,1.349039,51.0,14.757014999999997
23,0.4196,85.4,11,1.351196,efficientdet_lite4_detection_metadata_2,0.0,1.345385,51.0,16.102399999999996
24,0.4196,0.0,12,1.347517,efficientdet_lite4_detection_metadata_2,0.0,1.345385,51.0,16.104531999999995
25,0.4196,85.7,12,1.347517,efficientdet_lite4_detection_metadata_2,0.0,1.337334,51.0,17.441865999999994
26,0.4196,100.0,13,1.339462,efficientdet_lite4_detection_metadata_2,0.0,1.337334,51.0,17.443993999999996
27,0.4196,85.5,13,1.339462,efficientdet_lite4_detection_metadata_2,0.0,1.341485,51.0,18.785478999999995
28,0.4196,0.0,14,1.343624,efficientdet_lite4_detection_metadata_2,0.0,1.341485,51.0,18.787617999999995
29,0.4196,86.4,14,1.343624,efficientdet_lite3_detection_metadata_1,0.0,1.540206,53.0,20.327823999999996
