,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,59.4,58.9,0.0,0.0,0.5,0.0,efficientdet_lite3_detection_metadata_1,41.96
1,0,1.724664,52.582,52.5,0.8,1.724664,0.5,0.0,efficientdet_lite3_detection_metadata_1,41.96
2,1,1.7720749999999998,52.582,53.5,26.3,1.724664,0.0,1.772075,efficientdet_lite3_detection_metadata_1,41.96
3,1,3.438378,54.043,53.5,25.5,1.666303,0.0,1.772075,efficientdet_lite3_detection_metadata_1,41.96
4,2,3.4859739999999997,53.556,53.5,26.3,1.666303,0.0,1.713899,efficientdet_lite3_detection_metadata_1,41.96
5,2,5.158398999999999,54.53,53.5,25.4,1.672425,0.0,1.713899,efficientdet_lite3_detection_metadata_1,41.96
6,3,5.205959999999999,53.556,53.5,31.6,1.672425,0.0,1.719986,efficientdet_lite3_detection_metadata_1,41.96
7,3,6.873247999999999,54.53,55.5,25.7,1.667288,0.0,1.719986,efficientdet_lite3_detection_metadata_1,41.96
8,4,6.920752999999999,55.504,56.0,26.3,1.667288,0.0,1.714793,efficientdet_lite3_detection_metadata_1,41.96
9,4,8.580169999999999,55.504,55.0,25.4,1.659417,0.0,1.714793,efficientdet_lite3_detection_metadata_1,41.96
10,5,8.627823999999999,55.017,55.0,26.3,1.659417,0.0,1.707071,efficientdet_lite3_detection_metadata_1,41.96
11,5,10.309201999999999,55.991,56.0,25.6,1.681378,0.0,1.707071,efficientdet_lite3_detection_metadata_1,41.96
12,6,10.359580999999999,55.991,55.0,26.3,1.681378,0.0,1.731757,efficientdet_lite3_detection_metadata_1,37.7
13,6,12.026419999999998,56.478,55.0,25.4,1.666839,0.0,1.731757,efficientdet_lite3_detection_metadata_1,37.7
14,7,12.074375999999999,55.017,56.0,26.3,1.666839,0.0,1.714795,efficientdet_lite3_detection_metadata_1,37.7
15,7,13.742058,56.478,57.4,25.8,1.667682,0.0,1.714795,efficientdet_lite3_detection_metadata_1,37.7
16,8,13.789923000000002,57.452,55.5,23.5,1.667682,0.0,1.715547,efficientdet_lite3_detection_metadata_1,37.7
17,8,15.459342000000001,56.965,56.4,25.7,1.669419,0.0,1.715547,efficientdet_lite3_detection_metadata_1,37.7
18,9,15.507089000000002,56.478,56.0,26.3,1.669419,0.0,1.717166,efficientdet_lite3_detection_metadata_1,37.7
19,9,17.183862,56.478,56.9,25.9,1.676773,0.0,1.717166,efficientdet_lite3_detection_metadata_1,37.7
20,10,17.231581000000002,56.965,56.9,26.3,1.676773,0.0,1.724492,efficientdet_lite3_detection_metadata_1,37.7
21,10,18.916333,57.452,56.4,25.6,1.684752,0.0,1.724492,efficientdet_lite3_detection_metadata_1,37.7
22,11,18.964267000000003,56.478,56.4,26.3,1.684752,0.0,1.732686,efficientdet_lite3_detection_metadata_1,37.7
23,11,20.637632000000004,56.965,56.4,25.6,1.673365,0.0,1.732686,efficientdet_lite3_detection_metadata_1,37.7
24,12,20.685374000000003,56.478,56.9,26.3,1.673365,0.0,1.721107,efficientdet_lite3_detection_metadata_1,37.7
25,12,22.356403000000004,56.478,56.9,25.7,1.671029,0.0,1.721107,efficientdet_lite3_detection_metadata_1,37.7
26,13,22.404089000000003,56.965,57.4,26.3,1.671029,0.0,1.718715,efficientdet_lite3_detection_metadata_1,37.7
27,13,24.067823000000004,57.939,57.4,25.6,1.663734,0.0,1.718715,efficientdet_lite3_detection_metadata_1,37.7
28,14,24.115497,56.478,57.4,26.3,1.663734,0.0,1.711408,efficientdet_lite3_detection_metadata_1,37.7
29,14,25.775795000000002,57.452,57.4,25.4,1.660298,0.0,1.711408,efficientdet_lite3_detection_metadata_1,37.7
30,15,25.823714000000002,57.452,56.9,26.3,1.660298,0.0,1.708217,efficientdet_lite3_detection_metadata_1,37.7
31,15,27.489192000000003,58.913,56.9,25.7,1.665478,0.0,1.708217,efficientdet_lite3_detection_metadata_1,37.7
32,16,27.536987000000003,56.965,56.4,27.8,1.665478,0.0,1.713273,efficientdet_lite3_detection_metadata_1,37.7
