,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,51.5,0.0,0.0,0.5,0.0,efficientdet_lite1_detection_metadata_1,0.4196,NA
1,0,0.224594,44.0,3.1,0.224594,0.5,0.0,efficientdet_lite1_detection_metadata_1,0.4196,NA
2,1,0.22531900000000002,44.0,0.0,0.224594,0.0,0.225319,efficientdet_lite1_detection_metadata_1,0.4196,NA
3,1,0.436852,44.5,76.2,0.211533,0.0,0.225319,efficientdet_lite1_detection_metadata_1,0.4196,NA
4,2,0.4375850000000001,44.5,0.0,0.211533,0.0,0.212266,efficientdet_lite1_detection_metadata_1,0.4196,NA
5,2,0.6530950000000001,43.5,75.9,0.21551,0.0,0.212266,efficientdet_lite1_detection_metadata_1,0.4196,NA
6,3,0.6538220000000001,43.5,50.0,0.21551,0.0,0.216237,efficientdet_lite1_detection_metadata_1,0.4196,NA
7,3,0.8677430000000002,44.0,76.7,0.213921,0.0,0.216237,efficientdet_lite1_detection_metadata_1,0.4196,NA
8,4,0.8684810000000001,44.0,0.0,0.213921,0.0,0.214659,efficientdet_lite1_detection_metadata_1,0.4196,NA
9,4,1.082838,44.5,75.3,0.214357,0.0,0.214659,efficientdet_lite1_detection_metadata_1,0.4196,NA
10,5,1.0835700000000001,44.5,0.0,0.214357,0.0,0.215089,efficientdet_lite1_detection_metadata_1,0.4196,NA
11,5,1.2952210000000002,44.0,76.2,0.211651,0.0,0.215089,efficientdet_lite1_detection_metadata_1,0.4196,NA
12,6,1.2961540000000003,44.0,0.0,0.211651,0.0,0.212584,efficientdet_lite1_detection_metadata_1,0.3055,NA
13,6,1.5046020000000002,44.0,76.2,0.208448,0.0,0.212584,efficientdet_lite1_detection_metadata_1,0.3055,NA
14,7,1.5055330000000002,44.0,0.0,0.208448,0.0,0.209379,efficientdet_lite1_detection_metadata_1,0.3055,NA
15,7,1.7124830000000002,44.0,77.4,0.20695,0.0,0.209379,efficientdet_lite1_detection_metadata_1,0.3055,NA
16,8,1.7134150000000004,44.0,0.0,0.20695,0.0,0.207882,efficientdet_lite1_detection_metadata_1,0.3055,NA
17,8,1.9272210000000003,44.5,76.5,0.213806,0.0,0.207882,efficientdet_lite1_detection_metadata_1,0.3055,NA
18,9,1.9281600000000005,44.5,0.0,0.213806,0.0,0.214745,efficientdet_lite1_detection_metadata_1,0.3055,NA
19,9,2.1404480000000006,45.0,76.2,0.212288,0.0,0.214745,efficientdet_lite1_detection_metadata_1,0.3055,NA
20,10,2.1413840000000004,45.0,0.0,0.212288,0.0,0.213224,efficientdet_lite1_detection_metadata_1,0.3055,NA
21,10,2.355494,44.0,75.9,0.21411,0.0,0.213224,efficientdet_lite1_detection_metadata_1,0.3055,NA
