,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,50.5,48.5,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.372379,50.0,48.0,45.2,1.372379,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
2,1,1.375533,50.0,48.0,0.0,1.372379,0.0,1.375533,efficientdet_lite4_detection_metadata_2,0.4196,NA
3,1,2.734001,50.0,48.5,85.8,1.358468,0.0,1.375533,efficientdet_lite4_detection_metadata_2,0.4196,NA
4,2,2.7363909999999994,50.0,48.5,0.0,1.358468,0.0,1.360858,efficientdet_lite4_detection_metadata_2,0.4196,NA
5,2,4.090221999999999,51.0,48.0,86.0,1.353831,0.0,1.360858,efficientdet_lite4_detection_metadata_2,0.4196,NA
6,3,4.092658999999999,51.0,48.0,50.0,1.353831,0.0,1.356268,efficientdet_lite4_detection_metadata_2,0.4196,NA
7,3,5.450353,51.0,48.5,85.8,1.357694,0.0,1.356268,efficientdet_lite4_detection_metadata_2,0.4196,NA
8,4,5.452892,51.0,48.5,100.0,1.357694,0.0,1.360233,efficientdet_lite4_detection_metadata_2,0.4196,NA
9,4,6.809782,50.5,48.5,86.0,1.35689,0.0,1.360233,efficientdet_lite4_detection_metadata_2,0.4196,NA
10,5,6.812335000000001,50.5,48.5,50.0,1.35689,0.0,1.359443,efficientdet_lite4_detection_metadata_2,0.4196,NA
11,5,8.167386,51.0,48.5,86.2,1.355051,0.0,1.359443,efficientdet_lite4_detection_metadata_2,0.4196,NA
12,6,8.169889000000001,51.0,48.5,0.0,1.355051,0.0,1.357554,efficientdet_lite4_detection_metadata_2,0.4196,NA
13,6,9.529008000000001,51.0,48.5,85.8,1.359119,0.0,1.357554,efficientdet_lite4_detection_metadata_2,0.4196,NA
14,7,9.531493000000001,51.0,48.5,0.0,1.359119,0.0,1.361604,efficientdet_lite4_detection_metadata_2,0.4196,NA
15,7,10.893790000000001,51.0,49.0,85.7,1.362297,0.0,1.361604,efficientdet_lite4_detection_metadata_2,0.4196,NA
16,8,10.896274000000002,51.0,48.5,0.0,1.362297,0.0,1.364781,efficientdet_lite4_detection_metadata_2,0.4196,NA
17,8,12.252543000000001,52.0,49.0,86.1,1.356269,0.0,1.364781,efficientdet_lite4_detection_metadata_2,0.4196,NA
18,9,12.255058000000002,52.0,49.0,0.0,1.356269,0.0,1.358784,efficientdet_lite4_detection_metadata_2,0.4196,NA
19,9,13.621197000000002,52.0,49.0,85.6,1.366139,0.0,1.358784,efficientdet_lite4_detection_metadata_2,0.4196,NA
20,10,13.623676000000001,52.0,49.0,0.0,1.366139,0.0,1.368618,efficientdet_lite4_detection_metadata_2,0.4196,NA
21,10,14.985593000000001,50.5,49.5,85.9,1.361917,0.0,1.368618,efficientdet_lite4_detection_metadata_2,0.4196,NA
22,11,14.988148,50.5,49.5,0.0,1.361917,0.0,1.364472,efficientdet_lite4_detection_metadata_2,0.4196,NA
23,11,16.343211,50.5,49.0,86.0,1.355063,0.0,1.364472,efficientdet_lite4_detection_metadata_2,0.4196,NA
24,12,16.345684,50.5,49.0,0.0,1.355063,0.0,1.357536,efficientdet_lite4_detection_metadata_2,0.4196,NA
25,12,17.705630999999997,50.5,49.0,85.8,1.359947,0.0,1.357536,efficientdet_lite4_detection_metadata_2,0.4196,NA
26,13,17.708171,50.5,49.0,0.0,1.359947,0.0,1.362487,efficientdet_lite4_detection_metadata_2,0.4196,NA
27,13,19.066072,50.5,49.0,85.9,1.357901,0.0,1.362487,efficientdet_lite4_detection_metadata_2,0.4196,NA
28,14,19.068556,50.5,49.0,0.0,1.357901,0.0,1.360385,efficientdet_lite4_detection_metadata_2,0.4196,NA
29,14,20.420421,50.5,49.5,85.9,1.351865,0.0,1.360385,efficientdet_lite4_detection_metadata_2,0.4196,NA
30,15,20.422935000000003,50.5,49.5,0.0,1.351865,0.0,1.354379,efficientdet_lite4_detection_metadata_2,0.4196,NA
31,15,21.787238000000002,51.5,49.0,85.8,1.364303,0.0,1.354379,efficientdet_lite4_detection_metadata_2,0.4196,NA
32,16,21.789757,51.5,49.0,0.0,1.364303,0.0,1.366822,efficientdet_lite4_detection_metadata_2,0.4196,NA
33,16,23.143011,51.0,49.0,86.0,1.353254,0.0,1.366822,efficientdet_lite4_detection_metadata_2,0.4196,NA
34,17,23.145555,51.0,49.0,0.0,1.353254,0.0,1.355798,efficientdet_lite4_detection_metadata_2,0.4196,NA
35,17,24.498975,51.5,49.5,86.0,1.35342,0.0,1.355798,efficientdet_lite4_detection_metadata_2,0.4196,NA
36,18,24.501456,51.5,49.5,0.0,1.35342,0.0,1.355901,efficientdet_lite4_detection_metadata_2,0.4196,NA
37,18,25.87013,51.5,49.0,85.7,1.368674,0.0,1.355901,efficientdet_lite4_detection_metadata_2,0.4196,NA
38,19,25.872602,51.5,49.0,0.0,1.368674,0.0,1.371146,efficientdet_lite4_detection_metadata_2,0.4196,NA
39,19,27.238795,51.0,49.5,86.1,1.366193,0.0,1.371146,efficientdet_lite4_detection_metadata_2,0.4196,NA
40,20,27.241337,51.0,49.5,0.0,1.366193,0.0,1.368735,efficientdet_lite4_detection_metadata_2,0.4196,NA
41,20,28.599465000000002,51.0,49.0,85.7,1.358128,0.0,1.368735,efficientdet_lite4_detection_metadata_2,0.4196,NA
42,21,28.602019000000002,51.0,49.0,0.0,1.358128,0.0,1.360682,efficientdet_lite4_detection_metadata_2,0.4196,NA
43,21,29.955295000000003,51.0,49.5,86.1,1.353276,0.0,1.360682,efficientdet_lite4_detection_metadata_2,0.4196,NA
44,22,29.957822000000004,51.0,49.5,0.0,1.353276,0.0,1.355803,efficientdet_lite4_detection_metadata_2,0.4196,NA
45,22,31.319913000000003,51.0,49.5,85.7,1.362091,0.0,1.355803,efficientdet_lite4_detection_metadata_2,0.4196,NA
46,23,31.322404000000006,51.0,49.5,0.0,1.362091,0.0,1.364582,efficientdet_lite4_detection_metadata_2,0.4196,NA
47,23,32.692924000000005,51.0,49.5,85.4,1.37052,0.0,1.364582,efficientdet_lite4_detection_metadata_2,0.4196,NA
48,24,32.695494000000004,51.0,49.5,0.0,1.37052,0.0,1.37309,efficientdet_lite4_detection_metadata_2,0.4196,NA
49,24,34.053437,51.5,50.0,86.1,1.357943,0.0,1.37309,efficientdet_lite4_detection_metadata_2,0.4196,NA
50,25,34.055992,51.5,50.0,0.0,1.357943,0.0,1.360498,efficientdet_lite4_detection_metadata_2,0.4196,NA
51,25,35.408692,52.0,49.5,86.0,1.3527,0.0,1.360498,efficientdet_lite4_detection_metadata_2,0.4196,NA
52,26,35.411236,52.0,49.5,0.0,1.3527,0.0,1.355244,efficientdet_lite4_detection_metadata_2,0.4196,NA
53,26,36.776124,53.0,49.5,85.5,1.364888,0.0,1.355244,efficientdet_lite4_detection_metadata_2,0.4196,NA
54,27,36.77866,53.0,49.5,0.0,1.364888,0.0,1.367424,efficientdet_lite4_detection_metadata_2,0.4196,NA
55,27,38.137504,53.0,50.0,86.0,1.358844,0.0,1.367424,efficientdet_lite4_detection_metadata_2,0.4196,NA
56,28,38.140057,53.0,50.0,0.0,1.358844,0.0,1.361397,efficientdet_lite4_detection_metadata_2,0.4196,NA
57,28,39.493963,53.0,49.5,86.0,1.353906,0.0,1.361397,efficientdet_lite4_detection_metadata_2,0.4196,NA
58,29,39.496553,53.0,49.5,0.0,1.353906,0.0,1.356496,efficientdet_lite4_detection_metadata_2,0.4196,NA
