,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,66.218,65.7,0.0,0.0,1.5,0.0,efficientdet_lite4_detection_metadata_2,41.96
1,0,4.068943,53.556,53.5,0.8,4.068943,1.5,0.0,efficientdet_lite4_detection_metadata_2,41.96
2,1,4.11809,53.556,53.5,30.0,4.068943,0.0,4.11809,efficientdet_lite4_detection_metadata_2,41.96
3,1,8.143114,55.991,54.5,25.6,4.025024,0.0,4.11809,efficientdet_lite4_detection_metadata_2,41.96
4,2,8.192707,54.53,56.4,30.0,4.025024,0.0,4.074617,efficientdet_lite4_detection_metadata_2,41.96
5,2,12.226059,55.991,55.5,25.5,4.033352,0.0,4.074617,efficientdet_lite4_detection_metadata_2,41.96
6,3,12.275713,55.504,55.5,26.3,4.033352,0.0,4.083006,efficientdet_lite4_detection_metadata_2,41.96
7,3,16.314343,57.452,56.9,25.7,4.03863,0.0,4.083006,efficientdet_lite4_detection_metadata_2,41.96
8,4,16.36372,56.965,56.9,26.3,4.03863,0.0,4.088007,efficientdet_lite4_detection_metadata_2,41.96
9,4,20.405064,57.452,56.9,25.5,4.041344,0.0,4.088007,efficientdet_lite4_detection_metadata_2,41.96
10,5,20.454942,56.965,56.4,26.3,4.041344,0.0,4.091222,efficientdet_lite4_detection_metadata_2,41.96
11,5,24.494948,56.965,57.4,25.7,4.040006,0.0,4.091222,efficientdet_lite4_detection_metadata_2,41.96
12,6,24.544974000000003,57.452,57.9,22.2,4.040006,0.0,4.090032,efficientdet_lite4_detection_metadata_2,41.96
13,6,28.554131000000005,58.426,57.9,25.5,4.009157,0.0,4.090032,efficientdet_lite4_detection_metadata_2,41.96
14,7,28.604206000000005,56.965,56.9,26.3,4.009157,0.0,4.059232,efficientdet_lite4_detection_metadata_2,41.96
15,7,32.624728000000005,57.939,57.9,25.5,4.020522,0.0,4.059232,efficientdet_lite4_detection_metadata_2,41.96
16,8,32.674629,57.939,58.9,25.0,4.020522,0.0,4.070423,efficientdet_lite4_detection_metadata_2,41.96
17,8,36.692550000000004,58.426,57.9,26.1,4.017921,0.0,4.070423,efficientdet_lite4_detection_metadata_2,41.96
18,9,36.742674,57.939,58.4,26.3,4.017921,0.0,4.068045,efficientdet_lite4_detection_metadata_2,41.96
19,9,40.757282000000004,58.426,58.4,25.6,4.014608,0.0,4.068045,efficientdet_lite4_detection_metadata_2,41.96
20,10,40.807135,58.426,58.4,30.0,4.014608,0.0,4.064461,efficientdet_lite4_detection_metadata_2,41.96
21,10,44.827126,58.426,59.4,25.4,4.019991,0.0,4.064461,efficientdet_lite4_detection_metadata_2,41.96
22,11,44.877008000000004,59.4,58.9,25.0,4.019991,0.0,4.069873,efficientdet_lite4_detection_metadata_2,41.96
23,11,48.904893,57.939,58.9,25.6,4.027885,0.0,4.069873,efficientdet_lite4_detection_metadata_2,41.96
24,12,48.954895,58.913,58.4,22.2,4.027885,0.0,4.077887,efficientdet_lite4_detection_metadata_2,41.96
25,12,52.990979,59.887,57.9,25.6,4.036084,0.0,4.077887,efficientdet_lite4_detection_metadata_2,41.96
26,13,53.040865,57.939,58.4,26.3,4.036084,0.0,4.08597,efficientdet_lite4_detection_metadata_2,41.96
27,13,57.052631999999996,57.939,59.9,25.6,4.011767,0.0,4.08597,efficientdet_lite4_detection_metadata_2,41.96
28,14,57.102551,59.887,59.4,26.3,4.011767,0.0,4.061686,efficientdet_lite4_detection_metadata_2,41.96
29,14,61.110887,59.887,59.4,25.7,4.008336,0.0,4.061686,efficientdet_lite4_detection_metadata_2,41.96
30,15,61.160883999999996,59.4,59.9,21.1,4.008336,0.0,4.058333,efficientdet_lite4_detection_metadata_2,41.96
31,15,65.18288799999999,59.4,59.4,25.7,4.022004,0.0,4.058333,efficientdet_lite4_detection_metadata_2,41.96
32,16,65.23297,59.4,59.9,21.1,4.022004,0.0,4.072086,efficientdet_lite4_detection_metadata_2,41.96
33,16,69.24321499999999,60.374,59.9,25.6,4.010245,0.0,4.072086,efficientdet_lite4_detection_metadata_2,41.96
34,17,69.29336099999999,60.861,60.8,26.3,4.010245,0.0,4.060391,efficientdet_lite4_detection_metadata_2,41.96
35,17,73.34923899999998,60.861,60.8,25.5,4.055878,0.0,4.060391,efficientdet_lite4_detection_metadata_2,41.96
36,18,73.39921099999998,60.861,60.3,25.0,4.055878,0.0,4.10585,efficientdet_lite4_detection_metadata_2,41.96
37,18,77.43384499999998,60.374,59.9,25.5,4.034634,0.0,4.10585,efficientdet_lite4_detection_metadata_2,41.96
38,19,77.48380399999998,59.887,60.3,25.0,4.034634,0.0,4.084593,efficientdet_lite4_detection_metadata_2,41.96
39,19,81.50974299999997,59.887,60.8,25.5,4.025939,0.0,4.084593,efficientdet_lite4_detection_metadata_2,41.96
40,20,81.55960699999997,60.861,60.8,30.0,4.025939,0.0,4.075803,efficientdet_lite4_detection_metadata_2,41.96
41,20,85.57107199999997,60.374,60.8,25.6,4.011465,0.0,4.075803,efficientdet_lite4_detection_metadata_2,41.96
42,21,85.62108099999998,60.861,60.8,26.3,4.011465,0.0,4.061474,efficientdet_lite4_detection_metadata_2,41.96
43,21,89.62735099999998,60.861,60.8,25.8,4.00627,0.0,4.061474,efficientdet_lite4_detection_metadata_2,41.96
44,22,89.67753299999998,60.861,61.3,21.1,4.00627,0.0,4.056452,efficientdet_lite4_detection_metadata_2,41.96
45,22,93.69043199999999,61.835,60.3,25.7,4.012899,0.0,4.056452,efficientdet_lite4_detection_metadata_2,41.96
46,23,93.74051599999999,60.374,60.3,28.6,4.012899,0.0,4.062983,efficientdet_lite4_detection_metadata_2,41.96
47,23,97.74809899999998,60.861,60.8,26.1,4.007583,0.0,4.062983,efficientdet_lite4_detection_metadata_2,41.96
48,24,97.79813499999999,60.861,61.3,28.6,4.007583,0.0,4.057619,efficientdet_lite4_detection_metadata_2,41.96
49,24,101.84070799999999,61.348,61.3,26.7,4.042573,0.0,4.057619,efficientdet_lite4_detection_metadata_2,41.96
50,25,101.89046199999999,61.348,60.8,25.0,4.042573,0.0,4.092327,efficientdet_lite4_detection_metadata_2,41.96
51,25,105.91928199999998,60.861,61.8,25.7,4.02882,0.0,4.092327,efficientdet_lite4_detection_metadata_2,41.96
52,26,105.96947099999998,61.835,61.3,30.0,4.02882,0.0,4.079009,efficientdet_lite4_detection_metadata_2,41.96
53,26,110.00604599999998,61.348,61.8,25.5,4.036575,0.0,4.079009,efficientdet_lite4_detection_metadata_2,41.96
54,27,110.05592299999998,61.835,61.3,25.0,4.036575,0.0,4.086452,efficientdet_lite4_detection_metadata_2,41.96
55,27,114.09248399999998,61.348,61.3,25.6,4.036561,0.0,4.086452,efficientdet_lite4_detection_metadata_2,41.96
56,28,114.14252399999998,61.348,61.8,30.0,4.036561,0.0,4.086601,efficientdet_lite4_detection_metadata_2,41.96
57,28,118.16264799999998,60.861,61.3,25.8,4.020124,0.0,4.086601,efficientdet_lite4_detection_metadata_2,41.96
58,29,118.21259299999998,61.348,60.8,26.3,4.020124,0.0,4.070069,efficientdet_lite4_detection_metadata_2,41.96
