,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,48.5,0.0,0.0,2.0,0.0,efficientdet_lite0_detection_metadata_1,0.4196,NA
1,0,0.138637,42.5,3.0,0.138637,2.0,0.0,efficientdet_lite0_detection_metadata_1,0.4196,NA
2,1,0.8908839999999999,40.5,3.0,0.138637,0.75,0.890884,efficientdet_lite0_detection_metadata_1,0.4196,NA
3,1,1.033007,42.5,63.2,0.142123,0.75,0.890884,efficientdet_lite0_detection_metadata_1,0.4196,NA
4,2,1.033738,42.5,0.0,0.142123,0.0,0.142854,efficientdet_lite0_detection_metadata_1,0.4196,NA
5,2,1.159376,43.5,69.2,0.125638,0.0,0.142854,efficientdet_lite0_detection_metadata_1,0.4196,NA
6,3,1.160103,43.5,0.0,0.125638,0.0,0.126365,efficientdet_lite0_detection_metadata_1,0.4196,NA
7,3,1.2872810000000001,45.0,71.2,0.127178,0.0,0.126365,efficientdet_lite0_detection_metadata_1,0.4196,NA
8,4,1.288016,45.0,0.0,0.127178,0.0,0.127913,efficientdet_lite0_detection_metadata_1,0.4196,NA
9,4,1.412183,45.5,70.0,0.124167,0.0,0.127913,efficientdet_lite0_detection_metadata_1,0.4196,NA
10,5,1.412902,42.5,0.0,0.124167,0.0,0.124886,efficientdet_lite0_detection_metadata_1,0.4196,NA
11,5,1.535555,42.5,71.2,0.122653,0.0,0.124886,efficientdet_lite0_detection_metadata_1,0.4196,NA
12,6,1.5364740000000001,42.5,0.0,0.122653,0.0,0.123572,efficientdet_lite0_detection_metadata_1,0.2569,NA
13,6,1.656425,42.5,70.8,0.119951,0.0,0.123572,efficientdet_lite0_detection_metadata_1,0.2569,NA
14,7,1.65735,42.5,0.0,0.119951,0.0,0.120876,efficientdet_lite0_detection_metadata_1,0.2569,NA
15,7,1.776453,45.5,72.3,0.119103,0.0,0.120876,efficientdet_lite0_detection_metadata_1,0.2569,NA
16,8,1.7774240000000001,45.5,100.0,0.119103,0.0,0.120074,efficientdet_lite0_detection_metadata_1,0.2569,NA
17,8,1.900541,42.5,69.4,0.123117,0.0,0.120074,efficientdet_lite0_detection_metadata_1,0.2569,NA
18,9,1.9014870000000001,42.5,0.0,0.123117,0.0,0.124063,efficientdet_lite0_detection_metadata_1,0.2569,NA
19,9,2.0240910000000003,42.5,70.0,0.122604,0.0,0.124063,efficientdet_lite0_detection_metadata_1,0.2569,NA
20,10,2.0250480000000004,42.5,0.0,0.122604,0.0,0.123561,efficientdet_lite0_detection_metadata_1,0.2569,NA
21,10,2.1504190000000003,42.5,68.0,0.125371,0.0,0.123561,efficientdet_lite0_detection_metadata_1,0.2569,NA
22,11,2.1512890000000002,42.5,0.0,0.125371,0.0,0.126241,efficientdet_lite0_detection_metadata_1,0.2569,NA
23,11,2.282264,43.0,68.6,0.130975,0.0,0.126241,efficientdet_lite0_detection_metadata_1,0.2569,NA
24,12,2.283202,43.0,50.0,0.130975,0.0,0.131913,efficientdet_lite0_detection_metadata_1,0.2569,NA
25,12,2.4022740000000002,43.0,71.7,0.119072,0.0,0.131913,efficientdet_lite0_detection_metadata_1,0.2569,NA
26,13,2.403239,43.0,0.0,0.119072,0.0,0.120037,efficientdet_lite0_detection_metadata_1,0.2569,NA
27,13,2.5271310000000002,43.0,69.4,0.123892,0.0,0.120037,efficientdet_lite0_detection_metadata_1,0.2569,NA
28,14,2.528063,43.0,0.0,0.123892,0.0,0.124824,efficientdet_lite0_detection_metadata_1,0.2569,NA
29,14,2.6538969999999997,43.5,69.4,0.125834,0.0,0.124824,efficientdet_lite0_detection_metadata_1,0.2569,NA
30,15,2.654821,43.5,0.0,0.125834,0.0,0.126758,efficientdet_lite0_detection_metadata_1,0.2569,NA
