,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,66.218,66.2,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
1,0,4.076136,53.556,54.5,0.8,4.076136,0.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
2,1,4.125483000000001,54.53,53.5,26.3,4.076136,0.0,4.125483,efficientdet_lite4_detection_metadata_2,41.96
3,1,8.144642000000001,55.991,55.0,26.9,4.019159,0.0,4.125483,efficientdet_lite4_detection_metadata_2,41.96
4,2,8.194188,55.017,54.5,26.3,4.019159,0.0,4.068705,efficientdet_lite4_detection_metadata_2,41.96
5,2,12.221914000000002,55.991,56.0,26.8,4.027726,0.0,4.068705,efficientdet_lite4_detection_metadata_2,41.96
6,3,12.271353000000001,55.991,55.0,26.3,4.027726,0.0,4.077165,efficientdet_lite4_detection_metadata_2,41.96
7,3,16.313961000000003,56.478,57.4,27.1,4.042608,0.0,4.077165,efficientdet_lite4_detection_metadata_2,41.96
8,4,16.363587000000003,57.452,56.4,30.0,4.042608,0.0,4.092234,efficientdet_lite4_detection_metadata_2,41.96
9,4,20.3987,56.965,57.9,26.9,4.035113,0.0,4.092234,efficientdet_lite4_detection_metadata_2,41.96
10,5,20.448174,57.939,56.9,25.0,4.035113,0.0,4.084587,efficientdet_lite4_detection_metadata_2,41.96
11,5,24.494167,58.426,57.4,26.9,4.045993,0.0,4.084587,efficientdet_lite4_detection_metadata_2,41.96
12,6,24.544235,57.452,57.4,26.3,4.045993,0.0,4.096061,efficientdet_lite4_detection_metadata_2,41.96
13,6,28.561595,58.426,57.4,26.8,4.01736,0.0,4.096061,efficientdet_lite4_detection_metadata_2,41.96
14,7,28.61162,57.452,58.4,26.3,4.01736,0.0,4.067385,efficientdet_lite4_detection_metadata_2,41.96
15,7,32.644204,56.965,57.4,27.5,4.032584,0.0,4.067385,efficientdet_lite4_detection_metadata_2,41.96
16,8,32.694223,57.452,57.9,30.0,4.032584,0.0,4.082603,efficientdet_lite4_detection_metadata_2,41.96
17,8,36.746452,57.452,57.9,26.6,4.052229,0.0,4.082603,efficientdet_lite4_detection_metadata_2,41.96
18,9,36.796287,58.426,58.4,26.3,4.052229,0.0,4.102064,efficientdet_lite4_detection_metadata_2,41.96
19,9,40.858425,58.913,58.4,27.2,4.062138,0.0,4.102064,efficientdet_lite4_detection_metadata_2,41.96
20,10,40.908631,58.426,58.9,26.3,4.062138,0.0,4.112344,efficientdet_lite4_detection_metadata_2,41.96
21,10,44.95237,59.4,58.4,27.7,4.043739,0.0,4.112344,efficientdet_lite4_detection_metadata_2,41.96
